year,region,property,value,unit
2019,World,def,0.0153,t/GJ
2019,World,min,0.0148,t/GJ
2019,World,max,0.0159,t/GJ
2019,World,abs_min,0.0,t/GJ
2019,World,abs_max,inf,t/GJ
