year,region,activity,property,value,unit
2006,World,prebake_cwpb,def,0.121,kg/kg
2006,World,prebake_swpb,def,0.252,kg/kg
2006,World,soderberg_vss,def,0.053,kg/kg
2006,World,soderberg_hss,def,0.085,kg/kg
2006,World,prebake_cwpb,min,0.10769,kg/kg
2006,World,prebake_swpb,min,0.19404,kg/kg
2006,World,soderberg_vss,min,0.04505,kg/kg
2006,World,soderberg_hss,min,0.04420,kg/kg
2006,World,prebake_cwpb,max,0.13431,kg/kg
2006,World,prebake_swpb,max,0.30996,kg/kg
2006,World,soderberg_vss,max,0.06095,kg/kg
2006,World,soderberg_hss,max,0.12580,kg/kg
2006,World,prebake_cwpb,abs_min,0.0,kg/kg
2006,World,prebake_swpb,abs_min,0.0,kg/kg
2006,World,soderberg_vss,abs_min,0.0,kg/kg
2006,World,soderberg_hss,abs_min,0.0,kg/kg
2006,World,prebake_cwpb,abs_max,inf,kg/kg
2006,World,prebake_swpb,abs_max,inf,kg/kg
2006,World,soderberg_vss,abs_max,inf,kg/kg
2006,World,soderberg_hss,abs_max,inf,kg/kg
