year,region,activity,material_type,property,value,unit
2019,World,eaf,steam_coal,def,0.0,t/yr
2019,World,eaf,steam_coal,min,0.0,t/yr
2019,World,eaf,steam_coal,max,0.0,t/yr
2019,World,eaf,steam_coal,abs_min,0.0,t/yr
2019,World,eaf,steam_coal,abs_max,inf,t/yr
