Gene,C,Z,Pval,FDR,Module
ENSG00000120885,0.41392656216032225,2870.152109788661,0.0,0.0,11.0
ENSG00000014257,0.2501896924327796,2151.757666276925,0.0,0.0,11.0
ENSG00000213741,0.49585513010425997,1330.769355673452,0.0,0.0,20.0
ENSG00000125730,0.44436047358395164,1125.1348695298102,0.0,0.0,11.0
ENSG00000129538,0.3806811049068771,1096.7948073252805,0.0,0.0,8.0
ENSG00000165949,0.5491969829410204,1078.38364337825,0.0,0.0,4.0
ENSG00000117724,0.6297829529053812,993.2925027657869,0.0,0.0,2.0
ENSG00000019582,0.5449729183612566,989.5166523001885,0.0,0.0,11.0
ENSG00000245532,0.4636112030139236,975.6206155113452,0.0,0.0,11.0
ENSG00000126709,0.47009721237272717,970.3506226119989,0.0,0.0,4.0
ENSG00000185215,0.39099621455901623,967.9357382584942,0.0,0.0,13.0
ENSG00000243710,0.2099597735233011,960.5256421381814,0.0,0.0,11.0
ENSG00000251562,0.469195989419124,902.4721890493821,0.0,0.0,11.0
ENSG00000121858,0.3211099253065945,900.810367959435,0.0,0.0,11.0
ENSG00000177989,0.6470269101525742,894.2928079568192,0.0,0.0,1.0
ENSG00000179902,0.6474866491288201,892.3306456190143,0.0,0.0,1.0
ENSG00000133048,0.27885182526099056,891.0283899565825,0.0,0.0,11.0
ENSG00000166710,0.5281025596590456,850.2644732161077,0.0,0.0,4.0
ENSG00000112715,0.39265243183875487,843.8838570441876,0.0,0.0,9.0
ENSG00000183087,0.47329683047087745,842.9644719353939,0.0,0.0,14.0
ENSG00000117394,0.4912759401128433,837.6787126932164,0.0,0.0,9.0
ENSG00000234745,0.5594464418905519,827.5160096396088,0.0,0.0,4.0
ENSG00000120738,0.4211027160116862,825.3386749240765,0.0,0.0,6.0
ENSG00000243910,0.5246350897016953,801.3389025807542,0.0,0.0,1.0
ENSG00000188931,0.5017435016824956,792.6081657763068,0.0,0.0,1.0
ENSG00000122884,0.4000056339623594,788.9057052601519,0.0,0.0,9.0
ENSG00000124766,0.41377335583878644,785.7916539983005,0.0,0.0,17.0
ENSG00000170873,0.3749045609671787,771.5425835569977,0.0,0.0,14.0
ENSG00000156804,0.24420694984969402,768.4300306846218,0.0,0.0,11.0
ENSG00000132530,0.42583596685577146,762.6038769119713,0.0,0.0,4.0
ENSG00000187608,0.515365375612022,757.7966400495472,0.0,0.0,4.0
ENSG00000185201,0.3124843377068339,753.3212922605609,0.0,0.0,4.0
ENSG00000173193,0.4620935810533524,745.750707305494,0.0,0.0,4.0
ENSG00000215217,0.6929197307805498,741.8219356808761,0.0,0.0,1.0
ENSG00000164611,0.6295670040167154,741.6229656604884,0.0,0.0,2.0
ENSG00000166598,0.42034431685934337,729.0511953091547,0.0,0.0,9.0
ENSG00000204525,0.47035730284632854,727.5242513991642,0.0,0.0,4.0
ENSG00000142089,0.42492645957216796,724.5213781726743,0.0,0.0,4.0
ENSG00000204287,0.47955147607261817,720.3728538819431,0.0,0.0,10.0
ENSG00000206503,0.47878614169071093,720.2493798296642,0.0,0.0,4.0
ENSG00000124237,0.7302442196292921,717.2290912913711,0.0,0.0,1.0
ENSG00000152611,0.620294047296266,710.0847915630113,0.0,0.0,1.0
ENSG00000262655,0.3655756260265183,702.6856930992443,0.0,0.0,16.0
ENSG00000034239,0.5726892782135794,700.1362293147355,0.0,0.0,1.0
ENSG00000113739,0.4254599507270015,696.4430085275262,0.0,0.0,9.0
ENSG00000166959,0.40562196243777476,693.2393054185414,0.0,0.0,1.0
ENSG00000154099,0.5271108261644247,687.8797199009114,0.0,0.0,1.0
ENSG00000088325,0.6309176680187608,681.307009375108,0.0,0.0,2.0
ENSG00000066279,0.6104240041096077,680.5146279210577,0.0,0.0,2.0
ENSG00000102854,0.41087741165952324,676.7263718791147,0.0,0.0,8.0
ENSG00000198502,0.43532179240982966,676.0792295129485,0.0,0.0,10.0
ENSG00000147889,0.36174975615084354,675.1902478161518,0.0,0.0,17.0
ENSG00000137959,0.4213098457037448,674.2760780827442,0.0,0.0,4.0
ENSG00000118849,0.3045286892220763,672.5685511217674,0.0,0.0,9.0
ENSG00000186710,0.5583213404817468,669.6413244701844,0.0,0.0,1.0
ENSG00000157856,0.46990478615126613,668.1203579577716,0.0,0.0,1.0
ENSG00000230062,0.5241382886591451,665.0750195023463,0.0,0.0,1.0
ENSG00000173821,0.379443765856722,663.8020538577334,0.0,0.0,4.0
ENSG00000173947,0.6036689838418794,657.6076542310154,0.0,0.0,1.0
ENSG00000102580,0.3884943130136955,657.5171339663821,0.0,0.0,9.0
ENSG00000138180,0.45360931163905516,655.8081957033697,0.0,0.0,2.0
ENSG00000164104,0.5860145007778066,655.3092260228416,0.0,0.0,2.0
ENSG00000186973,0.6617554225217089,653.9492470068037,0.0,0.0,1.0
ENSG00000159388,0.3037489177194736,650.9962043999325,0.0,0.0,6.0
ENSG00000170345,0.3915605392321923,647.8510448046741,0.0,0.0,6.0
ENSG00000164972,0.5982614916328803,644.8035962061421,0.0,0.0,1.0
ENSG00000196126,0.44202902802072047,644.4379873185559,0.0,0.0,10.0
ENSG00000168528,0.47875067943679067,642.3056720683026,0.0,0.0,8.0
ENSG00000008517,0.3617555402465144,639.1019783888852,0.0,0.0,13.0
ENSG00000163331,0.32087222922464054,638.4596568167901,0.0,0.0,16.0
ENSG00000115415,0.4364980787740422,637.3513959104886,0.0,0.0,4.0
ENSG00000179813,0.4519315708340805,637.2769200546568,0.0,0.0,1.0
ENSG00000152527,0.15710344430137763,629.8015436110212,0.0,0.0,11.0
ENSG00000157601,0.454570413198333,629.3523460861751,0.0,0.0,4.0
ENSG00000104419,0.42965252658826353,628.7777827637589,0.0,0.0,9.0
ENSG00000092850,0.466486198736978,627.8197484608935,0.0,0.0,1.0
ENSG00000117399,0.5351652409671392,627.2537945733176,0.0,0.0,2.0
ENSG00000137573,0.21890724275960496,625.5564326057969,0.0,0.0,11.0
ENSG00000172426,0.551779661602396,623.030613918893,0.0,0.0,1.0
ENSG00000177606,0.42693635354151155,622.4868436334489,0.0,0.0,6.0
ENSG00000067082,0.40053258271982095,621.2617438477396,0.0,0.0,6.0
ENSG00000128536,0.49267942544200244,621.2183899369818,0.0,0.0,1.0
ENSG00000102265,0.47929665457820503,621.1161825905448,0.0,0.0,8.0
ENSG00000110318,0.4615213489792687,620.1237645063876,0.0,0.0,1.0
ENSG00000231389,0.4169423851140903,617.7514749153037,0.0,0.0,10.0
ENSG00000171223,0.42682460191415444,617.1769039555277,0.0,0.0,6.0
ENSG00000185499,0.3815221438848605,603.0381132804163,0.0,0.0,10.0
ENSG00000004838,0.5591729220276367,603.0125135334479,0.0,0.0,1.0
ENSG00000163565,0.3550233618880265,602.3484614213282,0.0,0.0,4.0
ENSG00000160888,0.36709363442482396,602.2182897094316,0.0,0.0,6.0
ENSG00000105877,0.4817523425019581,601.0457337203188,0.0,0.0,1.0
ENSG00000133636,0.22944489563403633,596.1723956211167,0.0,0.0,16.0
ENSG00000167858,0.5137402609680635,596.1197541822484,0.0,0.0,1.0
ENSG00000101347,0.37469188566503214,594.1908234541528,0.0,0.0,14.0
