Gene,C,Z,Pval,FDR,Module
ENSG00000197943,0.4248908327126671,37308.10741842385,0.0,0.0,19.0
ENSG00000118308,0.48584955273744884,5902.188600226696,0.0,0.0,1.0
ENSG00000164825,0.21324768889749576,5837.982124963595,0.0,0.0,2.0
ENSG00000167653,0.3448707493049661,5203.459262950783,0.0,0.0,2.0
ENSG00000091986,0.23620270642738034,3900.9333789345105,0.0,0.0,19.0
ENSG00000127588,0.394216376355117,3772.074137876788,0.0,0.0,1.0
ENSG00000146674,0.3576677947144059,3664.1133327612415,0.0,0.0,2.0
ENSG00000127074,0.41060221429380517,3327.636521126796,0.0,0.0,1.0
ENSG00000186832,0.2326431605941111,2738.8956349037153,0.0,0.0,2.0
ENSG00000102010,0.36303554301105817,2669.296206072758,0.0,0.0,1.0
ENSG00000251562,0.5803716825011337,2461.9273306661403,0.0,0.0,19.0
ENSG00000214415,0.22093520295794236,2355.1803499672415,0.0,0.0,1.0
ENSG00000169903,0.2999608429973658,2204.44075636152,0.0,0.0,2.0
ENSG00000142623,0.29936767710753504,2146.0707031760653,0.0,0.0,2.0
ENSG00000186038,0.2570869083129127,2028.7432197789035,0.0,0.0,1.0
ENSG00000196154,0.3630728207810421,1558.3961500184755,0.0,0.0,2.0
ENSG00000059804,0.2296811248157911,1522.5967823364897,0.0,0.0,2.0
ENSG00000164692,0.272566349196951,1498.5428514642454,0.0,0.0,2.0
ENSG00000137673,0.2687560232230762,1493.5948663385461,0.0,0.0,2.0
ENSG00000173404,0.332560365715986,1427.6726500858792,0.0,0.0,7.0
ENSG00000167552,0.4217722646794596,1377.46404988349,0.0,0.0,7.0
ENSG00000168542,0.2561929049755111,1348.9230126831565,0.0,0.0,2.0
ENSG00000185269,0.5284536680831188,1274.9114406919637,0.0,0.0,14.0
ENSG00000196611,0.0814989923650454,1262.6890916825812,0.0,0.0,2.0
ENSG00000135407,0.33849588687778875,1251.6883560438162,0.0,0.0,1.0
ENSG00000186860,0.05581080008204461,1192.1087276680585,0.0,0.0,7.0
ENSG00000164611,0.7011211219705599,1147.2946078306531,0.0,0.0,3.0
ENSG00000189143,0.44477547069957296,1139.88087376748,0.0,0.0,4.0
ENSG00000147689,0.21266446539988093,1114.2287409447558,0.0,0.0,2.0
ENSG00000154856,0.45532475243671877,1102.7398985883447,0.0,0.0,14.0
ENSG00000082074,0.30202346350072423,1100.4397872042148,0.0,0.0,1.0
ENSG00000095303,0.3379214797727718,1095.757221512338,0.0,0.0,1.0
ENSG00000106331,0.2433312734056791,1083.9375378163845,0.0,0.0,7.0
ENSG00000188175,0.43164804465908224,1078.9501318062619,0.0,0.0,10.0
ENSG00000181143,0.212119625844719,1077.0838927895156,0.0,0.0,2.0
ENSG00000178084,0.07696319168076066,1045.8147671929041,0.0,0.0,1.0
ENSG00000124766,0.40474241963101587,1039.5508053026201,0.0,0.0,7.0
ENSG00000158825,0.42371922762950676,1037.1083834062647,0.0,0.0,2.0
ENSG00000184292,0.33688770142732155,1036.2630121432146,0.0,0.0,15.0
ENSG00000197956,0.5397454232985474,1018.1687759894486,0.0,0.0,5.0
ENSG00000108821,0.2489716170005627,1015.8075226983372,0.0,0.0,2.0
ENSG00000164104,0.6311009271817241,1003.5204555546957,0.0,0.0,3.0
ENSG00000152292,0.321679078022316,990.7880201276932,0.0,0.0,1.0
ENSG00000169583,0.29334509326821484,987.4333862077922,0.0,0.0,2.0
ENSG00000094755,0.1717476731776981,969.1949578185838,0.0,0.0,2.0
ENSG00000105261,0.16633468674802046,945.4083688724231,0.0,0.0,1.0
ENSG00000204347,0.23629120555548613,945.3876987451603,0.0,0.0,7.0
ENSG00000140807,0.45403047039055766,909.9873804705907,0.0,0.0,14.0
ENSG00000198829,0.12214316873757783,907.573814349364,0.0,0.0,1.0
ENSG00000117152,0.11716778356435449,902.6648689939044,0.0,0.0,8.0
