Gene,C,Z,Pval,FDR,Module
ENSG00000254999,0.6624150435671137,1570.5269174586197,0.0,0.0,7.0
ENSG00000170419,0.5149571057650919,1467.15951043812,0.0,0.0,7.0
ENSG00000157020,0.6023920110327402,1272.0522547440078,0.0,0.0,7.0
ENSG00000134086,0.5066452930392391,1120.1806985595713,0.0,0.0,7.0
ENSG00000157103,0.44576849995419904,1008.4422114725226,0.0,0.0,7.0
ENSG00000144554,0.31178902667908787,936.4260362089882,0.0,0.0,7.0
ENSG00000131095,0.7571789400748405,852.1135841910392,0.0,0.0,6.0
ENSG00000157014,0.4330014174669669,737.9745007304498,0.0,0.0,7.0
ENSG00000124766,0.5589746072791476,674.2069306918149,0.0,0.0,8.0
ENSG00000184221,0.5513064035952934,657.8856690917897,0.0,0.0,3.0
ENSG00000231427,0.26959297414269157,601.9089459659557,0.0,0.0,7.0
ENSG00000111674,0.48747986183451925,596.7135346986852,0.0,0.0,5.0
ENSG00000134853,0.5957556166203959,590.3241034161981,0.0,0.0,3.0
ENSG00000112715,0.5659728079842383,558.8648285988077,0.0,0.0,5.0
ENSG00000124785,0.5927860245006887,554.6703233251908,0.0,0.0,5.0
ENSG00000172201,0.4642364713482413,546.51092691984,0.0,0.0,6.0
ENSG00000117318,0.547815820702109,505.27721926683853,0.0,0.0,6.0
ENSG00000128564,0.5481269121786325,501.24717572298636,0.0,0.0,22.0
ENSG00000111669,0.5285838009943976,492.950249444408,0.0,0.0,5.0
ENSG00000148123,0.4486244140427175,487.31689404282815,0.0,0.0,3.0
ENSG00000132164,0.22415419786569157,483.0367833479765,0.0,0.0,7.0
ENSG00000174521,0.4794072279687995,482.1270105480931,0.0,0.0,3.0
ENSG00000182667,0.48825920544962553,470.5515870292296,0.0,0.0,6.0
ENSG00000171223,0.5373761718082695,468.62004701944926,0.0,0.0,6.0
ENSG00000090932,0.43864269420253477,461.95117495896227,0.0,0.0,3.0
ENSG00000198830,0.7021413350485232,446.03933203107,0.0,0.0,2.0
ENSG00000135916,0.5977881158103743,444.2082551521075,0.0,0.0,6.0
ENSG00000101198,0.40996330672741965,440.1746017722551,0.0,0.0,3.0
ENSG00000189058,0.3119828414933072,435.99742991434005,0.0,0.0,3.0
ENSG00000152377,0.5082739479806075,421.187520633191,0.0,0.0,6.0
ENSG00000157087,0.25716001866425764,415.4259496233066,0.0,0.0,7.0
ENSG00000132692,0.567944791901027,404.64132694728306,0.0,0.0,3.0
ENSG00000114646,0.4385770485142631,403.1584260682871,0.0,0.0,3.0
ENSG00000166803,0.5549376987631963,402.39171247066236,0.0,0.0,2.0
ENSG00000205927,0.4274356631279324,398.62602684143747,0.0,0.0,3.0
ENSG00000170345,0.4934749602493478,397.01298774597916,0.0,0.0,6.0
ENSG00000104435,0.666392399004348,390.6201577053547,0.0,0.0,8.0
ENSG00000131747,0.7049522572771926,386.2002503816289,0.0,0.0,1.0
ENSG00000251562,0.41947932491672363,382.70825084204967,0.0,0.0,15.0
ENSG00000131094,0.44197757248260267,382.11326338016664,0.0,0.0,6.0
ENSG00000176887,0.36903217639760233,381.8232980270466,0.0,0.0,8.0
ENSG00000197943,0.36301671570212574,379.71942623950696,0.0,0.0,7.0
ENSG00000160307,0.5282436326796226,359.5189412747859,0.0,0.0,3.0
ENSG00000137804,0.6756946306182342,358.738445481846,0.0,0.0,1.0
ENSG00000147588,0.44036848824426317,357.8484587038456,0.0,0.0,6.0
ENSG00000125968,0.4550425104405925,357.27765746498244,0.0,0.0,6.0
ENSG00000026025,0.6332417881846675,357.20885786528686,0.0,0.0,6.0
ENSG00000159403,0.4709475648389569,354.498882005247,0.0,0.0,6.0
ENSG00000110092,0.36472473247409065,354.10698464809394,0.0,0.0,3.0
ENSG00000072201,0.43251479350946825,353.3757167109365,0.0,0.0,3.0
ENSG00000076604,0.4019692035598201,352.3134486033996,0.0,0.0,3.0
ENSG00000196562,0.38428131925911835,345.03010279854243,0.0,0.0,3.0
ENSG00000154639,0.3724893178365136,344.81011826916523,0.0,0.0,3.0
ENSG00000152583,0.5342509108241056,341.2073087531684,0.0,0.0,6.0
ENSG00000171848,0.524143894937933,341.15739248328794,0.0,0.0,2.0
