Gene,C,Z,Pval,FDR,Module
ENSG00000251562,0.4726331393746678,572.3337360766507,0.0,0.0,13.0
ENSG00000118308,0.49900030381200045,507.5893677961815,0.0,0.0,4.0
ENSG00000188175,0.376586324421208,491.1704251993135,0.0,0.0,4.0
ENSG00000102010,0.4845475058040397,458.6955864603399,0.0,0.0,4.0
ENSG00000135407,0.4699184060738195,454.87100133172277,0.0,0.0,4.0
ENSG00000171401,0.36477911224060144,444.55810532692914,0.0,0.0,8.0
ENSG00000157514,0.5241735616759753,433.19300221138064,0.0,0.0,6.0
ENSG00000173702,0.35399434331543683,403.52303661280365,0.0,0.0,13.0
ENSG00000137731,0.5519913729902839,391.01373820591084,0.0,0.0,2.0
ENSG00000152292,0.4237346096351038,390.3048948426189,0.0,0.0,4.0
ENSG00000109072,0.373505662705785,379.56333730618013,0.0,0.0,2.0
ENSG00000164266,0.463097677163409,377.61088762188973,0.0,0.0,6.0
ENSG00000118785,0.3885706116199153,348.89002706122034,0.0,0.0,2.0
ENSG00000120057,0.6378181906910811,348.7311411078295,0.0,0.0,2.0
ENSG00000160180,0.4306709456585875,348.3269360749287,0.0,0.0,32.0
ENSG00000019582,0.5788831037008842,319.6092270922548,0.0,0.0,6.0
ENSG00000090382,0.3937309427022743,317.800042569236,0.0,0.0,26.0
ENSG00000127074,0.3638700099286812,317.7134903108122,0.0,0.0,4.0
ENSG00000165389,0.38827459396446257,297.4843390249751,0.0,0.0,5.0
ENSG00000233041,0.39884307555454995,294.66349405928213,0.0,0.0,10.0
ENSG00000174236,0.29481238316391084,294.5135930679678,0.0,0.0,32.0
ENSG00000188488,0.5551441286093862,288.75860556269294,0.0,0.0,2.0
ENSG00000197930,0.4381766899430935,282.39402599886296,0.0,0.0,10.0
ENSG00000122711,0.27388975358975326,282.08957810524527,0.0,0.0,32.0
ENSG00000198502,0.4378330073984782,277.9167551607902,0.0,0.0,6.0
ENSG00000039537,0.5882200368212578,277.4333925670529,0.0,0.0,2.0
ENSG00000160182,0.45766572766666563,274.50098281145836,0.0,0.0,7.0
ENSG00000086548,0.3850156123636565,272.68871380230854,0.0,0.0,13.0
ENSG00000259974,0.31670554277776897,270.1523370764913,0.0,0.0,32.0
ENSG00000101336,0.24210812882424412,269.2255468171235,0.0,0.0,4.0
ENSG00000166710,0.4449630006448867,269.14148003474367,0.0,0.0,8.0
ENSG00000089356,0.4514320399927549,267.4390467912149,0.0,0.0,7.0
ENSG00000149131,0.5159634393622201,267.4194461346464,0.0,0.0,2.0
ENSG00000179344,0.43975476441039285,261.11636415212286,0.0,0.0,6.0
ENSG00000016490,0.05879206731279496,259.9511570039864,0.0,0.0,32.0
ENSG00000128016,0.34779511661236684,255.94044607655826,0.0,0.0,7.0
ENSG00000143320,0.5616388393254148,254.81543908054508,0.0,0.0,5.0
ENSG00000178776,0.3247623747303102,252.96031670385747,0.0,0.0,5.0
ENSG00000198848,0.5944254300364026,250.52081992264183,0.0,0.0,11.0
ENSG00000166920,0.3431472757740046,250.33052115177975,0.0,0.0,8.0
ENSG00000105388,0.4194495175386232,249.74691697460392,0.0,0.0,8.0
ENSG00000131746,0.2957150098374978,249.36421536607943,0.0,0.0,8.0
ENSG00000143369,0.2669896975487734,247.20979540533176,0.0,0.0,8.0
ENSG00000110651,0.4960201476503279,245.0619690961845,0.0,0.0,2.0
ENSG00000148926,0.29458044436827113,239.9492384044276,0.0,0.0,10.0
ENSG00000196188,0.43711233554324,239.5424805867559,0.0,0.0,13.0
ENSG00000106927,0.6078521380761267,239.2784731210358,0.0,0.0,2.0
ENSG00000047457,0.40571571184988897,238.37769140005716,0.0,0.0,5.0
ENSG00000174501,0.18364995250727045,237.91530248733935,0.0,0.0,13.0
ENSG00000163586,0.3869305399075804,237.70333852844738,0.0,0.0,10.0
ENSG00000162366,0.4689987094860733,237.45754047361507,0.0,0.0,5.0
ENSG00000080493,0.532090361848526,235.8644850728847,0.0,0.0,2.0
ENSG00000197956,0.43739660344881914,235.642701719432,0.0,0.0,13.0
ENSG00000215182,0.3369155723183405,233.47928147972658,0.0,0.0,7.0
ENSG00000140279,0.30154368872740134,231.59215666644766,0.0,0.0,15.0
ENSG00000158716,0.4530603462412355,230.2532477285487,0.0,0.0,5.0
ENSG00000070985,0.31525657523907513,229.8912928777145,0.0,0.0,4.0
ENSG00000120885,0.5012788483131655,228.38384468737746,0.0,0.0,2.0
ENSG00000172216,0.4199296391678453,226.39490119015676,0.0,0.0,5.0
ENSG00000171747,0.46746827820679343,224.7297166898876,0.0,0.0,7.0
ENSG00000136153,0.3578842251817089,222.82878524999654,0.0,0.0,15.0
ENSG00000104419,0.3381033035247345,222.0925712564245,0.0,0.0,10.0
ENSG00000106258,0.3275357451740978,219.4986858427937,0.0,0.0,13.0
ENSG00000197249,0.3999738425235172,216.44122507887988,0.0,0.0,5.0
ENSG00000066405,0.33080785858764683,216.31676039733,0.0,0.0,13.0
ENSG00000163220,0.3239414272094735,216.19067462035906,0.0,0.0,28.0
ENSG00000001626,0.4175033866262755,216.15867527315146,0.0,0.0,2.0
ENSG00000189377,0.3044274760433782,213.34678779196852,0.0,0.0,8.0
ENSG00000177606,0.3635557708616428,208.85431589334368,0.0,0.0,9.0
ENSG00000186998,0.3631542691007631,207.5815005366521,0.0,0.0,2.0
ENSG00000183476,0.2922161555205033,206.67728499681627,0.0,0.0,4.0
ENSG00000092758,0.34755856133377117,205.52539068277065,0.0,0.0,5.0
ENSG00000129538,0.2893412073156207,204.98086165506248,0.0,0.0,7.0
ENSG00000127588,0.2297597752156829,204.95986130568045,0.0,0.0,4.0
ENSG00000129521,0.29994306073270594,201.23987396699118,0.0,0.0,10.0
ENSG00000120129,0.35316310934853756,200.9994594640415,0.0,0.0,9.0
ENSG00000160862,0.2943485965403375,199.6927253731745,0.0,0.0,5.0
ENSG00000109255,0.3155866736934686,196.74376693716283,0.0,0.0,4.0
ENSG00000196735,0.32674394107508276,196.2778246428239,0.0,0.0,6.0
ENSG00000106565,0.3427574375040781,195.77757493337378,0.0,0.0,8.0
ENSG00000065618,0.34391558542529077,195.53860505309632,0.0,0.0,8.0
ENSG00000263961,0.39639340658632105,194.6125194805517,0.0,0.0,20.0
ENSG00000179914,0.06240480873466023,194.53602335909696,0.0,0.0,32.0
ENSG00000112972,0.23717096852265804,193.79808493043552,0.0,0.0,29.0
ENSG00000187193,0.32924698959326104,192.552218989677,0.0,0.0,10.0
ENSG00000229807,0.27762022823564403,192.370976525688,0.0,0.0,13.0
ENSG00000137673,0.4294183814028954,192.1326210417887,0.0,0.0,6.0
ENSG00000170099,0.4547578279841848,191.1355131089116,0.0,0.0,2.0
ENSG00000103316,0.2846106683110152,190.5441122847388,0.0,0.0,4.0
ENSG00000095932,0.32556276489409863,190.2105861470919,0.0,0.0,6.0
ENSG00000196126,0.4499693843018707,190.02068725627151,0.0,0.0,6.0
ENSG00000105738,0.2676523955115314,186.8445432779785,0.0,0.0,7.0
ENSG00000149043,0.3201548945607249,186.42718163054718,0.0,0.0,5.0
ENSG00000169035,0.2641515241997562,185.6972671086442,0.0,0.0,8.0
ENSG00000231389,0.40011410918300133,185.12227415707926,0.0,0.0,6.0
ENSG00000129824,0.40484809374025693,183.97815904612193,0.0,0.0,5.0
ENSG00000096088,0.32693887727423976,183.43147825642384,0.0,0.0,26.0
ENSG00000196260,0.32355407137637066,182.92020472104656,0.0,0.0,5.0
ENSG00000124225,0.42316500272330687,182.18658387408377,0.0,0.0,16.0
ENSG00000204287,0.4384060290158388,181.89626927254002,0.0,0.0,6.0
ENSG00000109472,0.6225380259382746,181.21374937676407,0.0,0.0,1.0
ENSG00000156675,0.2864378838985149,180.60636646101534,0.0,0.0,13.0
ENSG00000130164,0.2833935889312776,180.10563230721746,0.0,0.0,13.0
ENSG00000126709,0.2690850664894546,179.82005639197823,0.0,0.0,14.0
ENSG00000102109,0.6938781060057414,179.741694935454,0.0,0.0,1.0
ENSG00000143546,0.18109074822942473,178.01300258626983,0.0,0.0,28.0
ENSG00000134193,0.3548015744707723,175.52731222827154,0.0,0.0,7.0
ENSG00000127324,0.36714329008196556,174.7906596262328,0.0,0.0,7.0
ENSG00000148346,0.3091575322548189,174.39044581014676,0.0,0.0,15.0
ENSG00000125851,0.6850960483049392,173.87356835087252,0.0,0.0,1.0
ENSG00000035862,0.30594381187664516,173.816445321038,0.0,0.0,8.0
ENSG00000170345,0.3539348726775566,172.58525005575441,0.0,0.0,9.0
ENSG00000125740,0.4722043346643689,172.04596934381118,0.0,0.0,9.0
ENSG00000116285,0.3179104314790771,171.93372725425985,0.0,0.0,5.0
ENSG00000125730,0.30332018734488575,171.4906995634604,0.0,0.0,5.0
ENSG00000137699,0.2965078622813378,170.48201606803292,0.0,0.0,8.0
ENSG00000223865,0.3890169568492879,170.02307839527214,0.0,0.0,6.0
ENSG00000003436,0.2699023433247706,170.00418779763191,0.0,0.0,5.0
ENSG00000108846,0.2705973316857117,169.5302172524609,0.0,0.0,16.0
ENSG00000160181,0.3779112034703794,168.91675431843834,0.0,0.0,7.0
ENSG00000130066,0.30574445190190397,168.63484888122593,0.0,0.0,15.0
ENSG00000196235,0.3210796998765354,168.37385108684524,0.0,0.0,7.0
ENSG00000138079,0.39367243719867806,168.0944613536906,0.0,0.0,2.0
ENSG00000000971,0.3091911903423165,166.9087762461707,0.0,0.0,5.0
ENSG00000243649,0.2725041193067888,166.77604944858228,0.0,0.0,5.0
ENSG00000079112,0.2953960942876287,166.2557787872268,0.0,0.0,10.0
ENSG00000163631,0.19166781918197504,166.00008129648197,0.0,0.0,6.0
ENSG00000096006,0.5073914590687073,165.52686346401194,0.0,0.0,11.0
ENSG00000189292,0.37170430779119995,165.22300054392596,0.0,0.0,2.0
ENSG00000006071,0.35675763799726856,165.1069126225834,0.0,0.0,1.0
ENSG00000133169,0.47466460475620764,165.08007404028749,0.0,0.0,1.0
ENSG00000224259,0.26490453373787737,164.9163386175159,0.0,0.0,13.0
ENSG00000184956,0.37515392819183424,164.79030260293516,0.0,0.0,2.0
ENSG00000106541,0.43448778577520036,164.37816919312502,0.0,0.0,7.0
ENSG00000134873,0.31197080615398587,164.2561797200944,0.0,0.0,2.0
ENSG00000173467,0.3278109795705076,162.51121530078592,0.0,0.0,7.0
ENSG00000073756,0.27214991329663074,161.9213993091271,0.0,0.0,5.0
ENSG00000008517,0.36828184399118447,161.85958864286957,0.0,0.0,18.0
ENSG00000204389,0.3884353864734415,161.69201394910664,0.0,0.0,9.0
ENSG00000187094,0.24511278973656267,159.52547901257267,0.0,0.0,8.0
ENSG00000135821,0.27536920458032677,158.07838462891337,0.0,0.0,5.0
ENSG00000182809,0.3721727475091901,157.9183570566528,0.0,0.0,5.0
ENSG00000163993,0.330789120177439,157.89294173713998,0.0,0.0,7.0
ENSG00000172183,0.43273949225699576,157.87782740466514,0.0,0.0,19.0
ENSG00000117724,0.4754679465688528,157.15521831393568,0.0,0.0,3.0
ENSG00000196620,0.27397612836510987,156.72296802088547,0.0,0.0,11.0
ENSG00000135480,0.45268625854900674,156.57891345939163,0.0,0.0,16.0
ENSG00000054356,0.55967819386781,156.27316409670766,0.0,0.0,1.0
ENSG00000159763,0.1545160818690316,154.6956684219105,0.0,0.0,5.0
ENSG00000181458,0.3567212206260559,154.30372709977595,0.0,0.0,5.0
ENSG00000145287,0.2719571929520939,154.29116496169613,0.0,0.0,7.0
ENSG00000053747,0.23871901568203865,154.1716377691416,0.0,0.0,13.0
ENSG00000086619,0.5139940245382991,153.97861339108698,0.0,0.0,1.0
ENSG00000130821,0.2212563261068789,153.93855789596196,0.0,0.0,10.0
ENSG00000100342,0.24644933531630064,153.83206225875313,0.0,0.0,15.0
ENSG00000198203,0.27913248105692573,153.67886318366072,0.0,0.0,7.0
ENSG00000168631,0.26069762088504245,153.61045467741377,0.0,0.0,13.0
ENSG00000171345,0.4015510620346327,153.39746546231333,0.0,0.0,15.0
ENSG00000178828,0.22785602762157064,153.22037876593663,0.0,0.0,10.0
ENSG00000136802,0.24834724391926086,153.18199751799267,0.0,0.0,8.0
ENSG00000112096,0.2725690681645848,153.0294562481494,0.0,0.0,5.0
ENSG00000124766,0.2415807415265399,152.95057099231417,0.0,0.0,8.0
ENSG00000094755,0.2516211156178963,151.82488699896217,0.0,0.0,20.0
ENSG00000175315,0.2857315717887749,151.79286396794961,0.0,0.0,16.0
ENSG00000162896,0.36813947676062464,151.39467225946208,0.0,0.0,11.0
ENSG00000115457,0.39468782341723757,150.51391577780734,0.0,0.0,5.0
ENSG00000102837,0.14658831995991833,150.16761162129154,0.0,0.0,26.0
ENSG00000147381,0.3396317613460625,150.07461922505755,0.0,0.0,28.0
ENSG00000229314,0.16993374356405822,149.51628350548114,0.0,0.0,5.0
ENSG00000163898,0.2234150050012697,149.38189701669,0.0,0.0,13.0
ENSG00000165949,0.34503539213469875,148.88529928626073,0.0,0.0,14.0
ENSG00000141526,0.378310240921766,148.54870540421655,0.0,0.0,5.0
