Gene,C,Z,Pval,FDR,Module
ENSG00000143153,0.4982771189189318,367.0610282222574,0.0,0.0,1.0
ENSG00000134873,0.4775738122049503,260.1869917766624,0.0,0.0,1.0
ENSG00000160182,0.22559700247196582,248.7874554042373,0.0,0.0,1.0
ENSG00000245532,0.42513187061869373,180.47230959267904,0.0,0.0,1.0
ENSG00000064651,0.3948624683797902,167.84478978966945,0.0,0.0,1.0
ENSG00000137154,0.6400193074847779,166.36845580607869,0.0,0.0,1.0
ENSG00000166825,0.37286743278636586,162.3692097094645,0.0,0.0,1.0
ENSG00000137731,0.42376578658426706,142.96893497818974,0.0,0.0,1.0
ENSG00000229807,0.27061415868714994,129.762243516476,0.0,0.0,1.0
ENSG00000196739,0.3048505808236199,116.66695615329529,0.0,0.0,1.0
ENSG00000185499,0.2786060984316076,115.02676709826748,0.0,0.0,1.0
ENSG00000006042,0.24655957119402905,108.12359675628142,0.0,0.0,1.0
ENSG00000266402,0.3903181412233529,105.8446769598993,0.0,0.0,2.0
ENSG00000188042,0.33084738580680995,104.52806216356754,0.0,0.0,1.0
ENSG00000205542,0.5886790895182309,99.8545798340806,0.0,0.0,2.0
ENSG00000211897,0.2822027685941529,94.97421273611043,0.0,0.0,1.0
ENSG00000148175,0.26535579946189275,94.57720147729371,0.0,0.0,1.0
ENSG00000132693,0.1716449600619136,92.37573887742833,0.0,0.0,1.0
ENSG00000167244,0.1930387862258002,88.82817021161232,0.0,0.0,1.0
ENSG00000250722,0.2880693043460458,87.31600179966387,0.0,0.0,1.0
ENSG00000106538,0.8090589516156813,84.78639144986911,0.0,0.0,2.0
ENSG00000251562,0.34860271862928055,81.45222525745976,0.0,0.0,3.0
ENSG00000170540,0.3035796630911097,80.67085245696158,0.0,0.0,1.0
ENSG00000112715,0.2898382311479881,80.54626355524805,0.0,0.0,1.0
ENSG00000211677,0.26036507231067696,77.91284716489204,0.0,0.0,1.0
ENSG00000186529,0.2651079486099958,77.89325364904072,0.0,0.0,1.0
ENSG00000125730,0.23746773433340537,76.47693677633805,0.0,0.0,3.0
ENSG00000211895,0.24647769624895283,75.91143904944649,0.0,0.0,1.0
ENSG00000130720,0.21673721820934227,75.7666475194,0.0,0.0,1.0
ENSG00000166681,0.22042466131750268,74.3473405388225,0.0,0.0,1.0
ENSG00000109046,0.280439513403848,74.1296542027554,0.0,0.0,1.0
ENSG00000125398,0.27460109250050796,73.98491642693278,0.0,0.0,1.0
ENSG00000102109,0.5346821819968232,72.27445268799777,0.0,0.0,2.0
ENSG00000100170,0.18921140528486555,71.17803446807008,0.0,0.0,1.0
ENSG00000130429,0.809679457277316,71.17308191555131,0.0,0.0,4.0
ENSG00000165389,0.28793983263087614,71.0165722568072,0.0,0.0,1.0
ENSG00000006282,0.18918220763260185,70.80612763851727,0.0,0.0,1.0
ENSG00000120738,0.20918144071725026,70.42319049278515,0.0,0.0,1.0
ENSG00000166710,0.32990020165308,70.16892861278932,0.0,0.0,1.0
ENSG00000204128,0.2080073423093276,69.9562518292183,0.0,0.0,1.0
ENSG00000138078,0.2649428284807776,69.6521765484974,0.0,0.0,1.0
ENSG00000165949,0.5183590750101671,69.63695764885442,0.0,0.0,2.0
ENSG00000130208,0.5557921464664142,69.46205611976127,0.0,0.0,2.0
ENSG00000211896,0.20686468861450907,67.0902025007729,0.0,0.0,1.0
ENSG00000118271,0.1642559820049256,66.86825129716574,0.0,0.0,1.0
ENSG00000112306,0.7250898536501675,66.43407206485222,0.0,0.0,4.0
ENSG00000211679,0.2283019013333732,66.38944547462678,0.0,0.0,1.0
ENSG00000148671,0.6638647771663431,63.39969629435207,0.0,0.0,4.0
ENSG00000144891,0.18348299901401977,61.61750426413211,0.0,0.0,1.0
ENSG00000134138,0.19754091963829118,60.75246804005941,0.0,0.0,1.0
ENSG00000130203,0.5670512357333339,60.621448829235035,0.0,0.0,2.0
ENSG00000136883,0.16468813055871157,60.43429724407682,0.0,0.0,1.0
ENSG00000152527,0.15381287837395527,57.07421572222573,0.0,0.0,1.0
ENSG00000164825,0.21569581414078287,56.421432001379536,0.0,0.0,2.0
ENSG00000084207,0.7725640957344702,55.303881248037044,0.0,0.0,4.0
ENSG00000197747,0.6076600256384794,55.2908568464049,0.0,0.0,4.0
ENSG00000163993,0.5934971525133149,55.0223713456315,0.0,0.0,4.0
ENSG00000148468,0.16415651291199204,53.5973291744256,0.0,0.0,1.0
ENSG00000187514,0.6312416069669055,52.819143634043996,0.0,0.0,4.0
ENSG00000108671,0.2167648523455854,52.750279009242874,0.0,0.0,1.0
ENSG00000185432,0.18343044572248113,52.214928460425725,0.0,0.0,1.0
ENSG00000002933,0.7290806706839426,51.7314033941144,0.0,0.0,2.0
ENSG00000155629,0.1957255889844931,51.59070068846856,0.0,0.0,1.0
ENSG00000176046,0.3169964364785116,51.412471688861885,0.0,0.0,2.0
ENSG00000170525,0.19662089199949673,51.27802577988535,0.0,0.0,1.0
ENSG00000143418,0.2295246292316374,50.90295620281411,0.0,0.0,1.0
ENSG00000215301,0.21721437389530926,50.86228353140451,0.0,0.0,1.0
ENSG00000267795,0.6387426246625364,50.80486362420768,0.0,0.0,4.0
ENSG00000112893,0.1964653260855393,50.77810018414644,0.0,0.0,1.0
ENSG00000120885,0.6368628954173641,50.024596149240345,0.0,0.0,2.0
