index,filename,source,model,lens,chi,x,y,einsteinR,sigma,sigma2,theta,nterms,centreX,centreY,reletaX,reletaY,offsetX,offsetY,alpha[0][1],beta[0][1],alpha[1][0],beta[1][0],alpha[1][2],beta[1][2],alpha[2][1],beta[2][1],alpha[2][3],beta[2][3],alpha[3][0],beta[3][0],alpha[3][2],beta[3][2],alpha[3][4],beta[3][4],alpha[4][1],beta[4][1],alpha[4][3],beta[4][3],alpha[4][5],beta[4][5],alpha[5][0],beta[5][0],alpha[5][2],beta[5][2],alpha[5][4],beta[5][4],alpha[5][6],beta[5][6],alpha[6][1],beta[6][1],alpha[6][3],beta[6][3],alpha[6][5],beta[6][5],alpha[6][7],beta[6][7],alpha[7][0],beta[7][0],alpha[7][2],beta[7][2],alpha[7][4],beta[7][4],alpha[7][6],beta[7][6],alpha[7][8],beta[7][8],alpha[8][1],beta[8][1],alpha[8][3],beta[8][3],alpha[8][5],beta[8][5],alpha[8][7],beta[8][7],alpha[8][9],beta[8][9],alpha[9][0],beta[9][0],alpha[9][2],beta[9][2],alpha[9][4],beta[9][4],alpha[9][6],beta[9][6],alpha[9][8],beta[9][8],alpha[9][10],beta[9][10],alpha[10][1],beta[10][1],alpha[10][3],beta[10][3],alpha[10][5],beta[10][5],alpha[10][7],beta[10][7],alpha[10][9],beta[10][9],alpha[10][11],beta[10][11],centreX,centreY,reletaX,reletaY,offsetX,offsetY,xiX,xiY,alpha[0][1],beta[0][1],alpha[1][0],beta[1][0],alpha[1][2],beta[1][2],alpha[2][1],beta[2][1],alpha[2][3],beta[2][3],alpha[3][0],beta[3][0],alpha[3][2],beta[3][2],alpha[3][4],beta[3][4],alpha[4][1],beta[4][1],alpha[4][3],beta[4][3],alpha[4][5],beta[4][5],alpha[5][0],beta[5][0],alpha[5][2],beta[5][2],alpha[5][4],beta[5][4],alpha[5][6],beta[5][6],alpha[6][1],beta[6][1],alpha[6][3],beta[6][3],alpha[6][5],beta[6][5],alpha[6][7],beta[6][7],alpha[7][0],beta[7][0],alpha[7][2],beta[7][2],alpha[7][4],beta[7][4],alpha[7][6],beta[7][6],alpha[7][8],beta[7][8],alpha[8][1],beta[8][1],alpha[8][3],beta[8][3],alpha[8][5],beta[8][5],alpha[8][7],beta[8][7],alpha[8][9],beta[8][9],alpha[9][0],beta[9][0],alpha[9][2],beta[9][2],alpha[9][4],beta[9][4],alpha[9][6],beta[9][6],alpha[9][8],beta[9][8],alpha[9][10],beta[9][10],alpha[10][1],beta[10][1],alpha[10][3],beta[10][3],alpha[10][5],beta[10][5],alpha[10][7],beta[10][7],alpha[10][9],beta[10][9],alpha[10][11],beta[10][11],alpha[11][0],beta[11][0],alpha[11][2],beta[11][2],alpha[11][4],beta[11][4],alpha[11][6],beta[11][6],alpha[11][8],beta[11][8],alpha[11][10],beta[11][10],alpha[11][12],beta[11][12],alpha[12][1],beta[12][1],alpha[12][3],beta[12][3],alpha[12][5],beta[12][5],alpha[12][7],beta[12][7],alpha[12][9],beta[12][9],alpha[12][11],beta[12][11],alpha[12][13],beta[12][13],alpha[13][0],beta[13][0],alpha[13][2],beta[13][2],alpha[13][4],beta[13][4],alpha[13][6],beta[13][6],alpha[13][8],beta[13][8],alpha[13][10],beta[13][10],alpha[13][12],beta[13][12],alpha[13][14],beta[13][14],alpha[14][1],beta[14][1],alpha[14][3],beta[14][3],alpha[14][5],beta[14][5],alpha[14][7],beta[14][7],alpha[14][9],beta[14][9],alpha[14][11],beta[14][11],alpha[14][13],beta[14][13],alpha[14][15],beta[14][15],alpha[15][0],beta[15][0],alpha[15][2],beta[15][2],alpha[15][4],beta[15][4],alpha[15][6],beta[15][6],alpha[15][8],beta[15][8],alpha[15][10],beta[15][10],alpha[15][12],beta[15][12],alpha[15][14],beta[15][14],alpha[15][16],beta[15][16]
s011,image-s011.png,s,Roulette,SIS,50,68,21,48,18,0,0,16,127,38,-59.0,-17.0,-32.971231018815715,-10.518951013503916,-45.98561550940786,-13.759475506751958,-0.3620914607039989,0.0,0.3025842542786219,0.1988793477900755,0.0078505005706608,0.0023489686746859,-0.0052701505282015,-0.0062748327830069,-6.181496512331399e-05,0.0,-0.0002066244267537,-0.0001358078969715,0.0001225930323016,0.0002837220404921,4.4673650319586165e-06,1.3366918993262002e-06,7.497511136689199e-06,8.92680928556163e-06,-1.907195296492135e-06,-1.6208879564656892e-05,-1.0552830784154215e-07,0.0,-2.2046366594392625e-07,-1.449040043371315e-07,-2.93001044595048e-07,-6.781042338057441e-07,-1.9140229825426206e-07,1.0913907775452744e-06,1.3346421452104216e-08,3.993417442361891e-09,1.2543494418634411e-08,1.4934740396944862e-08,6.837381419166021e-09,5.810956652668207e-08,4.1176256511416834e-08,-8.22094551619228e-08,-5.254496634686698e-10,0.0,-9.835743134356011e-10,-6.464732225591023e-10,-7.002813334656582e-10,-1.6206895703545927e-09,9.58481889624712e-10,-5.46533821339468e-09,-6.179563554904634e-09,6.566137811170236e-09,9.56950493919724e-11,2.8633164384999613e-11,7.708970564004529e-11,9.178580566039063e-11,2.201106439253069e-11,1.870677284516537e-10,-2.7414909303111656e-10,5.473457152418461e-10,8.828752702703237e-10,-5.113606842305597e-10,-5.274530281447297e-12,0.0,-9.445067170788006e-12,-6.207952899723925e-12,-5.635906708595044e-12,-1.3043408107007687e-11,3.988447514870457e-12,-2.2742437651765924e-11,5.274765454024317e-11,-5.604738358137708e-11,-1.272672116614447e-10,3.036990227389511e-11,1.2579272981019532e-12,3.763876954950726e-13,9.478679124677188e-13,1.12856599053225e-12,2.2389334548231866e-13,1.9028257247329546e-12,-1.4300536919053077e-12,2.855138976299026e-12,-9.394962473143487e-12,5.441555110175562e-12,1.8723203276664132e-11,1.0586896166081222e-12,0,0,68.0,21.0,nan,nan,159.72557035343732,49.32701437385564,-45.86278517671864,-14.163507186927815,-0.2871348969062027,-0.0,0.23713430873813343,0.16190666644898613,0.004923468463605212,0.00152048290787808,-0.0032087599996763632,-0.004031906403891509,-3.0824547708364206e-05,-0.0,-0.00010182750883639679,-6.952411313333714e-05,5.611638755030527e-05,0.00014354361561537472,1.7618163701943611e-06,5.440903496188468e-07,2.8705606308053206e-06,3.6069484134899966e-06,-4.7158038097211075e-07,-6.436458228093211e-06,-3.3090813818273146e-08,-0.0,-6.832126071166661e-08,-4.6647267653005e-08,-8.433900572394351e-08,-2.1573601487030824e-07,-7.799170706604476e-08,3.3858715218659835e-07,3.3098584793336206e-09,1.0221621774412652e-09,3.0199763033351176e-09,3.794693837571389e-09,1.0631284956052897e-09,1.4510319829152743e-08,1.1477604746421548e-08,-1.9773306758334264e-08,-1.0361078918076913e-10,-0.0,-1.9167320942955027e-10,-1.3086748413358727e-10,-1.267556269570435e-10,-3.242361418346272e-10,2.4559559829091535e-10,-1.0662096951470462e-09,-1.3065517423711998e-09,1.2058475725334618e-09,1.4923457411636745e-11,4.6087147888878184e-12,1.1671233859620022e-11,1.466526712644872e-11,2.1521492465994712e-12,2.937403523404656e-11,-4.8053675038936173e-11,8.27855705439261e-11,1.4394343934232355e-10,-6.87893207219619e-11,-6.540230324443425e-13,-0.0,-1.157429845458194e-12,-7.902509296267276e-13,-6.414958967460487e-13,-1.6409224549391074e-12,6.42652111002611e-13,-2.78996006494359e-12,7.013056746168236e-12,-6.472516303149858e-12,-1.6050524971911177e-11,2.364643152879122e-12,1.2335902011030584e-13,3.8096167975241505e-14,9.024093678556873e-14,1.1339053433589864e-13,1.376600479049127e-14,1.8788804279614332e-13,-1.5762588094342942e-13,2.715536007561927e-13,-9.63214390668627e-13,4.603117998739633e-13,1.8223413736970513e-12,2.8149806652892924e-13,-6.950866905881502e-15,-0.0,-1.202764965694866e-14,-8.212040980219834e-15,-6.154895345881705e-15,-1.5743991554896637e-14,5.0592728263057645e-15,-2.1963934921227335e-14,2.8157214575456578e-14,-2.5986960748678618e-14,1.3095243223117048e-13,-1.929256349996086e-14,-2.0829788241125828e-13,-1.0133738762700808e-13,1.6231957391598474e-15,5.01281037094197e-16,1.1460381499568467e-15,1.4400324600134148e-15,1.6009610197985573e-16,2.1851033555498673e-15,-1.4958585462707637e-15,2.577024610619162e-15,-4.643740700934827e-15,2.219203389093359e-15,-1.7802535599094547e-14,-2.7499673896393116e-15,2.3268650460363673e-14,2.1778184691672095e-14,-1.1178644152751033e-16,-8.36748891801086e-29,-1.909353151151712e-16,-1.3036367678037864e-16,-9.353159202506707e-17,-2.3925030600921346e-16,7.001771001076999e-17,-3.0396945940798685e-16,3.167462447647671e-16,-2.9233261720313816e-16,7.462468152063658e-16,-1.0994079165785826e-16,2.4001048087664712e-15,1.16765638006448e-15,-2.363845647160576e-15,-4.138699045144046e-15,3.114782168063926e-17,9.619180225118504e-18,2.15301898226032e-17,2.7053350899278636e-17,2.863297605975027e-18,3.908028446284707e-17,-2.427002541327181e-17,4.181174279231303e-17,-6.106815305149233e-17,2.9183940479354644e-17,-1.1834369533207156e-16,-1.8280615203476022e-17,-3.1224244856373645e-16,-2.9224186099595095e-16,1.675501151446895e-16,7.513488347007808e-16,-2.535108692686049e-18,-3.253459890798705e-29,-4.294675743181364e-18,-2.9322481287490794e-18,-2.048326715221743e-18,-5.239542948150615e-18,1.454111055579834e-18,-6.3127650335291725e-18,5.950593159225447e-18,-5.491943474952232e-18,1.1338815706452604e-17,-1.6704907140818872e-18,1.840402890269478e-17,8.953601396335073e-18,3.654200243304913e-17,6.397894497002348e-17,1.068844334959331e-17,-1.3311511212973147e-16
s012,image-s012.png,s,Roulette,SIS,50,21,-68,48,18,0,0,16,40,-127,-19.0,59.0,-9.839591490517885,32.565702982394285,-14.41979574525894,45.782851491197135,-0.3604948936314735,0.0,-0.2954272835225719,-0.2065896620957623,0.0024400353790838,-0.007747112328591,0.0064392766248064,-0.0049504786265783,-6.100088447709518e-05,0.0,0.0001999620622861,0.0001398316851006,0.0001046702353723,0.0002864818310151,1.3762961131952212e-06,-4.369740159394827e-06,-9.08014640533375e-06,6.9807640399605055e-06,-1.6018388723375826e-05,7.240637690650148e-07,-1.0322220848964157e-07,0.0,2.114777295879636e-07,1.4788448844474569e-07,-2.479637816931434e-07,-6.786754415159781e-07,2.785839614402384e-07,-1.0474184256123838e-06,4.075556768162284e-09,-1.2939892738915249e-08,-1.5057606425450523e-08,1.1576200731842682e-08,5.6921342973245926e-08,-2.5729605421115647e-09,7.561997842781867e-08,4.7946635535081584e-08,-5.094445960202854e-10,0.0,9.351826950023322e-10,6.539649102638649e-10,-5.874261848447187e-10,-1.6077820826708262e-09,-1.382784624442494e-09,5.198985924411434e-09,-6.682964862704351e-09,5.635756890184791e-09,2.8964981261686935e-11,-9.196381550585602e-11,-9.172663398661266e-11,7.051890569344064e-11,1.8163019280279828e-10,-8.210054347406482e-12,-4.990432328983464e-10,-3.1641696416067416e-10,-3.7939748198879727e-10,-9.088218285048623e-10,-5.068871720795214e-12,0.0,8.901352573841927e-12,6.224636392747882e-12,-4.686042424407622e-12,-1.2825671110643518e-11,-5.703430856922099e-12,2.1443727549358884e-11,5.654265493855552e-11,-4.7682527696301074e-11,1.2522627421142623e-10,-1.134414350671308e-11,3.7739921436345434e-13,-1.1982425056039673e-12,-1.1179144251530789e-12,8.594461444230099e-13,1.8312593470302637e-12,-8.277664925227199e-14,-2.580271288981233e-12,-1.6360137842740616e-12,4.001767112183745e-12,9.585971116837349e-12,-3.824160985898001e-12,1.7530179295914823e-11,0,0,21.0,-68.0,nan,nan,49.32701437385564,-159.72557035343732,-14.163507186927815,45.86278517671864,-0.2871348969062027,-0.0,-0.23713430873813343,-0.16190666644898616,0.00152048290787808,-0.004923468463605212,0.004031906403891509,-0.0032087599996763632,-3.0824547708364206e-05,-0.0,0.00010182750883639678,6.952411313333714e-05,5.6116387550305286e-05,0.00014354361561537475,5.440903496188468e-07,-1.7618163701943611e-06,-3.6069484134899966e-06,2.8705606308053206e-06,-6.436458228093211e-06,4.715803809721106e-07,-3.3090813818273146e-08,-0.0,6.832126071166664e-08,4.664726765300499e-08,-8.433900572394353e-08,-2.157360148703082e-07,7.799170706604477e-08,-3.385871521865983e-07,1.0221621774412652e-09,-3.3098584793336206e-09,-3.794693837571389e-09,3.0199763033351176e-09,1.4510319829152745e-08,-1.0631284956052893e-09,1.9773306758334264e-08,1.1477604746421546e-08,-1.0361078918076913e-10,-0.0,1.9167320942955022e-10,1.3086748413358727e-10,-1.2675562695704353e-10,-3.242361418346271e-10,-2.4559559829091546e-10,1.0662096951470464e-09,-1.3065517423711998e-09,1.2058475725334613e-09,4.6087147888878184e-12,-1.4923457411636745e-11,-1.466526712644872e-11,1.1671233859620022e-11,2.937403523404656e-11,-2.152149246599279e-12,-8.278557054392613e-11,-4.805367503893595e-11,-6.878932072196184e-11,-1.4394343934232355e-10,-6.540230324443425e-13,-0.0,1.1574298454581938e-12,7.902509296267276e-13,-6.414958967460487e-13,-1.6409224549391106e-12,-6.426521110026673e-13,2.7899600649436664e-12,7.0130567461682374e-12,-6.4725163031498535e-12,1.6050524971911174e-11,-2.364643152879124e-12,3.8096167975241505e-14,-1.2335902011030584e-13,-1.1339053433589932e-13,9.024093678556853e-14,1.8788804279616026e-13,-1.3766004790473526e-14,-2.7155360075619085e-13,-1.5762588094343025e-13,4.603117998739634e-13,9.63214390668627e-13,-2.814980665289294e-13,1.82234137369705e-12,-6.950866905881502e-15,-0.0,1.202764965694867e-14,8.21204098022e-15,-6.154895345876443e-15,-1.5743991554901985e-14,-5.0592728263060974e-15,2.1963934921226733e-14,2.815721457545665e-14,-2.5986960748678542e-14,-1.309524322311695e-13,1.929256349996086e-14,-2.0829788241125833e-13,-1.0133738762700824e-13,5.012810370942263e-16,-1.623195739159862e-15,-1.4400324600151503e-15,1.1460381499554036e-15,2.1851033555496394e-15,-1.6009610197972788e-16,-2.5770246106191357e-15,-1.4958585462708014e-15,2.2192033890932967e-15,4.643740700934743e-15,2.7499673896395632e-15,-1.7802535599094544e-14,2.1778184691672073e-14,-2.326865046036367e-14,-1.1178644152751275e-16,-8.631251573526295e-29,1.9093531511480441e-16,1.3036367678095964e-16,-9.353159202500968e-17,-2.392503060091372e-16,-7.001771001078168e-17,3.0396945940798206e-16,3.167462447647224e-16,-2.9233261720308422e-16,-7.46246815206403e-16,1.0994079165776379e-16,2.4001048087664582e-15,1.1676563800644665e-15,2.3638456471605775e-15,4.138699045144047e-15,9.619180225315567e-18,-3.1147821680556624e-17,-2.7053350899255685e-17,2.1530189822578032e-17,3.908028446284579e-17,-2.863297605971377e-18,-4.1811742792279414e-17,-2.427002541325399e-17,2.918394047931242e-17,6.106815305151608e-17,1.8280615203456902e-17,-1.1834369533207826e-16,-2.922418609959497e-16,3.122424485637305e-16,-7.513488347007817e-16,1.675501151446897e-16,-2.5351086926791727e-18,-6.578375091275169e-29,4.2946757431710174e-18,2.9322481287430397e-18,-2.0483267152206154e-18,-5.239542948150323e-18,-1.4541110555747175e-18,6.3127650335109994e-18,5.950593159239416e-18,-5.4919434749351584e-18,-1.1338815706457893e-17,1.6704907140949697e-18,1.8404028902686117e-17,8.953601396330715e-18,-3.6542002433046843e-17,-6.397894497002449e-17,1.0688443349593227e-17,-1.331151121297294e-16
s013,image-s013.png,s,Roulette,SIS,50,68,-21,48,18,0,0,16,127,-40,-59.0,19.0,-32.565702982394285,9.839591490517885,-45.782851491197135,14.41979574525894,-0.3604948936314735,0.0,0.2954272835225719,-0.2065896620957623,0.007747112328591,-0.0024400353790838,-0.0049504786265783,0.0064392766248064,-6.100088447709518e-05,0.0,-0.0001999620622861,0.0001398316851006,0.0001046702353723,-0.0002864818310151,4.369740159394827e-06,-1.3762961131952212e-06,6.9807640399605055e-06,-9.08014640533375e-06,-7.240637690650148e-07,1.6018388723375826e-05,-1.0322220848964157e-07,0.0,-2.114777295879636e-07,1.4788448844474569e-07,-2.479637816931435e-07,6.786754415159781e-07,-2.785839614402384e-07,-1.0474184256123836e-06,1.2939892738915249e-08,-4.075556768162284e-09,1.1576200731842682e-08,-1.5057606425450523e-08,2.5729605421115647e-09,-5.6921342973245926e-08,4.7946635535081584e-08,7.561997842781867e-08,-5.094445960202854e-10,0.0,-9.351826950023322e-10,6.539649102638649e-10,-5.874261848447188e-10,1.6077820826708262e-09,1.382784624442494e-09,5.198985924411434e-09,-6.682964862704352e-09,-5.635756890184791e-09,9.196381550585602e-11,-2.8964981261686935e-11,7.051890569344064e-11,-9.172663398661266e-11,8.210054347405327e-12,-1.8163019280279828e-10,-3.1641696416067385e-10,-4.990432328983462e-10,9.088218285048623e-10,3.7939748198879717e-10,-5.068871720795214e-12,0.0,-8.901352573841927e-12,6.2246363927478805e-12,-4.686042424407622e-12,1.282567111064354e-11,5.7034308569219776e-12,2.1443727549358848e-11,5.654265493855549e-11,4.7682527696301106e-11,-1.2522627421142623e-10,-1.134414350671308e-11,1.1982425056039673e-12,-3.7739921436345434e-13,8.594461444230081e-13,-1.1179144251530853e-12,8.277664925231978e-14,-1.8312593470302565e-12,-1.636013784274052e-12,-2.580271288981247e-12,-9.585971116837342e-12,-4.001767112183743e-12,1.7530179295914833e-11,-3.824160985898005e-12,0,0,68.0,-21.0,nan,nan,159.72557035343732,-49.32701437385564,-45.86278517671864,14.163507186927815,-0.2871348969062027,-0.0,0.23713430873813343,-0.16190666644898613,0.004923468463605212,-0.00152048290787808,-0.0032087599996763632,0.004031906403891509,-3.0824547708364206e-05,-0.0,-0.00010182750883639678,6.952411313333714e-05,5.611638755030528e-05,-0.00014354361561537472,1.7618163701943611e-06,-5.440903496188468e-07,2.8705606308053206e-06,-3.6069484134899966e-06,-4.7158038097211075e-07,6.436458228093211e-06,-3.3090813818273146e-08,-0.0,-6.832126071166664e-08,4.6647267653005e-08,-8.433900572394351e-08,2.157360148703082e-07,-7.799170706604474e-08,-3.3858715218659835e-07,3.3098584793336206e-09,-1.0221621774412652e-09,3.0199763033351176e-09,-3.794693837571389e-09,1.0631284956052897e-09,-1.4510319829152743e-08,1.1477604746421548e-08,1.9773306758334264e-08,-1.0361078918076913e-10,-0.0,-1.9167320942955022e-10,1.3086748413358727e-10,-1.267556269570435e-10,3.2423614183462707e-10,2.455955982909153e-10,1.0662096951470462e-09,-1.3065517423711998e-09,-1.2058475725334613e-09,1.4923457411636745e-11,-4.6087147888878184e-12,1.1671233859620022e-11,-1.466526712644872e-11,2.1521492465994712e-12,-2.937403523404656e-11,-4.805367503893619e-11,-8.27855705439261e-11,1.4394343934232355e-10,6.87893207219619e-11,-6.540230324443425e-13,-0.0,-1.1574298454581938e-12,7.902509296267276e-13,-6.414958967460487e-13,1.6409224549391074e-12,6.426521110026163e-13,2.789960064943587e-12,7.0130567461682374e-12,6.472516303149858e-12,-1.6050524971911177e-11,-2.364643152879122e-12,1.2335902011030584e-13,-3.8096167975241505e-14,9.024093678556873e-14,-1.1339053433589864e-13,1.3766004790490002e-14,-1.878880427961414e-13,-1.5762588094342934e-13,-2.715536007561921e-13,-9.63214390668627e-13,-4.603117998739633e-13,1.8223413736970513e-12,-2.8149806652892924e-13,-6.950866905881502e-15,-0.0,-1.202764965694866e-14,8.212040980219834e-15,-6.154895345881443e-15,1.574399155489588e-14,5.05927282630566e-15,2.19639349212271e-14,2.8157214575456606e-14,2.5986960748678577e-14,1.3095243223117048e-13,1.929256349996086e-14,-2.0829788241125828e-13,1.0133738762700808e-13,1.6231957391598474e-15,-5.01281037094197e-16,1.146038149956791e-15,-1.440032460013147e-15,1.6009610197990922e-16,-2.1851033555497814e-15,-1.495858546270772e-15,-2.577024610619145e-15,-4.643740700934829e-15,-2.2192033890933563e-15,-1.7802535599094547e-14,2.7499673896393116e-15,2.3268650460363673e-14,-2.1778184691672095e-14,-1.1178644152751033e-16,8.36748891801086e-29,-1.9093531511515568e-16,1.3036367678028657e-16,-9.353159202508876e-17,2.392503060091817e-16,7.001771001077254e-17,3.0396945940798044e-16,3.1674624476476814e-16,2.923326172031373e-16,7.462468152063663e-16,1.0994079165785812e-16,2.4001048087664712e-15,-1.16765638006448e-15,-2.363845647160576e-15,4.138699045144046e-15,3.1147821680633155e-17,-9.61918022508694e-18,2.1530189822611075e-17,-2.7053350899266587e-17,2.8632976059740753e-18,-3.9080284462844804e-17,-2.4270025413272148e-17,-4.181174279231267e-17,-6.106815305149246e-17,-2.918394047935456e-17,-1.1834369533207156e-16,1.828061520347603e-17,-3.122424485637365e-16,2.9224186099595095e-16,1.675501151446895e-16,-7.513488347007808e-16,-2.5351086926845903e-18,2.711560874094622e-29,-4.294675743183977e-18,2.9322481287443775e-18,-2.048326715221345e-18,5.239542948149841e-18,1.454111055579952e-18,6.312765033529047e-18,5.950593159225483e-18,5.491943474952205e-18,1.1338815706452619e-17,1.6704907140818784e-18,1.8404028902694785e-17,-8.953601396335078e-18,3.6542002433049185e-17,-6.397894497002348e-17,1.068844334959331e-17,1.3311511212973147e-16
s014,image-s014.png,s,Roulette,SIS,50,-21,-68,48,18,0,0,16,-38,-127,17.0,59.0,10.518951013503916,32.971231018815715,13.759475506751958,45.98561550940786,-0.3620914607039989,0.0,-0.3025842542786219,0.1988793477900755,-0.0023489686746859,-0.0078505005706608,-0.0062748327830069,-0.0052701505282015,-6.181496512331399e-05,0.0,0.0002066244267537,-0.0001358078969715,0.0001225930323016,-0.0002837220404921,-1.3366918993262002e-06,-4.4673650319586165e-06,8.92680928556163e-06,7.497511136689199e-06,1.6208879564656892e-05,1.907195296492135e-06,-1.0552830784154215e-07,0.0,2.2046366594392625e-07,-1.4490400433713145e-07,-2.93001044595048e-07,6.781042338057443e-07,1.9140229825426206e-07,1.0913907775452746e-06,-3.993417442361891e-09,-1.3346421452104216e-08,1.4934740396944862e-08,1.2543494418634411e-08,-5.810956652668207e-08,-6.837381419166021e-09,-8.22094551619228e-08,4.117625651141684e-08,-5.254496634686698e-10,0.0,9.835743134356011e-10,-6.464732225591024e-10,-7.002813334656582e-10,1.620689570354593e-09,-9.58481889624712e-10,-5.465338213394682e-09,-6.1795635549046355e-09,-6.566137811170236e-09,-2.8633164384999613e-11,-9.56950493919724e-11,9.178580566039063e-11,7.708970564004529e-11,-1.870677284516537e-10,-2.2011064392531943e-11,5.47345715241846e-10,-2.7414909303111635e-10,5.113606842305597e-10,-8.828752702703238e-10,-5.274530281447297e-12,0.0,9.445067170788006e-12,-6.207952899723925e-12,-5.635906708595044e-12,1.3043408107007663e-11,-3.988447514870327e-12,-2.27424376517659e-11,5.274765454024314e-11,5.604738358137711e-11,1.2726721166144478e-10,3.036990227389509e-11,-3.763876954950726e-13,-1.2579272981019532e-12,1.1285659905322428e-12,9.47867912467721e-13,-1.902825724732948e-12,-2.2389334548236973e-13,2.8551389762990453e-12,-1.4300536919053009e-12,-5.441555110175568e-12,9.394962473143487e-12,1.0586896166081277e-12,1.8723203276664132e-11,0,0,-21.0,-68.0,nan,nan,-49.32701437385564,-159.72557035343732,14.163507186927815,45.86278517671864,-0.2871348969062027,-0.0,-0.23713430873813343,0.16190666644898616,-0.00152048290787808,-0.004923468463605212,-0.004031906403891509,-0.0032087599996763632,-3.0824547708364206e-05,-0.0,0.00010182750883639679,-6.952411313333714e-05,5.611638755030529e-05,-0.0001435436156153747,-5.440903496188468e-07,-1.7618163701943611e-06,3.6069484134899966e-06,2.8705606308053206e-06,6.436458228093211e-06,4.715803809721106e-07,-3.3090813818273146e-08,-0.0,6.832126071166661e-08,-4.664726765300499e-08,-8.433900572394353e-08,2.1573601487030824e-07,7.799170706604478e-08,3.385871521865983e-07,-1.0221621774412652e-09,-3.3098584793336206e-09,3.794693837571389e-09,3.0199763033351176e-09,-1.4510319829152745e-08,-1.0631284956052893e-09,-1.9773306758334264e-08,1.1477604746421546e-08,-1.0361078918076913e-10,-0.0,1.9167320942955027e-10,-1.3086748413358727e-10,-1.2675562695704353e-10,3.242361418346272e-10,-2.4559559829091546e-10,-1.0662096951470464e-09,-1.3065517423711998e-09,-1.2058475725334618e-09,-4.6087147888878184e-12,-1.4923457411636745e-11,1.466526712644872e-11,1.1671233859620022e-11,-2.937403523404656e-11,-2.152149246599279e-12,8.278557054392605e-11,-4.805367503893585e-11,6.878932072196184e-11,-1.4394343934232355e-10,-6.540230324443425e-13,-0.0,1.157429845458194e-12,-7.902509296267276e-13,-6.414958967460487e-13,1.6409224549391106e-12,-6.42652111002629e-13,-2.7899600649436587e-12,7.013056746168234e-12,6.472516303149863e-12,1.6050524971911174e-11,2.364643152879124e-12,-3.8096167975241505e-14,-1.2335902011030584e-13,1.1339053433589932e-13,9.024093678556853e-14,-1.8788804279615968e-13,-1.3766004790485464e-14,2.7155360075619464e-13,-1.5762588094342869e-13,-4.603117998739635e-13,9.63214390668627e-13,2.814980665289294e-13,1.82234137369705e-12,-6.950866905881502e-15,-0.0,1.202764965694867e-14,-8.21204098022e-15,-6.1548953458801305e-15,1.5743991554901862e-14,-5.059272826305395e-15,-2.1963934921228175e-14,2.815721457545652e-14,2.5986960748678656e-14,-1.3095243223116944e-13,-1.9292563499960887e-14,-2.0829788241125833e-13,1.0133738762700824e-13,-5.012810370942263e-16,-1.623195739159862e-15,1.440032460015038e-15,1.1460381499565457e-15,-2.1851033555501367e-15,-1.600961019800534e-16,2.5770246106191704e-15,-1.4958585462707544e-15,-2.219203389093304e-15,4.6437407009347346e-15,-2.7499673896395585e-15,-1.7802535599094544e-14,-2.1778184691672073e-14,-2.326865046036367e-14,-1.1178644152751275e-16,8.631251573526295e-29,1.909353151151589e-16,-1.3036367678088257e-16,-9.35315920251561e-17,2.392503060092926e-16,-7.00177100107653e-17,-3.0396945940799143e-16,3.167462447647191e-16,2.9233261720308664e-16,-7.46246815206402e-16,-1.0994079165776432e-16,2.4001048087664582e-15,-1.1676563800644665e-15,2.3638456471605783e-15,-4.138699045144047e-15,-9.619180225273437e-18,-3.114782168066563e-17,2.7053350899298866e-17,2.153018982264047e-17,-3.9080284462848e-17,-2.863297605976989e-18,4.1811742792280074e-17,-2.4270025413252803e-17,-2.918394047931263e-17,6.10681530515158e-17,-1.8280615203456825e-17,-1.1834369533207821e-16,2.922418609959497e-16,3.122424485637305e-16,7.513488347007817e-16,1.675501151446897e-16,-2.535108692695542e-18,5.567978573941283e-29,4.2946757431961616e-18,-2.9322481287528177e-18,-2.048326715222513e-18,5.239542948150738e-18,-1.4541110555742958e-18,-6.312765033511146e-18,5.950593159239317e-18,5.491943474935226e-18,-1.1338815706457868e-17,-1.670490714094997e-18,1.8404028902686105e-17,-8.953601396330709e-18,-3.6542002433046843e-17,6.397894497002449e-17,1.0688443349593227e-17,1.3311511212972942e-16
