year,region,property,value,unit
2006,World,def,0.25,kg/kg
2006,World,min,0.125,kg/kg
2006,World,max,0.5,kg/kg
2006,World,abs_min,0.0,kg/kg
2006,World,abs_max,inf,kg/kg
