year,region,activity,product,property,value,unit
2006,World,coll_treat_aerob_centralised_primary,ww_alcref,def,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_beer,def,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_coffee,def,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_dairy,def,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_fish,def,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_meat,def,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_orgchem,def,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_petref,def,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_plastics,def,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_pulp,def,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_soap,def,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_starch,def,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_sugar,def,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_vegoils,def,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_fruits,def,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_wine,def,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_iron,def,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_nfertil,def,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_alcref,min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_beer,min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_coffee,min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_dairy,min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_fish,min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_meat,min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_orgchem,min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_petref,min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_plastics,min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_pulp,min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_soap,min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_starch,min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_sugar,min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_vegoils,min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_fruits,min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_wine,min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_iron,min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_nfertil,min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_alcref,max,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_beer,max,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_coffee,max,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_dairy,max,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_fish,max,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_meat,max,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_orgchem,max,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_petref,max,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_plastics,max,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_pulp,max,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_soap,max,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_starch,max,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_sugar,max,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_vegoils,max,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_fruits,max,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary,ww_wine,max,0.0,kg/yr
