year,region,product,activity,property,value,unit
2006,World,methanol,csr_c2,abs_max,100,%
2006,World,methanol,csr_c3,abs_max,100,%
2006,World,methanol,csr_c4,abs_max,100,%
2006,World,methanol,csr_w_nh3,abs_max,100,%
2006,World,methanol,atr,abs_max,100,%
2006,World,methanol,pox,abs_max,100,%
2006,World,methanol,cct,abs_max,100,%
2006,World,methanol,cgt,abs_max,100,%
2006,World,methanol,gasify_bio,abs_max,100,%
2006,World,methanol,PtM,abs_max,100,%
2006,World,methanol,co2_hydrogenation,abs_max,100,%
2006,World,methanol,direct_co2_electrolysis,abs_max,0.0,%
2006,EUR,methanol,csr_a,def,100,%
2006,EUR,methanol,csr_b,def,0,%
2006,EUR,methanol,csr_c1,def,0,%
2006,EUR,methanol,csr_c2,def,0,%
2006,EUR,methanol,csr_c3,def,0,%
2006,EUR,methanol,csr_c4,def,0,%
2006,EUR,methanol,csr_w_nh3,def,0,%
2006,EUR,methanol,atr,def,0,%
2006,EUR,methanol,pox,def,0,%
2006,EUR,methanol,cct,def,0,%
2006,EUR,methanol,cgt,def,0,%
2006,EUR,methanol,gasify_bio,def,0,%
2006,EUR,methanol,PtM,def,0,%
2006,EUR,methanol,co2_hydrogenation,def,0,%
2006,EUR,methanol,direct_co2_electrolysis,def,0,%
2006,EUR,methanol,csr_a,min,100,%
2006,EUR,methanol,csr_b,min,0,%
2006,EUR,methanol,csr_c1,min,0,%
2006,EUR,methanol,csr_c2,min,0,%
2006,EUR,methanol,csr_c3,min,0,%
2006,EUR,methanol,csr_c4,min,0,%
2006,EUR,methanol,csr_w_nh3,min,0,%
2006,EUR,methanol,atr,min,0,%
2006,EUR,methanol,pox,min,0,%
2006,EUR,methanol,cct,min,0,%
2006,EUR,methanol,cgt,min,0,%
2006,EUR,methanol,gasify_bio,min,0,%
2006,EUR,methanol,PtM,min,0,%
2006,EUR,methanol,co2_hydrogenation,min,0,%
2006,EUR,methanol,direct_co2_electrolysis,min,0,%
2006,EUR,methanol,csr_a,max,100,%
2006,EUR,methanol,csr_b,max,0,%
2006,EUR,methanol,csr_c1,max,0,%
2006,EUR,methanol,csr_c2,max,0,%
2006,EUR,methanol,csr_c3,max,0,%
2006,EUR,methanol,csr_c4,max,0,%
2006,EUR,methanol,csr_w_nh3,max,0,%
2006,EUR,methanol,atr,max,0,%
2006,EUR,methanol,pox,max,0,%
2006,EUR,methanol,cct,max,0,%
2006,EUR,methanol,cgt,max,0,%
2006,EUR,methanol,gasify_bio,max,0,%
2006,EUR,methanol,PtM,max,0,%
2006,EUR,methanol,co2_hydrogenation,max,0,%
2006,EUR,methanol,direct_co2_electrolysis,max,0,%
2006,EUR,methanol,csr_a,abs_min,100,%
2006,EUR,methanol,csr_b,abs_min,0,%
2006,EUR,methanol,csr_c1,abs_min,0,%
2006,EUR,methanol,csr_c2,abs_min,0,%
2006,EUR,methanol,csr_c3,abs_min,0,%
2006,EUR,methanol,csr_c4,abs_min,0,%
2006,EUR,methanol,csr_w_nh3,abs_min,0,%
2006,EUR,methanol,atr,abs_min,0,%
2006,EUR,methanol,pox,abs_min,0,%
2006,EUR,methanol,cct,abs_min,0,%
2006,EUR,methanol,cgt,abs_min,0,%
2006,EUR,methanol,gasify_bio,abs_min,0,%
2006,EUR,methanol,PtM,abs_min,0,%
2006,EUR,methanol,co2_hydrogenation,abs_min,0,%
2006,EUR,methanol,direct_co2_electrolysis,abs_min,0,%
2006,EUR,methanol,csr_a,abs_max,100,%
2006,EUR,methanol,csr_b,abs_max,100,%
2006,EUR,methanol,csr_c1,abs_max,100,%
2006,EUR,methanol,csr_c2,abs_max,100,%
2006,EUR,methanol,csr_c3,abs_max,100,%
2006,EUR,methanol,csr_c4,abs_max,100,%
2006,EUR,methanol,csr_w_nh3,abs_max,100,%
2006,EUR,methanol,atr,abs_max,100,%
2006,EUR,methanol,pox,abs_max,100,%
2006,EUR,methanol,cct,abs_max,100,%
2006,EUR,methanol,cgt,abs_max,100,%
2006,EUR,methanol,gasify_bio,abs_max,100,%
2006,EUR,methanol,PtM,abs_max,100,%
2006,EUR,methanol,co2_hydrogenation,abs_max,100,%
2006,EUR,methanol,direct_co2_electrolysis,abs_max,100,%
2006,NAM,methanol,csr_a,def,100,%
2006,NAM,methanol,csr_b,def,0,%
2006,NAM,methanol,csr_c1,def,0,%
2006,NAM,methanol,csr_c2,def,0,%
2006,NAM,methanol,csr_c3,def,0,%
2006,NAM,methanol,csr_c4,def,0,%
2006,NAM,methanol,csr_w_nh3,def,0,%
2006,NAM,methanol,atr,def,0,%
2006,NAM,methanol,pox,def,0,%
2006,NAM,methanol,cct,def,0,%
2006,NAM,methanol,cgt,def,0,%
2006,NAM,methanol,gasify_bio,def,0,%
2006,NAM,methanol,PtM,def,0,%
2006,NAM,methanol,co2_hydrogenation,def,0,%
2006,NAM,methanol,direct_co2_electrolysis,def,0,%
2006,NAM,methanol,csr_a,min,100,%
2006,NAM,methanol,csr_b,min,0,%
2006,NAM,methanol,csr_c1,min,0,%
2006,NAM,methanol,csr_c2,min,0,%
2006,NAM,methanol,csr_c3,min,0,%
2006,NAM,methanol,csr_c4,min,0,%
2006,NAM,methanol,csr_w_nh3,min,0,%
2006,NAM,methanol,atr,min,0,%
2006,NAM,methanol,pox,min,0,%
2006,NAM,methanol,cct,min,0,%
2006,NAM,methanol,cgt,min,0,%
2006,NAM,methanol,gasify_bio,min,0,%
2006,NAM,methanol,PtM,min,0,%
2006,NAM,methanol,co2_hydrogenation,min,0,%
2006,NAM,methanol,direct_co2_electrolysis,min,0,%
2006,NAM,methanol,csr_a,max,100,%
2006,NAM,methanol,csr_b,max,0,%
2006,NAM,methanol,csr_c1,max,0,%
2006,NAM,methanol,csr_c2,max,0,%
2006,NAM,methanol,csr_c3,max,0,%
2006,NAM,methanol,csr_c4,max,0,%
2006,NAM,methanol,csr_w_nh3,max,0,%
2006,NAM,methanol,atr,max,0,%
2006,NAM,methanol,pox,max,0,%
2006,NAM,methanol,cct,max,0,%
2006,NAM,methanol,cgt,max,0,%
2006,NAM,methanol,gasify_bio,max,0,%
2006,NAM,methanol,PtM,max,0,%
2006,NAM,methanol,co2_hydrogenation,max,0,%
2006,NAM,methanol,direct_co2_electrolysis,max,0,%
2006,NAM,methanol,csr_a,abs_min,100,%
2006,NAM,methanol,csr_b,abs_min,0,%
2006,NAM,methanol,csr_c1,abs_min,0,%
2006,NAM,methanol,csr_c2,abs_min,0,%
2006,NAM,methanol,csr_c3,abs_min,0,%
2006,NAM,methanol,csr_c4,abs_min,0,%
2006,NAM,methanol,csr_w_nh3,abs_min,0,%
2006,NAM,methanol,atr,abs_min,0,%
2006,NAM,methanol,pox,abs_min,0,%
2006,NAM,methanol,cct,abs_min,0,%
2006,NAM,methanol,cgt,abs_min,0,%
2006,NAM,methanol,gasify_bio,abs_min,0,%
2006,NAM,methanol,PtM,abs_min,0,%
2006,NAM,methanol,co2_hydrogenation,abs_min,0,%
2006,NAM,methanol,direct_co2_electrolysis,abs_min,0,%
2006,NAM,methanol,csr_a,abs_max,100,%
2006,NAM,methanol,csr_b,abs_max,100,%
2006,NAM,methanol,csr_c1,abs_max,100,%
2006,NAM,methanol,csr_c2,abs_max,100,%
2006,NAM,methanol,csr_c3,abs_max,100,%
2006,NAM,methanol,csr_c4,abs_max,100,%
2006,NAM,methanol,csr_w_nh3,abs_max,100,%
2006,NAM,methanol,atr,abs_max,100,%
2006,NAM,methanol,pox,abs_max,100,%
2006,NAM,methanol,cct,abs_max,100,%
2006,NAM,methanol,cgt,abs_max,100,%
2006,NAM,methanol,gasify_bio,abs_max,100,%
2006,NAM,methanol,PtM,abs_max,100,%
2006,NAM,methanol,co2_hydrogenation,abs_max,100,%
2006,NAM,methanol,direct_co2_electrolysis,abs_max,100,%
2006,SAM,methanol,csr_a,def,100,%
2006,SAM,methanol,csr_b,def,0,%
2006,SAM,methanol,csr_c1,def,0,%
2006,SAM,methanol,csr_c2,def,0,%
2006,SAM,methanol,csr_c3,def,0,%
2006,SAM,methanol,csr_c4,def,0,%
2006,SAM,methanol,csr_w_nh3,def,0,%
2006,SAM,methanol,atr,def,0,%
2006,SAM,methanol,pox,def,0,%
2006,SAM,methanol,cct,def,0,%
2006,SAM,methanol,cgt,def,0,%
2006,SAM,methanol,gasify_bio,def,0,%
2006,SAM,methanol,PtM,def,0,%
2006,SAM,methanol,co2_hydrogenation,def,0,%
2006,SAM,methanol,direct_co2_electrolysis,def,0,%
2006,SAM,methanol,csr_a,min,100,%
2006,SAM,methanol,csr_b,min,0,%
2006,SAM,methanol,csr_c1,min,0,%
2006,SAM,methanol,csr_c2,min,0,%
2006,SAM,methanol,csr_c3,min,0,%
2006,SAM,methanol,csr_c4,min,0,%
2006,SAM,methanol,csr_w_nh3,min,0,%
2006,SAM,methanol,atr,min,0,%
2006,SAM,methanol,pox,min,0,%
2006,SAM,methanol,cct,min,0,%
2006,SAM,methanol,cgt,min,0,%
2006,SAM,methanol,gasify_bio,min,0,%
2006,SAM,methanol,PtM,min,0,%
2006,SAM,methanol,co2_hydrogenation,min,0,%
2006,SAM,methanol,direct_co2_electrolysis,min,0,%
2006,SAM,methanol,csr_a,max,100,%
2006,SAM,methanol,csr_b,max,0,%
2006,SAM,methanol,csr_c1,max,0,%
2006,SAM,methanol,csr_c2,max,0,%
2006,SAM,methanol,csr_c3,max,0,%
2006,SAM,methanol,csr_c4,max,0,%
2006,SAM,methanol,csr_w_nh3,max,0,%
2006,SAM,methanol,atr,max,0,%
2006,SAM,methanol,pox,max,0,%
2006,SAM,methanol,cct,max,0,%
2006,SAM,methanol,cgt,max,0,%
2006,SAM,methanol,gasify_bio,max,0,%
2006,SAM,methanol,PtM,max,0,%
2006,SAM,methanol,co2_hydrogenation,max,0,%
2006,SAM,methanol,direct_co2_electrolysis,max,0,%
2006,SAM,methanol,csr_a,abs_min,100,%
2006,SAM,methanol,csr_b,abs_min,0,%
2006,SAM,methanol,csr_c1,abs_min,0,%
2006,SAM,methanol,csr_c2,abs_min,0,%
2006,SAM,methanol,csr_c3,abs_min,0,%
2006,SAM,methanol,csr_c4,abs_min,0,%
2006,SAM,methanol,csr_w_nh3,abs_min,0,%
2006,SAM,methanol,atr,abs_min,0,%
2006,SAM,methanol,pox,abs_min,0,%
2006,SAM,methanol,cct,abs_min,0,%
2006,SAM,methanol,cgt,abs_min,0,%
2006,SAM,methanol,gasify_bio,abs_min,0,%
2006,SAM,methanol,PtM,abs_min,0,%
2006,SAM,methanol,co2_hydrogenation,abs_min,0,%
2006,SAM,methanol,direct_co2_electrolysis,abs_min,0,%
2006,SAM,methanol,csr_a,abs_max,100,%
2006,SAM,methanol,csr_b,abs_max,100,%
2006,SAM,methanol,csr_c1,abs_max,100,%
2006,SAM,methanol,csr_c2,abs_max,100,%
2006,SAM,methanol,csr_c3,abs_max,100,%
2006,SAM,methanol,csr_c4,abs_max,100,%
2006,SAM,methanol,csr_w_nh3,abs_max,100,%
2006,SAM,methanol,atr,abs_max,100,%
2006,SAM,methanol,pox,abs_max,100,%
2006,SAM,methanol,cct,abs_max,100,%
2006,SAM,methanol,cgt,abs_max,100,%
2006,SAM,methanol,gasify_bio,abs_max,100,%
2006,SAM,methanol,PtM,abs_max,100,%
2006,SAM,methanol,co2_hydrogenation,abs_max,100,%
2006,SAM,methanol,direct_co2_electrolysis,abs_max,100,%
2006,AFR,methanol,csr_a,def,100,%
2006,AFR,methanol,csr_b,def,0,%
2006,AFR,methanol,csr_c1,def,0,%
2006,AFR,methanol,csr_c2,def,0,%
2006,AFR,methanol,csr_c3,def,0,%
2006,AFR,methanol,csr_c4,def,0,%
2006,AFR,methanol,csr_w_nh3,def,0,%
2006,AFR,methanol,atr,def,0,%
2006,AFR,methanol,pox,def,0,%
2006,AFR,methanol,cct,def,0,%
2006,AFR,methanol,cgt,def,0,%
2006,AFR,methanol,gasify_bio,def,0,%
2006,AFR,methanol,PtM,def,0,%
2006,AFR,methanol,co2_hydrogenation,def,0,%
2006,AFR,methanol,direct_co2_electrolysis,def,0,%
2006,AFR,methanol,csr_a,min,100,%
2006,AFR,methanol,csr_b,min,0,%
2006,AFR,methanol,csr_c1,min,0,%
2006,AFR,methanol,csr_c2,min,0,%
2006,AFR,methanol,csr_c3,min,0,%
2006,AFR,methanol,csr_c4,min,0,%
2006,AFR,methanol,csr_w_nh3,min,0,%
2006,AFR,methanol,atr,min,0,%
2006,AFR,methanol,pox,min,0,%
2006,AFR,methanol,cct,min,0,%
2006,AFR,methanol,cgt,min,0,%
2006,AFR,methanol,gasify_bio,min,0,%
2006,AFR,methanol,PtM,min,0,%
2006,AFR,methanol,co2_hydrogenation,min,0,%
2006,AFR,methanol,direct_co2_electrolysis,min,0,%
2006,AFR,methanol,csr_a,max,100,%
2006,AFR,methanol,csr_b,max,0,%
2006,AFR,methanol,csr_c1,max,0,%
2006,AFR,methanol,csr_c2,max,0,%
2006,AFR,methanol,csr_c3,max,0,%
2006,AFR,methanol,csr_c4,max,0,%
2006,AFR,methanol,csr_w_nh3,max,0,%
2006,AFR,methanol,atr,max,0,%
2006,AFR,methanol,pox,max,0,%
2006,AFR,methanol,cct,max,0,%
2006,AFR,methanol,cgt,max,0,%
2006,AFR,methanol,gasify_bio,max,0,%
2006,AFR,methanol,PtM,max,0,%
2006,AFR,methanol,co2_hydrogenation,max,0,%
2006,AFR,methanol,direct_co2_electrolysis,max,0,%
2006,AFR,methanol,csr_a,abs_min,100,%
2006,AFR,methanol,csr_b,abs_min,0,%
2006,AFR,methanol,csr_c1,abs_min,0,%
2006,AFR,methanol,csr_c2,abs_min,0,%
2006,AFR,methanol,csr_c3,abs_min,0,%
2006,AFR,methanol,csr_c4,abs_min,0,%
2006,AFR,methanol,csr_w_nh3,abs_min,0,%
2006,AFR,methanol,atr,abs_min,0,%
2006,AFR,methanol,pox,abs_min,0,%
2006,AFR,methanol,cct,abs_min,0,%
2006,AFR,methanol,cgt,abs_min,0,%
2006,AFR,methanol,gasify_bio,abs_min,0,%
2006,AFR,methanol,PtM,abs_min,0,%
2006,AFR,methanol,co2_hydrogenation,abs_min,0,%
2006,AFR,methanol,direct_co2_electrolysis,abs_min,0,%
2006,AFR,methanol,csr_a,abs_max,100,%
2006,AFR,methanol,csr_b,abs_max,100,%
2006,AFR,methanol,csr_c1,abs_max,100,%
2006,AFR,methanol,csr_c2,abs_max,100,%
2006,AFR,methanol,csr_c3,abs_max,100,%
2006,AFR,methanol,csr_c4,abs_max,100,%
2006,AFR,methanol,csr_w_nh3,abs_max,100,%
2006,AFR,methanol,atr,abs_max,100,%
2006,AFR,methanol,pox,abs_max,100,%
2006,AFR,methanol,cct,abs_max,100,%
2006,AFR,methanol,cgt,abs_max,100,%
2006,AFR,methanol,gasify_bio,abs_max,100,%
2006,AFR,methanol,PtM,abs_max,100,%
2006,AFR,methanol,co2_hydrogenation,abs_max,100,%
2006,AFR,methanol,direct_co2_electrolysis,abs_max,100,%
2006,CN,methanol,csr_a,def,23.0,%
2006,CN,methanol,csr_b,def,0.0,%
2006,CN,methanol,csr_c1,def,0.0,%
2006,CN,methanol,csr_c2,def,0.0,%
2006,CN,methanol,csr_c3,def,0.0,%
2006,CN,methanol,csr_c4,def,0.0,%
2006,CN,methanol,csr_w_nh3,def,0.0,%
2006,CN,methanol,atr,def,0.0,%
2006,CN,methanol,pox,def,0.0,%
2006,CN,methanol,cct,def,11.3,%
2006,CN,methanol,cgt,def,63.7,%
2006,CN,methanol,gasify_bio,def,2.0,%
2006,CN,methanol,PtM,def,0.0,%
2006,CN,methanol,co2_hydrogenation,def,0.0,%
2006,CN,methanol,direct_co2_electrolysis,def,0.0,%
2006,CN,methanol,csr_a,min,23.0,%
2006,CN,methanol,csr_b,min,0.0,%
2006,CN,methanol,csr_c1,min,0.0,%
2006,CN,methanol,csr_c2,min,0.0,%
2006,CN,methanol,csr_c3,min,0.0,%
2006,CN,methanol,csr_c4,min,0.0,%
2006,CN,methanol,csr_w_nh3,min,0.0,%
2006,CN,methanol,atr,min,0.0,%
2006,CN,methanol,pox,min,0.0,%
2006,CN,methanol,cct,min,11.3,%
2006,CN,methanol,cgt,min,63.7,%
2006,CN,methanol,gasify_bio,min,2.0,%
2006,CN,methanol,PtM,min,0.0,%
2006,CN,methanol,co2_hydrogenation,min,0.0,%
2006,CN,methanol,direct_co2_electrolysis,min,0.0,%
2006,CN,methanol,csr_a,max,23.0,%
2006,CN,methanol,csr_b,max,0.0,%
2006,CN,methanol,csr_c1,max,0.0,%
2006,CN,methanol,csr_c2,max,0.0,%
2006,CN,methanol,csr_c3,max,0.0,%
2006,CN,methanol,csr_c4,max,0.0,%
2006,CN,methanol,csr_w_nh3,max,0.0,%
2006,CN,methanol,atr,max,0.0,%
2006,CN,methanol,pox,max,0.0,%
2006,CN,methanol,cct,max,11.3,%
2006,CN,methanol,cgt,max,63.7,%
2006,CN,methanol,gasify_bio,max,2.0,%
2006,CN,methanol,PtM,max,0.0,%
2006,CN,methanol,co2_hydrogenation,max,0.0,%
2006,CN,methanol,direct_co2_electrolysis,max,0.0,%
2006,CN,methanol,csr_a,abs_max,23.0,%
2006,CN,methanol,csr_b,abs_max,0.0,%
2006,CN,methanol,csr_c1,abs_max,0.0,%
2006,CN,methanol,csr_c2,abs_max,0.0,%
2006,CN,methanol,csr_c3,abs_max,0.0,%
2006,CN,methanol,csr_c4,abs_max,0.0,%
2006,CN,methanol,csr_w_nh3,abs_max,0.0,%
2006,CN,methanol,atr,abs_max,0.0,%
2006,CN,methanol,pox,abs_max,0.0,%
2006,CN,methanol,cct,abs_max,11.3,%
2006,CN,methanol,cgt,abs_max,63.7,%
2006,CN,methanol,gasify_bio,abs_max,2.0,%
2006,CN,methanol,PtM,abs_max,0.0,%
2006,CN,methanol,co2_hydrogenation,abs_max,0.0,%
2006,CN,methanol,direct_co2_electrolysis,abs_max,0.0,%
2006,World,ethylene,sc,def,100,%
2006,EUR,ethylene,sc,def,100,%
2006,NAM,ethylene,sc,def,100,%
2006,SAM,ethylene,sc,def,100,%
2006,ASI,ethylene,sc,def,100,%
2006,AFR,ethylene,sc,def,100,%
2006,AUS,ethylene,sc,def,100,%
2006,World,ethylene,sc,min,100,%
2006,EUR,ethylene,sc,min,100,%
2006,NAM,ethylene,sc,min,100,%
2006,SAM,ethylene,sc,min,100,%
2006,ASI,ethylene,sc,min,100,%
2006,AFR,ethylene,sc,min,100,%
2006,AUS,ethylene,sc,min,100,%
2006,World,ethylene,sc,max,100,%
2006,EUR,ethylene,sc,max,100,%
2006,NAM,ethylene,sc,max,100,%
2006,SAM,ethylene,sc,max,100,%
2006,ASI,ethylene,sc,max,100,%
2006,AFR,ethylene,sc,max,100,%
2006,AUS,ethylene,sc,max,100,%
2006,World,ethylene,sc,abs_min,0,%
2006,EUR,ethylene,sc,abs_min,0,%
2006,NAM,ethylene,sc,abs_min,0,%
2006,SAM,ethylene,sc,abs_min,0,%
2006,ASI,ethylene,sc,abs_min,0,%
2006,AFR,ethylene,sc,abs_min,0,%
2006,AUS,ethylene,sc,abs_min,0,%
2006,World,ethylene,sc,abs_max,100,%
2006,EUR,ethylene,sc,abs_max,100,%
2006,NAM,ethylene,sc,abs_max,100,%
2006,SAM,ethylene,sc,abs_max,100,%
2006,ASI,ethylene,sc,abs_max,100,%
2006,AFR,ethylene,sc,abs_max,100,%
2006,AUS,ethylene,sc,abs_max,100,%
2006,World,ethylene_oxide,catox_tt,def,100,%
2006,World,ethylene_oxide,catox_tt,min,100,%
2006,World,ethylene_oxide,catox_tt,max,100,%
2006,World,ethylene_oxide,catox_tt,abs_min,0,%
2006,World,ethylene_oxide,catox_tt,abs_max,100,%
2006,World,ethylene_dichloride,bal_edc_vcm,def,100,%
2006,World,ethylene_dichloride,bal_edc_vcm,min,100,%
2006,World,ethylene_dichloride,bal_edc_vcm,max,100,%
2006,World,ethylene_dichloride,bal_edc_vcm,abs_min,0,%
2006,World,ethylene_dichloride,bal_edc_vcm,abs_max,100,%
2006,World,vinyl_chloride_monomer,bal_edc_vcm,def,100,%
2006,World,vinyl_chloride_monomer,bal_edc_vcm,min,100,%
2006,World,vinyl_chloride_monomer,bal_edc_vcm,max,100,%
2006,World,vinyl_chloride_monomer,bal_edc_vcm,abs_min,0,%
2006,World,vinyl_chloride_monomer,bal_edc_vcm,abs_max,100,%
2006,World,acrylonitrile,dammox_flare,def,100,%
2006,World,acrylonitrile,dammox_flare,min,100,%
2006,World,acrylonitrile,dammox_flare,max,100,%
2006,World,acrylonitrile,dammox_flare,abs_min,0,%
2006,World,acrylonitrile,dammox_flare,abs_max,100,%
2006,World,carbon_black,furn_black_wtt,def,100,%
2006,World,carbon_black,furn_black_wtt,min,100,%
2006,World,carbon_black,furn_black_wtt,max,100,%
2006,World,carbon_black,furn_black_wtt,abs_min,0,%
2006,World,carbon_black,furn_black_wtt,abs_max,100,%
