"",cancer_cell_module_1,cancer_cell_module_2,cancer_cell_module_3,cancer_cell_module_4,cancer_cell_module_5,cancer_cell_module_6,cancer_cell_module_7,cancer_cell_module_8,cancer_cell_module_9,cancer_cell_module_10,cancer_cell_module_11,cancer_cell_module_12,cancer_cell_module_13,cancer_cell_module_14,cancer_cell_module_15,cancer_cell_module_16,cancer_cell_module_17,cancer_cell_module_18,cancer_cell_module_19,cancer_cell_module_20,cancer_cell_module_21,cancer_cell_module_22,cancer_cell_module_23,cancer_cell_module_24,cancer_cell_module_25
cancer_state_5_0.1,-0.198747415706236,-0.378939487621399,-0.409358485661384,-0.214053426465834,-0.323946713342188,-0.349458620129332,-0.26779210835831,-0.379610543707349,-0.488040732527166,-0.366251669209344,-0.649386507254041,0.286272144602729,-0.672620141191313,-0.266878941663192,0.161183068061817,-0.348701185162603,-0.319746497154383,-0.27937822039018,-0.112515348392094,2.76476286682931,-0.085954818626214,-0.37736023843011,-0.301952784363466,-0.388994377837422,-0.151629100667067
cancer_state_1_0.1,-0.268879859038062,-0.294807094159488,-0.429821275369146,-0.313866944718058,-0.475247869685874,-0.548611804659765,-0.346196968196514,-0.713965959678784,-0.435997439325043,-0.224155497722148,-0.141976049737938,-0.00131895917248946,1.59847566014057,-0.221828914435417,-0.679227415799767,-0.562231169591991,-0.203486821330126,-0.291138279146541,-0.204344478174216,-0.430584467614042,-0.0277504586247003,-0.576356425829261,-0.325836830533507,-0.182429951380799,-0.25468618489622
cancer_state_6_0.1,-0.195684642176585,0.0509208730684328,-0.294550938513745,-0.198395004969234,-0.234492262754462,-0.725037387237947,-0.336017615517581,-0.296994624026917,0.450689426962077,-0.357957245220967,0.425430936608842,2.49150761878029,0.636893038811441,-0.14678925076576,0.505813984170533,-0.175563281613363,2.05928826004015,-0.122077917885,-0.30485066963711,0.217815179461664,-0.0601719347629829,1.28827180453167,-0.0356864019037291,0.621147436924238,-0.174665663413457
cancer_state_2_0.1,-0.246164489743095,-0.386757117555754,-0.340078742925729,-0.294159996760256,-0.345060693009555,1.81443251252541,-0.352704466009085,-0.646947658146947,-0.47731426209186,-0.244719676444535,-0.297717053100287,-0.290369840873032,0.0545157130201031,-0.238171340032671,-0.45864253801907,-0.473290662481536,-0.426040656323638,-0.25426225361041,-0.217713482065149,-0.370562457198904,-0.107608798274794,-0.423724731871831,-0.345868120333687,-0.222999678104602,-0.213349267030854
cancer_state_8_0.1,5.11384671681268,0.00640364918476328,0.23821251125366,5.13429678331853,0.796531615219078,-0.488711100079085,-0.0162355340483586,2.1260224981996,0.155903053211748,-0.143092376015747,-0.115386293609296,-0.850443525599733,-0.243739574197816,0.198806915868558,0.435416153323216,0.168191454944615,-0.275656364024892,0.328231600403937,0.653941801784122,0.0141302491083803,1.90741352089617,0.139537711160007,0.523966528259368,0.0339491307997351,0.770295334900927
cancer_state_3_0.1,-0.105885480690626,-0.100891015478117,-0.0892014564908028,-0.083423290624472,-0.0597117925353369,-0.00504142284027464,-0.227812414860025,-0.135010643708372,0.00379278020310477,2.45219541314279,-0.182074573032973,-0.0659730088812634,-0.197442395422044,1.64980838353896,-0.261049421816862,-0.458970883104042,0.219821088597777,0.0188746740263159,-0.208442938227426,0.209629386669064,-0.0119686393455721,0.00911137668295977,0.776449272801106,1.3513210430558,-0.1211527152595
cancer_state_7_0.1,-0.211590121654108,-0.446748877979472,-0.279210667186568,-0.226334924223351,-0.253424921626819,-0.00346761649766122,-0.294059449954368,-0.239615660887993,-0.171627100013815,-0.388843028042017,3.09636445692908,0.0268294862806625,0.0594691212861722,-0.201013150744609,-0.39358834387792,-0.460401555048481,-0.101753964629316,-0.197897036444507,-0.186660114456935,-0.682593992187944,-0.0449946010923945,-0.177420865934053,0.00667193716589218,-0.0509873871146481,-0.233097325973531
cancer_state_6_0.3,0.117816711280618,0.106067536870618,0.193602284634742,0.0718836328127593,-0.164397210247693,-0.629892208142782,2.86553672223177,1.42288388096286,0.0705307166572749,-0.17413746075329,0.100285843333563,-0.948175967261338,-0.278436814748015,-0.169069532239818,-0.595465483249204,1.76603233677186,-0.458077095410253,0.190867072177679,0.965796606119654,-0.537115873455869,0.0346675186134808,0.0147462381202616,-0.124525850159274,-0.293508708589168,0.458721528916089
cancer_state_11_0.3,2.15891707447524,0.00627331098284124,0.147397688903599,4.23718791090524,1.18579205861583,-0.378571582001331,-0.0297378487696715,1.26198702774905,0.0948055435991616,-0.0563358231984218,-0.0785970291106797,-0.78344340818872,0.0125319999642685,0.187678023807114,0.325859596763678,-0.0812508716197539,-0.246045337475833,0.207921374399004,0.176447485478434,0.190030859675646,4.35028891377687,0.519740785481428,0.933059616513455,0.0930337641428705,0.475620778483364
cancer_state_16_1,0.110581364741057,-0.0556308192703357,-0.179142006845787,0.181761470905628,-0.0398190000163709,-0.67561944324045,0.779131166753262,0.438695778976252,-0.031288196803703,0.0241131390839259,0.218818501624016,-0.792717644099816,0.390692946255942,-0.0324254824800087,-0.41453473362616,0.216406232319703,-0.391494022941407,-0.0146878575760199,-0.027792755122358,-0.0855990201752847,4.49649165040663,-0.0395792390911755,0.27721498735071,-0.0755320638478756,0.100368674660235
cancer_state_3_0.8,-0.294824578703124,-0.390525489628689,-0.466885392403043,-0.355371689375976,-0.522842997647111,-0.417844888698727,-0.4060784425432,-0.864466531218256,-0.552793365568944,-0.244255662673701,-0.165124294496889,0.0790373201114248,1.79427226798622,-0.254302864654914,-0.787002825498552,-0.748592912621631,-0.408254352698936,-0.336440331956354,-0.256692819696071,-0.644878016965854,-0.0831818473166423,-0.725558299513666,-0.415162135181379,-0.214698629825346,-0.296840570152091
cancer_state_13_0.5,0.148994781422653,-0.0174712470229877,0.834602932414479,0.116806059751709,-0.181462350288677,-0.580963247679101,5.98751336281758,0.795736652614157,0.0954701897227908,-0.0673247623205708,0.0501790558623591,-0.984586572473972,-0.2725534391308,-0.175694952369901,-0.690654148559087,0.589872612767056,-0.57914779768754,0.411304515057256,0.494974086864365,-0.662584892727103,0.111526909513678,-0.00588416225737565,-0.0252635310746903,-0.271294699322281,0.267009611282072
