Gene,C,Z,Pval,FDR,Module
ENSG00000115268,0.44924707142901676,66.860685604349,0.0,0.0,2.0
ENSG00000185201,0.5748918833974804,49.216904100097295,0.0,0.0,1.0
ENSG00000187193,0.3668004274250979,48.43646427584343,0.0,0.0,1.0
ENSG00000136861,0.4225540815003167,48.31384377253474,0.0,0.0,2.0
ENSG00000148180,0.4365542941678786,44.180436452689996,0.0,0.0,2.0
ENSG00000222041,0.3011888486244279,43.75381293638948,0.0,0.0,3.0
ENSG00000108679,0.47619373311681373,43.734924151238545,0.0,0.0,2.0
ENSG00000189334,0.47518583992362345,38.761756633287646,0.0,0.0,1.0
ENSG00000099901,0.14606377431779163,38.50179168683326,0.0,0.0,2.0
ENSG00000115414,0.24173193741287388,38.179302578183176,0.0,0.0,3.0
ENSG00000164733,0.7121793109118811,36.93924078909441,5.420799346052098e-299,9.855998811003816e-297,1.0
ENSG00000167996,0.5339025101911703,36.488684695893696,8.382123876788419e-292,1.3970206461314031e-289,1.0
ENSG00000204389,0.16972883889968404,36.073840063325584,2.9168655081556108e-285,4.487485397162478e-283,3.0
ENSG00000229807,0.2370537813364793,35.90102650867753,1.4720636326716315e-282,2.1029480466737592e-280,3.0
ENSG00000121552,0.49875179936759734,35.4231846167841,3.753902432032658e-275,5.005203242710211e-273,1.0
ENSG00000135390,0.14381274226116209,35.04511177795992,2.3142207050499257e-269,2.8927758813124072e-267,1.0
ENSG00000198074,0.28582666116245525,34.78406318982035,2.1182727019819484e-265,2.4920855317434686e-263,2.0
ENSG00000111775,0.2843714291992909,34.407896557096834,9.60596180332714e-260,1.0673290892585712e-257,1.0
ENSG00000163453,0.5231163938402509,34.386679360878766,1.9941714109744132e-259,2.099127801025698e-257,1.0
ENSG00000130066,0.3935845860234,33.81723201582127,5.504060995148927e-251,5.504060995148927e-249,1.0
ENSG00000162366,0.46615135177623607,33.77630886882993,2.1971916958638735e-250,2.0925635198703556e-248,1.0
ENSG00000124107,0.5750814939532006,31.915843709978855,8.048619302997881e-224,7.316926639088983e-222,1.0
ENSG00000115963,0.22929978921275362,31.887798165617316,1.9709128365758463e-223,1.7138372491963882e-221,3.0
ENSG00000213190,0.38981187769609094,31.871785355434767,3.2853827576206346e-223,2.737818964683862e-221,2.0
ENSG00000168209,0.4468362613027497,29.868110713346848,2.5543855357178233e-196,2.0435084285742584e-194,1.0
ENSG00000147257,0.150475574471089,29.856946930491112,3.566424283554432e-196,2.743403295041871e-194,2.0
ENSG00000013441,0.2475989625081789,29.292256382087007,6.5078998232263e-189,4.820666535723185e-187,3.0
ENSG00000196230,0.44926692356704007,29.28240619814032,8.687089399284063e-189,6.205063856631473e-187,2.0
ENSG00000164096,0.14648293284228783,27.0113094955749,5.4423966725807706e-161,3.753377015572945e-159,2.0
ENSG00000064961,0.07813281820109184,26.62241719330566,1.8675506660689948e-156,1.2450337773793298e-154,2.0
ENSG00000124766,0.1590615837752771,26.360767860337692,1.9313685155674242e-153,1.2460442035918866e-151,3.0
ENSG00000120885,0.38707746876543075,26.34056282385556,3.291717825780365e-153,2.057323641112728e-151,1.0
ENSG00000130522,0.21984783369217314,25.779286190520295,7.570063623431365e-147,4.58791734753416e-145,3.0
ENSG00000211445,0.4382746767664528,25.75368439969954,1.4656153423411016e-146,8.621266719653538e-145,6.0
ENSG00000163435,0.22416886252802376,25.49449813792558,1.1343012044356906e-143,6.481721168203945e-142,3.0
ENSG00000188229,0.3677700383036766,25.477046676920704,1.7708566391641591e-143,9.838092439800885e-142,2.0
ENSG00000029993,0.2703146957992811,25.468989687414513,2.174969353714945e-143,1.1756591101161864e-141,2.0
ENSG00000103260,0.17106162508940234,24.472262708557768,1.458297302694804e-132,7.675248961551601e-131,3.0
ENSG00000174547,0.17042117315586075,24.21396511984995,7.928328668901083e-130,4.065809573795427e-128,2.0
ENSG00000106018,0.1594266405105037,23.194774040825948,2.570599007958007e-119,1.2852995039790035e-117,3.0
ENSG00000198830,0.43522082015524216,23.175313401066102,4.0397022953928335e-119,1.9705864855574796e-117,6.0
ENSG00000166963,0.2919276362240736,23.148364692179836,7.549730416719017e-119,3.595109722247151e-117,4.0
ENSG00000125968,0.2959644075731996,23.012435048467985,1.7498318693398892e-117,8.138752880650648e-116,1.0
ENSG00000181458,0.3645290006584943,22.93269232415212,1.096680198977838e-116,4.984909995353809e-115,6.0
ENSG00000229344,0.28089022244652223,22.813940177541152,1.6671740579036156e-115,7.409662479571625e-114,10.0
ENSG00000274605,0.20858536654572477,22.388297244177306,2.5588461899483175e-111,1.1125418217166597e-109,3.0
ENSG00000205336,0.22919517160293015,22.2873677010761,2.4498308498027618e-110,1.0424812126820264e-108,1.0
ENSG00000147669,0.2747869525891317,22.253794494009504,5.1821255369214485e-110,2.15921897371727e-108,1.0
ENSG00000196154,0.20468204425696604,22.182932868131136,2.509882969831598e-109,1.0244420285026932e-107,3.0
ENSG00000204388,0.09865019582414142,21.953886116291926,3.9753003090021015e-107,1.5901201236008405e-105,3.0
ENSG00000153363,0.2269573909728212,21.32616823247485,3.245626701521718e-101,1.2727947849104776e-99,1.0
ENSG00000173137,0.01317731356509424,21.159745002710093,1.12216482375371e-99,4.316018552898885e-98,2.0
ENSG00000069275,0.35873169075181216,20.932758639734512,1.3472139683905109e-97,5.083826295813249e-96,6.0
ENSG00000125740,0.1842734789201152,20.918726660947843,1.8082071729139692e-97,6.697063603385071e-96,3.0
ENSG00000197943,0.09947823149252581,20.88974214811146,3.318839442250637e-97,1.2068507062729588e-95,3.0
ENSG00000185215,0.1547461668752857,20.636347566266434,6.474273039923755e-95,2.3122403714013407e-93,3.0
ENSG00000196754,0.30235695989135547,20.544859591365892,4.277917563864506e-94,1.5010237066191249e-92,6.0
ENSG00000006327,0.3116865594388043,20.522135897272914,6.828907730134962e-94,2.3547957690120557e-92,6.0
ENSG00000130203,0.1635042461131931,20.42451260186473,5.063200873290621e-93,1.7163392790815663e-91,3.0
