Gene,C,Z,Pval,FDR,Module
ENSG00000254999,0.6458730832753545,1552.4294967742844,0.0,0.0,8.0
ENSG00000170419,0.4596827047465412,1345.960582548063,0.0,0.0,8.0
ENSG00000157020,0.5795336051151432,1245.179003114719,0.0,0.0,8.0
ENSG00000134086,0.4786408750384095,1077.1002780104006,0.0,0.0,8.0
ENSG00000157103,0.42451771234753394,950.9650742156186,0.0,0.0,8.0
ENSG00000144554,0.2657035763077099,843.3533715446721,0.0,0.0,8.0
ENSG00000131095,0.7600325927623013,836.71524793638,0.0,0.0,5.0
ENSG00000157014,0.4003030045589218,697.5901031210738,0.0,0.0,8.0
ENSG00000124766,0.5562201954713707,673.7838948081201,0.0,0.0,7.0
ENSG00000184221,0.5435904178527252,650.9962812832146,0.0,0.0,3.0
ENSG00000111674,0.5231473575259945,635.7563046905063,0.0,0.0,6.0
ENSG00000112715,0.5750295227975178,567.1464846485603,0.0,0.0,6.0
ENSG00000231427,0.2560010909244917,561.5784304236421,0.0,0.0,8.0
ENSG00000134853,0.5632532769925164,560.251327304617,0.0,0.0,3.0
ENSG00000172201,0.47694598122273124,555.9509880697528,0.0,0.0,5.0
ENSG00000124785,0.5829746866123214,546.7403403817954,0.0,0.0,6.0
ENSG00000117318,0.5636722255702845,517.2163056029457,0.0,0.0,5.0
ENSG00000111669,0.5508234091768632,493.8061577183733,0.0,0.0,6.0
ENSG00000128564,0.5253647565377835,486.4719213398661,0.0,0.0,24.0
ENSG00000148123,0.44563707509754963,485.21774067246116,0.0,0.0,3.0
ENSG00000090932,0.46386049772525895,481.85731006364904,0.0,0.0,3.0
ENSG00000182667,0.4944398446322646,476.5465171385669,0.0,0.0,5.0
ENSG00000174521,0.45557023751900294,465.0568711776965,0.0,0.0,3.0
ENSG00000132164,0.22364346751141215,464.34695038710163,0.0,0.0,8.0
ENSG00000198830,0.7132016196552087,450.88786275633055,0.0,0.0,2.0
ENSG00000135916,0.5945610581473513,444.16972812528866,0.0,0.0,5.0
ENSG00000101198,0.4131916557032316,444.1413144548411,0.0,0.0,3.0
ENSG00000189058,0.306263406122801,431.2916771000239,0.0,0.0,3.0
ENSG00000132692,0.5837520642393866,417.5765430229445,0.0,0.0,3.0
ENSG00000152377,0.49966619750926583,411.61600649708765,0.0,0.0,5.0
ENSG00000114646,0.43759378663198834,404.8446305237725,0.0,0.0,3.0
ENSG00000166803,0.5539023160925761,403.6889662284054,0.0,0.0,2.0
ENSG00000171223,0.45624857699356663,400.99795084693017,0.0,0.0,14.0
ENSG00000205927,0.4301010866170386,397.73855320272787,0.0,0.0,3.0
ENSG00000104435,0.671607362983583,385.96995729321384,0.0,0.0,7.0
ENSG00000131747,0.6962248512296922,380.0980522518204,0.0,0.0,1.0
ENSG00000159403,0.5066243740257335,372.0663726832319,0.0,0.0,5.0
ENSG00000131094,0.4283860254819899,370.3138628436001,0.0,0.0,5.0
ENSG00000251562,0.4102096423899954,370.1190189211146,0.0,0.0,7.0
ENSG00000157087,0.22976497173220084,369.07430261238073,0.0,0.0,8.0
ENSG00000176887,0.3478612925712589,361.1630246898575,0.0,0.0,7.0
ENSG00000160307,0.5261315443818365,360.50836044124617,0.0,0.0,3.0
ENSG00000026025,0.632385273102898,360.4745368873181,0.0,0.0,9.0
ENSG00000125968,0.44858403312782574,354.2445105757256,0.0,0.0,5.0
ENSG00000137804,0.6776131049808194,353.11471522767596,0.0,0.0,1.0
ENSG00000133110,0.3080041513127018,350.3224123111617,0.0,0.0,15.0
ENSG00000147588,0.42964618574923874,349.5396054779006,0.0,0.0,5.0
ENSG00000076604,0.39137496364195046,348.6247737771072,0.0,0.0,3.0
ENSG00000110092,0.3489166652731413,345.9396026144186,0.0,0.0,3.0
ENSG00000170345,0.4318167128158905,345.09236677941414,0.0,0.0,14.0
ENSG00000072201,0.41111429988423115,344.4888219352075,0.0,0.0,3.0
ENSG00000109846,0.5883446741582353,342.45219623562696,0.0,0.0,5.0
ENSG00000154639,0.3618246175255281,338.93666134353606,0.0,0.0,3.0
ENSG00000128590,0.44950947019458914,338.28964261932725,0.0,0.0,19.0
ENSG00000152583,0.5303101646956284,336.8471769870977,0.0,0.0,5.0
ENSG00000196562,0.37361379047016463,335.25095042315775,0.0,0.0,3.0
ENSG00000136108,0.4894444773380597,335.14020192859294,0.0,0.0,1.0
ENSG00000197943,0.32481794093579275,332.16518059113884,0.0,0.0,8.0
ENSG00000104112,0.358669068656999,329.22132698703103,0.0,0.0,3.0
ENSG00000171848,0.5126674074369219,325.48337537247954,0.0,0.0,2.0
ENSG00000122644,0.29586438574088525,321.1392470624568,0.0,0.0,8.0
ENSG00000176171,0.4603383519047199,320.8045022125371,0.0,0.0,6.0
ENSG00000130558,0.3125987519605898,320.6589064521494,0.0,0.0,20.0
ENSG00000170540,0.6140892355633789,319.2065324181357,0.0,0.0,1.0
ENSG00000182004,0.313289564172626,316.0352162712189,0.0,0.0,7.0
ENSG00000148926,0.38628687719787513,314.95506187868006,0.0,0.0,6.0
ENSG00000152253,0.4344575840759624,314.07400798129186,0.0,0.0,2.0
ENSG00000005513,0.3490519839409082,313.86011453638196,0.0,0.0,3.0
ENSG00000162873,0.2765409104830996,313.43342523139034,0.0,0.0,7.0
ENSG00000129195,0.5925467144052433,306.0802625741801,0.0,0.0,1.0
ENSG00000116147,0.3314281144519811,302.60703302086205,0.0,0.0,3.0
ENSG00000166582,0.36937999710714103,300.5774368964643,0.0,0.0,10.0
ENSG00000085117,0.390330007905101,300.0454350472491,0.0,0.0,3.0
ENSG00000172020,0.5306051380872234,299.55728278015056,0.0,0.0,24.0
ENSG00000089685,0.675878213648696,299.2937491061557,0.0,0.0,1.0
ENSG00000130222,0.32679133286873485,295.5160784714926,0.0,0.0,10.0
ENSG00000112096,0.5260710566870836,282.48154793967586,0.0,0.0,9.0
ENSG00000109220,0.38824227747745754,281.0059486438091,0.0,0.0,3.0
ENSG00000105251,0.3973397085182276,279.2530535792761,0.0,0.0,10.0
ENSG00000102934,0.357062018703991,278.5801631115262,0.0,0.0,3.0
ENSG00000164104,0.7388878256436304,277.4168601550297,0.0,0.0,1.0
ENSG00000187193,0.4551417898969693,276.8718802531892,0.0,0.0,9.0
ENSG00000214548,0.33228367674982123,276.11383691047007,0.0,0.0,7.0
ENSG00000166508,0.4726519307635756,272.0743782233572,0.0,0.0,2.0
ENSG00000128016,0.3447634986978641,271.91981901033654,0.0,0.0,14.0
ENSG00000123416,0.7173523984358785,269.60346119408115,0.0,0.0,2.0
ENSG00000211445,0.2630808135873634,264.6604233940107,0.0,0.0,5.0
ENSG00000018236,0.3153073359938757,263.8864901259895,0.0,0.0,3.0
ENSG00000120251,0.30064085844194277,260.4991950058626,0.0,0.0,3.0
