Gene,C,Z,Pval,FDR,Module
ENSG00000144460,0.47236232230538666,4704.068289382954,0.0,0.0,9.0
ENSG00000106211,0.47728550474860737,1578.6624169372683,0.0,0.0,16.0
ENSG00000182774,0.6671393843111401,1485.2658745943365,0.0,0.0,8.0
ENSG00000123454,0.6556595940180755,1390.2639510938284,0.0,0.0,7.0
ENSG00000204388,0.4809970296686399,1341.6771568869308,0.0,0.0,16.0
ENSG00000120738,0.5708462591431145,1320.7717270652706,0.0,0.0,8.0
ENSG00000205542,0.6037391848896566,1320.0740500504469,0.0,0.0,18.0
ENSG00000170345,0.5569416122972917,1286.4778705686654,0.0,0.0,8.0
ENSG00000108106,0.7106758254050363,1254.8174410747524,0.0,0.0,2.0
ENSG00000180616,0.44430183155942277,1250.8678257208373,0.0,0.0,23.0
ENSG00000089199,0.8369935721405162,1246.6241622792659,0.0,0.0,4.0
ENSG00000071082,0.6228277856907246,1200.53445512154,0.0,0.0,8.0
ENSG00000241343,0.5607536080879856,1160.0391952266552,0.0,0.0,8.0
ENSG00000147604,0.636693949958308,1138.156445300698,0.0,0.0,8.0
ENSG00000142541,0.69121278005248,1124.9175033947247,0.0,0.0,8.0
ENSG00000177600,0.6526486382938627,1120.3801762152327,0.0,0.0,8.0
ENSG00000120129,0.47978774321129497,1116.5288689805705,0.0,0.0,16.0
ENSG00000147403,0.7551989080287591,1112.2510466564077,0.0,0.0,10.0
ENSG00000198918,0.7662376030083539,1112.2035407514456,0.0,0.0,10.0
ENSG00000206172,0.44937628744626107,1075.1186013114987,0.0,0.0,13.0
ENSG00000204389,0.5368435922832643,1070.636461715279,0.0,0.0,16.0
ENSG00000182628,0.504525869887015,1068.9157640128203,0.0,0.0,8.0
ENSG00000251562,0.5883610674325944,1066.654996814522,0.0,0.0,5.0
ENSG00000167641,0.3647708681658538,1033.7986670866171,0.0,0.0,23.0
ENSG00000197061,0.7189702214692031,1001.9029175304721,0.0,0.0,2.0
ENSG00000163110,0.3535662213916487,1001.0519114366544,0.0,0.0,18.0
ENSG00000171951,0.7508761181086568,998.9581813810732,0.0,0.0,4.0
ENSG00000034510,0.5939294211637657,989.9544705843166,0.0,0.0,18.0
ENSG00000187109,0.5162343947035747,986.422916818835,0.0,0.0,8.0
ENSG00000188536,0.4230945872107557,984.5535002542783,0.0,0.0,13.0
ENSG00000176887,0.4986548658447272,971.8688041857934,0.0,0.0,8.0
ENSG00000164032,0.6450900446603645,970.1760998401336,0.0,0.0,2.0
ENSG00000166441,0.6237680893251977,956.8437701710077,0.0,0.0,8.0
ENSG00000198830,0.6559843417256974,956.3428400445873,0.0,0.0,2.0
ENSG00000163453,0.29434008013816865,947.8543554866353,0.0,0.0,18.0
ENSG00000164104,0.7752886718229182,947.0721227510677,0.0,0.0,2.0
ENSG00000123416,0.740874722698134,932.314268090693,0.0,0.0,2.0
ENSG00000164611,0.7942223795159421,926.5088874275584,0.0,0.0,1.0
ENSG00000160789,0.6104141028999889,922.8362809942461,0.0,0.0,4.0
ENSG00000132329,0.6922281244904478,919.1083861170885,0.0,0.0,4.0
ENSG00000198242,0.6520764933778199,917.8154523569685,0.0,0.0,8.0
ENSG00000244734,0.4181256562072042,900.4810264325431,0.0,0.0,13.0
ENSG00000120885,0.6422914880025993,887.3386258428775,0.0,0.0,4.0
ENSG00000159388,0.40004652016043213,885.9497597885143,0.0,0.0,8.0
ENSG00000087460,0.6066328534935589,876.9393370180388,0.0,0.0,4.0
ENSG00000157005,0.36061412132606624,876.0860554010592,0.0,0.0,8.0
ENSG00000198034,0.6819723434332906,874.2519495248662,0.0,0.0,10.0
ENSG00000008988,0.587641398636314,858.1716384265185,0.0,0.0,8.0
ENSG00000130255,0.732122404378923,850.8405782720613,0.0,0.0,10.0
ENSG00000162244,0.7512547157855113,849.7469496705044,0.0,0.0,10.0
ENSG00000129757,0.691453668918698,840.4141658322739,0.0,0.0,4.0
ENSG00000177410,0.583782247309748,840.182678190546,0.0,0.0,10.0
ENSG00000176890,0.6072178159833058,836.7092245561007,0.0,0.0,2.0
ENSG00000189403,0.7306728719227878,835.0978998042583,0.0,0.0,2.0
ENSG00000167552,0.6729780286047494,827.8575395024001,0.0,0.0,7.0
ENSG00000130522,0.5402127036384392,809.9797337851174,0.0,0.0,4.0
ENSG00000183654,0.4037953074222896,808.8649785229065,0.0,0.0,9.0
ENSG00000197956,0.7276307437969899,797.908098749016,0.0,0.0,4.0
ENSG00000158164,0.4316526792119825,795.8329759699025,0.0,0.0,8.0
ENSG00000124766,0.4710257561338299,795.0684237252494,0.0,0.0,18.0
ENSG00000138083,0.35782533196352634,782.4315193609663,0.0,0.0,9.0
ENSG00000180176,0.46986114306450466,779.3675587320924,0.0,0.0,7.0
ENSG00000148053,0.3032759042058813,775.8798318384465,0.0,0.0,8.0
ENSG00000184009,0.4864653766272818,770.7106163267101,0.0,0.0,10.0
ENSG00000175063,0.8373508131447264,767.2787128800466,0.0,0.0,1.0
ENSG00000142227,0.46595879242526317,765.6917153862556,0.0,0.0,15.0
ENSG00000177606,0.4463481218029301,764.6584924119073,0.0,0.0,16.0
ENSG00000214548,0.46690045269722824,762.3071448315696,0.0,0.0,5.0
ENSG00000114115,0.4189840430033526,756.607566075536,0.0,0.0,7.0
ENSG00000171223,0.4397435841285443,753.1263174273768,0.0,0.0,8.0
ENSG00000166922,0.5146080613214202,752.4076392261077,0.0,0.0,4.0
ENSG00000109099,0.46668935642187753,742.7015890043727,0.0,0.0,5.0
