Gene,C,Z,Pval,FDR,Module
ENSG00000170373,0.7079168408660118,1589.5196198431654,0.0,0.0,2.0
ENSG00000151500,0.684673735506181,1221.245279548527,0.0,0.0,3.0
ENSG00000150687,0.6299903829810523,1073.165882075588,0.0,0.0,2.0
ENSG00000101441,0.41175575873920806,975.5638716718967,0.0,0.0,2.0
ENSG00000151498,0.6748682896239389,971.0485067429336,0.0,0.0,3.0
ENSG00000183888,0.6733764033114329,953.426652116624,0.0,0.0,3.0
ENSG00000151503,0.6875400731751167,918.3077102420634,0.0,0.0,3.0
ENSG00000014257,0.7191324604913889,842.1282959643025,0.0,0.0,5.0
ENSG00000204262,0.5335147362427801,840.9446025291974,0.0,0.0,3.0
ENSG00000249307,0.617530193588499,778.455183495532,0.0,0.0,9.0
ENSG00000140526,0.6519261634747862,766.8945480218584,0.0,0.0,3.0
ENSG00000168646,0.4853357246450933,752.4804609498252,0.0,0.0,2.0
ENSG00000245532,0.606872887917326,724.4985186443757,0.0,0.0,17.0
ENSG00000141576,0.5859408049500068,719.5127868652248,0.0,0.0,3.0
ENSG00000188803,0.46257173725293516,707.4767881663006,0.0,0.0,2.0
ENSG00000163110,0.6412658292496523,705.9095824361877,0.0,0.0,9.0
ENSG00000018625,0.3702742724506854,697.7342309202483,0.0,0.0,3.0
ENSG00000206538,0.473439085391519,687.2313689709534,0.0,0.0,8.0
ENSG00000263639,0.7071820051661643,669.6340595603681,0.0,0.0,5.0
ENSG00000185565,0.5549694448351056,667.792447991054,0.0,0.0,5.0
ENSG00000108375,0.5217716175245913,662.7746667756458,0.0,0.0,2.0
ENSG00000025423,0.5378706507236831,630.5185972861385,0.0,0.0,3.0
ENSG00000157214,0.6073261428330403,593.4163390618149,0.0,0.0,5.0
ENSG00000142515,0.7396652871696705,591.503184403881,0.0,0.0,5.0
ENSG00000102837,0.6837051180587452,566.9579428794393,0.0,0.0,6.0
ENSG00000161055,0.6153803710966532,559.2742281469265,0.0,0.0,6.0
ENSG00000079385,0.42621907150460187,558.5583342996517,0.0,0.0,2.0
ENSG00000165757,0.38486815982059064,558.4728100675103,0.0,0.0,2.0
ENSG00000164611,0.6058578735083348,556.4218188194152,0.0,0.0,1.0
ENSG00000171345,0.72379531255766,556.2365682432305,0.0,0.0,4.0
ENSG00000144481,0.5735974305600036,553.1137670896732,0.0,0.0,9.0
ENSG00000163435,0.6384156018848233,551.4761747081282,0.0,0.0,4.0
ENSG00000205542,0.5770738634771906,546.8595602863086,0.0,0.0,1.0
ENSG00000089685,0.5743409434669743,543.6354857431284,0.0,0.0,1.0
