year,region,property,value,unit
2006,World,def,0.6,kg/kg
2006,World,min,0.42,kg/kg
2006,World,max,0.78,kg/kg
2006,World,abs_min,0.0,kg/kg
2006,World,abs_max,inf,kg/kg
