year,region,product,property,value,unit
2006,World,ww_alcref,def,2.4,kg/m3
2006,World,ww_beer,def,0.055,kg/m3
2006,World,ww_fish,def,0.6,kg/m3
2006,World,ww_meat,def,0.19,kg/m3
2006,World,ww_plastics,def,0.25,kg/m3
2006,World,ww_starch,def,0.9,kg/m3
2006,World,ww_iron,def,0.25,kg/m3
2006,World,ww_nfertil,def,0.5,kg/m3
2006,World,ww_alcref,min,0.94,kg/m3
2006,World,ww_beer,min,0.025,kg/m3
2006,World,ww_fish,min,0.21,kg/m3
2006,World,ww_meat,min,0.17,kg/m3
2006,World,ww_plastics,min,0.125,kg/m3
2006,World,ww_starch,min,0.8,kg/m3
2006,World,ww_iron,min,0.0004,kg/m3
2006,World,ww_nfertil,min,0.1,kg/m3
2006,World,ww_alcref,max,3.86,kg/m3
2006,World,ww_beer,max,0.08,kg/m3
2006,World,ww_fish,max,0.98,kg/m3
2006,World,ww_meat,max,0.2,kg/m3
2006,World,ww_plastics,max,0.375,kg/m3
2006,World,ww_starch,max,1.1,kg/m3
2006,World,ww_iron,max,0.524,kg/m3
2006,World,ww_nfertil,max,0.8,kg/m3
2006,World,ww_alcref,abs_min,0.0,kg/m3
2006,World,ww_beer,abs_min,0.0,kg/m3
2006,World,ww_fish,abs_min,0.0,kg/m3
2006,World,ww_meat,abs_min,0.0,kg/m3
2006,World,ww_plastics,abs_min,0.0,kg/m3
2006,World,ww_starch,abs_min,0.0,kg/m3
2006,World,ww_iron,abs_min,0.0,kg/m3
2006,World,ww_nfertil,abs_min,0.0,kg/m3
2006,World,ww_alcref,abs_max,inf,kg/m3
2006,World,ww_beer,abs_max,inf,kg/m3
2006,World,ww_fish,abs_max,inf,kg/m3
2006,World,ww_meat,abs_max,inf,kg/m3
2006,World,ww_plastics,abs_max,inf,kg/m3
2006,World,ww_starch,abs_max,inf,kg/m3
2006,World,ww_iron,abs_max,inf,kg/m3
2006,World,ww_nfertil,abs_max,inf,kg/m3
