year,region,biotreat_type,property,value,unit
2006,World,compost,def,0.0,Gg/yr
2006,World,compost,min,0.0,Gg/yr
2006,World,compost,max,0.0,Gg/yr
2006,World,compost,abs_min,0.0,Gg/yr
2006,World,compost,abs_max,inf,Gg/yr
