Period,Net Income,Depreciation,CapEx,Working Capital Change,Owner Earnings
2024,-71000000.0,0,0,0,-71000000.0
2023,96000000.0,0,0,0,96000000.0
2022,361000000.0,0,0,0,361000000.0
2021,681000000.0,0,0,0,681000000.0
2020,687000000.0,0,0,0,687000000.0
2019,378000000.0,0,0,0,378000000.0
2018,290000000.0,0,0,0,290000000.0
2017,181000000.0,0,0,0,181000000.0
2016,248000000.0,0,0,0,248000000.0
2015,-952000000.0,0,0,0,-952000000.0
