year,region,product,property,value,unit
2006,World,ww_alcref,def,11.0,kg/m3
2006,World,ww_beer,def,2.9,kg/m3
2006,World,ww_coffee,def,9.0,kg/m3
2006,World,ww_dairy,def,2.7,kg/m3
2006,World,ww_fish,def,2.5,kg/m3
2006,World,ww_meat,def,4.1,kg/m3
2006,World,ww_orgchem,def,3.0,kg/m3
2006,World,ww_petref,def,1.0,kg/m3
2006,World,ww_plastics,def,3.7,kg/m3
2006,World,ww_pulp,def,9.0,kg/m3
2006,World,ww_soap,def,0.8,kg/m3
2006,World,ww_starch,def,10.0,kg/m3
2006,World,ww_sugar,def,3.2,kg/m3
2006,World,ww_vegoils,def,0.8,kg/m3
2006,World,ww_fruits,def,5.0,kg/m3
2006,World,ww_wine,def,1.5,kg/m3
2006,World,ww_alcref,min,5.0,kg/m3
2006,World,ww_beer,min,2.0,kg/m3
2006,World,ww_coffee,min,3.0,kg/m3
2006,World,ww_dairy,min,1.5,kg/m3
2006,World,ww_fish,min,2.5,kg/m3
2006,World,ww_meat,min,2.0,kg/m3
2006,World,ww_orgchem,min,0.8,kg/m3
2006,World,ww_petref,min,0.4,kg/m3
2006,World,ww_plastics,min,0.8,kg/m3
2006,World,ww_pulp,min,1.0,kg/m3
2006,World,ww_soap,min,0.5,kg/m3
2006,World,ww_starch,min,1.5,kg/m3
2006,World,ww_sugar,min,1.0,kg/m3
2006,World,ww_vegoils,min,0.5,kg/m3
2006,World,ww_fruits,min,2.0,kg/m3
2006,World,ww_wine,min,0.7,kg/m3
2006,World,ww_alcref,max,22.0,kg/m3
2006,World,ww_beer,max,7.0,kg/m3
2006,World,ww_coffee,max,15.0,kg/m3
2006,World,ww_dairy,max,5.2,kg/m3
2006,World,ww_fish,max,2.5,kg/m3
2006,World,ww_meat,max,7.0,kg/m3
2006,World,ww_orgchem,max,5.0,kg/m3
2006,World,ww_petref,max,1.6,kg/m3
2006,World,ww_plastics,max,5.0,kg/m3
2006,World,ww_pulp,max,15.0,kg/m3
2006,World,ww_soap,max,1.2,kg/m3
2006,World,ww_starch,max,42.0,kg/m3
2006,World,ww_sugar,max,6.0,kg/m3
2006,World,ww_vegoils,max,1.2,kg/m3
2006,World,ww_fruits,max,10.0,kg/m3
2006,World,ww_wine,max,3.0,kg/m3
2006,World,ww_alcref,abs_min,0.0,kg/m3
2006,World,ww_beer,abs_min,0.0,kg/m3
2006,World,ww_coffee,abs_min,0.0,kg/m3
2006,World,ww_dairy,abs_min,0.0,kg/m3
2006,World,ww_fish,abs_min,0.0,kg/m3
2006,World,ww_meat,abs_min,0.0,kg/m3
2006,World,ww_orgchem,abs_min,0.0,kg/m3
2006,World,ww_petref,abs_min,0.0,kg/m3
2006,World,ww_plastics,abs_min,0.0,kg/m3
2006,World,ww_pulp,abs_min,0.0,kg/m3
2006,World,ww_soap,abs_min,0.0,kg/m3
2006,World,ww_starch,abs_min,0.0,kg/m3
2006,World,ww_sugar,abs_min,0.0,kg/m3
2006,World,ww_vegoils,abs_min,0.0,kg/m3
2006,World,ww_fruits,abs_min,0.0,kg/m3
2006,World,ww_wine,abs_min,0.0,kg/m3
2006,World,ww_alcref,abs_max,inf,kg/m3
2006,World,ww_beer,abs_max,inf,kg/m3
2006,World,ww_coffee,abs_max,inf,kg/m3
2006,World,ww_dairy,abs_max,inf,kg/m3
2006,World,ww_fish,abs_max,inf,kg/m3
2006,World,ww_meat,abs_max,inf,kg/m3
2006,World,ww_orgchem,abs_max,inf,kg/m3
2006,World,ww_petref,abs_max,inf,kg/m3
2006,World,ww_plastics,abs_max,inf,kg/m3
2006,World,ww_pulp,abs_max,inf,kg/m3
2006,World,ww_soap,abs_max,inf,kg/m3
2006,World,ww_starch,abs_max,inf,kg/m3
2006,World,ww_sugar,abs_max,inf,kg/m3
2006,World,ww_vegoils,abs_max,inf,kg/m3
2006,World,ww_fruits,abs_max,inf,kg/m3
2006,World,ww_wine,abs_max,inf,kg/m3
