year,region,property,value,unit
2006,AF,def,0.762629991,cap/cap
2006,AL,def,0.47837005,cap/cap
2006,DZ,def,0.324600011,cap/cap
2006,AS,def,0.124063904,cap/cap
2006,AD,def,0.111812348,cap/cap
2006,AO,def,0.402170006,cap/cap
2006,AG,def,0.737623537,cap/cap
2006,AR,def,0.091509992,cap/cap
2006,AM,def,0.365600001,cap/cap
2006,AW,def,0.569409335,cap/cap
2006,AU,def,0.148180013,cap/cap
2006,AT,def,0.426010031,cap/cap
2006,AZ,def,0.46593995,cap/cap
2006,BS,def,0.175730272,cap/cap
2006,BH,def,0.113660321,cap/cap
2006,BD,def,0.695380003,cap/cap
2006,BB,def,0.681300531,cap/cap
2006,BY,def,0.253280002,cap/cap
2006,BE,def,0.023489971,cap/cap
2006,BZ,def,0.547721458,cap/cap
2006,BJ,def,0.569069948,cap/cap
2006,BM,def,0.0,cap/cap
2006,BT,def,0.652069578,cap/cap
2006,BO,def,0.335699999,cap/cap
2006,BA,def,0.54441991,cap/cap
2006,BW,def,0.375879797,cap/cap
2006,BR,def,0.156649999,cap/cap
2006,VG,def,0.551877968,cap/cap
2006,BN,def,0.250389827,cap/cap
2006,BG,def,0.276979999,cap/cap
2006,BF,def,0.753669976,cap/cap
2006,BI,def,0.893579999,cap/cap
2006,CV,def,0.381790908,cap/cap
2006,KH,def,0.797059992,cap/cap
2006,CM,def,0.484409994,cap/cap
2006,CA,def,0.19063,cap/cap
2006,KY,def,0.0,cap/cap
2006,CF,def,0.610960013,cap/cap
2006,TD,def,0.780149972,cap/cap
2006,CL,def,0.129260014,cap/cap
2006,CN,def,0.50774,cap/cap
2006,CO,def,0.220360001,cap/cap
2006,KM,def,0.72026951,cap/cap
2006,CD,def,0.599869992,cap/cap
2006,CG,def,0.367439932,cap/cap
2006,CR,def,0.28263997,cap/cap
2006,CI,def,0.526700019,cap/cap
2006,HR,def,0.448449945,cap/cap
2006,CU,def,0.234030027,cap/cap
2006,CW,def,0.100952906,cap/cap
2006,CY,def,0.324489919,cap/cap
2006,CZ,def,0.267450004,cap/cap
2006,DK,def,0.132050083,cap/cap
2006,DJ,def,0.230009974,cap/cap
2006,DM,def,0.31905978,cap/cap
2006,DO,def,0.262469963,cap/cap
2006,EC,def,0.373100024,cap/cap
2006,EG,def,0.569809995,cap/cap
2006,SV,def,0.345480028,cap/cap
2006,GQ,def,0.340600229,cap/cap
2006,ER,def,0.648250068,cap/cap
2006,EE,def,0.319059689,cap/cap
2006,SZ,def,0.775200241,cap/cap
2006,ET,def,0.82681,cap/cap
2006,FO,def,0.590736983,cap/cap
2006,FJ,def,0.478289541,cap/cap
2006,FI,def,0.162299994,cap/cap
2006,FR,def,0.216310006,cap/cap
2006,PF,def,0.396830163,cap/cap
2006,GA,def,0.144669876,cap/cap
2006,GM,def,0.443380238,cap/cap
2006,GE,def,0.444650018,cap/cap
2006,DE,def,0.230339999,cap/cap
2006,GH,def,0.492869986,cap/cap
2006,GI,def,0.0,cap/cap
2006,GR,def,0.237080043,cap/cap
2006,GL,def,0.156172568,cap/cap
2006,GD,def,0.641352952,cap/cap
2006,GU,def,0.059006893,cap/cap
2006,GT,def,0.515970021,cap/cap
2006,GN,def,0.663220033,cap/cap
2006,GW,def,0.59889019,cap/cap
2006,GY,def,0.733660248,cap/cap
2006,HT,def,0.524910049,cap/cap
2006,HN,def,0.48114997,cap/cap
2006,HK,def,0.0,cap/cap
2006,HU,def,0.310889985,cap/cap
2006,IS,def,0.064259011,cap/cap
2006,IN,def,0.6907,cap/cap
2006,ID,def,0.500859998,cap/cap
2006,IR,def,0.293739996,cap/cap
2006,IQ,def,0.308970012,cap/cap
2006,IE,def,0.38457991,cap/cap
2006,IM,def,0.480060338,cap/cap
2006,IL,def,0.081739992,cap/cap
2006,IT,def,0.316729995,cap/cap
2006,JM,def,0.462569882,cap/cap
2006,JP,def,0.091880003,cap/cap
2006,JO,def,0.139120057,cap/cap
2006,KZ,def,0.431730012,cap/cap
2006,KE,def,0.764289989,cap/cap
2006,KI,def,0.526095405,cap/cap
2006,KP,def,0.396230005,cap/cap
2006,KR,def,0.180640004,cap/cap
2006,KW,def,0.0,cap/cap
2006,KG,def,0.646939922,cap/cap
2006,LA,def,0.699359979,cap/cap
2006,LV,def,0.321590137,cap/cap
2006,LB,def,0.126659983,cap/cap
2006,LS,def,0.752019844,cap/cap
2006,LR,def,0.521869877,cap/cap
2006,LY,def,0.219480008,cap/cap
2006,LI,def,0.855372819,cap/cap
2006,LT,def,0.332429853,cap/cap
2006,LU,def,0.114529355,cap/cap
2006,MO,def,0.0,cap/cap
2006,MG,def,0.68061999,cap/cap
2006,MW,def,0.844559988,cap/cap
2006,MY,def,0.290879993,cap/cap
2006,MV,def,0.635660186,cap/cap
2006,ML,def,0.640010015,cap/cap
2006,MT,def,0.059279917,cap/cap
2006,MH,def,0.264313976,cap/cap
2006,MR,def,0.53411997,cap/cap
2006,MU,def,0.584449776,cap/cap
2006,MX,def,0.221849997,cap/cap
2006,FM,def,0.777022037,cap/cap
2006,MD,def,0.573799916,cap/cap
2006,MC,def,0.0,cap/cap
2006,MN,def,0.324330068,cap/cap
2006,ME,def,0.358600192,cap/cap
2006,MA,def,0.419819985,cap/cap
2006,MZ,def,0.68169999,cap/cap
2006,MM,def,0.711149998,cap/cap
2006,NA,def,0.58383993,cap/cap
2006,NR,def,0.0,cap/cap
2006,NP,def,0.832319983,cap/cap
2006,NL,def,0.128660025,cap/cap
2006,NC,def,0.328980981,cap/cap
2006,NZ,def,0.138400028,cap/cap
2006,NI,def,0.430830016,cap/cap
2006,NE,def,0.83779003,cap/cap
2006,NG,def,0.565199998,cap/cap
2006,MK,def,0.429110114,cap/cap
2006,MP,def,0.090511571,cap/cap
2006,NO,def,0.208980024,cap/cap
2006,OM,def,0.248389987,cap/cap
2006,PK,def,0.650030002,cap/cap
2006,PW,def,0.251810182,cap/cap
2006,PA,def,0.348599977,cap/cap
2006,PG,def,0.869809939,cap/cap
2006,PY,def,0.407390057,cap/cap
2006,PE,def,0.235699994,cap/cap
2006,PH,def,0.546679995,cap/cap
2006,PL,def,0.391080003,cap/cap
2006,PT,def,0.394330045,cap/cap
2006,PR,def,0.061749955,cap/cap
2006,QA,def,0.0149898,cap/cap
2006,RO,def,0.461710009,cap/cap
2006,RU,def,0.263130003,cap/cap
2006,RW,def,0.830660049,cap/cap
2006,WS,def,0.79921912,cap/cap
2006,SM,def,0.042599532,cap/cap
2006,ST,def,0.350481228,cap/cap
2006,SA,def,0.179159992,cap/cap
2006,SN,def,0.562269963,cap/cap
2006,RS,def,0.450070055,cap/cap
2006,SC,def,0.466636961,cap/cap
2006,SL,def,0.611439926,cap/cap
2006,SG,def,0.0,cap/cap
2006,SX,def,0.0,cap/cap
2006,SK,def,0.453150075,cap/cap
2006,SI,def,0.47341992,cap/cap
2006,SB,def,0.799519192,cap/cap
2006,SO,def,0.606899966,cap/cap
2006,ZA,def,0.377819991,cap/cap
2006,SS,def,0.821400025,cap/cap
2006,ES,def,0.21557999,cap/cap
2006,LK,def,0.817740018,cap/cap
2006,KN,def,0.686784599,cap/cap
2006,LC,def,0.815499851,cap/cap
2006,VC,def,0.51039165,cap/cap
2006,SD,def,0.669109991,cap/cap
2006,SR,def,0.336560668,cap/cap
2006,SE,def,0.149439984,cap/cap
2006,CH,def,0.26392997,cap/cap
2006,SY,def,0.44399999,cap/cap
2006,TJ,def,0.734799958,cap/cap
2006,TZ,def,0.71886,cap/cap
2006,TH,def,0.561440003,cap/cap
2006,TL,def,0.722680123,cap/cap
2006,TG,def,0.624669985,cap/cap
2006,TO,def,0.766111116,cap/cap
2006,TT,def,0.459749846,cap/cap
2006,TN,def,0.333430024,cap/cap
2006,TR,def,0.291750001,cap/cap
2006,TM,def,0.515090096,cap/cap
2006,TC,def,0.097709596,cap/cap
2006,TV,def,0.452048284,cap/cap
2006,UG,def,0.806170001,cap/cap
2006,UA,def,0.314040011,cap/cap
2006,AE,def,0.159129979,cap/cap
2006,GB,def,0.186980001,cap/cap
2006,US,def,0.19228,cap/cap
2006,UY,def,0.055860003,cap/cap
2006,UZ,def,0.490439984,cap/cap
2006,VU,def,0.755380669,cap/cap
2006,VE,def,0.119170004,cap/cap
2006,VN,def,0.695829996,cap/cap
2006,VI,def,0.054062036,cap/cap
2006,PS,def,0.258509873,cap/cap
