year,region,incin_type,property,value,unit
2006,World,inc_unspecified,def,1,kg/kg
2006,World,inc_unspecified,min,1,kg/kg
2006,World,inc_unspecified,max,1,kg/kg
2006,World,inc_unspecified,abs_min,0,kg/kg
2006,World,inc_unspecified,abs_max,1,kg/kg
