year,region,activity,property,value,unit
2019,World,bof,def,1.58,t/t
2019,World,bof,min,1.422,t/t
2019,World,bof,max,1.738,t/t
2019,World,bof,abs_min,0.0,t/t
2019,World,bof,abs_max,inf,t/t
2019,World,eaf,def,0.18,t/t
2019,World,eaf,min,0.162,t/t
2019,World,eaf,max,0.198,t/t
2019,World,eaf,abs_min,0.0,t/t
2019,World,eaf,abs_max,inf,t/t
2019,World,ohf,def,1.72,t/t
2019,World,ohf,min,1.548,t/t
2019,World,ohf,max,1.892,t/t
2019,World,ohf,abs_min,0.0,t/t
2019,World,ohf,abs_max,inf,t/t
