year,region,agent_type,property,value,unit
2006,World,coal,def,0.65,t/t
2006,World,coke,def,0.80,t/t
2006,World,coal,min,0.585,t/t
2006,World,coke,min,0.720,t/t
2006,World,coal,max,0.715,t/t
2006,World,coke,max,0.880,t/t
2006,World,coal,abs_min,0.0,t/t
2006,World,coke,abs_min,0.0,t/t
2006,World,coal,abs_max,inf,t/t
2006,World,coke,abs_max,inf,t/t
