year,region,product,property,value,unit
2019,World,ferrosilicon_45perc_si,def,2.5,t/t
2019,World,ferrosilicon_65perc_si,def,3.6,t/t
2019,World,ferrosilicon_75perc_si,def,4.0,t/t
2019,World,ferrosilicon_90perc_si,def,4.8,t/t
2019,World,ferromanganese_7perc_c,def,1.3,t/t
2019,World,ferromanganese_1perc_c,def,1.5,t/t
2019,World,siliconmanganese,def,1.4,t/t
2019,World,silicon_metal,def,5.0,t/t
2019,World,ferrochromium,def,1.3,t/t
2019,World,ferrosilicon_45perc_si,min,1.875,t/t
2019,World,ferrosilicon_65perc_si,min,2.700,t/t
2019,World,ferrosilicon_75perc_si,min,3.000,t/t
2019,World,ferrosilicon_90perc_si,min,3.600,t/t
2019,World,ferromanganese_7perc_c,min,0.975,t/t
2019,World,ferromanganese_1perc_c,min,1.125,t/t
2019,World,siliconmanganese,min,1.050,t/t
2019,World,silicon_metal,min,3.750,t/t
2019,World,ferrochromium,min,0.975,t/t
2019,World,ferrosilicon_45perc_si,max,3.125,t/t
2019,World,ferrosilicon_65perc_si,max,4.500,t/t
2019,World,ferrosilicon_75perc_si,max,5.000,t/t
2019,World,ferrosilicon_90perc_si,max,6.000,t/t
2019,World,ferromanganese_7perc_c,max,1.625,t/t
2019,World,ferromanganese_1perc_c,max,1.875,t/t
2019,World,siliconmanganese,max,1.750,t/t
2019,World,silicon_metal,max,6.250,t/t
2019,World,ferrochromium,max,1.625,t/t
2019,World,ferrosilicon_45perc_si,abs_min,0.0,t/t
2019,World,ferrosilicon_65perc_si,abs_min,0.0,t/t
2019,World,ferrosilicon_75perc_si,abs_min,0.0,t/t
2019,World,ferrosilicon_90perc_si,abs_min,0.0,t/t
2019,World,ferromanganese_7perc_c,abs_min,0.0,t/t
2019,World,ferromanganese_1perc_c,abs_min,0.0,t/t
2019,World,siliconmanganese,abs_min,0.0,t/t
2019,World,silicon_metal,abs_min,0.0,t/t
2019,World,ferrochromium,abs_min,0.0,t/t
2019,World,ferrosilicon_45perc_si,abs_max,inf,t/t
2019,World,ferrosilicon_65perc_si,abs_max,inf,t/t
2019,World,ferrosilicon_75perc_si,abs_max,inf,t/t
2019,World,ferrosilicon_90perc_si,abs_max,inf,t/t
2019,World,ferromanganese_7perc_c,abs_max,inf,t/t
2019,World,ferromanganese_1perc_c,abs_max,inf,t/t
2019,World,siliconmanganese,abs_max,inf,t/t
2019,World,silicon_metal,abs_max,inf,t/t
2019,World,ferrochromium,abs_max,inf,t/t
