year,region,product,property,value,unit
2019,Indian Subcontinent,cattle-other_mature-fem,def,0.102,kg/kg
2019,Indian Subcontinent,cattle-other_mature-mal,def,0.114,kg/kg
2019,Indian Subcontinent,cattle-other_draftbullock,def,0.1,kg/kg
2019,Indian Subcontinent,cattle-other_replacement,def,0.109,kg/kg
2019,Indian Subcontinent,cattle-other_calve-forage,def,0.112,kg/kg
2019,Latin America,cattle-other_hp_mature-fem,def,0.112,kg/kg
2019,Latin America,cattle-other_hp_mature-mal,def,0.112,kg/kg
2019,Latin America,cattle-other_hp_growing,def,0.118,kg/kg
2019,Latin America,cattle-other_hp_replacement,def,0.11,kg/kg
2019,Latin America,cattle-other_hp_calve-milk,def,0.095,kg/kg
2019,Latin America,cattle-other_hp_calve-forage,def,0.123,kg/kg
2019,Latin America,cattle-other_hp_feedlot,def,0.14,kg/kg
2019,Latin America,cattle-other_lp_mature-fem,def,0.091,kg/kg
2019,Latin America,cattle-other_lp_mature-mal,def,0.096,kg/kg
2019,Latin America,cattle-other_lp_growing,def,0.092,kg/kg
2019,Latin America,cattle-other_lp_replacement,def,0.093,kg/kg
2019,Latin America,cattle-other_lp_calve-milk,def,0.095,kg/kg
2019,Latin America,cattle-other_lp_calve-forage,def,0.092,kg/kg
2019,ASI,cattle-other_hp_mature-fem,def,0.125,kg/kg
2019,ASI,cattle-other_hp_mature-mal,def,0.125,kg/kg
2019,ASI,cattle-other_hp_growing,def,0.125,kg/kg
2019,ASI,cattle-other_hp_calve-forage,def,0.125,kg/kg
2019,ASI,cattle-other_lp_mature-fem-farming,def,0.1,kg/kg
2019,ASI,cattle-other_lp_mature-fem-grazing,def,0.1,kg/kg
2019,ASI,cattle-other_lp_mature-mal-farming,def,0.1,kg/kg
2019,ASI,cattle-other_lp_mature-mal-grazing,def,0.1,kg/kg
2019,ASI,cattle-other_lp_growing,def,0.1,kg/kg
2019,ASI,cattle-other_lp_calve-forage,def,0.1,kg/kg
2019,AFR,cattle-other_hp_mature-fem,def,0.118,kg/kg
2019,AFR,cattle-other_hp_mature-mal,def,0.112,kg/kg
2019,AFR,cattle-other_hp_growing,def,0.112,kg/kg
2019,AFR,cattle-other_hp_calve-forage,def,0.114,kg/kg
2019,AFR,cattle-other_lp_mature-fem,def,0.1,kg/kg
2019,AFR,cattle-other_lp_mature-fem-grazing,def,0.1,kg/kg
2019,AFR,cattle-other_lp_draftbullock,def,0.1,kg/kg
2019,AFR,cattle-other_lp_bullgrazing,def,0.1,kg/kg
2019,AFR,cattle-other_lp_growing,def,0.1,kg/kg
2019,AFR,cattle-other_lp_calve-forage,def,0.1,kg/kg
2019,Middle East,cattle-other_hp_mature-fem,def,0.14,kg/kg
2019,Middle East,cattle-other_hp_mature-mal,def,0.14,kg/kg
2019,Middle East,cattle-other_hp_replacement,def,0.14,kg/kg
2019,Middle East,cattle-other_hp_calve-forage,def,0.14,kg/kg
2019,Middle East,cattle-other_lp_mature-fem,def,0.12,kg/kg
2019,Middle East,cattle-other_lp_mature-mal,def,0.12,kg/kg
2019,Middle East,cattle-other_lp_replacement,def,0.12,kg/kg
2019,Middle East,cattle-other_lp_calve-forage,def,0.12,kg/kg
2019,Indian Subcontinent,cattle-other_hp_mature-fem,def,0.13,kg/kg
2019,Indian Subcontinent,cattle-other_hp_mature-mal,def,0.13,kg/kg
2019,Indian Subcontinent,cattle-other_hp_replacement,def,0.13,kg/kg
2019,Indian Subcontinent,cattle-other_hp_calve-forage,def,0.13,kg/kg
2019,Indian Subcontinent,cattle-other_lp_mature-fem,def,0.1,kg/kg
2019,Indian Subcontinent,cattle-other_lp_mature-mal,def,0.1,kg/kg
2019,Indian Subcontinent,cattle-other_lp_draftbullock,def,0.1,kg/kg
2019,Indian Subcontinent,cattle-other_lp_replacement,def,0.1,kg/kg
2019,Indian Subcontinent,cattle-other_lp_calve-forage,def,0.1,kg/kg
2019,Western Europe,buffalo-nondairy_mature-male,def,0.14,kg/kg
2019,Western Europe,buffalo-dairy,def,0.15,kg/kg
2019,Western Europe,buffalo-nondairy_growing,def,0.14,kg/kg
2019,Western Europe,buffalo-nondairy_calve,def,0.14,kg/kg
2019,Eastern Europe,buffalo-nondairy_mature-male,def,0.13,kg/kg
2019,Eastern Europe,buffalo-dairy,def,0.13,kg/kg
2019,Eastern Europe,buffalo-nondairy_growing,def,0.13,kg/kg
2019,Eastern Europe,buffalo-nondairy_calve,def,0.13,kg/kg
2019,Latin America,buffalo-nondairy_mature-male,def,0.11,kg/kg
2019,Latin America,buffalo-dairy,def,0.11,kg/kg
2019,Latin America,buffalo-nondairy_growing,def,0.11,kg/kg
2019,Latin America,buffalo-nondairy_calve,def,0.11,kg/kg
2019,ASI,buffalo-nondairy_mature-male,def,0.1,kg/kg
2019,ASI,buffalo-dairy,def,0.1,kg/kg
2019,ASI,buffalo-nondairy_growing,def,0.1,kg/kg
2019,ASI,buffalo-nondairy_calve,def,0.1,kg/kg
2019,AFR,buffalo-nondairy_mature-male,def,0.1,kg/kg
2019,AFR,buffalo-dairy,def,0.1,kg/kg
2019,AFR,buffalo-nondairy_growing,def,0.1,kg/kg
2019,AFR,buffalo-nondairy_calve,def,0.1,kg/kg
2019,Middle East,buffalo-nondairy_mature-male,def,0.11,kg/kg
2019,Middle East,buffalo-dairy,def,0.11,kg/kg
2019,Middle East,buffalo-nondairy_growing,def,0.11,kg/kg
2019,Middle East,buffalo-nondairy_calve,def,0.11,kg/kg
2019,Indian Subcontinent,buffalo-nondairy_male-breeding,def,0.12,kg/kg
2019,Indian Subcontinent,buffalo-nondairy_male-working,def,0.12,kg/kg
2019,Indian Subcontinent,buffalo-dairy,def,0.12,kg/kg
2019,Indian Subcontinent,buffalo-nondairy_growing,def,0.12,kg/kg
2019,Indian Subcontinent,buffalo-nondairy_calve,def,0.12,kg/kg
2019,Northern America,cattle-dairy,min,0.134,kg/kg
2019,Western Europe,cattle-dairy,min,0.129,kg/kg
2019,Eastern Europe,cattle-dairy,min,0.121,kg/kg
2019,AUS,cattle-dairy,min,0.178,kg/kg
2019,Latin America,cattle-dairy,min,0.102,kg/kg
2019,Latin America,cattle-dairy_hp,min,0.136,kg/kg
2019,Latin America,cattle-dairy_lp,min,0.080,kg/kg
2019,ASI,cattle-dairy,min,0.108,kg/kg
2019,ASI,cattle-dairy_hp,min,0.132,kg/kg
2019,ASI,cattle-dairy_lp,min,0.101,kg/kg
2019,AFR,cattle-dairy,min,0.070,kg/kg
2019,AFR,cattle-dairy_hp,min,0.062,kg/kg
2019,AFR,cattle-dairy_lp,min,0.077,kg/kg
2019,Middle East,cattle-dairy,min,0.109,kg/kg
2019,Middle East,cattle-dairy_hp,min,0.126,kg/kg
2019,Middle East,cattle-dairy_lp,min,0.100,kg/kg
2019,Indian Subcontinent,cattle-dairy,min,0.114,kg/kg
2019,Indian Subcontinent,cattle-dairy_hp,min,0.124,kg/kg
2019,Indian Subcontinent,cattle-dairy_lp,min,0.112,kg/kg
2019,Northern America,cattle-other_mature-fem,min,0.096,kg/kg
2019,Northern America,cattle-other_mature-mal,min,0.096,kg/kg
2019,Northern America,cattle-other_calve-milk,min,0.128,kg/kg
2019,Northern America,cattle-other_calve-forage,min,0.104,kg/kg
2019,Northern America,cattle-other_growing,min,0.096,kg/kg
2019,Northern America,cattle-other_replacement,min,0.096,kg/kg
2019,Northern America,cattle-other_feedlot,min,0.112,kg/kg
2019,Western Europe,cattle-other_mature-mal,min,0.118,kg/kg
2019,Western Europe,cattle-other_replacement,min,0.132,kg/kg
2019,Western Europe,cattle-other_calve-milk,min,0.137,kg/kg
2019,Western Europe,cattle-other_calve-forage,min,0.132,kg/kg
2019,Eastern Europe,cattle-other_mature-fem,min,0.121,kg/kg
2019,Eastern Europe,cattle-other_mature-mal,min,0.114,kg/kg
2019,Eastern Europe,cattle-other_replacement,min,0.114,kg/kg
2019,Eastern Europe,cattle-other_calve-forage,min,0.114,kg/kg
2019,AUS,cattle-other_mature-fem,min,0.112,kg/kg
2019,AUS,cattle-other_mature-mal,min,0.112,kg/kg
2019,AUS,cattle-other_calve-forage,min,0.112,kg/kg
2019,Latin America,cattle-other_mature-fem,min,0.076,kg/kg
2019,Latin America,cattle-other_mature-mal,min,0.078,kg/kg
2019,Latin America,cattle-other_growing,min,0.078,kg/kg
2019,Latin America,cattle-other_replacement,min,0.077,kg/kg
2019,Latin America,cattle-other_calve-milk,min,0.076,kg/kg
2019,Latin America,cattle-other_calve-forage,min,0.080,kg/kg
2019,Latin America,cattle-other_feedlot,min,0.112,kg/kg
2019,ASI,cattle-other_mature-fem,min,0.085,kg/kg
2019,ASI,cattle-other_mature-fem-grazing,min,0.080,kg/kg
2019,ASI,cattle-other_mature-mal,min,0.081,kg/kg
2019,ASI,cattle-other_mature-mal-grazing,min,0.080,kg/kg
2019,ASI,cattle-other_growing,min,0.084,kg/kg
2019,ASI,cattle-other_calve-forage,min,0.086,kg/kg
2019,AFR,cattle-other_mature-fem,min,0.090,kg/kg
2019,AFR,cattle-other_mature-fem-grazing,min,0.080,kg/kg
2019,AFR,cattle-other_mature-mal,min,0.090,kg/kg
2019,AFR,cattle-other_draftbullock,min,0.080,kg/kg
2019,AFR,cattle-other_bullgrazing,min,0.080,kg/kg
2019,AFR,cattle-other_growing,min,0.083,kg/kg
2019,AFR,cattle-other_calve-forage,min,0.082,kg/kg
2019,Middle East,cattle-other_mature-fem,min,0.100,kg/kg
2019,Middle East,cattle-other_mature-mal,min,0.103,kg/kg
2019,Middle East,cattle-other_replacement,min,0.102,kg/kg
2019,Middle East,cattle-other_calve-forage,min,0.102,kg/kg
2019,Indian Subcontinent,cattle-other_mature-fem,min,0.082,kg/kg
2019,Indian Subcontinent,cattle-other_mature-mal,min,0.091,kg/kg
2019,Indian Subcontinent,cattle-other_draftbullock,min,0.080,kg/kg
2019,Indian Subcontinent,cattle-other_replacement,min,0.087,kg/kg
2019,Indian Subcontinent,cattle-other_calve-forage,min,0.090,kg/kg
2019,Latin America,cattle-other_hp_mature-fem,min,0.090,kg/kg
2019,Latin America,cattle-other_hp_mature-mal,min,0.090,kg/kg
2019,Latin America,cattle-other_hp_growing,min,0.094,kg/kg
2019,Latin America,cattle-other_hp_replacement,min,0.088,kg/kg
2019,Latin America,cattle-other_hp_calve-milk,min,0.076,kg/kg
2019,Latin America,cattle-other_hp_calve-forage,min,0.098,kg/kg
2019,Latin America,cattle-other_hp_feedlot,min,0.112,kg/kg
2019,Latin America,cattle-other_lp_mature-fem,min,0.073,kg/kg
2019,Latin America,cattle-other_lp_mature-mal,min,0.077,kg/kg
2019,Latin America,cattle-other_lp_growing,min,0.074,kg/kg
2019,Latin America,cattle-other_lp_replacement,min,0.074,kg/kg
2019,Latin America,cattle-other_lp_calve-milk,min,0.076,kg/kg
2019,Latin America,cattle-other_lp_calve-forage,min,0.074,kg/kg
2019,ASI,cattle-other_hp_mature-fem,min,0.100,kg/kg
2019,ASI,cattle-other_hp_mature-mal,min,0.100,kg/kg
2019,ASI,cattle-other_hp_growing,min,0.100,kg/kg
2019,ASI,cattle-other_hp_calve-forage,min,0.100,kg/kg
2019,ASI,cattle-other_lp_mature-fem-farming,min,0.080,kg/kg
2019,ASI,cattle-other_lp_mature-fem-grazing,min,0.080,kg/kg
2019,ASI,cattle-other_lp_mature-mal-farming,min,0.080,kg/kg
2019,ASI,cattle-other_lp_mature-mal-grazing,min,0.080,kg/kg
2019,ASI,cattle-other_lp_growing,min,0.080,kg/kg
2019,ASI,cattle-other_lp_calve-forage,min,0.080,kg/kg
2019,AFR,cattle-other_hp_mature-fem,min,0.094,kg/kg
2019,AFR,cattle-other_hp_mature-mal,min,0.090,kg/kg
2019,AFR,cattle-other_hp_growing,min,0.090,kg/kg
2019,AFR,cattle-other_hp_calve-forage,min,0.091,kg/kg
2019,AFR,cattle-other_lp_mature-fem,min,0.080,kg/kg
2019,AFR,cattle-other_lp_mature-fem-grazing,min,0.080,kg/kg
2019,AFR,cattle-other_lp_draftbullock,min,0.080,kg/kg
2019,AFR,cattle-other_lp_bullgrazing,min,0.080,kg/kg
2019,AFR,cattle-other_lp_growing,min,0.080,kg/kg
2019,AFR,cattle-other_lp_calve-forage,min,0.080,kg/kg
2019,Middle East,cattle-other_hp_mature-fem,min,0.112,kg/kg
2019,Middle East,cattle-other_hp_mature-mal,min,0.112,kg/kg
2019,Middle East,cattle-other_hp_replacement,min,0.112,kg/kg
2019,Middle East,cattle-other_hp_calve-forage,min,0.112,kg/kg
2019,Middle East,cattle-other_lp_mature-fem,min,0.096,kg/kg
2019,Middle East,cattle-other_lp_mature-mal,min,0.096,kg/kg
2019,Middle East,cattle-other_lp_replacement,min,0.096,kg/kg
2019,Middle East,cattle-other_lp_calve-forage,min,0.096,kg/kg
2019,Indian Subcontinent,cattle-other_hp_mature-fem,min,0.104,kg/kg
2019,Indian Subcontinent,cattle-other_hp_mature-mal,min,0.104,kg/kg
2019,Indian Subcontinent,cattle-other_hp_replacement,min,0.104,kg/kg
2019,Indian Subcontinent,cattle-other_hp_calve-forage,min,0.104,kg/kg
2019,Indian Subcontinent,cattle-other_lp_mature-fem,min,0.080,kg/kg
2019,Indian Subcontinent,cattle-other_lp_mature-mal,min,0.080,kg/kg
2019,Indian Subcontinent,cattle-other_lp_draftbullock,min,0.080,kg/kg
2019,Indian Subcontinent,cattle-other_lp_replacement,min,0.080,kg/kg
2019,Indian Subcontinent,cattle-other_lp_calve-forage,min,0.080,kg/kg
2019,Western Europe,buffalo-nondairy_mature-male,min,0.112,kg/kg
2019,Western Europe,buffalo-dairy,min,0.120,kg/kg
2019,Western Europe,buffalo-nondairy_growing,min,0.112,kg/kg
2019,Western Europe,buffalo-nondairy_calve,min,0.112,kg/kg
2019,Eastern Europe,buffalo-nondairy_mature-male,min,0.104,kg/kg
2019,Eastern Europe,buffalo-dairy,min,0.104,kg/kg
2019,Eastern Europe,buffalo-nondairy_growing,min,0.104,kg/kg
2019,Eastern Europe,buffalo-nondairy_calve,min,0.104,kg/kg
2019,Latin America,buffalo-nondairy_mature-male,min,0.088,kg/kg
2019,Latin America,buffalo-dairy,min,0.088,kg/kg
2019,Latin America,buffalo-nondairy_growing,min,0.088,kg/kg
2019,Latin America,buffalo-nondairy_calve,min,0.088,kg/kg
2019,ASI,buffalo-nondairy_mature-male,min,0.080,kg/kg
2019,ASI,buffalo-dairy,min,0.080,kg/kg
2019,ASI,buffalo-nondairy_growing,min,0.080,kg/kg
2019,ASI,buffalo-nondairy_calve,min,0.080,kg/kg
2019,AFR,buffalo-nondairy_mature-male,min,0.080,kg/kg
2019,AFR,buffalo-dairy,min,0.080,kg/kg
2019,AFR,buffalo-nondairy_growing,min,0.080,kg/kg
2019,AFR,buffalo-nondairy_calve,min,0.080,kg/kg
2019,Middle East,buffalo-nondairy_mature-male,min,0.088,kg/kg
2019,Middle East,buffalo-dairy,min,0.088,kg/kg
2019,Middle East,buffalo-nondairy_growing,min,0.088,kg/kg
2019,Middle East,buffalo-nondairy_calve,min,0.088,kg/kg
2019,Indian Subcontinent,buffalo-nondairy_male-breeding,min,0.096,kg/kg
2019,Indian Subcontinent,buffalo-nondairy_male-working,min,0.096,kg/kg
2019,Indian Subcontinent,buffalo-dairy,min,0.096,kg/kg
2019,Indian Subcontinent,buffalo-nondairy_growing,min,0.096,kg/kg
2019,Indian Subcontinent,buffalo-nondairy_calve,min,0.096,kg/kg
2019,Northern America,cattle-dairy,max,0.200,kg/kg
2019,Western Europe,cattle-dairy,max,0.193,kg/kg
2019,Eastern Europe,cattle-dairy,max,0.181,kg/kg
2019,AUS,cattle-dairy,max,0.268,kg/kg
2019,Latin America,cattle-dairy,max,0.152,kg/kg
2019,Latin America,cattle-dairy_hp,max,0.204,kg/kg
2019,Latin America,cattle-dairy_lp,max,0.120,kg/kg
2019,ASI,cattle-dairy,max,0.162,kg/kg
2019,ASI,cattle-dairy_hp,max,0.198,kg/kg
2019,ASI,cattle-dairy_lp,max,0.151,kg/kg
2019,AFR,cattle-dairy,max,0.104,kg/kg
2019,AFR,cattle-dairy_hp,max,0.094,kg/kg
2019,AFR,cattle-dairy_lp,max,0.115,kg/kg
2019,Middle East,cattle-dairy,max,0.163,kg/kg
2019,Middle East,cattle-dairy_hp,max,0.190,kg/kg
2019,Middle East,cattle-dairy_lp,max,0.150,kg/kg
2019,Indian Subcontinent,cattle-dairy,max,0.172,kg/kg
2019,Indian Subcontinent,cattle-dairy_hp,max,0.186,kg/kg
2019,Indian Subcontinent,cattle-dairy_lp,max,0.168,kg/kg
2019,Northern America,cattle-other_mature-fem,max,0.144,kg/kg
2019,Northern America,cattle-other_mature-mal,max,0.144,kg/kg
2019,Northern America,cattle-other_calve-milk,max,0.192,kg/kg
2019,Northern America,cattle-other_calve-forage,max,0.156,kg/kg
2019,Northern America,cattle-other_growing,max,0.144,kg/kg
2019,Northern America,cattle-other_replacement,max,0.144,kg/kg
2019,Northern America,cattle-other_feedlot,max,0.168,kg/kg
2019,Western Europe,cattle-other_mature-mal,max,0.176,kg/kg
2019,Western Europe,cattle-other_replacement,max,0.198,kg/kg
2019,Western Europe,cattle-other_calve-milk,max,0.205,kg/kg
2019,Western Europe,cattle-other_calve-forage,max,0.198,kg/kg
2019,Eastern Europe,cattle-other_mature-fem,max,0.181,kg/kg
2019,Eastern Europe,cattle-other_mature-mal,max,0.170,kg/kg
2019,Eastern Europe,cattle-other_replacement,max,0.170,kg/kg
2019,Eastern Europe,cattle-other_calve-forage,max,0.172,kg/kg
2019,AUS,cattle-other_mature-fem,max,0.168,kg/kg
2019,AUS,cattle-other_mature-mal,max,0.168,kg/kg
2019,AUS,cattle-other_calve-forage,max,0.168,kg/kg
2019,Latin America,cattle-other_mature-fem,max,0.114,kg/kg
2019,Latin America,cattle-other_mature-mal,max,0.118,kg/kg
2019,Latin America,cattle-other_growing,max,0.118,kg/kg
2019,Latin America,cattle-other_replacement,max,0.115,kg/kg
2019,Latin America,cattle-other_calve-milk,max,0.114,kg/kg
2019,Latin America,cattle-other_calve-forage,max,0.120,kg/kg
2019,Latin America,cattle-other_feedlot,max,0.168,kg/kg
2019,ASI,cattle-other_mature-fem,max,0.127,kg/kg
2019,ASI,cattle-other_mature-fem-grazing,max,0.120,kg/kg
2019,ASI,cattle-other_mature-mal,max,0.121,kg/kg
2019,ASI,cattle-other_mature-mal-grazing,max,0.120,kg/kg
2019,ASI,cattle-other_growing,max,0.126,kg/kg
2019,ASI,cattle-other_calve-forage,max,0.128,kg/kg
2019,AFR,cattle-other_mature-fem,max,0.136,kg/kg
2019,AFR,cattle-other_mature-fem-grazing,max,0.120,kg/kg
2019,AFR,cattle-other_mature-mal,max,0.134,kg/kg
2019,AFR,cattle-other_draftbullock,max,0.120,kg/kg
2019,AFR,cattle-other_bullgrazing,max,0.120,kg/kg
2019,AFR,cattle-other_growing,max,0.125,kg/kg
2019,AFR,cattle-other_calve-forage,max,0.124,kg/kg
2019,Middle East,cattle-other_mature-fem,max,0.150,kg/kg
2019,Middle East,cattle-other_mature-mal,max,0.155,kg/kg
2019,Middle East,cattle-other_replacement,max,0.152,kg/kg
2019,Middle East,cattle-other_calve-forage,max,0.154,kg/kg
2019,Indian Subcontinent,cattle-other_mature-fem,max,0.122,kg/kg
2019,Indian Subcontinent,cattle-other_mature-mal,max,0.137,kg/kg
2019,Indian Subcontinent,cattle-other_draftbullock,max,0.120,kg/kg
2019,Indian Subcontinent,cattle-other_replacement,max,0.131,kg/kg
2019,Indian Subcontinent,cattle-other_calve-forage,max,0.134,kg/kg
2019,Latin America,cattle-other_hp_mature-fem,max,0.134,kg/kg
2019,Latin America,cattle-other_hp_mature-mal,max,0.134,kg/kg
2019,Latin America,cattle-other_hp_growing,max,0.142,kg/kg
2019,Latin America,cattle-other_hp_replacement,max,0.132,kg/kg
2019,Latin America,cattle-other_hp_calve-milk,max,0.114,kg/kg
2019,Latin America,cattle-other_hp_calve-forage,max,0.148,kg/kg
2019,Latin America,cattle-other_hp_feedlot,max,0.168,kg/kg
2019,Latin America,cattle-other_lp_mature-fem,max,0.109,kg/kg
2019,Latin America,cattle-other_lp_mature-mal,max,0.115,kg/kg
2019,Latin America,cattle-other_lp_growing,max,0.110,kg/kg
2019,Latin America,cattle-other_lp_replacement,max,0.112,kg/kg
2019,Latin America,cattle-other_lp_calve-milk,max,0.114,kg/kg
2019,Latin America,cattle-other_lp_calve-forage,max,0.110,kg/kg
2019,ASI,cattle-other_hp_mature-fem,max,0.150,kg/kg
2019,ASI,cattle-other_hp_mature-mal,max,0.150,kg/kg
2019,ASI,cattle-other_hp_growing,max,0.150,kg/kg
2019,ASI,cattle-other_hp_calve-forage,max,0.150,kg/kg
2019,ASI,cattle-other_lp_mature-fem-farming,max,0.120,kg/kg
2019,ASI,cattle-other_lp_mature-fem-grazing,max,0.120,kg/kg
2019,ASI,cattle-other_lp_mature-mal-farming,max,0.120,kg/kg
2019,ASI,cattle-other_lp_mature-mal-grazing,max,0.120,kg/kg
2019,ASI,cattle-other_lp_growing,max,0.120,kg/kg
2019,ASI,cattle-other_lp_calve-forage,max,0.120,kg/kg
2019,AFR,cattle-other_hp_mature-fem,max,0.142,kg/kg
2019,AFR,cattle-other_hp_mature-mal,max,0.134,kg/kg
2019,AFR,cattle-other_hp_growing,max,0.134,kg/kg
2019,AFR,cattle-other_hp_calve-forage,max,0.137,kg/kg
2019,AFR,cattle-other_lp_mature-fem,max,0.120,kg/kg
2019,AFR,cattle-other_lp_mature-fem-grazing,max,0.120,kg/kg
2019,AFR,cattle-other_lp_draftbullock,max,0.120,kg/kg
2019,AFR,cattle-other_lp_bullgrazing,max,0.120,kg/kg
2019,AFR,cattle-other_lp_growing,max,0.120,kg/kg
2019,AFR,cattle-other_lp_calve-forage,max,0.120,kg/kg
2019,Middle East,cattle-other_hp_mature-fem,max,0.168,kg/kg
2019,Middle East,cattle-other_hp_mature-mal,max,0.168,kg/kg
2019,Middle East,cattle-other_hp_replacement,max,0.168,kg/kg
2019,Middle East,cattle-other_hp_calve-forage,max,0.168,kg/kg
2019,Middle East,cattle-other_lp_mature-fem,max,0.144,kg/kg
2019,Middle East,cattle-other_lp_mature-mal,max,0.144,kg/kg
2019,Middle East,cattle-other_lp_replacement,max,0.144,kg/kg
2019,Middle East,cattle-other_lp_calve-forage,max,0.144,kg/kg
2019,Indian Subcontinent,cattle-other_hp_mature-fem,max,0.156,kg/kg
2019,Indian Subcontinent,cattle-other_hp_mature-mal,max,0.156,kg/kg
2019,Indian Subcontinent,cattle-other_hp_replacement,max,0.156,kg/kg
2019,Indian Subcontinent,cattle-other_hp_calve-forage,max,0.156,kg/kg
2019,Indian Subcontinent,cattle-other_lp_mature-fem,max,0.120,kg/kg
2019,Indian Subcontinent,cattle-other_lp_mature-mal,max,0.120,kg/kg
2019,Indian Subcontinent,cattle-other_lp_draftbullock,max,0.120,kg/kg
2019,Indian Subcontinent,cattle-other_lp_replacement,max,0.120,kg/kg
2019,Indian Subcontinent,cattle-other_lp_calve-forage,max,0.120,kg/kg
2019,Western Europe,buffalo-nondairy_mature-male,max,0.168,kg/kg
2019,Western Europe,buffalo-dairy,max,0.180,kg/kg
2019,Western Europe,buffalo-nondairy_growing,max,0.168,kg/kg
2019,Western Europe,buffalo-nondairy_calve,max,0.168,kg/kg
2019,Eastern Europe,buffalo-nondairy_mature-male,max,0.156,kg/kg
2019,Eastern Europe,buffalo-dairy,max,0.156,kg/kg
2019,Eastern Europe,buffalo-nondairy_growing,max,0.156,kg/kg
2019,Eastern Europe,buffalo-nondairy_calve,max,0.156,kg/kg
2019,Latin America,buffalo-nondairy_mature-male,max,0.132,kg/kg
2019,Latin America,buffalo-dairy,max,0.132,kg/kg
2019,Latin America,buffalo-nondairy_growing,max,0.132,kg/kg
2019,Latin America,buffalo-nondairy_calve,max,0.132,kg/kg
2019,ASI,buffalo-nondairy_mature-male,max,0.120,kg/kg
