year,region,product,activity,property,value,unit
2019,World,cattle-dairy,solid-storage,min,0.02,kg/kg
2019,World,cattle-dairy,drylot,min,0.0,kg/kg
2019,World,cattle-dairy,digester,min,0.0,kg/kg
2019,World,cattle-dairy,burned,min,0.0,kg/kg
2019,World,cattle-dairy,bedding,min,0.035,kg/kg
2019,World,cattle-dairy,bedding-mixing,min,0.035,kg/kg
2019,World,cattle-dairy,composting-vessel,min,0.0,kg/kg
2019,World,cattle-dairy,composting-pile,min,0.06,kg/kg
2019,World,cattle-dairy,composting-intensive,min,0.06,kg/kg
2019,World,cattle-dairy,composting-passive,min,0.04,kg/kg
2019,World,cattle-dairy,poultry-litter,min,0.0,kg/kg
2019,World,cattle-dairy,poultry-nolitter,min,0.0,kg/kg
2019,World,cattle-dairy,aerobic-natural,min,0.0,kg/kg
2019,World,cattle-dairy,aerobic-forced,min,0.0,kg/kg
2019,World,cattle-dairy,pasture,min,0.0,kg/kg
2019,World,cattle-dairy,lagoon,max,0.0,kg/kg
2019,World,cattle-dairy,liquid-slurry-naturalcover,max,0.0,kg/kg
2019,World,cattle-dairy,liquid-slurry-nocover,max,0.0,kg/kg
2019,World,cattle-dairy,liquid-slurry-cover,max,0.0,kg/kg
2019,World,cattle-dairy,pit-short,max,0.0,kg/kg
2019,World,cattle-dairy,pit-long,max,0.0,kg/kg
2019,World,cattle-dairy,daily-spread,max,0.0,kg/kg
2019,World,cattle-dairy,solid-storage-covered,max,0.0,kg/kg
2019,World,cattle-dairy,solid-storage-bulking,max,0.02,kg/kg
2019,World,cattle-dairy,solid-storage-additive,max,0.02,kg/kg
2019,World,cattle-dairy,solid-storage,max,0.02,kg/kg
2019,World,cattle-dairy,drylot,max,0.07,kg/kg
2019,World,cattle-dairy,digester,max,0.0,kg/kg
2019,World,cattle-dairy,burned,max,0.0,kg/kg
2019,World,cattle-dairy,bedding,max,0.035,kg/kg
2019,World,cattle-dairy,bedding-mixing,max,0.035,kg/kg
2019,World,cattle-dairy,composting-vessel,max,0.0,kg/kg
2019,World,cattle-dairy,composting-pile,max,0.06,kg/kg
2019,World,cattle-dairy,composting-intensive,max,0.06,kg/kg
2019,World,cattle-dairy,composting-passive,max,0.04,kg/kg
2019,World,cattle-dairy,poultry-litter,max,0.0,kg/kg
2019,World,cattle-dairy,poultry-nolitter,max,0.0,kg/kg
2019,World,cattle-dairy,aerobic-natural,max,0.0,kg/kg
2019,World,cattle-dairy,aerobic-forced,max,0.0,kg/kg
2019,World,cattle-dairy,pasture,max,0.0,kg/kg
2019,World,cattle-dairy,lagoon,abs_min,0.0,kg/kg
2019,World,cattle-dairy,liquid-slurry-naturalcover,abs_min,0.0,kg/kg
2019,World,cattle-dairy,liquid-slurry-nocover,abs_min,0.0,kg/kg
2019,World,cattle-dairy,liquid-slurry-cover,abs_min,0.0,kg/kg
2019,World,cattle-dairy,pit-short,abs_min,0.0,kg/kg
2019,World,cattle-dairy,pit-long,abs_min,0.0,kg/kg
2019,World,cattle-dairy,daily-spread,abs_min,0.0,kg/kg
2019,World,cattle-dairy,solid-storage-covered,abs_min,0.0,kg/kg
2019,World,cattle-dairy,solid-storage-bulking,abs_min,0.0,kg/kg
2019,World,cattle-dairy,solid-storage-additive,abs_min,0.0,kg/kg
2019,World,cattle-dairy,solid-storage,abs_min,0.0,kg/kg
2019,World,cattle-dairy,drylot,abs_min,0.0,kg/kg
2019,World,cattle-dairy,digester,abs_min,0.0,kg/kg
2019,World,cattle-dairy,burned,abs_min,0.0,kg/kg
2019,World,cattle-dairy,bedding,abs_min,0.0,kg/kg
2019,World,cattle-dairy,bedding-mixing,abs_min,0.0,kg/kg
2019,World,cattle-dairy,composting-vessel,abs_min,0.0,kg/kg
2019,World,cattle-dairy,composting-pile,abs_min,0.0,kg/kg
2019,World,cattle-dairy,composting-intensive,abs_min,0.0,kg/kg
2019,World,cattle-dairy,composting-passive,abs_min,0.0,kg/kg
2019,World,cattle-dairy,poultry-litter,abs_min,0.0,kg/kg
2019,World,cattle-dairy,poultry-nolitter,abs_min,0.0,kg/kg
2019,World,cattle-dairy,aerobic-natural,abs_min,0.0,kg/kg
2019,World,cattle-dairy,aerobic-forced,abs_min,0.0,kg/kg
2019,World,cattle-dairy,pasture,abs_min,0.0,kg/kg
2019,World,cattle-dairy,lagoon,abs_max,1.0,kg/kg
2019,World,cattle-dairy,liquid-slurry-naturalcover,abs_max,1.0,kg/kg
2019,World,cattle-dairy,liquid-slurry-nocover,abs_max,1.0,kg/kg
2019,World,cattle-dairy,liquid-slurry-cover,abs_max,1.0,kg/kg
2019,World,cattle-dairy,pit-short,abs_max,1.0,kg/kg
2019,World,cattle-dairy,pit-long,abs_max,1.0,kg/kg
2019,World,cattle-dairy,daily-spread,abs_max,1.0,kg/kg
2019,World,cattle-dairy,solid-storage-covered,abs_max,1.0,kg/kg
2019,World,cattle-dairy,solid-storage-bulking,abs_max,1.0,kg/kg
2019,World,cattle-dairy,solid-storage-additive,abs_max,1.0,kg/kg
2019,World,cattle-dairy,solid-storage,abs_max,1.0,kg/kg
2019,World,cattle-dairy,drylot,abs_max,1.0,kg/kg
2019,World,cattle-dairy,digester,abs_max,1.0,kg/kg
2019,World,cattle-dairy,burned,abs_max,1.0,kg/kg
2019,World,cattle-dairy,bedding,abs_max,1.0,kg/kg
2019,World,cattle-dairy,bedding-mixing,abs_max,1.0,kg/kg
2019,World,cattle-dairy,composting-vessel,abs_max,1.0,kg/kg
2019,World,cattle-dairy,composting-pile,abs_max,1.0,kg/kg
2019,World,cattle-dairy,composting-intensive,abs_max,1.0,kg/kg
2019,World,cattle-dairy,composting-passive,abs_max,1.0,kg/kg
2019,World,cattle-dairy,poultry-litter,abs_max,1.0,kg/kg
2019,World,cattle-dairy,poultry-nolitter,abs_max,1.0,kg/kg
2019,World,cattle-dairy,aerobic-natural,abs_max,1.0,kg/kg
2019,World,cattle-dairy,aerobic-forced,abs_max,1.0,kg/kg
2019,World,cattle-dairy,pasture,abs_max,1.0,kg/kg
2019,World,cattle-other,lagoon,def,0.0,kg/kg
2019,World,cattle-other,liquid-slurry-naturalcover,def,0.0,kg/kg
2019,World,cattle-other,liquid-slurry-nocover,def,0.0,kg/kg
2019,World,cattle-other,liquid-slurry-cover,def,0.0,kg/kg
2019,World,cattle-other,pit-short,def,0.0,kg/kg
2019,World,cattle-other,pit-long,def,0.0,kg/kg
2019,World,cattle-other,daily-spread,def,0.0,kg/kg
2019,World,cattle-other,solid-storage-covered,def,0.0,kg/kg
2019,World,cattle-other,solid-storage-bulking,def,0.02,kg/kg
2019,World,cattle-other,solid-storage-additive,def,0.02,kg/kg
2019,World,cattle-other,solid-storage,def,0.02,kg/kg
2019,World,cattle-other,drylot,def,0.035,kg/kg
2019,World,cattle-other,digester,def,0.0,kg/kg
2019,World,cattle-other,burned,def,0.0,kg/kg
2019,World,cattle-other,bedding,def,0.036,kg/kg
2019,World,cattle-other,bedding-mixing,def,0.035,kg/kg
2019,World,cattle-other,composting-vessel,def,0.0,kg/kg
2019,World,cattle-other,composting-pile,def,0.06,kg/kg
2019,World,cattle-other,composting-intensive,def,0.06,kg/kg
2019,World,cattle-other,composting-passive,def,0.04,kg/kg
2019,World,cattle-other,poultry-litter,def,0.0,kg/kg
2019,World,cattle-other,poultry-nolitter,def,0.0,kg/kg
2019,World,cattle-other,aerobic-natural,def,0.0,kg/kg
2019,World,cattle-other,aerobic-forced,def,0.0,kg/kg
2019,World,cattle-other,pasture,def,0.0,kg/kg
2019,World,cattle-other,lagoon,min,0.0,kg/kg
2019,World,cattle-other,liquid-slurry-naturalcover,min,0.0,kg/kg
2019,World,cattle-other,liquid-slurry-nocover,min,0.0,kg/kg
2019,World,cattle-other,liquid-slurry-cover,min,0.0,kg/kg
2019,World,cattle-other,pit-short,min,0.0,kg/kg
2019,World,cattle-other,pit-long,min,0.0,kg/kg
2019,World,cattle-other,daily-spread,min,0.0,kg/kg
2019,World,cattle-other,solid-storage-covered,min,0.0,kg/kg
2019,World,cattle-other,solid-storage-bulking,min,0.02,kg/kg
2019,World,cattle-other,solid-storage-additive,min,0.02,kg/kg
2019,World,cattle-other,solid-storage,min,0.02,kg/kg
2019,World,cattle-other,drylot,min,0.0,kg/kg
2019,World,cattle-other,digester,min,0.0,kg/kg
2019,World,cattle-other,burned,min,0.0,kg/kg
2019,World,cattle-other,bedding,min,0.035,kg/kg
2019,World,cattle-other,bedding-mixing,min,0.035,kg/kg
2019,World,cattle-other,composting-vessel,min,0.0,kg/kg
2019,World,cattle-other,composting-pile,min,0.06,kg/kg
2019,World,cattle-other,composting-intensive,min,0.06,kg/kg
2019,World,cattle-other,composting-passive,min,0.04,kg/kg
2019,World,cattle-other,poultry-litter,min,0.0,kg/kg
2019,World,cattle-other,poultry-nolitter,min,0.0,kg/kg
2019,World,cattle-other,aerobic-natural,min,0.0,kg/kg
2019,World,cattle-other,aerobic-forced,min,0.0,kg/kg
2019,World,cattle-other,pasture,min,0.0,kg/kg
2019,World,cattle-other,lagoon,max,0.0,kg/kg
2019,World,cattle-other,liquid-slurry-naturalcover,max,0.0,kg/kg
2019,World,cattle-other,liquid-slurry-nocover,max,0.0,kg/kg
2019,World,cattle-other,liquid-slurry-cover,max,0.0,kg/kg
2019,World,cattle-other,pit-short,max,0.0,kg/kg
2019,World,cattle-other,pit-long,max,0.0,kg/kg
2019,World,cattle-other,daily-spread,max,0.0,kg/kg
2019,World,cattle-other,solid-storage-covered,max,0.0,kg/kg
2019,World,cattle-other,solid-storage-bulking,max,0.02,kg/kg
2019,World,cattle-other,solid-storage-additive,max,0.02,kg/kg
2019,World,cattle-other,solid-storage,max,0.02,kg/kg
2019,World,cattle-other,drylot,max,0.07,kg/kg
2019,World,cattle-other,digester,max,0.0,kg/kg
2019,World,cattle-other,burned,max,0.0,kg/kg
2019,World,cattle-other,bedding,max,0.035,kg/kg
2019,World,cattle-other,bedding-mixing,max,0.035,kg/kg
2019,World,cattle-other,composting-vessel,max,0.0,kg/kg
2019,World,cattle-other,composting-pile,max,0.06,kg/kg
2019,World,cattle-other,composting-intensive,max,0.06,kg/kg
2019,World,cattle-other,composting-passive,max,0.04,kg/kg
2019,World,cattle-other,poultry-litter,max,0.0,kg/kg
2019,World,cattle-other,poultry-nolitter,max,0.0,kg/kg
2019,World,cattle-other,aerobic-natural,max,0.0,kg/kg
2019,World,cattle-other,aerobic-forced,max,0.0,kg/kg
2019,World,cattle-other,pasture,max,0.0,kg/kg
2019,World,cattle-other,lagoon,abs_min,0.0,kg/kg
2019,World,cattle-other,liquid-slurry-naturalcover,abs_min,0.0,kg/kg
2019,World,cattle-other,liquid-slurry-nocover,abs_min,0.0,kg/kg
2019,World,cattle-other,liquid-slurry-cover,abs_min,0.0,kg/kg
2019,World,cattle-other,pit-short,abs_min,0.0,kg/kg
2019,World,cattle-other,pit-long,abs_min,0.0,kg/kg
2019,World,cattle-other,daily-spread,abs_min,0.0,kg/kg
2019,World,cattle-other,solid-storage-covered,abs_min,0.0,kg/kg
2019,World,cattle-other,solid-storage-bulking,abs_min,0.0,kg/kg
2019,World,cattle-other,solid-storage-additive,abs_min,0.0,kg/kg
2019,World,cattle-other,solid-storage,abs_min,0.0,kg/kg
2019,World,cattle-other,drylot,abs_min,0.0,kg/kg
2019,World,cattle-other,digester,abs_min,0.0,kg/kg
2019,World,cattle-other,burned,abs_min,0.0,kg/kg
2019,World,cattle-other,bedding,abs_min,0.0,kg/kg
2019,World,cattle-other,bedding-mixing,abs_min,0.0,kg/kg
2019,World,cattle-other,composting-vessel,abs_min,0.0,kg/kg
2019,World,cattle-other,composting-pile,abs_min,0.0,kg/kg
2019,World,cattle-other,composting-intensive,abs_min,0.0,kg/kg
2019,World,cattle-other,composting-passive,abs_min,0.0,kg/kg
2019,World,cattle-other,poultry-litter,abs_min,0.0,kg/kg
2019,World,cattle-other,poultry-nolitter,abs_min,0.0,kg/kg
2019,World,cattle-other,aerobic-natural,abs_min,0.0,kg/kg
2019,World,cattle-other,aerobic-forced,abs_min,0.0,kg/kg
2019,World,cattle-other,pasture,abs_min,0.0,kg/kg
2019,World,cattle-other,lagoon,abs_max,1.0,kg/kg
2019,World,cattle-other,liquid-slurry-naturalcover,abs_max,1.0,kg/kg
2019,World,cattle-other,liquid-slurry-nocover,abs_max,1.0,kg/kg
2019,World,cattle-other,liquid-slurry-cover,abs_max,1.0,kg/kg
2019,World,cattle-other,pit-short,abs_max,1.0,kg/kg
2019,World,cattle-other,pit-long,abs_max,1.0,kg/kg
2019,World,cattle-other,daily-spread,abs_max,1.0,kg/kg
2019,World,cattle-other,solid-storage-covered,abs_max,1.0,kg/kg
2019,World,cattle-other,solid-storage-bulking,abs_max,1.0,kg/kg
2019,World,cattle-other,solid-storage-additive,abs_max,1.0,kg/kg
2019,World,cattle-other,solid-storage,abs_max,1.0,kg/kg
2019,World,cattle-other,drylot,abs_max,1.0,kg/kg
2019,World,cattle-other,digester,abs_max,1.0,kg/kg
2019,World,cattle-other,burned,abs_max,1.0,kg/kg
2019,World,cattle-other,bedding,abs_max,1.0,kg/kg
2019,World,cattle-other,bedding-mixing,abs_max,1.0,kg/kg
2019,World,cattle-other,composting-vessel,abs_max,1.0,kg/kg
2019,World,cattle-other,composting-pile,abs_max,1.0,kg/kg
2019,World,cattle-other,composting-intensive,abs_max,1.0,kg/kg
2019,World,cattle-other,composting-passive,abs_max,1.0,kg/kg
2019,World,cattle-other,poultry-litter,abs_max,1.0,kg/kg
2019,World,cattle-other,poultry-nolitter,abs_max,1.0,kg/kg
2019,World,cattle-other,aerobic-natural,abs_max,1.0,kg/kg
2019,World,cattle-other,aerobic-forced,abs_max,1.0,kg/kg
2019,World,cattle-other,pasture,abs_max,1.0,kg/kg
2019,World,poultry,lagoon,def,0.0,kg/kg
2019,World,poultry,liquid-slurry-naturalcover,def,0.0,kg/kg
2019,World,poultry,liquid-slurry-nocover,def,0.0,kg/kg
2019,World,poultry,liquid-slurry-cover,def,0.0,kg/kg
2019,World,poultry,pit-short,def,0.0,kg/kg
2019,World,poultry,pit-long,def,0.0,kg/kg
2019,World,poultry,daily-spread,def,0.0,kg/kg
2019,World,poultry,solid-storage-covered,def,0.0,kg/kg
2019,World,poultry,solid-storage-bulking,def,0.02,kg/kg
2019,World,poultry,solid-storage-additive,def,0.02,kg/kg
2019,World,poultry,solid-storage,def,0.02,kg/kg
2019,World,poultry,drylot,def,0.0,kg/kg
2019,World,poultry,digester,def,0.0,kg/kg
2019,World,poultry,burned,def,0.0,kg/kg
2019,World,poultry,bedding,def,0.0,kg/kg
2019,World,poultry,bedding-mixing,def,0.0,kg/kg
2019,World,poultry,composting-vessel,def,0.0,kg/kg
2019,World,poultry,composting-pile,def,0.06,kg/kg
2019,World,poultry,composting-intensive,def,0.06,kg/kg
2019,World,poultry,composting-passive,def,0.04,kg/kg
2019,World,poultry,poultry-litter,def,0.0,kg/kg
2019,World,poultry,poultry-nolitter,def,0.0,kg/kg
2019,World,poultry,aerobic-natural,def,0.0,kg/kg
2019,World,poultry,aerobic-forced,def,0.0,kg/kg
2019,World,poultry,pasture,def,0.0,kg/kg
2019,World,poultry,lagoon,min,0.0,kg/kg
2019,World,poultry,liquid-slurry-naturalcover,min,0.0,kg/kg
2019,World,poultry,liquid-slurry-nocover,min,0.0,kg/kg
2019,World,poultry,liquid-slurry-cover,min,0.0,kg/kg
2019,World,poultry,pit-short,min,0.0,kg/kg
2019,World,poultry,pit-long,min,0.0,kg/kg
2019,World,poultry,daily-spread,min,0.0,kg/kg
2019,World,poultry,solid-storage-covered,min,0.0,kg/kg
2019,World,poultry,solid-storage-bulking,min,0.02,kg/kg
2019,World,poultry,solid-storage-additive,min,0.02,kg/kg
2019,World,poultry,solid-storage,min,0.02,kg/kg
2019,World,poultry,drylot,min,0.0,kg/kg
2019,World,poultry,digester,min,0.0,kg/kg
2019,World,poultry,burned,min,0.0,kg/kg
2019,World,poultry,bedding,min,0.0,kg/kg
2019,World,poultry,bedding-mixing,min,0.0,kg/kg
2019,World,poultry,composting-vessel,min,0.0,kg/kg
2019,World,poultry,composting-pile,min,0.06,kg/kg
2019,World,poultry,composting-intensive,min,0.06,kg/kg
2019,World,poultry,composting-passive,min,0.04,kg/kg
2019,World,poultry,poultry-litter,min,0.0,kg/kg
2019,World,poultry,poultry-nolitter,min,0.0,kg/kg
2019,World,poultry,aerobic-natural,min,0.0,kg/kg
2019,World,poultry,aerobic-forced,min,0.0,kg/kg
2019,World,poultry,pasture,min,0.0,kg/kg
2019,World,poultry,lagoon,max,0.0,kg/kg
2019,World,poultry,liquid-slurry-naturalcover,max,0.0,kg/kg
2019,World,poultry,liquid-slurry-nocover,max,0.0,kg/kg
2019,World,poultry,liquid-slurry-cover,max,0.0,kg/kg
2019,World,poultry,pit-short,max,0.0,kg/kg
2019,World,poultry,pit-long,max,0.0,kg/kg
2019,World,poultry,daily-spread,max,0.0,kg/kg
2019,World,poultry,solid-storage-covered,max,0.0,kg/kg
2019,World,poultry,solid-storage-bulking,max,0.02,kg/kg
2019,World,poultry,solid-storage-additive,max,0.02,kg/kg
2019,World,poultry,solid-storage,max,0.02,kg/kg
2019,World,poultry,drylot,max,0.0,kg/kg
2019,World,poultry,digester,max,0.0,kg/kg
2019,World,poultry,burned,max,0.0,kg/kg
2019,World,poultry,bedding,max,0.0,kg/kg
2019,World,poultry,bedding-mixing,max,0.0,kg/kg
2019,World,poultry,composting-vessel,max,0.0,kg/kg
2019,World,poultry,composting-pile,max,0.06,kg/kg
2019,World,poultry,composting-intensive,max,0.06,kg/kg
2019,World,poultry,composting-passive,max,0.04,kg/kg
2019,World,poultry,poultry-litter,max,0.0,kg/kg
2019,World,poultry,poultry-nolitter,max,0.0,kg/kg
2019,World,poultry,aerobic-natural,max,0.0,kg/kg
2019,World,poultry,aerobic-forced,max,0.0,kg/kg
2019,World,poultry,pasture,max,0.0,kg/kg
2019,World,poultry,lagoon,abs_min,0.0,kg/kg
2019,World,poultry,liquid-slurry-naturalcover,abs_min,0.0,kg/kg
2019,World,poultry,liquid-slurry-nocover,abs_min,0.0,kg/kg
2019,World,poultry,liquid-slurry-cover,abs_min,0.0,kg/kg
2019,World,poultry,pit-short,abs_min,0.0,kg/kg
2019,World,poultry,pit-long,abs_min,0.0,kg/kg
2019,World,poultry,daily-spread,abs_min,0.0,kg/kg
2019,World,poultry,solid-storage-covered,abs_min,0.0,kg/kg
