year,region,swds_type,property,value,unit
2006,NL,open-dumped,def,0.0,kg/kg
2006,CH,open-dumped,def,0.0,kg/kg
2006,AI,open-dumped,def,0.0,kg/kg
2006,AG,open-dumped,def,0.0,kg/kg
2006,CU,open-dumped,def,0.0,kg/kg
2006,DM,open-dumped,def,0.0,kg/kg
2006,GD,open-dumped,def,0.0,kg/kg
2006,HT,open-dumped,def,1.0,kg/kg
2006,JM,open-dumped,def,0.0,kg/kg
2006,KN,open-dumped,def,0.0,kg/kg
2006,LC,open-dumped,def,0.0,kg/kg
2006,VC,open-dumped,def,0.0,kg/kg
2006,TT,open-dumped,def,1.0,kg/kg
2006,BZ,open-dumped,def,0.0,kg/kg
2006,CR,open-dumped,def,0.234042553,kg/kg
2006,GT,open-dumped,def,0.0,kg/kg
2006,MX,open-dumped,def,0.0,kg/kg
2006,NI,open-dumped,def,0.548387097,kg/kg
2006,PA,open-dumped,def,0.263157895,kg/kg
2006,CL,open-dumped,def,0.0,kg/kg
2006,CO,open-dumped,def,0.54,kg/kg
2006,GY,open-dumped,def,0.385416667,kg/kg
2006,PY,open-dumped,def,0.488372093,kg/kg
2006,PE,open-dumped,def,0.223529412,kg/kg
2006,SR,open-dumped,def,1.0,kg/kg
2006,UY,open-dumped,def,0.914285714,kg/kg
2006,VE,open-dumped,def,1.0,kg/kg
2006,BM,open-dumped,def,0.0,kg/kg
2006,CA,open-dumped,def,0.0,kg/kg
2006,US,open-dumped,def,0.0,kg/kg
2006,AU,open-dumped,def,0.0,kg/kg
2006,NZ,open-dumped,def,0.0,kg/kg
2006,HK,open-dumped,min,0.0,kg/kg
2006,MO,open-dumped,min,0.0,kg/kg
2006,JP,open-dumped,min,0.0,kg/kg
2006,KR,open-dumped,min,0.0,kg/kg
2006,SG,open-dumped,min,0.0,kg/kg
2006,AM,open-dumped,min,0.0,kg/kg
2006,CY,open-dumped,min,0.0,kg/kg
2006,IL,open-dumped,min,0.0,kg/kg
2006,JO,open-dumped,min,0.0,kg/kg
2006,KW,open-dumped,min,0.0,kg/kg
2006,LB,open-dumped,min,0.445783133,kg/kg
2006,PS,open-dumped,min,0.0,kg/kg
2006,SY,open-dumped,min,0.722891566,kg/kg
2006,TR,open-dumped,min,0.0,kg/kg
2006,DZ,open-dumped,min,1.0,kg/kg
2006,MA,open-dumped,min,0.989583333,kg/kg
2006,TN,open-dumped,min,0.473684211,kg/kg
2006,MG,open-dumped,min,1.0,kg/kg
2006,MU,open-dumped,min,1.0,kg/kg
2006,UG,open-dumped,min,1.0,kg/kg
2006,CM,open-dumped,min,1.0,kg/kg
2006,NE,open-dumped,min,0.0,kg/kg
2006,BG,open-dumped,min,0.0,kg/kg
2006,CZ,open-dumped,min,0.0,kg/kg
2006,HU,open-dumped,min,0.0,kg/kg
2006,PL,open-dumped,min,0.0,kg/kg
2006,RO,open-dumped,min,0.0,kg/kg
2006,SK,open-dumped,min,0.0,kg/kg
2006,DK,open-dumped,min,0.0,kg/kg
2006,EE,open-dumped,min,0.0,kg/kg
2006,FI,open-dumped,min,0.0,kg/kg
2006,IS,open-dumped,min,0.0,kg/kg
2006,IE,open-dumped,min,0.0,kg/kg
2006,LV,open-dumped,min,0.0,kg/kg
2006,LT,open-dumped,min,0.0,kg/kg
2006,NO,open-dumped,min,0.0,kg/kg
2006,SE,open-dumped,min,0.0,kg/kg
2006,GB,open-dumped,min,0.0,kg/kg
2006,BA,open-dumped,min,0.0,kg/kg
2006,HR,open-dumped,min,0.0,kg/kg
2006,GR,open-dumped,min,0.0,kg/kg
2006,IT,open-dumped,min,0.0,kg/kg
2006,MT,open-dumped,min,0.0,kg/kg
2006,ME,open-dumped,min,0.0,kg/kg
2006,PT,open-dumped,min,0.0,kg/kg
2006,RS,open-dumped,min,0.0,kg/kg
2006,SI,open-dumped,min,0.0,kg/kg
2006,ES,open-dumped,min,0.0,kg/kg
2006,MK,open-dumped,min,0.0,kg/kg
2006,AT,open-dumped,min,0.0,kg/kg
2006,BE,open-dumped,min,0.0,kg/kg
2006,FR,open-dumped,min,0.0,kg/kg
2006,DE,open-dumped,min,0.0,kg/kg
2006,LU,open-dumped,min,0.0,kg/kg
2006,NL,open-dumped,min,0.0,kg/kg
2006,CH,open-dumped,min,0.0,kg/kg
2006,AI,open-dumped,min,0.0,kg/kg
2006,AG,open-dumped,min,0.0,kg/kg
2006,CU,open-dumped,min,0.0,kg/kg
2006,DM,open-dumped,min,0.0,kg/kg
2006,GD,open-dumped,min,0.0,kg/kg
2006,HT,open-dumped,min,1.0,kg/kg
2006,JM,open-dumped,min,0.0,kg/kg
2006,KN,open-dumped,min,0.0,kg/kg
2006,LC,open-dumped,min,0.0,kg/kg
2006,VC,open-dumped,min,0.0,kg/kg
2006,TT,open-dumped,min,1.0,kg/kg
2006,BZ,open-dumped,min,0.0,kg/kg
2006,CR,open-dumped,min,0.234042553,kg/kg
2006,GT,open-dumped,min,0.0,kg/kg
2006,MX,open-dumped,min,0.0,kg/kg
2006,NI,open-dumped,min,0.548387097,kg/kg
2006,PA,open-dumped,min,0.263157895,kg/kg
2006,CL,open-dumped,min,0.0,kg/kg
2006,CO,open-dumped,min,0.54,kg/kg
2006,GY,open-dumped,min,0.385416667,kg/kg
2006,PY,open-dumped,min,0.488372093,kg/kg
2006,PE,open-dumped,min,0.223529412,kg/kg
2006,SR,open-dumped,min,1.0,kg/kg
2006,UY,open-dumped,min,0.914285714,kg/kg
2006,VE,open-dumped,min,1.0,kg/kg
2006,BM,open-dumped,min,0.0,kg/kg
2006,CA,open-dumped,min,0.0,kg/kg
2006,US,open-dumped,min,0.0,kg/kg
2006,AU,open-dumped,min,0.0,kg/kg
2006,NZ,open-dumped,min,0.0,kg/kg
2006,HK,open-dumped,max,0.0,kg/kg
2006,MO,open-dumped,max,0.0,kg/kg
2006,JP,open-dumped,max,0.0,kg/kg
2006,KR,open-dumped,max,0.0,kg/kg
2006,SG,open-dumped,max,0.0,kg/kg
2006,AM,open-dumped,max,0.0,kg/kg
2006,CY,open-dumped,max,0.0,kg/kg
2006,IL,open-dumped,max,0.0,kg/kg
2006,JO,open-dumped,max,0.0,kg/kg
2006,KW,open-dumped,max,0.0,kg/kg
2006,LB,open-dumped,max,0.445783133,kg/kg
2006,PS,open-dumped,max,0.0,kg/kg
2006,SY,open-dumped,max,0.722891566,kg/kg
2006,TR,open-dumped,max,0.0,kg/kg
2006,DZ,open-dumped,max,1.0,kg/kg
2006,MA,open-dumped,max,0.989583333,kg/kg
2006,TN,open-dumped,max,0.473684211,kg/kg
2006,MG,open-dumped,max,1.0,kg/kg
2006,MU,open-dumped,max,1.0,kg/kg
2006,UG,open-dumped,max,1.0,kg/kg
2006,CM,open-dumped,max,1.0,kg/kg
2006,NE,open-dumped,max,0.0,kg/kg
2006,BG,open-dumped,max,0.0,kg/kg
2006,CZ,open-dumped,max,0.0,kg/kg
2006,HU,open-dumped,max,0.0,kg/kg
2006,PL,open-dumped,max,0.0,kg/kg
2006,RO,open-dumped,max,0.0,kg/kg
2006,SK,open-dumped,max,0.0,kg/kg
2006,DK,open-dumped,max,0.0,kg/kg
2006,EE,open-dumped,max,0.0,kg/kg
2006,FI,open-dumped,max,0.0,kg/kg
2006,IS,open-dumped,max,0.0,kg/kg
2006,IE,open-dumped,max,0.0,kg/kg
2006,LV,open-dumped,max,0.0,kg/kg
2006,LT,open-dumped,max,0.0,kg/kg
2006,NO,open-dumped,max,0.0,kg/kg
2006,SE,open-dumped,max,0.0,kg/kg
2006,GB,open-dumped,max,0.0,kg/kg
2006,BA,open-dumped,max,0.0,kg/kg
2006,HR,open-dumped,max,0.0,kg/kg
2006,GR,open-dumped,max,0.0,kg/kg
2006,IT,open-dumped,max,0.0,kg/kg
2006,MT,open-dumped,max,0.0,kg/kg
2006,ME,open-dumped,max,0.0,kg/kg
2006,PT,open-dumped,max,0.0,kg/kg
2006,RS,open-dumped,max,0.0,kg/kg
2006,SI,open-dumped,max,0.0,kg/kg
2006,ES,open-dumped,max,0.0,kg/kg
2006,MK,open-dumped,max,0.0,kg/kg
2006,AT,open-dumped,max,0.0,kg/kg
2006,BE,open-dumped,max,0.0,kg/kg
2006,FR,open-dumped,max,0.0,kg/kg
2006,DE,open-dumped,max,0.0,kg/kg
2006,LU,open-dumped,max,0.0,kg/kg
2006,NL,open-dumped,max,0.0,kg/kg
2006,CH,open-dumped,max,0.0,kg/kg
2006,AI,open-dumped,max,0.0,kg/kg
2006,AG,open-dumped,max,0.0,kg/kg
2006,CU,open-dumped,max,0.0,kg/kg
2006,DM,open-dumped,max,0.0,kg/kg
2006,GD,open-dumped,max,0.0,kg/kg
2006,HT,open-dumped,max,1.0,kg/kg
2006,JM,open-dumped,max,0.0,kg/kg
2006,KN,open-dumped,max,0.0,kg/kg
2006,LC,open-dumped,max,0.0,kg/kg
2006,VC,open-dumped,max,0.0,kg/kg
2006,TT,open-dumped,max,1.0,kg/kg
2006,BZ,open-dumped,max,0.0,kg/kg
2006,CR,open-dumped,max,0.234042553,kg/kg
2006,GT,open-dumped,max,0.0,kg/kg
2006,MX,open-dumped,max,0.0,kg/kg
2006,NI,open-dumped,max,0.548387097,kg/kg
2006,PA,open-dumped,max,0.263157895,kg/kg
2006,CL,open-dumped,max,0.0,kg/kg
2006,CO,open-dumped,max,0.54,kg/kg
2006,GY,open-dumped,max,0.385416667,kg/kg
2006,PY,open-dumped,max,0.488372093,kg/kg
2006,PE,open-dumped,max,0.223529412,kg/kg
2006,SR,open-dumped,max,1.0,kg/kg
2006,UY,open-dumped,max,0.914285714,kg/kg
2006,VE,open-dumped,max,1.0,kg/kg
2006,BM,open-dumped,max,0.0,kg/kg
2006,CA,open-dumped,max,0.0,kg/kg
2006,US,open-dumped,max,0.0,kg/kg
2006,AU,open-dumped,max,0.0,kg/kg
2006,NZ,open-dumped,max,0.0,kg/kg
2006,HK,open-dumped,abs_min,0.0,kg/kg
2006,MO,open-dumped,abs_min,0.0,kg/kg
2006,JP,open-dumped,abs_min,0.0,kg/kg
2006,KR,open-dumped,abs_min,0.0,kg/kg
2006,SG,open-dumped,abs_min,0.0,kg/kg
2006,AM,open-dumped,abs_min,0.0,kg/kg
2006,CY,open-dumped,abs_min,0.0,kg/kg
2006,IL,open-dumped,abs_min,0.0,kg/kg
2006,JO,open-dumped,abs_min,0.0,kg/kg
2006,KW,open-dumped,abs_min,0.0,kg/kg
2006,LB,open-dumped,abs_min,0.0,kg/kg
2006,PS,open-dumped,abs_min,0.0,kg/kg
2006,SY,open-dumped,abs_min,0.0,kg/kg
2006,TR,open-dumped,abs_min,0.0,kg/kg
2006,DZ,open-dumped,abs_min,0.0,kg/kg
2006,MA,open-dumped,abs_min,0.0,kg/kg
2006,TN,open-dumped,abs_min,0.0,kg/kg
2006,MG,open-dumped,abs_min,0.0,kg/kg
2006,MU,open-dumped,abs_min,0.0,kg/kg
2006,UG,open-dumped,abs_min,0.0,kg/kg
2006,CM,open-dumped,abs_min,0.0,kg/kg
2006,NE,open-dumped,abs_min,0.0,kg/kg
2006,BG,open-dumped,abs_min,0.0,kg/kg
2006,CZ,open-dumped,abs_min,0.0,kg/kg
2006,HU,open-dumped,abs_min,0.0,kg/kg
2006,PL,open-dumped,abs_min,0.0,kg/kg
2006,RO,open-dumped,abs_min,0.0,kg/kg
2006,SK,open-dumped,abs_min,0.0,kg/kg
2006,DK,open-dumped,abs_min,0.0,kg/kg
2006,EE,open-dumped,abs_min,0.0,kg/kg
2006,FI,open-dumped,abs_min,0.0,kg/kg
2006,IS,open-dumped,abs_min,0.0,kg/kg
2006,IE,open-dumped,abs_min,0.0,kg/kg
2006,LV,open-dumped,abs_min,0.0,kg/kg
2006,LT,open-dumped,abs_min,0.0,kg/kg
2006,NO,open-dumped,abs_min,0.0,kg/kg
2006,SE,open-dumped,abs_min,0.0,kg/kg
2006,GB,open-dumped,abs_min,0.0,kg/kg
2006,BA,open-dumped,abs_min,0.0,kg/kg
2006,HR,open-dumped,abs_min,0.0,kg/kg
2006,GR,open-dumped,abs_min,0.0,kg/kg
2006,IT,open-dumped,abs_min,0.0,kg/kg
2006,MT,open-dumped,abs_min,0.0,kg/kg
2006,ME,open-dumped,abs_min,0.0,kg/kg
2006,PT,open-dumped,abs_min,0.0,kg/kg
2006,RS,open-dumped,abs_min,0.0,kg/kg
2006,SI,open-dumped,abs_min,0.0,kg/kg
2006,ES,open-dumped,abs_min,0.0,kg/kg
2006,MK,open-dumped,abs_min,0.0,kg/kg
2006,AT,open-dumped,abs_min,0.0,kg/kg
2006,BE,open-dumped,abs_min,0.0,kg/kg
2006,FR,open-dumped,abs_min,0.0,kg/kg
2006,DE,open-dumped,abs_min,0.0,kg/kg
2006,LU,open-dumped,abs_min,0.0,kg/kg
2006,NL,open-dumped,abs_min,0.0,kg/kg
2006,CH,open-dumped,abs_min,0.0,kg/kg
2006,AI,open-dumped,abs_min,0.0,kg/kg
2006,AG,open-dumped,abs_min,0.0,kg/kg
2006,CU,open-dumped,abs_min,0.0,kg/kg
2006,DM,open-dumped,abs_min,0.0,kg/kg
2006,GD,open-dumped,abs_min,0.0,kg/kg
2006,HT,open-dumped,abs_min,0.0,kg/kg
2006,JM,open-dumped,abs_min,0.0,kg/kg
2006,KN,open-dumped,abs_min,0.0,kg/kg
2006,LC,open-dumped,abs_min,0.0,kg/kg
2006,VC,open-dumped,abs_min,0.0,kg/kg
2006,TT,open-dumped,abs_min,0.0,kg/kg
2006,BZ,open-dumped,abs_min,0.0,kg/kg
2006,CR,open-dumped,abs_min,0.0,kg/kg
2006,GT,open-dumped,abs_min,0.0,kg/kg
2006,MX,open-dumped,abs_min,0.0,kg/kg
2006,NI,open-dumped,abs_min,0.0,kg/kg
2006,PA,open-dumped,abs_min,0.0,kg/kg
2006,CL,open-dumped,abs_min,0.0,kg/kg
2006,CO,open-dumped,abs_min,0.0,kg/kg
2006,GY,open-dumped,abs_min,0.0,kg/kg
2006,PY,open-dumped,abs_min,0.0,kg/kg
2006,PE,open-dumped,abs_min,0.0,kg/kg
2006,SR,open-dumped,abs_min,0.0,kg/kg
2006,UY,open-dumped,abs_min,0.0,kg/kg
2006,VE,open-dumped,abs_min,0.0,kg/kg
2006,BM,open-dumped,abs_min,0.0,kg/kg
2006,CA,open-dumped,abs_min,0.0,kg/kg
2006,US,open-dumped,abs_min,0.0,kg/kg
2006,AU,open-dumped,abs_min,0.0,kg/kg
2006,NZ,open-dumped,abs_min,0.0,kg/kg
2006,HK,open-dumped,abs_max,1.0,kg/kg
2006,MO,open-dumped,abs_max,1.0,kg/kg
2006,JP,open-dumped,abs_max,1.0,kg/kg
2006,KR,open-dumped,abs_max,1.0,kg/kg
2006,SG,open-dumped,abs_max,1.0,kg/kg
2006,AM,open-dumped,abs_max,1.0,kg/kg
2006,CY,open-dumped,abs_max,1.0,kg/kg
2006,IL,open-dumped,abs_max,1.0,kg/kg
2006,JO,open-dumped,abs_max,1.0,kg/kg
2006,KW,open-dumped,abs_max,1.0,kg/kg
2006,LB,open-dumped,abs_max,1.0,kg/kg
2006,PS,open-dumped,abs_max,1.0,kg/kg
2006,SY,open-dumped,abs_max,1.0,kg/kg
2006,TR,open-dumped,abs_max,1.0,kg/kg
2006,DZ,open-dumped,abs_max,1.0,kg/kg
2006,MA,open-dumped,abs_max,1.0,kg/kg
2006,TN,open-dumped,abs_max,1.0,kg/kg
2006,MG,open-dumped,abs_max,1.0,kg/kg
2006,MU,open-dumped,abs_max,1.0,kg/kg
2006,UG,open-dumped,abs_max,1.0,kg/kg
2006,CM,open-dumped,abs_max,1.0,kg/kg
2006,NE,open-dumped,abs_max,1.0,kg/kg
2006,BG,open-dumped,abs_max,1.0,kg/kg
2006,CZ,open-dumped,abs_max,1.0,kg/kg
2006,HU,open-dumped,abs_max,1.0,kg/kg
2006,PL,open-dumped,abs_max,1.0,kg/kg
2006,RO,open-dumped,abs_max,1.0,kg/kg
2006,SK,open-dumped,abs_max,1.0,kg/kg
2006,DK,open-dumped,abs_max,1.0,kg/kg
2006,EE,open-dumped,abs_max,1.0,kg/kg
2006,FI,open-dumped,abs_max,1.0,kg/kg
2006,IS,open-dumped,abs_max,1.0,kg/kg
2006,IE,open-dumped,abs_max,1.0,kg/kg
2006,LV,open-dumped,abs_max,1.0,kg/kg
2006,LT,open-dumped,abs_max,1.0,kg/kg
2006,NO,open-dumped,abs_max,1.0,kg/kg
2006,SE,open-dumped,abs_max,1.0,kg/kg
2006,GB,open-dumped,abs_max,1.0,kg/kg
2006,BA,open-dumped,abs_max,1.0,kg/kg
2006,HR,open-dumped,abs_max,1.0,kg/kg
2006,GR,open-dumped,abs_max,1.0,kg/kg
2006,IT,open-dumped,abs_max,1.0,kg/kg
2006,MT,open-dumped,abs_max,1.0,kg/kg
2006,ME,open-dumped,abs_max,1.0,kg/kg
2006,PT,open-dumped,abs_max,1.0,kg/kg
2006,RS,open-dumped,abs_max,1.0,kg/kg
2006,SI,open-dumped,abs_max,1.0,kg/kg
2006,ES,open-dumped,abs_max,1.0,kg/kg
2006,MK,open-dumped,abs_max,1.0,kg/kg
2006,AT,open-dumped,abs_max,1.0,kg/kg
2006,BE,open-dumped,abs_max,1.0,kg/kg
2006,FR,open-dumped,abs_max,1.0,kg/kg
2006,DE,open-dumped,abs_max,1.0,kg/kg
2006,LU,open-dumped,abs_max,1.0,kg/kg
2006,NL,open-dumped,abs_max,1.0,kg/kg
2006,CH,open-dumped,abs_max,1.0,kg/kg
2006,AI,open-dumped,abs_max,1.0,kg/kg
2006,AG,open-dumped,abs_max,1.0,kg/kg
2006,CU,open-dumped,abs_max,1.0,kg/kg
2006,DM,open-dumped,abs_max,1.0,kg/kg
2006,GD,open-dumped,abs_max,1.0,kg/kg
2006,HT,open-dumped,abs_max,1.0,kg/kg
2006,JM,open-dumped,abs_max,1.0,kg/kg
2006,KN,open-dumped,abs_max,1.0,kg/kg
2006,LC,open-dumped,abs_max,1.0,kg/kg
2006,VC,open-dumped,abs_max,1.0,kg/kg
2006,TT,open-dumped,abs_max,1.0,kg/kg
2006,BZ,open-dumped,abs_max,1.0,kg/kg
2006,CR,open-dumped,abs_max,1.0,kg/kg
2006,GT,open-dumped,abs_max,1.0,kg/kg
2006,MX,open-dumped,abs_max,1.0,kg/kg
2006,NI,open-dumped,abs_max,1.0,kg/kg
2006,PA,open-dumped,abs_max,1.0,kg/kg
2006,CL,open-dumped,abs_max,1.0,kg/kg
2006,CO,open-dumped,abs_max,1.0,kg/kg
2006,GY,open-dumped,abs_max,1.0,kg/kg
2006,PY,open-dumped,abs_max,1.0,kg/kg
2006,PE,open-dumped,abs_max,1.0,kg/kg
2006,SR,open-dumped,abs_max,1.0,kg/kg
2006,UY,open-dumped,abs_max,1.0,kg/kg
2006,VE,open-dumped,abs_max,1.0,kg/kg
2006,BM,open-dumped,abs_max,1.0,kg/kg
2006,CA,open-dumped,abs_max,1.0,kg/kg
2006,US,open-dumped,abs_max,1.0,kg/kg
2006,AU,open-dumped,abs_max,1.0,kg/kg
2006,NZ,open-dumped,abs_max,1.0,kg/kg
2006,HK,uncharacterised,def,1.0,kg/kg
2006,MO,uncharacterised,def,1.0,kg/kg
2006,JP,uncharacterised,def,1.0,kg/kg
2006,KR,uncharacterised,def,1.0,kg/kg
2006,SG,uncharacterised,def,1.0,kg/kg
2006,AM,uncharacterised,def,1.0,kg/kg
2006,CY,uncharacterised,def,1.0,kg/kg
2006,IL,uncharacterised,def,1.0,kg/kg
2006,JO,uncharacterised,def,1.0,kg/kg
2006,KW,uncharacterised,def,1.0,kg/kg
2006,LB,uncharacterised,def,0.554216867,kg/kg
2006,PS,uncharacterised,def,1.0,kg/kg
2006,SY,uncharacterised,def,0.277108434,kg/kg
2006,TR,uncharacterised,def,1.0,kg/kg
2006,DZ,uncharacterised,def,0.0,kg/kg
2006,MA,uncharacterised,def,0.010416667,kg/kg
2006,TN,uncharacterised,def,0.526315789,kg/kg
2006,MG,uncharacterised,def,0.0,kg/kg
2006,MU,uncharacterised,def,0.0,kg/kg
2006,UG,uncharacterised,def,0.0,kg/kg
2006,CM,uncharacterised,def,0.0,kg/kg
2006,NE,uncharacterised,def,1.0,kg/kg
2006,BG,uncharacterised,def,1.0,kg/kg
2006,CZ,uncharacterised,def,1.0,kg/kg
2006,HU,uncharacterised,def,1.0,kg/kg
2006,PL,uncharacterised,def,1.0,kg/kg
2006,RO,uncharacterised,def,1.0,kg/kg
2006,SK,uncharacterised,def,1.0,kg/kg
2006,DK,uncharacterised,def,1.0,kg/kg
2006,EE,uncharacterised,def,1.0,kg/kg
2006,FI,uncharacterised,def,1.0,kg/kg
2006,IS,uncharacterised,def,1.0,kg/kg
2006,IE,uncharacterised,def,1.0,kg/kg
2006,LV,uncharacterised,def,1.0,kg/kg
2006,LT,uncharacterised,def,1.0,kg/kg
2006,NO,uncharacterised,def,1.0,kg/kg
2006,SE,uncharacterised,def,1.0,kg/kg
2006,GB,uncharacterised,def,1.0,kg/kg
2006,BA,uncharacterised,def,1.0,kg/kg
2006,HR,uncharacterised,def,1.0,kg/kg
2006,GR,uncharacterised,def,1.0,kg/kg
2006,IT,uncharacterised,def,1.0,kg/kg
2006,MT,uncharacterised,def,1.0,kg/kg
2006,ME,uncharacterised,def,1.0,kg/kg
2006,PT,uncharacterised,def,1.0,kg/kg
2006,RS,uncharacterised,def,1.0,kg/kg
2006,SI,uncharacterised,def,1.0,kg/kg
2006,ES,uncharacterised,def,1.0,kg/kg
2006,MK,uncharacterised,def,1.0,kg/kg
2006,AT,uncharacterised,def,1.0,kg/kg
2006,BE,uncharacterised,def,1.0,kg/kg
2006,FR,uncharacterised,def,1.0,kg/kg
2006,DE,uncharacterised,def,0.0,kg/kg
2006,LU,uncharacterised,def,1.0,kg/kg
2006,NL,uncharacterised,def,1.0,kg/kg
2006,CH,uncharacterised,def,0.0,kg/kg
2006,AI,uncharacterised,def,1.0,kg/kg
2006,AG,uncharacterised,def,1.0,kg/kg
2006,CU,uncharacterised,def,1.0,kg/kg
2006,DM,uncharacterised,def,1.0,kg/kg
2006,GD,uncharacterised,def,1.0,kg/kg
2006,HT,uncharacterised,def,0.0,kg/kg
2006,JM,uncharacterised,def,1.0,kg/kg
2006,KN,uncharacterised,def,1.0,kg/kg
2006,LC,uncharacterised,def,1.0,kg/kg
2006,VC,uncharacterised,def,1.0,kg/kg
2006,TT,uncharacterised,def,0.0,kg/kg
2006,BZ,uncharacterised,def,1.0,kg/kg
2006,CR,uncharacterised,def,0.765957447,kg/kg
2006,GT,uncharacterised,def,1.0,kg/kg
2006,MX,uncharacterised,def,1.0,kg/kg
2006,NI,uncharacterised,def,0.451612903,kg/kg
2006,PA,uncharacterised,def,0.736842105,kg/kg
2006,CL,uncharacterised,def,1.0,kg/kg
2006,CO,uncharacterised,def,0.46,kg/kg
2006,GY,uncharacterised,def,0.614583333,kg/kg
2006,PY,uncharacterised,def,0.511627907,kg/kg
2006,PE,uncharacterised,def,0.776470588,kg/kg
2006,SR,uncharacterised,def,0.0,kg/kg
2006,UY,uncharacterised,def,0.085714286,kg/kg
2006,VE,uncharacterised,def,0.0,kg/kg
2006,BM,uncharacterised,def,1.0,kg/kg
2006,CA,uncharacterised,def,0.0,kg/kg
2006,US,uncharacterised,def,1.0,kg/kg
2006,AU,uncharacterised,def,1.0,kg/kg
2006,NZ,uncharacterised,def,1.0,kg/kg
2006,HK,uncharacterised,min,1.0,kg/kg
2006,MO,uncharacterised,min,1.0,kg/kg
2006,JP,uncharacterised,min,1.0,kg/kg
2006,KR,uncharacterised,min,1.0,kg/kg
2006,SG,uncharacterised,min,1.0,kg/kg
2006,AM,uncharacterised,min,1.0,kg/kg
2006,CY,uncharacterised,min,1.0,kg/kg
2006,IL,uncharacterised,min,1.0,kg/kg
2006,JO,uncharacterised,min,1.0,kg/kg
2006,KW,uncharacterised,min,1.0,kg/kg
2006,LB,uncharacterised,min,0.554216867,kg/kg
2006,PS,uncharacterised,min,1.0,kg/kg
2006,SY,uncharacterised,min,0.277108434,kg/kg
2006,TR,uncharacterised,min,1.0,kg/kg
2006,DZ,uncharacterised,min,0.0,kg/kg
2006,MA,uncharacterised,min,0.010416667,kg/kg
2006,TN,uncharacterised,min,0.526315789,kg/kg
2006,MG,uncharacterised,min,0.0,kg/kg
2006,MU,uncharacterised,min,0.0,kg/kg
2006,UG,uncharacterised,min,0.0,kg/kg
2006,CM,uncharacterised,min,0.0,kg/kg
2006,NE,uncharacterised,min,1.0,kg/kg
2006,BG,uncharacterised,min,1.0,kg/kg
2006,CZ,uncharacterised,min,1.0,kg/kg
2006,HU,uncharacterised,min,1.0,kg/kg
2006,PL,uncharacterised,min,1.0,kg/kg
2006,RO,uncharacterised,min,1.0,kg/kg
2006,SK,uncharacterised,min,1.0,kg/kg
2006,DK,uncharacterised,min,1.0,kg/kg
2006,EE,uncharacterised,min,1.0,kg/kg
2006,FI,uncharacterised,min,1.0,kg/kg
2006,IS,uncharacterised,min,1.0,kg/kg
2006,IE,uncharacterised,min,1.0,kg/kg
2006,LV,uncharacterised,min,1.0,kg/kg
