year,region,product,property,value,unit
2019,Latin America,buffalo-nondairy_mature-male,def,0.0,kg/piece/day
2019,Latin America,buffalo-dairy,def,4.2,kg/piece/day
2019,Latin America,buffalo-nondairy_growing,def,0.0,kg/piece/day
2019,Latin America,buffalo-nondairy_calve,def,0.0,kg/piece/day
2019,ASI,buffalo-nondairy_mature-male,def,0.0,kg/piece/day
2019,ASI,buffalo-dairy,def,1.6,kg/piece/day
2019,ASI,buffalo-nondairy_growing,def,0.0,kg/piece/day
2019,ASI,buffalo-nondairy_calve,def,0.0,kg/piece/day
2019,AFR,buffalo-nondairy_mature-male,def,0.0,kg/piece/day
2019,AFR,buffalo-dairy,def,4.3,kg/piece/day
2019,AFR,buffalo-nondairy_growing,def,0.0,kg/piece/day
2019,AFR,buffalo-nondairy_calve,def,0.0,kg/piece/day
2019,Middle East,buffalo-nondairy_mature-male,def,0.0,kg/piece/day
2019,Middle East,buffalo-dairy,def,3.0,kg/piece/day
2019,Middle East,buffalo-nondairy_growing,def,0.0,kg/piece/day
2019,Middle East,buffalo-nondairy_calve,def,0.0,kg/piece/day
2019,Indian Subcontinent,buffalo-nondairy_male-breeding,def,0.0,kg/piece/day
2019,Indian Subcontinent,buffalo-nondairy_male-working,def,0.0,kg/piece/day
2019,Indian Subcontinent,buffalo-dairy,def,4.8,kg/piece/day
2019,Indian Subcontinent,buffalo-nondairy_growing,def,0.0,kg/piece/day
2019,Indian Subcontinent,buffalo-nondairy_calve,def,0.0,kg/piece/day
2019,Northern America,cattle-dairy,min,14.00,kg/piece/day
2019,Western Europe,cattle-dairy,min,10.15,kg/piece/day
2019,Eastern Europe,cattle-dairy,min,5.45,kg/piece/day
2019,AUS,cattle-dairy,min,6.05,kg/piece/day
2019,Latin America,cattle-dairy,min,2.80,kg/piece/day
2019,Latin America,cattle-dairy_hp,min,4.65,kg/piece/day
2019,Latin America,cattle-dairy_lp,min,1.70,kg/piece/day
2019,ASI,cattle-dairy,min,4.45,kg/piece/day
2019,ASI,cattle-dairy_hp,min,6.90,kg/piece/day
2019,ASI,cattle-dairy_lp,min,3.65,kg/piece/day
2019,AFR,cattle-dairy,min,1.75,kg/piece/day
2019,AFR,cattle-dairy_hp,min,2.90,kg/piece/day
2019,AFR,cattle-dairy_lp,min,0.60,kg/piece/day
2019,Middle East,cattle-dairy,min,2.95,kg/piece/day
2019,Middle East,cattle-dairy_hp,min,5.30,kg/piece/day
2019,Middle East,cattle-dairy_lp,min,1.80,kg/piece/day
2019,Indian Subcontinent,cattle-dairy,min,2.60,kg/piece/day
2019,Indian Subcontinent,cattle-dairy_hp,min,3.55,kg/piece/day
2019,Indian Subcontinent,cattle-dairy_lp,min,2.30,kg/piece/day
2019,Northern America,cattle-other_mature-fem,min,1.50,kg/piece/day
2019,Northern America,cattle-other_mature-mal,min,0.00,kg/piece/day
2019,Northern America,cattle-other_calve-milk,min,0.00,kg/piece/day
2019,Northern America,cattle-other_calve-forage,min,0.00,kg/piece/day
2019,Northern America,cattle-other_growing,min,0.00,kg/piece/day
2019,Northern America,cattle-other_replacement,min,0.00,kg/piece/day
2019,Northern America,cattle-other_feedlot,min,0.00,kg/piece/day
2019,Western Europe,cattle-other_mature-mal,min,0.00,kg/piece/day
2019,Western Europe,cattle-other_replacement,min,0.00,kg/piece/day
2019,Western Europe,cattle-other_calve-milk,min,0.00,kg/piece/day
2019,Western Europe,cattle-other_calve-forage,min,0.00,kg/piece/day
2019,Eastern Europe,cattle-other_mature-fem,min,1.50,kg/piece/day
2019,Eastern Europe,cattle-other_mature-mal,min,0.00,kg/piece/day
2019,Eastern Europe,cattle-other_replacement,min,0.00,kg/piece/day
2019,Eastern Europe,cattle-other_calve-forage,min,0.00,kg/piece/day
2019,AUS,cattle-other_mature-fem,min,0.85,kg/piece/day
2019,AUS,cattle-other_mature-mal,min,0.00,kg/piece/day
2019,AUS,cattle-other_calve-forage,min,0.00,kg/piece/day
2019,Latin America,cattle-other_mature-fem,min,1.00,kg/piece/day
2019,Latin America,cattle-other_mature-mal,min,0.00,kg/piece/day
2019,Latin America,cattle-other_growing,min,0.00,kg/piece/day
2019,Latin America,cattle-other_replacement,min,0.00,kg/piece/day
2019,Latin America,cattle-other_calve-milk,min,0.00,kg/piece/day
2019,Latin America,cattle-other_calve-forage,min,0.00,kg/piece/day
2019,Latin America,cattle-other_feedlot,min,0.00,kg/piece/day
2019,ASI,cattle-other_mature-fem,min,0.75,kg/piece/day
2019,ASI,cattle-other_mature-fem-grazing,min,0.70,kg/piece/day
2019,ASI,cattle-other_mature-mal,min,0.00,kg/piece/day
2019,ASI,cattle-other_mature-mal-grazing,min,0.00,kg/piece/day
2019,ASI,cattle-other_growing,min,0.00,kg/piece/day
2019,ASI,cattle-other_calve-forage,min,0.00,kg/piece/day
2019,AFR,cattle-other_mature-fem,min,1.20,kg/piece/day
2019,AFR,cattle-other_mature-fem-grazing,min,0.60,kg/piece/day
2019,AFR,cattle-other_mature-mal,min,0.00,kg/piece/day
2019,AFR,cattle-other_draftbullock,min,0.00,kg/piece/day
2019,AFR,cattle-other_bullgrazing,min,0.00,kg/piece/day
2019,AFR,cattle-other_growing,min,0.00,kg/piece/day
2019,AFR,cattle-other_calve-forage,min,0.00,kg/piece/day
2019,Middle East,cattle-other_mature-fem,min,1.20,kg/piece/day
2019,Middle East,cattle-other_mature-mal,min,0.00,kg/piece/day
2019,Middle East,cattle-other_replacement,min,0.00,kg/piece/day
2019,Middle East,cattle-other_calve-forage,min,0.00,kg/piece/day
2019,Indian Subcontinent,cattle-other_mature-fem,min,0.85,kg/piece/day
2019,Indian Subcontinent,cattle-other_mature-mal,min,0.00,kg/piece/day
2019,Indian Subcontinent,cattle-other_draftbullock,min,0.00,kg/piece/day
2019,Indian Subcontinent,cattle-other_replacement,min,0.00,kg/piece/day
2019,Indian Subcontinent,cattle-other_calve-forage,min,0.00,kg/piece/day
2019,Latin America,cattle-other_hp_mature-fem,min,1.35,kg/piece/day
2019,Latin America,cattle-other_hp_mature-mal,min,0.00,kg/piece/day
2019,Latin America,cattle-other_hp_growing,min,0.00,kg/piece/day
2019,Latin America,cattle-other_hp_replacement,min,0.00,kg/piece/day
2019,Latin America,cattle-other_hp_calve-milk,min,0.00,kg/piece/day
2019,Latin America,cattle-other_hp_calve-forage,min,0.00,kg/piece/day
2019,Latin America,cattle-other_hp_feedlot,min,0.00,kg/piece/day
2019,Latin America,cattle-other_lp_mature-fem,min,0.90,kg/piece/day
2019,Latin America,cattle-other_lp_mature-mal,min,0.00,kg/piece/day
2019,Latin America,cattle-other_lp_growing,min,0.00,kg/piece/day
2019,Latin America,cattle-other_lp_replacement,min,0.00,kg/piece/day
2019,Latin America,cattle-other_lp_calve-milk,min,0.00,kg/piece/day
2019,Latin America,cattle-other_lp_calve-forage,min,0.00,kg/piece/day
2019,ASI,cattle-other_hp_mature-fem,min,0.95,kg/piece/day
2019,ASI,cattle-other_hp_mature-mal,min,0.00,kg/piece/day
2019,ASI,cattle-other_hp_growing,min,0.00,kg/piece/day
2019,ASI,cattle-other_hp_calve-forage,min,0.00,kg/piece/day
2019,ASI,cattle-other_lp_mature-fem-farming,min,0.70,kg/piece/day
2019,ASI,cattle-other_lp_mature-fem-grazing,min,0.70,kg/piece/day
2019,ASI,cattle-other_lp_mature-mal-farming,min,0.00,kg/piece/day
2019,ASI,cattle-other_lp_mature-mal-grazing,min,0.00,kg/piece/day
2019,ASI,cattle-other_lp_growing,min,0.00,kg/piece/day
2019,ASI,cattle-other_lp_calve-forage,min,0.00,kg/piece/day
2019,AFR,cattle-other_hp_mature-fem,min,1.45,kg/piece/day
2019,AFR,cattle-other_hp_mature-mal,min,0.00,kg/piece/day
2019,AFR,cattle-other_hp_growing,min,0.00,kg/piece/day
2019,AFR,cattle-other_hp_calve-forage,min,0.00,kg/piece/day
2019,AFR,cattle-other_lp_mature-fem,min,0.60,kg/piece/day
2019,AFR,cattle-other_lp_mature-fem-grazing,min,0.60,kg/piece/day
2019,AFR,cattle-other_lp_draftbullock,min,0.00,kg/piece/day
2019,AFR,cattle-other_lp_bullgrazing,min,0.00,kg/piece/day
2019,AFR,cattle-other_lp_growing,min,0.00,kg/piece/day
2019,AFR,cattle-other_lp_calve-forage,min,0.00,kg/piece/day
2019,Middle East,cattle-other_hp_mature-fem,min,1.40,kg/piece/day
2019,Middle East,cattle-other_hp_mature-mal,min,0.00,kg/piece/day
2019,Middle East,cattle-other_hp_replacement,min,0.00,kg/piece/day
2019,Middle East,cattle-other_hp_calve-forage,min,0.00,kg/piece/day
2019,Middle East,cattle-other_lp_mature-fem,min,1.15,kg/piece/day
2019,Middle East,cattle-other_lp_mature-mal,min,0.00,kg/piece/day
2019,Middle East,cattle-other_lp_replacement,min,0.00,kg/piece/day
2019,Middle East,cattle-other_lp_calve-forage,min,0.00,kg/piece/day
2019,Indian Subcontinent,cattle-other_hp_mature-fem,min,1.25,kg/piece/day
2019,Indian Subcontinent,cattle-other_hp_mature-mal,min,0.00,kg/piece/day
2019,Indian Subcontinent,cattle-other_hp_replacement,min,0.00,kg/piece/day
2019,Indian Subcontinent,cattle-other_hp_calve-forage,min,0.00,kg/piece/day
2019,Indian Subcontinent,cattle-other_lp_mature-fem,min,0.85,kg/piece/day
2019,Indian Subcontinent,cattle-other_lp_mature-mal,min,0.00,kg/piece/day
2019,Indian Subcontinent,cattle-other_lp_draftbullock,min,0.00,kg/piece/day
2019,Indian Subcontinent,cattle-other_lp_replacement,min,0.00,kg/piece/day
2019,Indian Subcontinent,cattle-other_lp_calve-forage,min,0.00,kg/piece/day
2019,Western Europe,buffalo-nondairy_mature-male,min,0.00,kg/piece/day
2019,Western Europe,buffalo-dairy,min,1.50,kg/piece/day
2019,Western Europe,buffalo-nondairy_growing,min,0.00,kg/piece/day
2019,Western Europe,buffalo-nondairy_calve,min,0.00,kg/piece/day
2019,Eastern Europe,buffalo-nondairy_mature-male,min,0.00,kg/piece/day
2019,Eastern Europe,buffalo-dairy,min,2.00,kg/piece/day
2019,Eastern Europe,buffalo-nondairy_growing,min,0.00,kg/piece/day
2019,Eastern Europe,buffalo-nondairy_calve,min,0.00,kg/piece/day
2019,Latin America,buffalo-nondairy_mature-male,min,0.00,kg/piece/day
2019,Latin America,buffalo-dairy,min,2.10,kg/piece/day
2019,Latin America,buffalo-nondairy_growing,min,0.00,kg/piece/day
2019,Latin America,buffalo-nondairy_calve,min,0.00,kg/piece/day
2019,ASI,buffalo-nondairy_mature-male,min,0.00,kg/piece/day
2019,ASI,buffalo-dairy,min,0.80,kg/piece/day
2019,ASI,buffalo-nondairy_growing,min,0.00,kg/piece/day
2019,ASI,buffalo-nondairy_calve,min,0.00,kg/piece/day
2019,AFR,buffalo-nondairy_mature-male,min,0.00,kg/piece/day
2019,AFR,buffalo-dairy,min,2.15,kg/piece/day
2019,AFR,buffalo-nondairy_growing,min,0.00,kg/piece/day
2019,AFR,buffalo-nondairy_calve,min,0.00,kg/piece/day
2019,Middle East,buffalo-nondairy_mature-male,min,0.00,kg/piece/day
2019,Middle East,buffalo-dairy,min,1.50,kg/piece/day
2019,Middle East,buffalo-nondairy_growing,min,0.00,kg/piece/day
2019,Middle East,buffalo-nondairy_calve,min,0.00,kg/piece/day
2019,Indian Subcontinent,buffalo-nondairy_male-breeding,min,0.00,kg/piece/day
2019,Indian Subcontinent,buffalo-nondairy_male-working,min,0.00,kg/piece/day
2019,Indian Subcontinent,buffalo-dairy,min,2.40,kg/piece/day
2019,Indian Subcontinent,buffalo-nondairy_growing,min,0.00,kg/piece/day
2019,Indian Subcontinent,buffalo-nondairy_calve,min,0.00,kg/piece/day
2019,Northern America,cattle-dairy,max,42.00,kg/piece/day
2019,Western Europe,cattle-dairy,max,30.45,kg/piece/day
2019,Eastern Europe,cattle-dairy,max,16.35,kg/piece/day
2019,AUS,cattle-dairy,max,18.15,kg/piece/day
2019,Latin America,cattle-dairy,max,8.40,kg/piece/day
2019,Latin America,cattle-dairy_hp,max,13.95,kg/piece/day
2019,Latin America,cattle-dairy_lp,max,5.10,kg/piece/day
2019,ASI,cattle-dairy,max,13.35,kg/piece/day
2019,ASI,cattle-dairy_hp,max,20.70,kg/piece/day
2019,ASI,cattle-dairy_lp,max,10.95,kg/piece/day
2019,AFR,cattle-dairy,max,5.25,kg/piece/day
2019,AFR,cattle-dairy_hp,max,8.70,kg/piece/day
2019,AFR,cattle-dairy_lp,max,1.80,kg/piece/day
2019,Middle East,cattle-dairy,max,8.85,kg/piece/day
2019,Middle East,cattle-dairy_hp,max,15.90,kg/piece/day
2019,Middle East,cattle-dairy_lp,max,5.40,kg/piece/day
2019,Indian Subcontinent,cattle-dairy,max,7.80,kg/piece/day
2019,Indian Subcontinent,cattle-dairy_hp,max,10.65,kg/piece/day
2019,Indian Subcontinent,cattle-dairy_lp,max,6.90,kg/piece/day
2019,Northern America,cattle-other_mature-fem,max,4.50,kg/piece/day
2019,Northern America,cattle-other_mature-mal,max,0.00,kg/piece/day
2019,Northern America,cattle-other_calve-milk,max,0.00,kg/piece/day
2019,Northern America,cattle-other_calve-forage,max,0.00,kg/piece/day
2019,Northern America,cattle-other_growing,max,0.00,kg/piece/day
2019,Northern America,cattle-other_replacement,max,0.00,kg/piece/day
2019,Northern America,cattle-other_feedlot,max,0.00,kg/piece/day
2019,Western Europe,cattle-other_mature-mal,max,0.00,kg/piece/day
2019,Western Europe,cattle-other_replacement,max,0.00,kg/piece/day
2019,Western Europe,cattle-other_calve-milk,max,0.00,kg/piece/day
2019,Western Europe,cattle-other_calve-forage,max,0.00,kg/piece/day
2019,Eastern Europe,cattle-other_mature-fem,max,4.50,kg/piece/day
2019,Eastern Europe,cattle-other_mature-mal,max,0.00,kg/piece/day
2019,Eastern Europe,cattle-other_replacement,max,0.00,kg/piece/day
2019,Eastern Europe,cattle-other_calve-forage,max,0.00,kg/piece/day
2019,AUS,cattle-other_mature-fem,max,2.55,kg/piece/day
2019,AUS,cattle-other_mature-mal,max,0.00,kg/piece/day
2019,AUS,cattle-other_calve-forage,max,0.00,kg/piece/day
2019,Latin America,cattle-other_mature-fem,max,3.00,kg/piece/day
2019,Latin America,cattle-other_mature-mal,max,0.00,kg/piece/day
2019,Latin America,cattle-other_growing,max,0.00,kg/piece/day
2019,Latin America,cattle-other_replacement,max,0.00,kg/piece/day
2019,Latin America,cattle-other_calve-milk,max,0.00,kg/piece/day
2019,Latin America,cattle-other_calve-forage,max,0.00,kg/piece/day
2019,Latin America,cattle-other_feedlot,max,0.00,kg/piece/day
2019,ASI,cattle-other_mature-fem,max,2.25,kg/piece/day
2019,ASI,cattle-other_mature-fem-grazing,max,2.10,kg/piece/day
2019,ASI,cattle-other_mature-mal,max,0.00,kg/piece/day
2019,ASI,cattle-other_mature-mal-grazing,max,0.00,kg/piece/day
2019,ASI,cattle-other_growing,max,0.00,kg/piece/day
2019,ASI,cattle-other_calve-forage,max,0.00,kg/piece/day
2019,AFR,cattle-other_mature-fem,max,3.60,kg/piece/day
2019,AFR,cattle-other_mature-fem-grazing,max,1.80,kg/piece/day
2019,AFR,cattle-other_mature-mal,max,0.00,kg/piece/day
2019,AFR,cattle-other_draftbullock,max,0.00,kg/piece/day
2019,AFR,cattle-other_bullgrazing,max,0.00,kg/piece/day
2019,AFR,cattle-other_growing,max,0.00,kg/piece/day
2019,AFR,cattle-other_calve-forage,max,0.00,kg/piece/day
2019,Middle East,cattle-other_mature-fem,max,3.60,kg/piece/day
2019,Middle East,cattle-other_mature-mal,max,0.00,kg/piece/day
2019,Middle East,cattle-other_replacement,max,0.00,kg/piece/day
2019,Middle East,cattle-other_calve-forage,max,0.00,kg/piece/day
2019,Indian Subcontinent,cattle-other_mature-fem,max,2.55,kg/piece/day
2019,Indian Subcontinent,cattle-other_mature-mal,max,0.00,kg/piece/day
2019,Indian Subcontinent,cattle-other_draftbullock,max,0.00,kg/piece/day
2019,Indian Subcontinent,cattle-other_replacement,max,0.00,kg/piece/day
2019,Indian Subcontinent,cattle-other_calve-forage,max,0.00,kg/piece/day
2019,Latin America,cattle-other_hp_mature-fem,max,4.05,kg/piece/day
2019,Latin America,cattle-other_hp_mature-mal,max,0.00,kg/piece/day
2019,Latin America,cattle-other_hp_growing,max,0.00,kg/piece/day
2019,Latin America,cattle-other_hp_replacement,max,0.00,kg/piece/day
2019,Latin America,cattle-other_hp_calve-milk,max,0.00,kg/piece/day
2019,Latin America,cattle-other_hp_calve-forage,max,0.00,kg/piece/day
2019,Latin America,cattle-other_hp_feedlot,max,0.00,kg/piece/day
2019,Latin America,cattle-other_lp_mature-fem,max,2.70,kg/piece/day
2019,Latin America,cattle-other_lp_mature-mal,max,0.00,kg/piece/day
2019,Latin America,cattle-other_lp_growing,max,0.00,kg/piece/day
2019,Latin America,cattle-other_lp_replacement,max,0.00,kg/piece/day
2019,Latin America,cattle-other_lp_calve-milk,max,0.00,kg/piece/day
2019,Latin America,cattle-other_lp_calve-forage,max,0.00,kg/piece/day
2019,ASI,cattle-other_hp_mature-fem,max,2.85,kg/piece/day
2019,ASI,cattle-other_hp_mature-mal,max,0.00,kg/piece/day
2019,ASI,cattle-other_hp_growing,max,0.00,kg/piece/day
2019,ASI,cattle-other_hp_calve-forage,max,0.00,kg/piece/day
2019,ASI,cattle-other_lp_mature-fem-farming,max,2.10,kg/piece/day
2019,ASI,cattle-other_lp_mature-fem-grazing,max,2.10,kg/piece/day
2019,ASI,cattle-other_lp_mature-mal-farming,max,0.00,kg/piece/day
2019,ASI,cattle-other_lp_mature-mal-grazing,max,0.00,kg/piece/day
2019,ASI,cattle-other_lp_growing,max,0.00,kg/piece/day
2019,ASI,cattle-other_lp_calve-forage,max,0.00,kg/piece/day
2019,AFR,cattle-other_hp_mature-fem,max,4.35,kg/piece/day
2019,AFR,cattle-other_hp_mature-mal,max,0.00,kg/piece/day
2019,AFR,cattle-other_hp_growing,max,0.00,kg/piece/day
2019,AFR,cattle-other_hp_calve-forage,max,0.00,kg/piece/day
2019,AFR,cattle-other_lp_mature-fem,max,1.80,kg/piece/day
2019,AFR,cattle-other_lp_mature-fem-grazing,max,1.80,kg/piece/day
2019,AFR,cattle-other_lp_draftbullock,max,0.00,kg/piece/day
2019,AFR,cattle-other_lp_bullgrazing,max,0.00,kg/piece/day
2019,AFR,cattle-other_lp_growing,max,0.00,kg/piece/day
2019,AFR,cattle-other_lp_calve-forage,max,0.00,kg/piece/day
2019,Middle East,cattle-other_hp_mature-fem,max,4.20,kg/piece/day
2019,Middle East,cattle-other_hp_mature-mal,max,0.00,kg/piece/day
2019,Middle East,cattle-other_hp_replacement,max,0.00,kg/piece/day
2019,Middle East,cattle-other_hp_calve-forage,max,0.00,kg/piece/day
2019,Middle East,cattle-other_lp_mature-fem,max,3.45,kg/piece/day
2019,Middle East,cattle-other_lp_mature-mal,max,0.00,kg/piece/day
2019,Middle East,cattle-other_lp_replacement,max,0.00,kg/piece/day
2019,Middle East,cattle-other_lp_calve-forage,max,0.00,kg/piece/day
