year,region,product,property,value,unit
2019,Eastern Europe,sheep-growing_lp_meat,def,40.0,kg/piece
2019,AUS,sheep-growing_lp_meat,def,40.0,kg/piece
2019,Latin America,sheep-growing_lp_meat,def,31.0,kg/piece
2019,AFR,sheep-growing_lp_meat,def,31.0,kg/piece
2019,Middle East,sheep-growing_lp_meat,def,31.0,kg/piece
2019,ASI,sheep-growing_lp_meat,def,31.0,kg/piece
2019,Indian Subcontinent,sheep-growing_lp_meat,def,31.0,kg/piece
2019,Northern America,horse,def,377.0,kg/piece
2019,Western Europe,horse,def,377.0,kg/piece
2019,Eastern Europe,horse,def,377.0,kg/piece
2019,AUS,horse,def,377.0,kg/piece
2019,Latin America,horse,def,238.0,kg/piece
2019,AFR,horse,def,238.0,kg/piece
2019,Middle East,horse,def,238.0,kg/piece
2019,ASI,horse,def,238.0,kg/piece
2019,Indian Subcontinent,horse,def,238.0,kg/piece
2019,Northern America,goat,def,41.0,kg/piece
2019,Northern America,goat_hp,def,41.0,kg/piece
2019,Northern America,goat_lp,def,41.0,kg/piece
2019,Western Europe,goat,def,40.0,kg/piece
2019,Western Europe,goat_hp,def,40.0,kg/piece
2019,Western Europe,goat_lp,def,40.0,kg/piece
2019,Eastern Europe,goat,def,36.0,kg/piece
2019,Eastern Europe,goat_hp,def,36.0,kg/piece
2019,Eastern Europe,goat_lp,def,36.0,kg/piece
2019,AUS,goat,def,33.0,kg/piece
2019,AUS,goat_hp,def,33.0,kg/piece
2019,AUS,goat_lp,def,33.0,kg/piece
2019,Latin America,goat,def,24.0,kg/piece
2019,Latin America,goat_hp,def,24.0,kg/piece
2019,Latin America,goat_lp,def,24.0,kg/piece
2019,AFR,goat,def,24.0,kg/piece
2019,AFR,goat_hp,def,24.0,kg/piece
2019,AFR,goat_lp,def,24.0,kg/piece
2019,Middle East,goat,def,24.0,kg/piece
2019,Middle East,goat_hp,def,24.0,kg/piece
2019,Middle East,goat_lp,def,24.0,kg/piece
2019,ASI,goat,def,24.0,kg/piece
2019,ASI,goat_hp,def,24.0,kg/piece
2019,ASI,goat_lp,def,24.0,kg/piece
2019,Indian Subcontinent,goat,def,24.0,kg/piece
2019,Indian Subcontinent,goat_hp,def,24.0,kg/piece
2019,Indian Subcontinent,goat_lp,def,24.0,kg/piece
2019,Northern America,cattle-dairy,def,650.0,kg/piece
2019,Western Europe,cattle-dairy,def,600.0,kg/piece
2019,Eastern Europe,cattle-dairy,def,550.0,kg/piece
2019,AUS,cattle-dairy,def,488.0,kg/piece
2019,Latin America,cattle-dairy,def,508.0,kg/piece
2019,Latin America,cattle-dairy_hp,def,520.0,kg/piece
2019,Latin America,cattle-dairy_lp,def,500.0,kg/piece
2019,ASI,cattle-dairy,def,386.0,kg/piece
2019,ASI,cattle-dairy_hp,def,485.0,kg/piece
2019,ASI,cattle-dairy_lp,def,355.0,kg/piece
2019,AFR,cattle-dairy,def,260.0,kg/piece
2019,AFR,cattle-dairy_hp,def,250.0,kg/piece
2019,AFR,cattle-dairy_lp,def,270.0,kg/piece
2019,Middle East,cattle-dairy,def,349.0,kg/piece
2019,Middle East,cattle-dairy_hp,def,510.0,kg/piece
2019,Middle East,cattle-dairy_lp,def,270.0,kg/piece
2019,Indian Subcontinent,cattle-dairy,def,285.0,kg/piece
2019,Indian Subcontinent,cattle-dairy_hp,def,350.0,kg/piece
2019,Indian Subcontinent,cattle-dairy_lp,def,265.0,kg/piece
2019,Northern America,cattle-other_mature-fem,def,580.0,kg/piece
2019,Northern America,cattle-other_mature-mal,def,820.0,kg/piece
2019,Northern America,cattle-other_calve-milk,def,125.0,kg/piece
2019,Northern America,cattle-other_calve-forage,def,215.0,kg/piece
2019,Northern America,cattle-other_growing,def,300.0,kg/piece
2019,Northern America,cattle-other_replacement,def,400.0,kg/piece
2019,Northern America,cattle-other_feedlot,def,500.0,kg/piece
2019,Western Europe,cattle-other_mature-mal,def,600.0,kg/piece
2019,Western Europe,cattle-other_replacement,def,400.0,kg/piece
2019,Western Europe,cattle-other_calve-milk,def,230.0,kg/piece
2019,Western Europe,cattle-other_calve-forage,def,230.0,kg/piece
2019,Eastern Europe,cattle-other_mature-fem,def,500.0,kg/piece
2019,Eastern Europe,cattle-other_mature-mal,def,600.0,kg/piece
2019,Eastern Europe,cattle-other_replacement,def,350.0,kg/piece
2019,Eastern Europe,cattle-other_calve-forage,def,180.0,kg/piece
2019,AUS,cattle-other_mature-fem,def,416.0,kg/piece
2019,AUS,cattle-other_mature-mal,def,467.0,kg/piece
2019,AUS,cattle-other_calve-forage,def,185.0,kg/piece
2019,Latin America,cattle-other_mature-fem,def,435.0,kg/piece
2019,Latin America,cattle-other_mature-mal,def,582.0,kg/piece
2019,Latin America,cattle-other_growing,def,240.0,kg/piece
2019,Latin America,cattle-other_replacement,def,302.0,kg/piece
2019,Latin America,cattle-other_calve-milk,def,66.0,kg/piece
2019,Latin America,cattle-other_calve-forage,def,160.0,kg/piece
2019,Latin America,cattle-other_feedlot,def,460.0,kg/piece
2019,ASI,cattle-other_mature-fem,def,376.0,kg/piece
2019,ASI,cattle-other_mature-fem-grazing,def,305.0,kg/piece
2019,ASI,cattle-other_mature-mal,def,501.0,kg/piece
2019,ASI,cattle-other_mature-mal-grazing,def,430.0,kg/piece
2019,ASI,cattle-other_growing,def,207.0,kg/piece
2019,ASI,cattle-other_calve-forage,def,90.0,kg/piece
2019,AFR,cattle-other_mature-fem,def,356.0,kg/piece
2019,AFR,cattle-other_mature-fem-grazing,def,275.0,kg/piece
2019,AFR,cattle-other_mature-mal,def,540.0,kg/piece
2019,AFR,cattle-other_draftbullock,def,340.0,kg/piece
2019,AFR,cattle-other_bullgrazing,def,340.0,kg/piece
2019,AFR,cattle-other_growing,def,204.0,kg/piece
2019,AFR,cattle-other_calve-forage,def,82.0,kg/piece
2019,Middle East,cattle-other_mature-fem,def,372.0,kg/piece
2019,Middle East,cattle-other_mature-mal,def,519.0,kg/piece
2019,Middle East,cattle-other_replacement,def,250.0,kg/piece
2019,Middle East,cattle-other_calve-forage,def,115.0,kg/piece
2019,Indian Subcontinent,cattle-other_mature-fem,def,253.0,kg/piece
2019,Indian Subcontinent,cattle-other_mature-mal,def,309.0,kg/piece
2019,Indian Subcontinent,cattle-other_draftbullock,def,290.0,kg/piece
2019,Indian Subcontinent,cattle-other_replacement,def,152.0,kg/piece
2019,Indian Subcontinent,cattle-other_calve-forage,def,72.0,kg/piece
2019,Latin America,cattle-other_hp_mature-fem,def,490.0,kg/piece
2019,Latin America,cattle-other_hp_mature-mal,def,595.0,kg/piece
2019,Latin America,cattle-other_hp_growing,def,240.0,kg/piece
2019,Latin America,cattle-other_hp_replacement,def,350.0,kg/piece
2019,Latin America,cattle-other_hp_calve-milk,def,82.0,kg/piece
2019,Latin America,cattle-other_hp_calve-forage,def,200.0,kg/piece
2019,Latin America,cattle-other_hp_feedlot,def,460.0,kg/piece
2019,Latin America,cattle-other_lp_mature-fem,def,420.0,kg/piece
2019,Latin America,cattle-other_lp_mature-mal,def,580.0,kg/piece
2019,Latin America,cattle-other_lp_growing,def,240.0,kg/piece
2019,Latin America,cattle-other_lp_replacement,def,290.0,kg/piece
2019,Latin America,cattle-other_lp_calve-milk,def,60.0,kg/piece
2019,Latin America,cattle-other_lp_calve-forage,def,145.0,kg/piece
2019,ASI,cattle-other_hp_mature-fem,def,450.0,kg/piece
2019,ASI,cattle-other_hp_mature-mal,def,550.0,kg/piece
2019,ASI,cattle-other_hp_growing,def,285.0,kg/piece
2019,ASI,cattle-other_hp_calve-forage,def,125.0,kg/piece
2019,ASI,cattle-other_lp_mature-fem-farming,def,350.0,kg/piece
2019,ASI,cattle-other_lp_mature-fem-grazing,def,305.0,kg/piece
2019,ASI,cattle-other_lp_mature-mal-farming,def,500.0,kg/piece
2019,ASI,cattle-other_lp_mature-mal-grazing,def,430.0,kg/piece
2019,ASI,cattle-other_lp_growing,def,190.0,kg/piece
2019,ASI,cattle-other_lp_calve-forage,def,75.0,kg/piece
2019,AFR,cattle-other_hp_mature-fem,def,390.0,kg/piece
2019,AFR,cattle-other_hp_mature-mal,def,540.0,kg/piece
2019,AFR,cattle-other_hp_growing,def,250.0,kg/piece
2019,AFR,cattle-other_hp_calve-forage,def,105.0,kg/piece
2019,AFR,cattle-other_lp_mature-fem,def,275.0,kg/piece
2019,AFR,cattle-other_lp_mature-fem-grazing,def,275.0,kg/piece
2019,AFR,cattle-other_lp_draftbullock,def,340.0,kg/piece
2019,AFR,cattle-other_lp_bullgrazing,def,340.0,kg/piece
2019,AFR,cattle-other_lp_growing,def,185.0,kg/piece
2019,AFR,cattle-other_lp_calve-forage,def,75.0,kg/piece
2019,Middle East,cattle-other_hp_mature-fem,def,500.0,kg/piece
2019,Middle East,cattle-other_hp_mature-mal,def,600.0,kg/piece
2019,Middle East,cattle-other_hp_replacement,def,350.0,kg/piece
2019,Middle East,cattle-other_hp_calve-forage,def,165.0,kg/piece
2019,Middle East,cattle-other_lp_mature-fem,def,330.0,kg/piece
2019,Middle East,cattle-other_lp_mature-mal,def,450.0,kg/piece
2019,Middle East,cattle-other_lp_replacement,def,200.0,kg/piece
2019,Middle East,cattle-other_lp_calve-forage,def,85.0,kg/piece
2019,Indian Subcontinent,cattle-other_hp_mature-fem,def,300.0,kg/piece
2019,Indian Subcontinent,cattle-other_hp_mature-mal,def,330.0,kg/piece
2019,Indian Subcontinent,cattle-other_hp_replacement,def,180.0,kg/piece
2019,Indian Subcontinent,cattle-other_hp_calve-forage,def,90.0,kg/piece
2019,Indian Subcontinent,cattle-other_lp_mature-fem,def,250.0,kg/piece
2019,Indian Subcontinent,cattle-other_lp_mature-mal,def,290.0,kg/piece
2019,Indian Subcontinent,cattle-other_lp_draftbullock,def,290.0,kg/piece
2019,Indian Subcontinent,cattle-other_lp_replacement,def,140.0,kg/piece
2019,Indian Subcontinent,cattle-other_lp_calve-forage,def,60.0,kg/piece
2019,Western Europe,buffalo-nondairy_mature-male,def,700.0,kg/piece
2019,Western Europe,buffalo-dairy,def,615.0,kg/piece
2019,Western Europe,buffalo-nondairy_growing,def,420.0,kg/piece
2019,Western Europe,buffalo-nondairy_calve,def,170.0,kg/piece
2019,Eastern Europe,buffalo-nondairy_mature-male,def,650.0,kg/piece
2019,Eastern Europe,buffalo-dairy,def,550.0,kg/piece
2019,Eastern Europe,buffalo-nondairy_growing,def,350.0,kg/piece
2019,Eastern Europe,buffalo-nondairy_calve,def,155.0,kg/piece
2019,Latin America,buffalo-nondairy_mature-male,def,650.0,kg/piece
2019,Latin America,buffalo-dairy,def,500.0,kg/piece
2019,Latin America,buffalo-nondairy_growing,def,200.0,kg/piece
2019,Latin America,buffalo-nondairy_calve,def,90.0,kg/piece
2019,ASI,buffalo-nondairy_mature-male,def,490.0,kg/piece
2019,ASI,buffalo-dairy,def,420.0,kg/piece
2019,ASI,buffalo-nondairy_growing,def,225.0,kg/piece
2019,ASI,buffalo-nondairy_calve,def,90.0,kg/piece
2019,AFR,buffalo-nondairy_mature-male,def,590.0,kg/piece
2019,AFR,buffalo-dairy,def,440.0,kg/piece
2019,AFR,buffalo-nondairy_growing,def,300.0,kg/piece
2019,AFR,buffalo-nondairy_calve,def,115.0,kg/piece
2019,Middle East,buffalo-nondairy_mature-male,def,650.0,kg/piece
2019,Middle East,buffalo-dairy,def,520.0,kg/piece
2019,Middle East,buffalo-nondairy_growing,def,255.0,kg/piece
2019,Middle East,buffalo-nondairy_calve,def,105.0,kg/piece
2019,Indian Subcontinent,buffalo-nondairy_male-breeding,def,560.0,kg/piece
2019,Indian Subcontinent,buffalo-nondairy_male-working,def,560.0,kg/piece
2019,Indian Subcontinent,buffalo-dairy,def,480.0,kg/piece
2019,Indian Subcontinent,buffalo-nondairy_growing,def,195.0,kg/piece
2019,Indian Subcontinent,buffalo-nondairy_calve,def,85.0,kg/piece
2019,World,sheep-mature,min,33.00,kg/piece
2019,World,sheep-mature_hp,min,39.00,kg/piece
2019,World,sheep-mature_lp,min,27.00,kg/piece
2019,World,sheep-mature_hp_dairy,min,39.00,kg/piece
2019,World,sheep-mature_lp_dairy,min,27.00,kg/piece
2019,World,sheep-mature_hp_wool,min,39.00,kg/piece
2019,World,sheep-mature_lp_wool,min,27.00,kg/piece
2019,World,swine-growing_hp_4to7kg,min,3.00,kg/piece
2019,World,swine-growing_hp_7to20kg,min,7.20,kg/piece
2019,World,swine-growing_hp_20to40kg,min,18.00,kg/piece
2019,World,swine-growing_hp_40to80kg,min,36.00,kg/piece
2019,World,swine-growing_hp_80to120kg,min,60.00,kg/piece
2019,World,swine-growing_hp_piglet,min,4.20,kg/piece
2019,World,swine-growing_lp_piglet,min,3.90,kg/piece
2019,World,camel,min,130.20,kg/piece
2019,World,mule-ass,min,78.00,kg/piece
2019,World,deer,min,72.00,kg/piece
2019,World,reindeer,min,72.00,kg/piece
2019,World,ostrich,min,72.00,kg/piece
2019,World,llama,min,39.00,kg/piece
2019,World,poultry-duck,min,1.62,kg/piece
2019,World,poultry-turkey,min,4.08,kg/piece
2019,World,poultry-turkey_lp,min,4.08,kg/piece
2019,World,poultry-turkey_hp,min,4.08,kg/piece
2019,Northern America,swine-growing,min,46.20,kg/piece
2019,Western Europe,swine-growing,min,45.60,kg/piece
2019,Eastern Europe,swine-growing,min,46.20,kg/piece
2019,AUS,swine-growing,min,36.60,kg/piece
2019,Latin America,swine-growing,min,39.00,kg/piece
2019,AFR,swine-growing,min,29.40,kg/piece
2019,Middle East,swine-growing,min,35.40,kg/piece
2019,ASI,swine-growing,min,34.80,kg/piece
2019,Indian Subcontinent,swine-growing,min,35.40,kg/piece
2019,Latin America,swine-growing_hp,min,48.60,kg/piece
2019,AFR,swine-growing_hp,min,43.20,kg/piece
2019,Middle East,swine-growing_hp,min,42.00,kg/piece
2019,ASI,swine-growing_hp,min,41.40,kg/piece
2019,Indian Subcontinent,swine-growing_hp,min,40.80,kg/piece
2019,Latin America,swine-growing_lp,min,35.40,kg/piece
2019,AFR,swine-growing_lp,min,22.20,kg/piece
2019,Middle East,swine-growing_lp,min,31.80,kg/piece
2019,ASI,swine-growing_lp,min,31.20,kg/piece
2019,Indian Subcontinent,swine-growing_lp,min,31.80,kg/piece
2019,Northern America,sheep-growing_hp,min,24.00,kg/piece
2019,Western Europe,sheep-growing_hp,min,24.00,kg/piece
2019,Eastern Europe,sheep-growing_hp,min,24.00,kg/piece
2019,AUS,sheep-growing_hp,min,24.00,kg/piece
2019,Latin America,sheep-growing_hp,min,18.60,kg/piece
2019,AFR,sheep-growing_hp,min,18.60,kg/piece
2019,Middle East,sheep-growing_hp,min,18.60,kg/piece
2019,ASI,sheep-growing_hp,min,18.60,kg/piece
2019,Indian Subcontinent,sheep-growing_hp,min,18.60,kg/piece
2019,Northern America,sheep-growing_lp,min,24.00,kg/piece
2019,Western Europe,sheep-growing_lp,min,24.00,kg/piece
2019,Eastern Europe,sheep-growing_lp,min,24.00,kg/piece
2019,AUS,sheep-growing_lp,min,24.00,kg/piece
2019,Latin America,sheep-growing_lp,min,18.60,kg/piece
2019,AFR,sheep-growing_lp,min,18.60,kg/piece
2019,Middle East,sheep-growing_lp,min,18.60,kg/piece
2019,ASI,sheep-growing_lp,min,18.60,kg/piece
2019,Indian Subcontinent,sheep-growing_lp,min,18.60,kg/piece
2019,Northern America,sheep-growing_hp_meat,min,24.00,kg/piece
2019,Western Europe,sheep-growing_hp_meat,min,24.00,kg/piece
2019,Eastern Europe,sheep-growing_hp_meat,min,24.00,kg/piece
2019,AUS,sheep-growing_hp_meat,min,24.00,kg/piece
2019,Latin America,sheep-growing_hp_meat,min,18.60,kg/piece
2019,AFR,sheep-growing_hp_meat,min,18.60,kg/piece
2019,Middle East,sheep-growing_hp_meat,min,18.60,kg/piece
2019,ASI,sheep-growing_hp_meat,min,18.60,kg/piece
2019,Indian Subcontinent,sheep-growing_hp_meat,min,18.60,kg/piece
2019,Northern America,sheep-growing_lp_meat,min,24.00,kg/piece
2019,Western Europe,sheep-growing_lp_meat,min,24.00,kg/piece
2019,Eastern Europe,sheep-growing_lp_meat,min,24.00,kg/piece
2019,AUS,sheep-growing_lp_meat,min,24.00,kg/piece
2019,Latin America,sheep-growing_lp_meat,min,18.60,kg/piece
2019,AFR,sheep-growing_lp_meat,min,18.60,kg/piece
2019,Middle East,sheep-growing_lp_meat,min,18.60,kg/piece
2019,ASI,sheep-growing_lp_meat,min,18.60,kg/piece
2019,Indian Subcontinent,sheep-growing_lp_meat,min,18.60,kg/piece
2019,Northern America,horse,min,226.20,kg/piece
2019,Western Europe,horse,min,226.20,kg/piece
2019,Eastern Europe,horse,min,226.20,kg/piece
2019,AUS,horse,min,226.20,kg/piece
2019,Latin America,horse,min,142.80,kg/piece
2019,AFR,horse,min,142.80,kg/piece
2019,Middle East,horse,min,142.80,kg/piece
2019,ASI,horse,min,142.80,kg/piece
2019,Indian Subcontinent,horse,min,142.80,kg/piece
2019,Northern America,goat,min,24.60,kg/piece
2019,Northern America,goat_hp,min,24.60,kg/piece
2019,Northern America,goat_lp,min,24.60,kg/piece
2019,Western Europe,goat,min,24.00,kg/piece
2019,Western Europe,goat_hp,min,24.00,kg/piece
2019,Western Europe,goat_lp,min,24.00,kg/piece
2019,Eastern Europe,goat,min,21.60,kg/piece
2019,Eastern Europe,goat_hp,min,21.60,kg/piece
2019,Eastern Europe,goat_lp,min,21.60,kg/piece
2019,AUS,goat,min,19.80,kg/piece
2019,AUS,goat_hp,min,19.80,kg/piece
2019,AUS,goat_lp,min,19.80,kg/piece
2019,Latin America,goat,min,14.40,kg/piece
2019,Latin America,goat_hp,min,14.40,kg/piece
2019,Latin America,goat_lp,min,14.40,kg/piece
2019,AFR,goat,min,14.40,kg/piece
2019,AFR,goat_hp,min,14.40,kg/piece
2019,AFR,goat_lp,min,14.40,kg/piece
2019,Middle East,goat,min,14.40,kg/piece
2019,Middle East,goat_hp,min,14.40,kg/piece
2019,Middle East,goat_lp,min,14.40,kg/piece
2019,ASI,goat,min,14.40,kg/piece
2019,ASI,goat_hp,min,14.40,kg/piece
2019,ASI,goat_lp,min,14.40,kg/piece
2019,Indian Subcontinent,goat,min,14.40,kg/piece
2019,Indian Subcontinent,goat_hp,min,14.40,kg/piece
2019,Indian Subcontinent,goat_lp,min,14.40,kg/piece
2019,Northern America,cattle-dairy,min,390.00,kg/piece
2019,Western Europe,cattle-dairy,min,360.00,kg/piece
2019,Eastern Europe,cattle-dairy,min,330.00,kg/piece
2019,AUS,cattle-dairy,min,292.80,kg/piece
2019,Latin America,cattle-dairy,min,304.80,kg/piece
2019,Latin America,cattle-dairy_hp,min,312.00,kg/piece
2019,Latin America,cattle-dairy_lp,min,300.00,kg/piece
2019,ASI,cattle-dairy,min,231.60,kg/piece
2019,ASI,cattle-dairy_hp,min,291.00,kg/piece
2019,ASI,cattle-dairy_lp,min,213.00,kg/piece
2019,AFR,cattle-dairy,min,156.00,kg/piece
2019,AFR,cattle-dairy_hp,min,150.00,kg/piece
2019,AFR,cattle-dairy_lp,min,162.00,kg/piece
2019,Middle East,cattle-dairy,min,209.40,kg/piece
2019,Middle East,cattle-dairy_hp,min,306.00,kg/piece
2019,Middle East,cattle-dairy_lp,min,162.00,kg/piece
2019,Indian Subcontinent,cattle-dairy,min,171.00,kg/piece
2019,Indian Subcontinent,cattle-dairy_hp,min,210.00,kg/piece
2019,Indian Subcontinent,cattle-dairy_lp,min,159.00,kg/piece
2019,Northern America,cattle-other_mature-fem,min,348.00,kg/piece
2019,Northern America,cattle-other_mature-mal,min,492.00,kg/piece
2019,Northern America,cattle-other_calve-milk,min,75.00,kg/piece
2019,Northern America,cattle-other_calve-forage,min,129.00,kg/piece
2019,Northern America,cattle-other_growing,min,180.00,kg/piece
2019,Northern America,cattle-other_replacement,min,240.00,kg/piece
2019,Northern America,cattle-other_feedlot,min,300.00,kg/piece
2019,Western Europe,cattle-other_mature-mal,min,360.00,kg/piece
2019,Western Europe,cattle-other_replacement,min,240.00,kg/piece
2019,Western Europe,cattle-other_calve-milk,min,138.00,kg/piece
2019,Western Europe,cattle-other_calve-forage,min,138.00,kg/piece
2019,Eastern Europe,cattle-other_mature-fem,min,300.00,kg/piece
2019,Eastern Europe,cattle-other_mature-mal,min,360.00,kg/piece
2019,Eastern Europe,cattle-other_replacement,min,210.00,kg/piece
2019,Eastern Europe,cattle-other_calve-forage,min,108.00,kg/piece
2019,AUS,cattle-other_mature-fem,min,249.60,kg/piece
2019,AUS,cattle-other_mature-mal,min,280.20,kg/piece
2019,AUS,cattle-other_calve-forage,min,111.00,kg/piece
2019,Latin America,cattle-other_mature-fem,min,261.00,kg/piece
2019,Latin America,cattle-other_mature-mal,min,349.20,kg/piece
2019,Latin America,cattle-other_growing,min,144.00,kg/piece
2019,Latin America,cattle-other_replacement,min,181.20,kg/piece
2019,Latin America,cattle-other_calve-milk,min,39.60,kg/piece
2019,Latin America,cattle-other_calve-forage,min,96.00,kg/piece
2019,Latin America,cattle-other_feedlot,min,276.00,kg/piece
2019,ASI,cattle-other_mature-fem,min,225.60,kg/piece
2019,ASI,cattle-other_mature-fem-grazing,min,183.00,kg/piece
2019,ASI,cattle-other_mature-mal,min,300.60,kg/piece
2019,ASI,cattle-other_mature-mal-grazing,min,258.00,kg/piece
2019,ASI,cattle-other_growing,min,124.20,kg/piece
2019,ASI,cattle-other_calve-forage,min,54.00,kg/piece
2019,AFR,cattle-other_mature-fem,min,213.60,kg/piece
2019,AFR,cattle-other_mature-fem-grazing,min,165.00,kg/piece
2019,AFR,cattle-other_mature-mal,min,324.00,kg/piece
2019,AFR,cattle-other_draftbullock,min,204.00,kg/piece
2019,AFR,cattle-other_bullgrazing,min,204.00,kg/piece
2019,AFR,cattle-other_growing,min,122.40,kg/piece
2019,AFR,cattle-other_calve-forage,min,49.20,kg/piece
2019,Middle East,cattle-other_mature-fem,min,223.20,kg/piece
2019,Middle East,cattle-other_mature-mal,min,311.40,kg/piece
2019,Middle East,cattle-other_replacement,min,150.00,kg/piece
2019,Middle East,cattle-other_calve-forage,min,69.00,kg/piece
2019,Indian Subcontinent,cattle-other_mature-fem,min,151.80,kg/piece
2019,Indian Subcontinent,cattle-other_mature-mal,min,185.40,kg/piece
2019,Indian Subcontinent,cattle-other_draftbullock,min,174.00,kg/piece
2019,Indian Subcontinent,cattle-other_replacement,min,91.20,kg/piece
2019,Indian Subcontinent,cattle-other_calve-forage,min,43.20,kg/piece
2019,Latin America,cattle-other_hp_mature-fem,min,294.00,kg/piece
2019,Latin America,cattle-other_hp_mature-mal,min,357.00,kg/piece
2019,Latin America,cattle-other_hp_growing,min,144.00,kg/piece
2019,Latin America,cattle-other_hp_replacement,min,210.00,kg/piece
2019,Latin America,cattle-other_hp_calve-milk,min,49.20,kg/piece
2019,Latin America,cattle-other_hp_calve-forage,min,120.00,kg/piece
2019,Latin America,cattle-other_hp_feedlot,min,276.00,kg/piece
2019,Latin America,cattle-other_lp_mature-fem,min,252.00,kg/piece
2019,Latin America,cattle-other_lp_mature-mal,min,348.00,kg/piece
2019,Latin America,cattle-other_lp_growing,min,144.00,kg/piece
2019,Latin America,cattle-other_lp_replacement,min,174.00,kg/piece
2019,Latin America,cattle-other_lp_calve-milk,min,36.00,kg/piece
2019,Latin America,cattle-other_lp_calve-forage,min,87.00,kg/piece
2019,ASI,cattle-other_hp_mature-fem,min,270.00,kg/piece
2019,ASI,cattle-other_hp_mature-mal,min,330.00,kg/piece
2019,ASI,cattle-other_hp_growing,min,171.00,kg/piece
