year,region,product,property,value,unit
2019,Northern America,cattle-dairy,def,138.0,kg/piece/year
2019,Northern America,cattle-other,def,64.0,kg/piece/year
2019,Western Europe,cattle-dairy,def,126.0,kg/piece/year
2019,Western Europe,cattle-other,def,52.0,kg/piece/year
2019,Western Europe,buffalo,def,78.0,kg/piece/year
2019,Eastern Europe,cattle-dairy,def,93.0,kg/piece/year
2019,Eastern Europe,cattle-other,def,58.0,kg/piece/year
2019,Eastern Europe,buffalo,def,68.0,kg/piece/year
2019,AUS,cattle-dairy,def,93.0,kg/piece/year
2019,AUS,cattle-other,def,63.0,kg/piece/year
2019,Latin America,cattle-dairy,def,87.0,kg/piece/year
2019,Latin America,cattle-dairy_hp,def,103.0,kg/piece/year
2019,Latin America,cattle-dairy_lp,def,78.0,kg/piece/year
2019,Latin America,cattle-other,def,56.0,kg/piece/year
2019,Latin America,cattle-other_hp,def,55.0,kg/piece/year
2019,Latin America,cattle-other_lp,def,58.0,kg/piece/year
2019,Latin America,buffalo,def,68.0,kg/piece/year
2019,ASI,cattle-dairy,def,78.0,kg/piece/year
2019,ASI,cattle-dairy_hp,def,96.0,kg/piece/year
2019,ASI,cattle-dairy_lp,def,71.0,kg/piece/year
2019,ASI,cattle-other,def,54.0,kg/piece/year
2019,ASI,cattle-other_hp,def,43.0,kg/piece/year
2019,ASI,cattle-other_lp,def,56.0,kg/piece/year
2019,ASI,buffalo,def,68.0,kg/piece/year
2019,AFR,cattle-dairy,def,76.0,kg/piece/year
2019,AFR,cattle-dairy_hp,def,86.0,kg/piece/year
2019,AFR,cattle-dairy_lp,def,66.0,kg/piece/year
2019,AFR,cattle-other,def,52.0,kg/piece/year
2019,AFR,cattle-other_hp,def,60.0,kg/piece/year
2019,AFR,cattle-other_lp,def,48.0,kg/piece/year
2019,AFR,buffalo,def,81.0,kg/piece/year
2019,Middle East,cattle-dairy,def,76.0,kg/piece/year
2019,Middle East,cattle-dairy_hp,def,94.0,kg/piece/year
2019,Middle East,cattle-dairy_lp,def,62.0,kg/piece/year
2019,Middle East,cattle-other,def,60.0,kg/piece/year
2019,Middle East,cattle-other_hp,def,61.0,kg/piece/year
2019,Middle East,cattle-other_lp,def,55.0,kg/piece/year
2019,Middle East,buffalo,def,67.0,kg/piece/year
2019,Indian Subcontinent,cattle-dairy,def,73.0,kg/piece/year
2019,Indian Subcontinent,cattle-dairy_hp,def,70.0,kg/piece/year
2019,Indian Subcontinent,cattle-dairy_lp,def,74.0,kg/piece/year
2019,Indian Subcontinent,cattle-other,def,46.0,kg/piece/year
2019,Indian Subcontinent,cattle-other_hp,def,41.0,kg/piece/year
2019,Indian Subcontinent,cattle-other_lp,def,47.0,kg/piece/year
2019,Indian Subcontinent,buffalo,def,85.0,kg/piece/year
2019,Northern America,cattle-dairy,min,82.800,kg/piece/year
2019,Northern America,cattle-other,min,38.400,kg/piece/year
2019,Western Europe,cattle-dairy,min,75.600,kg/piece/year
2019,Western Europe,cattle-other,min,31.200,kg/piece/year
2019,Western Europe,buffalo,min,46.800,kg/piece/year
2019,Eastern Europe,cattle-dairy,min,55.800,kg/piece/year
2019,Eastern Europe,cattle-other,min,34.800,kg/piece/year
2019,Eastern Europe,buffalo,min,40.800,kg/piece/year
2019,AUS,cattle-dairy,min,55.800,kg/piece/year
2019,AUS,cattle-other,min,37.800,kg/piece/year
2019,Latin America,cattle-dairy,min,52.200,kg/piece/year
2019,Latin America,cattle-dairy_hp,min,61.800,kg/piece/year
2019,Latin America,cattle-dairy_lp,min,46.800,kg/piece/year
2019,Latin America,cattle-other,min,33.600,kg/piece/year
2019,Latin America,cattle-other_hp,min,33.000,kg/piece/year
2019,Latin America,cattle-other_lp,min,34.800,kg/piece/year
2019,Latin America,buffalo,min,40.800,kg/piece/year
2019,ASI,cattle-dairy,min,46.800,kg/piece/year
2019,ASI,cattle-dairy_hp,min,57.600,kg/piece/year
2019,ASI,cattle-dairy_lp,min,42.600,kg/piece/year
2019,ASI,cattle-other,min,32.400,kg/piece/year
2019,ASI,cattle-other_hp,min,25.800,kg/piece/year
2019,ASI,cattle-other_lp,min,33.600,kg/piece/year
2019,ASI,buffalo,min,40.800,kg/piece/year
2019,AFR,cattle-dairy,min,45.600,kg/piece/year
2019,AFR,cattle-dairy_hp,min,51.600,kg/piece/year
2019,AFR,cattle-dairy_lp,min,39.600,kg/piece/year
2019,AFR,cattle-other,min,31.200,kg/piece/year
2019,AFR,cattle-other_hp,min,36.000,kg/piece/year
2019,AFR,cattle-other_lp,min,28.800,kg/piece/year
2019,AFR,buffalo,min,48.600,kg/piece/year
2019,Middle East,cattle-dairy,min,45.600,kg/piece/year
2019,Middle East,cattle-dairy_hp,min,56.400,kg/piece/year
2019,Middle East,cattle-dairy_lp,min,37.200,kg/piece/year
2019,Middle East,cattle-other,min,36.000,kg/piece/year
2019,Middle East,cattle-other_hp,min,36.600,kg/piece/year
2019,Middle East,cattle-other_lp,min,33.000,kg/piece/year
2019,Middle East,buffalo,min,40.200,kg/piece/year
2019,Indian Subcontinent,cattle-dairy,min,43.800,kg/piece/year
2019,Indian Subcontinent,cattle-dairy_hp,min,42.000,kg/piece/year
2019,Indian Subcontinent,cattle-dairy_lp,min,44.400,kg/piece/year
2019,Indian Subcontinent,cattle-other,min,27.600,kg/piece/year
2019,Indian Subcontinent,cattle-other_hp,min,24.600,kg/piece/year
2019,Indian Subcontinent,cattle-other_lp,min,28.200,kg/piece/year
2019,Indian Subcontinent,buffalo,min,51.000,kg/piece/year
2019,Northern America,cattle-dairy,max,193.200,kg/piece/year
2019,Northern America,cattle-other,max,89.600,kg/piece/year
2019,Western Europe,cattle-dairy,max,176.400,kg/piece/year
2019,Western Europe,cattle-other,max,72.800,kg/piece/year
2019,Western Europe,buffalo,max,109.200,kg/piece/year
2019,Eastern Europe,cattle-dairy,max,130.200,kg/piece/year
2019,Eastern Europe,cattle-other,max,81.200,kg/piece/year
2019,Eastern Europe,buffalo,max,95.200,kg/piece/year
2019,AUS,cattle-dairy,max,130.200,kg/piece/year
2019,AUS,cattle-other,max,88.200,kg/piece/year
2019,Latin America,cattle-dairy,max,121.800,kg/piece/year
2019,Latin America,cattle-dairy_hp,max,144.200,kg/piece/year
2019,Latin America,cattle-dairy_lp,max,109.200,kg/piece/year
2019,Latin America,cattle-other,max,78.400,kg/piece/year
2019,Latin America,cattle-other_hp,max,77.000,kg/piece/year
2019,Latin America,cattle-other_lp,max,81.200,kg/piece/year
2019,Latin America,buffalo,max,95.200,kg/piece/year
2019,ASI,cattle-dairy,max,109.200,kg/piece/year
2019,ASI,cattle-dairy_hp,max,134.400,kg/piece/year
2019,ASI,cattle-dairy_lp,max,99.400,kg/piece/year
2019,ASI,cattle-other,max,75.600,kg/piece/year
2019,ASI,cattle-other_hp,max,60.200,kg/piece/year
2019,ASI,cattle-other_lp,max,78.400,kg/piece/year
2019,ASI,buffalo,max,95.200,kg/piece/year
2019,AFR,cattle-dairy,max,106.400,kg/piece/year
2019,AFR,cattle-dairy_hp,max,120.400,kg/piece/year
2019,AFR,cattle-dairy_lp,max,92.400,kg/piece/year
2019,AFR,cattle-other,max,72.800,kg/piece/year
2019,AFR,cattle-other_hp,max,84.000,kg/piece/year
2019,AFR,cattle-other_lp,max,67.200,kg/piece/year
2019,AFR,buffalo,max,113.400,kg/piece/year
2019,Middle East,cattle-dairy,max,106.400,kg/piece/year
2019,Middle East,cattle-dairy_hp,max,131.600,kg/piece/year
2019,Middle East,cattle-dairy_lp,max,86.800,kg/piece/year
2019,Middle East,cattle-other,max,84.000,kg/piece/year
2019,Middle East,cattle-other_hp,max,85.400,kg/piece/year
2019,Middle East,cattle-other_lp,max,77.000,kg/piece/year
2019,Middle East,buffalo,max,93.800,kg/piece/year
2019,Indian Subcontinent,cattle-dairy,max,102.200,kg/piece/year
2019,Indian Subcontinent,cattle-dairy_hp,max,98.000,kg/piece/year
2019,Indian Subcontinent,cattle-dairy_lp,max,103.600,kg/piece/year
2019,Indian Subcontinent,cattle-other,max,64.400,kg/piece/year
2019,Indian Subcontinent,cattle-other_hp,max,57.400,kg/piece/year
2019,Indian Subcontinent,cattle-other_lp,max,65.800,kg/piece/year
2019,Indian Subcontinent,buffalo,max,119.000,kg/piece/year
2019,Northern America,cattle-dairy,abs_min,0.0,kg/piece/year
2019,Northern America,cattle-other,abs_min,0.0,kg/piece/year
2019,Western Europe,cattle-dairy,abs_min,0.0,kg/piece/year
2019,Western Europe,cattle-other,abs_min,0.0,kg/piece/year
2019,Western Europe,buffalo,abs_min,0.0,kg/piece/year
2019,Eastern Europe,cattle-dairy,abs_min,0.0,kg/piece/year
2019,Eastern Europe,cattle-other,abs_min,0.0,kg/piece/year
2019,Eastern Europe,buffalo,abs_min,0.0,kg/piece/year
2019,AUS,cattle-dairy,abs_min,0.0,kg/piece/year
2019,AUS,cattle-other,abs_min,0.0,kg/piece/year
2019,Latin America,cattle-dairy,abs_min,0.0,kg/piece/year
2019,Latin America,cattle-dairy_hp,abs_min,0.0,kg/piece/year
2019,Latin America,cattle-dairy_lp,abs_min,0.0,kg/piece/year
2019,Latin America,cattle-other,abs_min,0.0,kg/piece/year
2019,Latin America,cattle-other_hp,abs_min,0.0,kg/piece/year
2019,Latin America,cattle-other_lp,abs_min,0.0,kg/piece/year
2019,Latin America,buffalo,abs_min,0.0,kg/piece/year
2019,ASI,cattle-dairy,abs_min,0.0,kg/piece/year
2019,ASI,cattle-dairy_hp,abs_min,0.0,kg/piece/year
2019,ASI,cattle-dairy_lp,abs_min,0.0,kg/piece/year
2019,ASI,cattle-other,abs_min,0.0,kg/piece/year
2019,ASI,cattle-other_hp,abs_min,0.0,kg/piece/year
2019,ASI,cattle-other_lp,abs_min,0.0,kg/piece/year
2019,ASI,buffalo,abs_min,0.0,kg/piece/year
2019,AFR,cattle-dairy,abs_min,0.0,kg/piece/year
2019,AFR,cattle-dairy_hp,abs_min,0.0,kg/piece/year
2019,AFR,cattle-dairy_lp,abs_min,0.0,kg/piece/year
2019,AFR,cattle-other,abs_min,0.0,kg/piece/year
2019,AFR,cattle-other_hp,abs_min,0.0,kg/piece/year
2019,AFR,cattle-other_lp,abs_min,0.0,kg/piece/year
2019,AFR,buffalo,abs_min,0.0,kg/piece/year
2019,Middle East,cattle-dairy,abs_min,0.0,kg/piece/year
2019,Middle East,cattle-dairy_hp,abs_min,0.0,kg/piece/year
2019,Middle East,cattle-dairy_lp,abs_min,0.0,kg/piece/year
2019,Middle East,cattle-other,abs_min,0.0,kg/piece/year
2019,Middle East,cattle-other_hp,abs_min,0.0,kg/piece/year
2019,Middle East,cattle-other_lp,abs_min,0.0,kg/piece/year
2019,Middle East,buffalo,abs_min,0.0,kg/piece/year
2019,Indian Subcontinent,cattle-dairy,abs_min,0.0,kg/piece/year
2019,Indian Subcontinent,cattle-dairy_hp,abs_min,0.0,kg/piece/year
2019,Indian Subcontinent,cattle-dairy_lp,abs_min,0.0,kg/piece/year
2019,Indian Subcontinent,cattle-other,abs_min,0.0,kg/piece/year
2019,Indian Subcontinent,cattle-other_hp,abs_min,0.0,kg/piece/year
2019,Indian Subcontinent,cattle-other_lp,abs_min,0.0,kg/piece/year
2019,Indian Subcontinent,buffalo,abs_min,0.0,kg/piece/year
2019,Northern America,cattle-dairy,abs_max,inf,kg/piece/year
2019,Northern America,cattle-other,abs_max,inf,kg/piece/year
2019,Western Europe,cattle-dairy,abs_max,inf,kg/piece/year
2019,Western Europe,cattle-other,abs_max,inf,kg/piece/year
2019,Western Europe,buffalo,abs_max,inf,kg/piece/year
2019,Eastern Europe,cattle-dairy,abs_max,inf,kg/piece/year
2019,Eastern Europe,cattle-other,abs_max,inf,kg/piece/year
2019,Eastern Europe,buffalo,abs_max,inf,kg/piece/year
2019,AUS,cattle-dairy,abs_max,inf,kg/piece/year
2019,AUS,cattle-other,abs_max,inf,kg/piece/year
2019,Latin America,cattle-dairy,abs_max,inf,kg/piece/year
2019,Latin America,cattle-dairy_hp,abs_max,inf,kg/piece/year
2019,Latin America,cattle-dairy_lp,abs_max,inf,kg/piece/year
2019,Latin America,cattle-other,abs_max,inf,kg/piece/year
2019,Latin America,cattle-other_hp,abs_max,inf,kg/piece/year
2019,Latin America,cattle-other_lp,abs_max,inf,kg/piece/year
2019,Latin America,buffalo,abs_max,inf,kg/piece/year
2019,ASI,cattle-dairy,abs_max,inf,kg/piece/year
2019,ASI,cattle-dairy_hp,abs_max,inf,kg/piece/year
2019,ASI,cattle-dairy_lp,abs_max,inf,kg/piece/year
2019,ASI,cattle-other,abs_max,inf,kg/piece/year
2019,ASI,cattle-other_hp,abs_max,inf,kg/piece/year
2019,ASI,cattle-other_lp,abs_max,inf,kg/piece/year
2019,ASI,buffalo,abs_max,inf,kg/piece/year
2019,AFR,cattle-dairy,abs_max,inf,kg/piece/year
2019,AFR,cattle-dairy_hp,abs_max,inf,kg/piece/year
2019,AFR,cattle-dairy_lp,abs_max,inf,kg/piece/year
