year,region,product,property,value,unit
2019,Northern America,cattle-dairy,def,9.2,kg/1000kg/day
2019,Western Europe,cattle-dairy,def,8.4,kg/1000kg/day
2019,Eastern Europe,cattle-dairy,def,6.7,kg/1000kg/day
2019,AUS,cattle-dairy,def,6.0,kg/1000kg/day
2019,Latin America,cattle-dairy,def,7.9,kg/1000kg/day
2019,Latin America,cattle-dairy_hp,def,9.0,kg/1000kg/day
2019,Latin America,cattle-dairy_lp,def,7.1,kg/1000kg/day
2019,AFR,cattle-dairy,def,18.2,kg/1000kg/day
2019,AFR,cattle-dairy_hp,def,21.7,kg/1000kg/day
2019,AFR,cattle-dairy_lp,def,15.2,kg/1000kg/day
2019,Middle East,cattle-dairy,def,10.7,kg/1000kg/day
2019,Middle East,cattle-dairy_hp,def,8.4,kg/1000kg/day
2019,Middle East,cattle-dairy_lp,def,11.8,kg/1000kg/day
2019,ASI,cattle-dairy,def,9.0,kg/1000kg/day
2019,ASI,cattle-dairy_hp,def,8.1,kg/1000kg/day
2019,ASI,cattle-dairy_lp,def,9.2,kg/1000kg/day
2019,Indian Subcontinent,cattle-dairy,def,14.1,kg/1000kg/day
2019,Indian Subcontinent,cattle-dairy_hp,def,9.1,kg/1000kg/day
2019,Indian Subcontinent,cattle-dairy_lp,def,16.1,kg/1000kg/day
2019,Northern America,cattle-other,def,7.6,kg/1000kg/day
2019,Western Europe,cattle-other,def,5.7,kg/1000kg/day
2019,Eastern Europe,cattle-other,def,7.6,kg/1000kg/day
2019,AUS,cattle-other,def,8.7,kg/1000kg/day
2019,Latin America,cattle-other,def,8.5,kg/1000kg/day
2019,Latin America,cattle-other_hp,def,8.1,kg/1000kg/day
2019,Latin America,cattle-other_lp,def,8.6,kg/1000kg/day
2019,AFR,cattle-other,def,12.1,kg/1000kg/day
2019,AFR,cattle-other_hp,def,10.2,kg/1000kg/day
2019,AFR,cattle-other_lp,def,12.7,kg/1000kg/day
2019,Middle East,cattle-other,def,12.3,kg/1000kg/day
2019,Middle East,cattle-other_hp,def,9.3,kg/1000kg/day
2019,Middle East,cattle-other_lp,def,14.5,kg/1000kg/day
2019,ASI,cattle-other,def,9.8,kg/1000kg/day
2019,ASI,cattle-other_hp,def,6.8,kg/1000kg/day
2019,ASI,cattle-other_lp,def,10.8,kg/1000kg/day
2019,Indian Subcontinent,cattle-other,def,12.2,kg/1000kg/day
2019,Indian Subcontinent,cattle-other_hp,def,13.5,kg/1000kg/day
2019,Indian Subcontinent,cattle-other_lp,def,12.0,kg/1000kg/day
2019,Western Europe,buffalo,def,7.7,kg/1000kg/day
2019,Eastern Europe,buffalo,def,6.2,kg/1000kg/day
2019,Latin America,buffalo,def,11.2,kg/1000kg/day
2019,AFR,buffalo,def,12.9,kg/1000kg/day
2019,Middle East,buffalo,def,9.8,kg/1000kg/day
2019,ASI,buffalo,def,13.5,kg/1000kg/day
2019,Indian Subcontinent,buffalo,def,15.2,kg/1000kg/day
2019,Northern America,swine-growing,def,3.3,kg/1000kg/day
2019,Western Europe,swine-growing,def,4.5,kg/1000kg/day
2019,Eastern Europe,swine-growing,def,4.0,kg/1000kg/day
2019,AUS,swine-growing,def,4.0,kg/1000kg/day
2019,Latin America,swine-growing,def,5.0,kg/1000kg/day
2019,Latin America,swine-growing_hp,def,3.3,kg/1000kg/day
2019,Latin America,swine-growing_lp,def,8.3,kg/1000kg/day
2019,AFR,swine-growing,def,7.2,kg/1000kg/day
2019,AFR,swine-growing_hp,def,4.3,kg/1000kg/day
2019,AFR,swine-growing_lp,def,8.7,kg/1000kg/day
2019,Middle East,swine-growing,def,4.3,kg/1000kg/day
2019,Middle East,swine-growing_hp,def,3.9,kg/1000kg/day
2019,Middle East,swine-growing_lp,def,7.2,kg/1000kg/day
2019,ASI,swine-growing,def,5.8,kg/1000kg/day
2019,ASI,swine-growing_hp,def,4.3,kg/1000kg/day
2019,ASI,swine-growing_lp,def,7.1,kg/1000kg/day
2019,Indian Subcontinent,swine-growing,def,7.7,kg/1000kg/day
2019,Indian Subcontinent,swine-growing_hp,def,5.5,kg/1000kg/day
