year,region,product,property,value,unit
2019,Latin America,buffalo-dairy,def,500.0,kg/piece
2019,Latin America,buffalo-nondairy_growing,def,650.0,kg/piece
2019,Latin America,buffalo-nondairy_calve,def,650.0,kg/piece
2019,ASI,buffalo-nondairy_mature-male,def,490.0,kg/piece
2019,ASI,buffalo-dairy,def,420.0,kg/piece
2019,ASI,buffalo-nondairy_growing,def,490.0,kg/piece
2019,ASI,buffalo-nondairy_calve,def,490.0,kg/piece
2019,AFR,buffalo-nondairy_mature-male,def,590.0,kg/piece
2019,AFR,buffalo-dairy,def,440.0,kg/piece
2019,AFR,buffalo-nondairy_growing,def,590.0,kg/piece
2019,AFR,buffalo-nondairy_calve,def,590.0,kg/piece
2019,Middle East,buffalo-nondairy_mature-male,def,650.0,kg/piece
2019,Middle East,buffalo-dairy,def,520.0,kg/piece
2019,Middle East,buffalo-nondairy_growing,def,650.0,kg/piece
2019,Middle East,buffalo-nondairy_calve,def,650.0,kg/piece
2019,Indian Subcontinent,buffalo-nondairy_male-breeding,def,560.0,kg/piece
2019,Indian Subcontinent,buffalo-nondairy_male-working,def,560.0,kg/piece
2019,Indian Subcontinent,buffalo-dairy,def,480.0,kg/piece
2019,Indian Subcontinent,buffalo-nondairy_growing,def,560.0,kg/piece
2019,Indian Subcontinent,buffalo-nondairy_calve,def,560.0,kg/piece
2019,Northern America,cattle-dairy,min,325.00,kg/piece
2019,Western Europe,cattle-dairy,min,300.00,kg/piece
2019,Eastern Europe,cattle-dairy,min,275.00,kg/piece
2019,AUS,cattle-dairy,min,244.00,kg/piece
2019,Latin America,cattle-dairy,min,254.00,kg/piece
2019,Latin America,cattle-dairy_hp,min,260.00,kg/piece
2019,Latin America,cattle-dairy_lp,min,250.00,kg/piece
2019,ASI,cattle-dairy,min,193.00,kg/piece
2019,ASI,cattle-dairy_hp,min,242.50,kg/piece
2019,ASI,cattle-dairy_lp,min,177.50,kg/piece
2019,AFR,cattle-dairy,min,130.00,kg/piece
2019,AFR,cattle-dairy_hp,min,125.00,kg/piece
2019,AFR,cattle-dairy_lp,min,135.00,kg/piece
2019,Middle East,cattle-dairy,min,174.50,kg/piece
2019,Middle East,cattle-dairy_hp,min,255.00,kg/piece
2019,Middle East,cattle-dairy_lp,min,135.00,kg/piece
2019,Indian Subcontinent,cattle-dairy,min,142.50,kg/piece
2019,Indian Subcontinent,cattle-dairy_hp,min,175.00,kg/piece
2019,Indian Subcontinent,cattle-dairy_lp,min,132.50,kg/piece
2019,Northern America,cattle-other_mature-fem,min,290.00,kg/piece
2019,Northern America,cattle-other_mature-mal,min,410.00,kg/piece
2019,Northern America,cattle-other_calve-milk,min,350.00,kg/piece
2019,Northern America,cattle-other_calve-forage,min,350.00,kg/piece
2019,Northern America,cattle-other_growing,min,350.00,kg/piece
2019,Northern America,cattle-other_replacement,min,350.00,kg/piece
2019,Northern America,cattle-other_feedlot,min,350.00,kg/piece
2019,Western Europe,cattle-other_mature-mal,min,300.00,kg/piece
2019,Western Europe,cattle-other_replacement,min,300.00,kg/piece
2019,Western Europe,cattle-other_calve-milk,min,300.00,kg/piece
2019,Western Europe,cattle-other_calve-forage,min,300.00,kg/piece
2019,Eastern Europe,cattle-other_mature-fem,min,250.00,kg/piece
2019,Eastern Europe,cattle-other_mature-mal,min,300.00,kg/piece
2019,Eastern Europe,cattle-other_replacement,min,275.00,kg/piece
2019,Eastern Europe,cattle-other_calve-forage,min,275.00,kg/piece
2019,AUS,cattle-other_mature-fem,min,208.00,kg/piece
2019,AUS,cattle-other_mature-mal,min,233.50,kg/piece
2019,AUS,cattle-other_calve-forage,min,220.00,kg/piece
2019,Latin America,cattle-other_mature-fem,min,217.50,kg/piece
2019,Latin America,cattle-other_mature-mal,min,291.00,kg/piece
2019,Latin America,cattle-other_growing,min,252.50,kg/piece
2019,Latin America,cattle-other_replacement,min,252.50,kg/piece
2019,Latin America,cattle-other_calve-milk,min,252.50,kg/piece
2019,Latin America,cattle-other_calve-forage,min,252.50,kg/piece
2019,Latin America,cattle-other_feedlot,min,252.50,kg/piece
2019,ASI,cattle-other_mature-fem,min,188.00,kg/piece
2019,ASI,cattle-other_mature-fem-grazing,min,152.50,kg/piece
2019,ASI,cattle-other_mature-mal,min,250.50,kg/piece
2019,ASI,cattle-other_mature-mal-grazing,min,215.00,kg/piece
2019,ASI,cattle-other_growing,min,225.00,kg/piece
2019,ASI,cattle-other_calve-forage,min,225.00,kg/piece
2019,AFR,cattle-other_mature-fem,min,178.00,kg/piece
2019,AFR,cattle-other_mature-fem-grazing,min,137.50,kg/piece
2019,AFR,cattle-other_mature-mal,min,270.00,kg/piece
2019,AFR,cattle-other_draftbullock,min,270.00,kg/piece
2019,AFR,cattle-other_bullgrazing,min,270.00,kg/piece
2019,AFR,cattle-other_growing,min,160.00,kg/piece
2019,AFR,cattle-other_calve-forage,min,160.00,kg/piece
2019,Middle East,cattle-other_mature-fem,min,186.00,kg/piece
2019,Middle East,cattle-other_mature-mal,min,259.50,kg/piece
2019,Middle East,cattle-other_replacement,min,186.00,kg/piece
2019,Middle East,cattle-other_calve-forage,min,225.00,kg/piece
2019,Indian Subcontinent,cattle-other_mature-fem,min,126.50,kg/piece
2019,Indian Subcontinent,cattle-other_mature-mal,min,154.50,kg/piece
2019,Indian Subcontinent,cattle-other_draftbullock,min,154.50,kg/piece
2019,Indian Subcontinent,cattle-other_replacement,min,126.50,kg/piece
2019,Indian Subcontinent,cattle-other_calve-forage,min,175.00,kg/piece
2019,Latin America,cattle-other_hp_mature-fem,min,245.00,kg/piece
2019,Latin America,cattle-other_hp_mature-mal,min,297.50,kg/piece
2019,Latin America,cattle-other_hp_growing,min,270.00,kg/piece
2019,Latin America,cattle-other_hp_replacement,min,245.00,kg/piece
2019,Latin America,cattle-other_hp_calve-milk,min,270.00,kg/piece
2019,Latin America,cattle-other_hp_calve-forage,min,270.00,kg/piece
2019,Latin America,cattle-other_hp_feedlot,min,270.00,kg/piece
2019,Latin America,cattle-other_lp_mature-fem,min,210.00,kg/piece
2019,Latin America,cattle-other_lp_mature-mal,min,290.00,kg/piece
2019,Latin America,cattle-other_lp_growing,min,250.00,kg/piece
2019,Latin America,cattle-other_lp_replacement,min,210.00,kg/piece
2019,Latin America,cattle-other_lp_calve-milk,min,250.00,kg/piece
2019,Latin America,cattle-other_lp_calve-forage,min,250.00,kg/piece
2019,ASI,cattle-other_hp_mature-fem,min,225.00,kg/piece
2019,ASI,cattle-other_hp_mature-mal,min,275.00,kg/piece
2019,ASI,cattle-other_hp_growing,min,250.00,kg/piece
2019,ASI,cattle-other_hp_calve-forage,min,250.00,kg/piece
2019,ASI,cattle-other_lp_mature-fem-farming,min,175.00,kg/piece
2019,ASI,cattle-other_lp_mature-fem-grazing,min,152.50,kg/piece
2019,ASI,cattle-other_lp_mature-mal-farming,min,250.00,kg/piece
2019,ASI,cattle-other_lp_mature-mal-grazing,min,215.00,kg/piece
2019,ASI,cattle-other_lp_growing,min,200.00,kg/piece
2019,ASI,cattle-other_lp_calve-forage,min,200.00,kg/piece
2019,AFR,cattle-other_hp_mature-fem,min,195.00,kg/piece
2019,AFR,cattle-other_hp_mature-mal,min,270.00,kg/piece
2019,AFR,cattle-other_hp_growing,min,235.00,kg/piece
2019,AFR,cattle-other_hp_calve-forage,min,235.00,kg/piece
2019,AFR,cattle-other_lp_mature-fem,min,137.50,kg/piece
2019,AFR,cattle-other_lp_mature-fem-grazing,min,137.50,kg/piece
2019,AFR,cattle-other_lp_draftbullock,min,270.00,kg/piece
2019,AFR,cattle-other_lp_bullgrazing,min,270.00,kg/piece
2019,AFR,cattle-other_lp_growing,min,220.00,kg/piece
2019,AFR,cattle-other_lp_calve-forage,min,220.00,kg/piece
2019,Middle East,cattle-other_hp_mature-fem,min,250.00,kg/piece
2019,Middle East,cattle-other_hp_mature-mal,min,300.00,kg/piece
2019,Middle East,cattle-other_hp_replacement,min,250.00,kg/piece
2019,Middle East,cattle-other_hp_calve-forage,min,275.00,kg/piece
2019,Middle East,cattle-other_lp_mature-fem,min,165.00,kg/piece
2019,Middle East,cattle-other_lp_mature-mal,min,225.00,kg/piece
2019,Middle East,cattle-other_lp_replacement,min,165.00,kg/piece
2019,Middle East,cattle-other_lp_calve-forage,min,200.00,kg/piece
2019,Indian Subcontinent,cattle-other_hp_mature-fem,min,150.00,kg/piece
2019,Indian Subcontinent,cattle-other_hp_mature-mal,min,165.00,kg/piece
2019,Indian Subcontinent,cattle-other_hp_replacement,min,150.00,kg/piece
2019,Indian Subcontinent,cattle-other_hp_calve-forage,min,157.50,kg/piece
2019,Indian Subcontinent,cattle-other_lp_mature-fem,min,125.00,kg/piece
2019,Indian Subcontinent,cattle-other_lp_mature-mal,min,145.00,kg/piece
2019,Indian Subcontinent,cattle-other_lp_draftbullock,min,145.00,kg/piece
2019,Indian Subcontinent,cattle-other_lp_replacement,min,125.00,kg/piece
2019,Indian Subcontinent,cattle-other_lp_calve-forage,min,157.50,kg/piece
2019,Western Europe,buffalo-nondairy_mature-male,min,350.00,kg/piece
2019,Western Europe,buffalo-dairy,min,307.50,kg/piece
2019,Western Europe,buffalo-nondairy_growing,min,350.00,kg/piece
2019,Western Europe,buffalo-nondairy_calve,min,350.00,kg/piece
2019,Eastern Europe,buffalo-nondairy_mature-male,min,325.00,kg/piece
2019,Eastern Europe,buffalo-dairy,min,275.00,kg/piece
2019,Eastern Europe,buffalo-nondairy_growing,min,325.00,kg/piece
2019,Eastern Europe,buffalo-nondairy_calve,min,325.00,kg/piece
2019,Latin America,buffalo-nondairy_mature-male,min,325.00,kg/piece
2019,Latin America,buffalo-dairy,min,250.00,kg/piece
2019,Latin America,buffalo-nondairy_growing,min,325.00,kg/piece
2019,Latin America,buffalo-nondairy_calve,min,325.00,kg/piece
2019,ASI,buffalo-nondairy_mature-male,min,245.00,kg/piece
2019,ASI,buffalo-dairy,min,210.00,kg/piece
2019,ASI,buffalo-nondairy_growing,min,245.00,kg/piece
2019,ASI,buffalo-nondairy_calve,min,245.00,kg/piece
2019,AFR,buffalo-nondairy_mature-male,min,295.00,kg/piece
2019,AFR,buffalo-dairy,min,220.00,kg/piece
2019,AFR,buffalo-nondairy_growing,min,295.00,kg/piece
2019,AFR,buffalo-nondairy_calve,min,295.00,kg/piece
2019,Middle East,buffalo-nondairy_mature-male,min,325.00,kg/piece
2019,Middle East,buffalo-dairy,min,260.00,kg/piece
2019,Middle East,buffalo-nondairy_growing,min,325.00,kg/piece
2019,Middle East,buffalo-nondairy_calve,min,325.00,kg/piece
2019,Indian Subcontinent,buffalo-nondairy_male-breeding,min,280.00,kg/piece
2019,Indian Subcontinent,buffalo-nondairy_male-working,min,280.00,kg/piece
2019,Indian Subcontinent,buffalo-dairy,min,240.00,kg/piece
2019,Indian Subcontinent,buffalo-nondairy_growing,min,280.00,kg/piece
2019,Indian Subcontinent,buffalo-nondairy_calve,min,280.00,kg/piece
2019,Northern America,cattle-dairy,max,975.00,kg/piece
2019,Western Europe,cattle-dairy,max,900.00,kg/piece
2019,Eastern Europe,cattle-dairy,max,825.00,kg/piece
2019,AUS,cattle-dairy,max,732.00,kg/piece
2019,Latin America,cattle-dairy,max,762.00,kg/piece
2019,Latin America,cattle-dairy_hp,max,780.00,kg/piece
2019,Latin America,cattle-dairy_lp,max,750.00,kg/piece
2019,ASI,cattle-dairy,max,579.00,kg/piece
2019,ASI,cattle-dairy_hp,max,727.50,kg/piece
2019,ASI,cattle-dairy_lp,max,532.50,kg/piece
2019,AFR,cattle-dairy,max,390.00,kg/piece
2019,AFR,cattle-dairy_hp,max,375.00,kg/piece
2019,AFR,cattle-dairy_lp,max,405.00,kg/piece
2019,Middle East,cattle-dairy,max,523.50,kg/piece
2019,Middle East,cattle-dairy_hp,max,765.00,kg/piece
2019,Middle East,cattle-dairy_lp,max,405.00,kg/piece
2019,Indian Subcontinent,cattle-dairy,max,427.50,kg/piece
2019,Indian Subcontinent,cattle-dairy_hp,max,525.00,kg/piece
2019,Indian Subcontinent,cattle-dairy_lp,max,397.50,kg/piece
2019,Northern America,cattle-other_mature-fem,max,870.00,kg/piece
2019,Northern America,cattle-other_mature-mal,max,1230.00,kg/piece
2019,Northern America,cattle-other_calve-milk,max,1050.00,kg/piece
2019,Northern America,cattle-other_calve-forage,max,1050.00,kg/piece
2019,Northern America,cattle-other_growing,max,1050.00,kg/piece
2019,Northern America,cattle-other_replacement,max,1050.00,kg/piece
2019,Northern America,cattle-other_feedlot,max,1050.00,kg/piece
2019,Western Europe,cattle-other_mature-mal,max,900.00,kg/piece
2019,Western Europe,cattle-other_replacement,max,900.00,kg/piece
2019,Western Europe,cattle-other_calve-milk,max,900.00,kg/piece
2019,Western Europe,cattle-other_calve-forage,max,900.00,kg/piece
2019,Eastern Europe,cattle-other_mature-fem,max,750.00,kg/piece
2019,Eastern Europe,cattle-other_mature-mal,max,900.00,kg/piece
2019,Eastern Europe,cattle-other_replacement,max,825.00,kg/piece
2019,Eastern Europe,cattle-other_calve-forage,max,825.00,kg/piece
2019,AUS,cattle-other_mature-fem,max,624.00,kg/piece
2019,AUS,cattle-other_mature-mal,max,700.50,kg/piece
2019,AUS,cattle-other_calve-forage,max,660.00,kg/piece
2019,Latin America,cattle-other_mature-fem,max,652.50,kg/piece
2019,Latin America,cattle-other_mature-mal,max,873.00,kg/piece
2019,Latin America,cattle-other_growing,max,757.50,kg/piece
2019,Latin America,cattle-other_replacement,max,757.50,kg/piece
2019,Latin America,cattle-other_calve-milk,max,757.50,kg/piece
2019,Latin America,cattle-other_calve-forage,max,757.50,kg/piece
2019,Latin America,cattle-other_feedlot,max,757.50,kg/piece
2019,ASI,cattle-other_mature-fem,max,564.00,kg/piece
2019,ASI,cattle-other_mature-fem-grazing,max,457.50,kg/piece
2019,ASI,cattle-other_mature-mal,max,751.50,kg/piece
2019,ASI,cattle-other_mature-mal-grazing,max,645.00,kg/piece
2019,ASI,cattle-other_growing,max,675.00,kg/piece
2019,ASI,cattle-other_calve-forage,max,675.00,kg/piece
2019,AFR,cattle-other_mature-fem,max,534.00,kg/piece
2019,AFR,cattle-other_mature-fem-grazing,max,412.50,kg/piece
2019,AFR,cattle-other_mature-mal,max,810.00,kg/piece
2019,AFR,cattle-other_draftbullock,max,810.00,kg/piece
2019,AFR,cattle-other_bullgrazing,max,810.00,kg/piece
2019,AFR,cattle-other_growing,max,480.00,kg/piece
2019,AFR,cattle-other_calve-forage,max,480.00,kg/piece
2019,Middle East,cattle-other_mature-fem,max,558.00,kg/piece
2019,Middle East,cattle-other_mature-mal,max,778.50,kg/piece
2019,Middle East,cattle-other_replacement,max,558.00,kg/piece
2019,Middle East,cattle-other_calve-forage,max,675.00,kg/piece
2019,Indian Subcontinent,cattle-other_mature-fem,max,379.50,kg/piece
2019,Indian Subcontinent,cattle-other_mature-mal,max,463.50,kg/piece
2019,Indian Subcontinent,cattle-other_draftbullock,max,463.50,kg/piece
2019,Indian Subcontinent,cattle-other_replacement,max,379.50,kg/piece
2019,Indian Subcontinent,cattle-other_calve-forage,max,525.00,kg/piece
2019,Latin America,cattle-other_hp_mature-fem,max,735.00,kg/piece
2019,Latin America,cattle-other_hp_mature-mal,max,892.50,kg/piece
2019,Latin America,cattle-other_hp_growing,max,810.00,kg/piece
2019,Latin America,cattle-other_hp_replacement,max,735.00,kg/piece
2019,Latin America,cattle-other_hp_calve-milk,max,810.00,kg/piece
2019,Latin America,cattle-other_hp_calve-forage,max,810.00,kg/piece
2019,Latin America,cattle-other_hp_feedlot,max,810.00,kg/piece
2019,Latin America,cattle-other_lp_mature-fem,max,630.00,kg/piece
2019,Latin America,cattle-other_lp_mature-mal,max,870.00,kg/piece
2019,Latin America,cattle-other_lp_growing,max,750.00,kg/piece
2019,Latin America,cattle-other_lp_replacement,max,630.00,kg/piece
2019,Latin America,cattle-other_lp_calve-milk,max,750.00,kg/piece
2019,Latin America,cattle-other_lp_calve-forage,max,750.00,kg/piece
2019,ASI,cattle-other_hp_mature-fem,max,675.00,kg/piece
2019,ASI,cattle-other_hp_mature-mal,max,825.00,kg/piece
2019,ASI,cattle-other_hp_growing,max,750.00,kg/piece
2019,ASI,cattle-other_hp_calve-forage,max,750.00,kg/piece
2019,ASI,cattle-other_lp_mature-fem-farming,max,525.00,kg/piece
2019,ASI,cattle-other_lp_mature-fem-grazing,max,457.50,kg/piece
2019,ASI,cattle-other_lp_mature-mal-farming,max,750.00,kg/piece
2019,ASI,cattle-other_lp_mature-mal-grazing,max,645.00,kg/piece
2019,ASI,cattle-other_lp_growing,max,600.00,kg/piece
2019,ASI,cattle-other_lp_calve-forage,max,600.00,kg/piece
2019,AFR,cattle-other_hp_mature-fem,max,585.00,kg/piece
2019,AFR,cattle-other_hp_mature-mal,max,810.00,kg/piece
2019,AFR,cattle-other_hp_growing,max,705.00,kg/piece
2019,AFR,cattle-other_hp_calve-forage,max,705.00,kg/piece
2019,AFR,cattle-other_lp_mature-fem,max,412.50,kg/piece
2019,AFR,cattle-other_lp_mature-fem-grazing,max,412.50,kg/piece
2019,AFR,cattle-other_lp_draftbullock,max,810.00,kg/piece
2019,AFR,cattle-other_lp_bullgrazing,max,810.00,kg/piece
2019,AFR,cattle-other_lp_growing,max,660.00,kg/piece
2019,AFR,cattle-other_lp_calve-forage,max,660.00,kg/piece
2019,Middle East,cattle-other_hp_mature-fem,max,750.00,kg/piece
2019,Middle East,cattle-other_hp_mature-mal,max,900.00,kg/piece
2019,Middle East,cattle-other_hp_replacement,max,750.00,kg/piece
2019,Middle East,cattle-other_hp_calve-forage,max,825.00,kg/piece
2019,Middle East,cattle-other_lp_mature-fem,max,495.00,kg/piece
2019,Middle East,cattle-other_lp_mature-mal,max,675.00,kg/piece
2019,Middle East,cattle-other_lp_replacement,max,495.00,kg/piece
2019,Middle East,cattle-other_lp_calve-forage,max,600.00,kg/piece
2019,Indian Subcontinent,cattle-other_hp_mature-fem,max,450.00,kg/piece
2019,Indian Subcontinent,cattle-other_hp_mature-mal,max,495.00,kg/piece
2019,Indian Subcontinent,cattle-other_hp_replacement,max,450.00,kg/piece
2019,Indian Subcontinent,cattle-other_hp_calve-forage,max,472.50,kg/piece
2019,Indian Subcontinent,cattle-other_lp_mature-fem,max,375.00,kg/piece
2019,Indian Subcontinent,cattle-other_lp_mature-mal,max,435.00,kg/piece
2019,Indian Subcontinent,cattle-other_lp_draftbullock,max,435.00,kg/piece
2019,Indian Subcontinent,cattle-other_lp_replacement,max,375.00,kg/piece
2019,Indian Subcontinent,cattle-other_lp_calve-forage,max,472.50,kg/piece
2019,Western Europe,buffalo-nondairy_mature-male,max,1050.00,kg/piece
2019,Western Europe,buffalo-dairy,max,922.50,kg/piece
2019,Western Europe,buffalo-nondairy_growing,max,1050.00,kg/piece
2019,Western Europe,buffalo-nondairy_calve,max,1050.00,kg/piece
2019,Eastern Europe,buffalo-nondairy_mature-male,max,975.00,kg/piece
2019,Eastern Europe,buffalo-dairy,max,825.00,kg/piece
2019,Eastern Europe,buffalo-nondairy_growing,max,975.00,kg/piece
2019,Eastern Europe,buffalo-nondairy_calve,max,975.00,kg/piece
2019,Latin America,buffalo-nondairy_mature-male,max,975.00,kg/piece
2019,Latin America,buffalo-dairy,max,750.00,kg/piece
2019,Latin America,buffalo-nondairy_growing,max,975.00,kg/piece
2019,Latin America,buffalo-nondairy_calve,max,975.00,kg/piece
2019,ASI,buffalo-nondairy_mature-male,max,735.00,kg/piece
