year,region,activity,product,property,value,unit
2016,World,cgt_anthracite,waste,def,0.00961,t/t
2016,World,cgt_anthracite,waste,min,0.006727,t/t
2016,World,cgt_anthracite,waste,max,0.012493,t/t
2016,World,cgt_anthracite,waste,abs_min,0.0,t/t
2016,World,cgt_anthracite,waste,abs_max,inf,t/t
2016,World,cct_anthracite,waste,def,0.00237,t/t
2016,World,cct_anthracite,waste,min,0.001659,t/t
2016,World,cct_anthracite,waste,max,0.003081,t/t
2016,World,cct_anthracite,waste,abs_min,0.0,t/t
2016,World,cct_anthracite,waste,abs_max,inf,t/t
2016,World,csr_a_coke_oven_gas,hydrogen_sulphide,def,0.0137,t/t
2016,World,csr_a_coke_oven_gas,hydrogen_sulphide,min,0.00959,t/t
2016,World,csr_a_coke_oven_gas,hydrogen_sulphide,max,0.01781,t/t
2016,World,csr_a_coke_oven_gas,hydrogen_sulphide,abs_min,0.0,t/t
2016,World,csr_a_coke_oven_gas,hydrogen_sulphide,abs_max,inf,t/t
2016,World,cgt_anthracite,high_radioaw,def,0.00000275,t/t
2016,World,cgt_anthracite,high_radioaw,min,0.000001925,t/t
2016,World,cgt_anthracite,high_radioaw,max,0.000003575,t/t
2016,World,cgt_anthracite,high_radioaw,abs_min,0.0,t/t
2016,World,cgt_anthracite,high_radioaw,abs_max,inf,t/t
2016,World,cgt_anthracite,low_radioaw,def,0.00003397,t/t
2016,World,cgt_anthracite,low_radioaw,min,0.000023779,t/t
2016,World,cgt_anthracite,low_radioaw,max,0.000044161,t/t
2016,World,cgt_anthracite,low_radioaw,abs_min,0.0,t/t
2016,World,cgt_anthracite,low_radioaw,abs_max,inf,t/t
2016,World,cgt_anthracite,mod_radioaw,def,0.00001615,t/t
2016,World,cgt_anthracite,mod_radioaw,min,0.000011305,t/t
2016,World,cgt_anthracite,mod_radioaw,max,0.000020995,t/t
2016,World,cgt_anthracite,mod_radioaw,abs_min,0.0,t/t
2016,World,cgt_anthracite,mod_radioaw,abs_max,inf,t/t
2016,World,cct_anthracite,high_radioaw,def,0.00000034,t/t
2016,World,cct_anthracite,high_radioaw,min,0.000000238,t/t
2016,World,cct_anthracite,high_radioaw,max,0.000000442,t/t
2016,World,cct_anthracite,high_radioaw,abs_min,0.0,t/t
2016,World,cct_anthracite,high_radioaw,abs_max,inf,t/t
2016,World,cct_anthracite,low_radioaw,def,0.00000416,t/t
2016,World,cct_anthracite,low_radioaw,min,0.000002912,t/t
2016,World,cct_anthracite,low_radioaw,max,0.000005408,t/t
2016,World,cct_anthracite,low_radioaw,abs_min,0.0,t/t
2016,World,cct_anthracite,low_radioaw,abs_max,inf,t/t
2016,World,cct_anthracite,mod_radioaw,def,0.00000198,t/t
2016,World,cct_anthracite,mod_radioaw,min,0.000001386,t/t
2016,World,cct_anthracite,mod_radioaw,max,0.000002574,t/t
2016,World,cct_anthracite,mod_radioaw,abs_min,0.0,t/t
2016,World,cct_anthracite,mod_radioaw,abs_max,inf,t/t
2016,World,csr_a_natural_gas,dissolved_solids,def,0.00000135,t/t
2016,World,csr_a_natural_gas,dissolved_solids,min,0.000000945,t/t
2016,World,csr_a_natural_gas,dissolved_solids,max,0.000001755,t/t
2016,World,csr_a_natural_gas,dissolved_solids,abs_min,0.0,t/t
2016,World,csr_a_natural_gas,dissolved_solids,abs_max,inf,t/t
2016,World,cgt_anthracite,slag,def,0.15,t/t
2016,World,cgt_anthracite,slag,min,0.105,t/t
2016,World,cgt_anthracite,slag,max,0.195,t/t
2016,World,cgt_anthracite,slag,abs_min,0.0,t/t
2016,World,cgt_anthracite,slag,abs_max,inf,t/t
2016,World,cct_coke_oven_gas,exhaust_gas,def,0.872,t/t
2016,World,cct_coke_oven_gas,exhaust_gas,min,0.6104,t/t
2016,World,cct_coke_oven_gas,exhaust_gas,max,1.1336,t/t
2016,World,cct_coke_oven_gas,exhaust_gas,abs_min,0.0,t/t
2016,World,cct_coke_oven_gas,exhaust_gas,abs_max,inf,t/t
2016,World,cgt_anthracite,wastewater,def,0.0000634,t/t
2016,World,cgt_anthracite,wastewater,min,0.00004438,t/t
2016,World,cgt_anthracite,wastewater,max,0.00008242,t/t
2016,World,cgt_anthracite,wastewater,abs_min,0.0,t/t
2016,World,cgt_anthracite,wastewater,abs_max,inf,t/t
2016,World,gasify_agric_residues,wastewater,def,0.06591,t/t
2016,World,gasify_agric_residues,wastewater,min,0.046137,t/t
2016,World,gasify_agric_residues,wastewater,max,0.085683,t/t
2016,World,gasify_agric_residues,wastewater,abs_min,0.0,t/t
2016,World,gasify_agric_residues,wastewater,abs_max,inf,t/t
2016,World,cgt_anthracite,ash,def,0.00016,t/t
2016,World,cgt_anthracite,ash,min,0.000112,t/t
2016,World,cgt_anthracite,ash,max,0.000208,t/t
2016,World,cgt_anthracite,ash,abs_min,0.0,t/t
2016,World,cgt_anthracite,ash,abs_max,inf,t/t
2016,World,co2_hydrogenation,spent_catalyst,def,0.02,t/t
2016,World,co2_hydrogenation,spent_catalyst,min,0.014,t/t
2016,World,co2_hydrogenation,spent_catalyst,max,0.026,t/t
2016,World,co2_hydrogenation,spent_catalyst,abs_min,0.0,t/t
2016,World,co2_hydrogenation,spent_catalyst,abs_max,inf,t/t
2016,World,co2_hydrogenation,wastewater,def,0.10,t/t
2016,World,co2_hydrogenation,wastewater,min,0.07,t/t
2016,World,co2_hydrogenation,wastewater,max,0.13,t/t
