year,region,product,activity,property,value,unit
2016,EUR,water,co2_hydrogenation,abs_min,0.0,t/t
2016,EUR,water,co2_hydrogenation,abs_max,inf,t/t
2016,US,water,csr_a_natural_gas,def,0.000394,t/t
2016,US,water,csr_a_natural_gas,min,0.000266,t/t
2016,US,water,csr_a_natural_gas,max,0.000494,t/t
2016,US,water,csr_a_natural_gas,abs_min,0.0,t/t
2016,US,water,csr_a_natural_gas,abs_max,inf,t/t
2016,US,deionised_water,csr_a_natural_gas,def,0.3550,t/t
2016,US,deionised_water,csr_a_natural_gas,min,0.2485,t/t
2016,US,deionised_water,csr_a_natural_gas,max,0.4615,t/t
2016,US,deionised_water,csr_a_natural_gas,abs_min,0.0,t/t
2016,US,deionised_water,csr_a_natural_gas,abs_max,inf,t/t
2016,US,cooling_water,csr_a_natural_gas,def,200,t/t
2016,US,cooling_water,csr_a_natural_gas,min,140,t/t
2016,US,cooling_water,csr_a_natural_gas,max,260,t/t
2016,US,cooling_water,csr_a_natural_gas,abs_min,0,t/t
2016,US,cooling_water,csr_a_natural_gas,abs_max,inf,t/t
2016,CN,water,csr_a_natural_gas,def,0.394,t/t
2016,CN,water,csr_a_natural_gas,min,0.2758,t/t
2016,CN,water,csr_a_natural_gas,max,0.5122,t/t
2016,CN,water,csr_a_natural_gas,abs_min,0.0,t/t
2016,CN,water,csr_a_natural_gas,abs_max,inf,t/t
2016,CN,water,csr_a_natural_gas,def,0.44239,t/t
2016,CN,water,csr_a_natural_gas,min,0.309673,t/t
2016,CN,water,csr_a_natural_gas,max,0.575107,t/t
2016,CN,water,csr_a_natural_gas,abs_min,0.0,t/t
2016,CN,water,csr_a_natural_gas,abs_max,inf,t/t
2016,CN,water,cgt_natural_gas,def,0.07338,t/t
2016,CN,water,cgt_natural_gas,min,0.051366,t/t
2016,CN,water,cgt_natural_gas,max,0.095394,t/t
2016,CN,water,cgt_natural_gas,abs_min,0.0,t/t
2016,CN,water,cgt_natural_gas,abs_max,inf,t/t
2016,CN,water,cct_natural_gas,def,0.01022,t/t
2016,CN,water,cct_natural_gas,min,0.007154,t/t
2016,CN,water,cct_natural_gas,max,0.013286,t/t
2016,CN,water,cct_natural_gas,abs_min,0.0,t/t
2016,CN,water,cct_natural_gas,abs_max,inf,t/t
2016,CN,water,csr_a_coke_oven_gas,def,0.35,t/t
2016,CN,water,csr_a_coke_oven_gas,min,0.245,t/t
2016,CN,water,csr_a_coke_oven_gas,max,0.455,t/t
2016,CN,water,csr_a_coke_oven_gas,abs_min,0.0,t/t
2016,CN,water,csr_a_coke_oven_gas,abs_max,inf,t/t
2016,CN,fresh_water,cgt_coke_oven_gas,def,0.35,t/t
2016,CN,fresh_water,cgt_coke_oven_gas,min,0.245,t/t
2016,CN,fresh_water,cgt_coke_oven_gas,max,0.455,t/t
2016,CN,fresh_water,cgt_coke_oven_gas,abs_min,0.0,t/t
2016,CN,fresh_water,cgt_coke_oven_gas,abs_max,inf,t/t
2016,CN,water,pox_coke_oven_gas,def,1.41153,t/t
2016,CN,water,pox_coke_oven_gas,min,0.988071,t/t
2016,CN,water,pox_coke_oven_gas,max,1.835989,t/t
2016,CN,water,pox_coke_oven_gas,abs_min,0.0,t/t
2016,CN,water,pox_coke_oven_gas,abs_max,inf,t/t
2016,CN,water,cgt_anthracite,def,1.45,t/t
2016,CN,water,cgt_anthracite,min,1.015,t/t
2016,CN,water,cgt_anthracite,max,1.885,t/t
2016,CN,water,cgt_anthracite,abs_min,0.0,t/t
2016,CN,water,cgt_anthracite,abs_max,inf,t/t
2016,CN,water,cct_anthracite,def,0.20,t/t
2016,CN,water,cct_anthracite,min,0.14,t/t
2016,CN,water,cct_anthracite,max,0.26,t/t
2016,CN,water,cct_anthracite,abs_min,0.0,t/t
2016,CN,water,cct_anthracite,abs_max,inf,t/t
2016,CN,water,csr_a_natural_gas,def,11,t/t
2016,CN,water,csr_a_natural_gas,min,7.7,t/t
2016,CN,water,csr_a_natural_gas,max,14.3,t/t
2016,CN,water,csr_a_natural_gas,abs_min,0.0,t/t
2016,CN,water,csr_a_natural_gas,abs_max,inf,t/t
2016,CN,water,pox_anthracite,def,9.03,t/t
2016,CN,water,pox_anthracite,min,6.321,t/t
2016,CN,water,pox_anthracite,max,11.739,t/t
2016,CN,water,pox_anthracite,abs_min,0.0,t/t
2016,CN,water,pox_anthracite,abs_max,inf,t/t
2016,CN,fresh_water,cgt_anthracite,def,64.81,t/t
2016,CN,fresh_water,cgt_anthracite,min,45.367,t/t
2016,CN,fresh_water,cgt_anthracite,max,84.253,t/t
2016,CN,fresh_water,cgt_anthracite,abs_min,0.0,t/t
2016,CN,fresh_water,cgt_anthracite,abs_max,inf,t/t
2016,CN,underground_water,cgt_anthracite,def,2.94,t/t
2016,CN,underground_water,cgt_anthracite,min,2.058,t/t
2016,CN,underground_water,cgt_anthracite,max,3.822,t/t
2016,CN,underground_water,cgt_anthracite,abs_min,0.0,t/t
2016,CN,underground_water,cgt_anthracite,abs_max,inf,t/t
2016,CN,fresh_water,cgt_anthracite,def,135.52,t/t
2016,CN,fresh_water,cgt_anthracite,min,94.864,t/t
2016,CN,fresh_water,cgt_anthracite,max,176.176,t/t
2016,CN,fresh_water,cgt_anthracite,abs_min,0.0,t/t
2016,CN,fresh_water,cgt_anthracite,abs_max,inf,t/t
2016,CN,fresh_water,cgt_anthracite,def,2184.23,t/t
2016,CN,fresh_water,cgt_anthracite,min,1528.961,t/t
2016,CN,fresh_water,cgt_anthracite,max,2839.499,t/t
2016,CN,fresh_water,cgt_anthracite,abs_min,0.0,t/t
2016,CN,fresh_water,cgt_anthracite,abs_max,inf,t/t
2016,CN,sea_water,cgt_anthracite,def,10.89,t/t
2016,CN,sea_water,cgt_anthracite,min,7.623,t/t
2016,CN,sea_water,cgt_anthracite,max,14.157,t/t
2016,CN,sea_water,cgt_anthracite,abs_min,0.0,t/t
2016,CN,sea_water,cgt_anthracite,abs_max,inf,t/t
2016,CN,water,cct_coke_oven_gas,def,6.19,t/t
2016,CN,water,cct_coke_oven_gas,min,4.333,t/t
2016,CN,water,cct_coke_oven_gas,max,8.047,t/t
2016,CN,water,cct_coke_oven_gas,abs_min,0.0,t/t
2016,CN,water,cct_coke_oven_gas,abs_max,inf,t/t
2016,CN,fresh_water,cct_anthracite,def,13.15,t/t
2016,CN,fresh_water,cct_anthracite,min,9.205,t/t
2016,CN,fresh_water,cct_anthracite,max,17.095,t/t
2016,CN,fresh_water,cct_anthracite,abs_min,0.0,t/t
2016,CN,fresh_water,cct_anthracite,abs_max,inf,t/t
017,CN,underground_water,cct_anthracite,def,0.77,t/t
2016,CN,underground_water,cct_anthracite,min,0.539,t/t
2016,CN,underground_water,cct_anthracite,max,1.001,t/t
2016,CN,underground_water,cct_anthracite,abs_min,0.0,t/t
2016,CN,underground_water,cct_anthracite,abs_max,inf,t/t
2016,CN,fresh_water,cct_anthracite,def,18.15,t/t
2016,CN,fresh_water,cct_anthracite,min,12.705,t/t
2016,CN,fresh_water,cct_anthracite,max,23.595,t/t
2016,CN,fresh_water,cct_anthracite,abs_min,0.0,t/t
2016,CN,fresh_water,cct_anthracite,abs_max,inf,t/t
2016,CN,fresh_water,cct_anthracite,def,276.42,t/t
2016,CN,fresh_water,cct_anthracite,min,193.494,t/t
2016,CN,fresh_water,cct_anthracite,max,359.346,t/t
2016,CN,fresh_water,cct_anthracite,abs_min,0.0,t/t
2016,CN,fresh_water,cct_anthracite,abs_max,inf,t/t
2016,CN,sea_water,cct_anthracite,def,1.34,t/t
2016,CN,sea_water,cct_anthracite,min,0.938,t/t
2016,CN,sea_water,cct_anthracite,max,1.742,t/t
2016,CN,sea_water,cct_anthracite,abs_min,0.0,t/t
2016,CN,sea_water,cct_anthracite,abs_max,inf,t/t
2019,CN,fresh_water,csr_a_natural_gas,def,986.61,t/t
2019,CN,fresh_water,csr_a_natural_gas,min,690.627,t/t
2019,CN,fresh_water,csr_a_natural_gas,max,1283.593,t/t
2019,CN,fresh_water,csr_a_natural_gas,abs_min,0.0,t/t
2019,CN,fresh_water,csr_a_natural_gas,abs_max,inf,t/t
2019,CN,water,pox_anthracite,def,986.61,t/t
2019,CN,water,pox_anthracite,min,690.627,t/t
2019,CN,water,pox_anthracite,max,1283.593,t/t
2019,CN,water,pox_anthracite,abs_min,0.0,t/t
2019,CN,water,pox_anthracite,abs_max,inf,t/t
2019,CN,fresh_water,cgt_anthracite,def,0.69,t/t
2019,CN,fresh_water,cgt_anthracite,min,0.483,t/t
2019,CN,fresh_water,cgt_anthracite,max,0.897,t/t
2019,CN,fresh_water,cgt_anthracite,abs_min,0.0,t/t
2019,CN,fresh_water,cgt_anthracite,abs_max,inf,t/t
2019,CN,water,cgt_anthracite,def,134.01,t/t
2019,CN,water,cgt_anthracite,min,93.807,t/t
2019,CN,water,cgt_anthracite,max,174.213,t/t
2019,CN,water,cgt_anthracite,abs_min,0.0,t/t
2019,CN,water,cgt_anthracite,abs_max,inf,t/t
2019,CN,water,cgt_anthracite,def,14.2,t/t
2019,CN,water,cgt_anthracite,min,9.94,t/t
2019,CN,water,cgt_anthracite,max,18.46,t/t
2019,CN,water,cgt_anthracite,abs_min,0.0,t/t
2019,CN,water,cgt_anthracite,abs_max,inf,t/t
2019,CN,fresh_water,cct_coke_oven_gas,def,6.02,t/t
2019,CN,fresh_water,cct_coke_oven_gas,min,4.214,t/t
2019,CN,fresh_water,cct_coke_oven_gas,max,7.826,t/t
2019,CN,fresh_water,cct_coke_oven_gas,abs_min,0.0,t/t
2019,CN,fresh_water,cct_coke_oven_gas,abs_max,inf,t/t
2019,CN,fresh_water,cct_coke_oven_gas,def,6.19,t/t
2019,CN,fresh_water,cct_coke_oven_gas,min,4.333,t/t
2019,CN,fresh_water,cct_coke_oven_gas,max,8.047,t/t
2019,CN,fresh_water,cct_coke_oven_gas,abs_min,0.0,t/t
2019,CN,fresh_water,cct_coke_oven_gas,abs_max,inf,t/t
2021,CN,water,cgt_anthracite,def,148.21,t/t
2021,CN,water,cgt_anthracite,min,103.747,t/t
2021,CN,water,cgt_anthracite,max,192.673,t/t
2021,CN,water,cgt_anthracite,abs_min,0.0,t/t
2021,CN,water,cgt_anthracite,abs_max,inf,t/t
2016,CN,desalinated_water,cct_coke_oven_gas,def,1.14,t/t
2016,CN,desalinated_water,cct_coke_oven_gas,min,0.798,t/t
2016,CN,desalinated_water,cct_coke_oven_gas,max,1.482,t/t
2016,CN,desalinated_water,cct_coke_oven_gas,abs_min,0.0,t/t
2016,CN,desalinated_water,cct_coke_oven_gas,abs_max,inf,t/t
2016,CN,fresh_water,cct_coke_oven_gas,def,6.19,t/t
2016,CN,fresh_water,cct_coke_oven_gas,min,4.333,t/t
2016,CN,fresh_water,cct_coke_oven_gas,max,8.047,t/t
2016,CN,fresh_water,cct_coke_oven_gas,abs_min,0.0,t/t
2016,CN,fresh_water,cct_coke_oven_gas,abs_max,inf,t/t
2016,CN,water,cct_coke_oven_gas,def,0.053,t/t
2016,CN,water,cct_coke_oven_gas,min,0.0371,t/t
2016,CN,water,cct_coke_oven_gas,max,0.0689,t/t
2016,CN,water,cct_coke_oven_gas,abs_min,0.0,t/t
2016,CN,water,cct_coke_oven_gas,abs_max,inf,t/t
2016,CN,tap_water,cgt_anthracite,def,0.196,t/t
2016,CN,tap_water,cgt_anthracite,min,0.1372,t/t
2016,CN,tap_water,cgt_anthracite,max,0.2548,t/t
2016,CN,tap_water,cgt_anthracite,abs_min,0.0,t/t
2016,CN,tap_water,cgt_anthracite,abs_max,inf,t/t
2016,CN,cooling_water,cgt_anthracite,def,14.7,t/t
2016,CN,cooling_water,cgt_anthracite,min,10.29,t/t
2016,CN,cooling_water,cgt_anthracite,max,19.11,t/t
2016,CN,cooling_water,cgt_anthracite,abs_min,0.0,t/t
2016,CN,cooling_water,cgt_anthracite,abs_max,inf,t/t
2016,CN,river_water,cgt_anthracite,def,0.965,t/t
2016,CN,fresh_water,cgt_anthracite,min,0.6755,t/t
2016,CN,fresh_water,cgt_anthracite,max,1.2545,t/t
2016,CN,fresh_water,cgt_anthracite,abs_min,0.0,t/t
2016,CN,fresh_water,cgt_anthracite,abs_max,inf,t/t
2016,CN,well_water,cgt_anthracite,def,0.817,t/t
2016,CN,well_water,cgt_anthracite,min,0.5719,t/t
2016,CN,well_water,cgt_anthracite,max,1.0621,t/t
2016,CN,well_water,cgt_anthracite,abs_min,0.0,t/t
2016,CN,well_water,cgt_anthracite,abs_max,inf,t/t
2016,CN,deionised_water,cgt_anthracite,def,0.0634,t/t
2016,CN,deionised_water,cgt_anthracite,min,0.04438,t/t
2016,CN,deionised_water,cgt_anthracite,max,0.08242,t/t
2016,CN,deionised_water,cgt_anthracite,abs_min,0.0,t/t
2016,CN,deionised_water,cgt_anthracite,abs_max,inf,t/t
