year,region,activity,property,value,unit
2016,World,gasify_wet_biomass,max,0.0,MJ/t
2016,World,gasify_wet_biomass,abs_min,0.0,MJ/t
2016,World,gasify_wet_biomass,abs_max,inf,MJ/t
2016,World,gasify_agric_residues,def,0.0,MJ/t
2016,World,gasify_agric_residues,min,0.0,MJ/t
2016,World,gasify_agric_residues,max,0.0,MJ/t
2016,World,gasify_agric_residues,abs_min,0.0,MJ/t
2016,World,gasify_agric_residues,abs_max,inf,MJ/t
2016,World,gasify_lipid_rich_biomass,def,0.0,MJ/t
2016,World,gasify_lipid_rich_biomass,min,0.0,MJ/t
2016,World,gasify_lipid_rich_biomass,max,0.0,MJ/t
2016,World,gasify_lipid_rich_biomass,abs_min,0.0,MJ/t
2016,World,gasify_lipid_rich_biomass,abs_max,inf,MJ/t
2016,World,gasify_carbonaceous_biomass,def,0.0,MJ/t
2016,World,gasify_carbonaceous_biomass,min,0.0,MJ/t
2016,World,gasify_carbonaceous_biomass,max,0.0,MJ/t
2016,World,gasify_carbonaceous_biomass,abs_min,0.0,MJ/t
2016,World,gasify_carbonaceous_biomass,abs_max,inf,MJ/t
2016,World,gasify_isw_food,def,0.0,MJ/t
2016,World,gasify_isw_food,min,0.0,MJ/t
2016,World,gasify_isw_food,max,0.0,MJ/t
2016,World,gasify_isw_food,abs_min,0.0,MJ/t
2016,World,gasify_isw_food,abs_max,inf,MJ/t
2016,World,gasify_msw,def,0.0,MJ/t
2016,World,gasify_msw,min,0.0,MJ/t
2016,World,gasify_msw,max,0.0,MJ/t
2016,World,gasify_msw,abs_min,0.0,MJ/t
2016,World,gasify_msw,abs_max,inf,MJ/t
2016,World,gasify_forest_residues,def,0.0,MJ/t
2016,World,gasify_forest_residues,min,0.0,MJ/t
2016,World,gasify_forest_residues,max,0.0,MJ/t
2016,World,gasify_forest_residues,abs_min,0.0,MJ/t
2016,World,gasify_forest_residues,abs_max,inf,MJ/t
2016,World,PtM,def,0.0,MJ/t
2016,World,PtM,min,0.0,MJ/t
2016,World,PtM,max,0.0,MJ/t
2016,World,PtM,abs_min,0.0,MJ/t
2016,World,PtM,abs_max,inf,MJ/t
2016,World,co2_hydrogenation,def,0.0,MJ/t
2016,World,co2_hydrogenation,min,0.0,MJ/t
2016,World,co2_hydrogenation,max,0.0,MJ/t
2016,World,co2_hydrogenation,abs_min,0.0,MJ/t
2016,World,co2_hydrogenation,abs_max,inf,MJ/t
2016,World,co2_hydrogenation_anthracite,def,0.0,MJ/t
2016,World,co2_hydrogenation_anthracite,min,0.0,MJ/t
2016,World,co2_hydrogenation_anthracite,max,0.0,MJ/t
2016,World,co2_hydrogenation_anthracite,abs_min,0.0,MJ/t
2016,World,co2_hydrogenation_anthracite,abs_max,inf,MJ/t
2016,World,direct_co2_electrolysis,def,0.0,MJ/t
2016,World,direct_co2_electrolysis,min,0.0,MJ/t
2016,World,direct_co2_electrolysis,max,0.0,MJ/t
2016,World,direct_co2_electrolysis,abs_min,0.0,MJ/t
2016,World,direct_co2_electrolysis,abs_max,inf,MJ/t
2016,US,csr_a_natural_gas,def,7.37,MJ/t
2016,US,csr_a_natural_gas,min,5.16,MJ/t
2016,US,csr_a_natural_gas,max,9.58,MJ/t
2016,US,csr_a_natural_gas,abs_min,0.0,MJ/t
2016,US,csr_a_natural_gas,abs_max,inf,MJ/t
2019,US,csr_a_natural_gas,def,10.0,MJ/t
2019,US,csr_a_natural_gas,min,7.0,MJ/t
2019,US,csr_a_natural_gas,max,13.0,MJ/t
2019,US,csr_a_natural_gas,abs_min,0.0,MJ/t
2019,US,csr_a_natural_gas,abs_max,inf,MJ/t
2019,EUR,csr_a_natural_gas,def,10,MJ/t
2019,EUR,csr_a_natural_gas,min,7.0,MJ/t
2019,EUR,csr_a_natural_gas,max,13.0,MJ/t
2019,EUR,csr_a_natural_gas,abs_min,0.0,MJ/t
2019,EUR,csr_a_natural_gas,abs_max,inf,MJ/t
2016,CN,cgt_anthracite,def,280,MJ/t
2016,CN,cgt_anthracite,min,196,MJ/t
2016,CN,cgt_anthracite,max,364,MJ/t
2016,CN,cgt_anthracite,abs_min,0.0,MJ/t
2016,CN,cgt_anthracite,abs_max,inf,MJ/t
