year,region,product,activity,feedstocktype,property,value,unit
2009,US,ethylene,sc,gas_oil,abs_min,0.0,%
2009,US,ethylene,sc,other_petro_products,abs_min,0.0,%
2011,US,ethylene,sc,naphtha,abs_min,0.0,%
2011,US,ethylene,sc,ethane,abs_min,0.0,%
2011,US,ethylene,sc,propane,abs_min,0.0,%
2011,US,ethylene,sc,butane,abs_min,0.0,%
2011,US,ethylene,sc,gas_oil,abs_min,0.0,%
2011,US,ethylene,sc,other_petro_products,abs_min,0.0,%
2013,US,ethylene,sc,naphtha,abs_min,0.0,%
2013,US,ethylene,sc,ethane,abs_min,0.0,%
2013,US,ethylene,sc,propane,abs_min,0.0,%
2013,US,ethylene,sc,butane,abs_min,0.0,%
2013,US,ethylene,sc,gas_oil,abs_min,0.0,%
2013,US,ethylene,sc,other_petro_products,abs_min,0.0,%
2014,US,ethylene,sc,naphtha,abs_min,0.0,%
2014,US,ethylene,sc,ethane,abs_min,0.0,%
2014,US,ethylene,sc,propane,abs_min,0.0,%
2014,US,ethylene,sc,butane,abs_min,0.0,%
2014,US,ethylene,sc,gas_oil,abs_min,0.0,%
2014,US,ethylene,sc,other_petro_products,abs_min,0.0,%
2015,US,ethylene,sc,naphtha,abs_min,0.0,%
2015,US,ethylene,sc,ethane,abs_min,0.0,%
2015,US,ethylene,sc,propane,abs_min,0.0,%
2015,US,ethylene,sc,butane,abs_min,0.0,%
2015,US,ethylene,sc,gas_oil,abs_min,0.0,%
2015,US,ethylene,sc,other_petro_products,abs_min,0.0,%
2016,US,ethylene,sc,naphtha,abs_min,0.0,%
2016,US,ethylene,sc,ethane,abs_min,0.0,%
2016,US,ethylene,sc,propane,abs_min,0.0,%
2016,US,ethylene,sc,butane,abs_min,0.0,%
2016,US,ethylene,sc,gas_oil,abs_min,0.0,%
2016,US,ethylene,sc,other_petro_products,abs_min,0.0,%
2006,EUR,ethylene,sc,naphtha,abs_min,0.0,%
2006,EUR,ethylene,sc,gas_oil,abs_min,0.0,%
2006,EUR,ethylene,sc,ethane,abs_min,0.0,%
2006,EUR,ethylene,sc,propane,abs_min,0.0,%
2006,EUR,ethylene,sc,butane,abs_min,0.0,%
2006,EUR,ethylene,sc,other_petro_products,abs_min,0.0,%
2006,SAM,ethylene,sc,naphtha,abs_min,0.0,%
2006,SAM,ethylene,sc,gas_oil,abs_min,0.0,%
2006,SAM,ethylene,sc,ethane,abs_min,0.0,%
2006,SAM,ethylene,sc,propane,abs_min,0.0,%
2006,SAM,ethylene,sc,butane,abs_min,0.0,%
2006,SAM,ethylene,sc,other_petro_products,abs_min,0.0,%
2006,NAM,ethylene,sc,naphtha,abs_min,0.0,%
2006,NAM,ethylene,sc,gas_oil,abs_min,0.0,%
2006,NAM,ethylene,sc,ethane,abs_min,0.0,%
2006,NAM,ethylene,sc,propane,abs_min,0.0,%
2006,NAM,ethylene,sc,butane,abs_min,0.0,%
2006,NAM,ethylene,sc,other_petro_products,abs_min,0.0,%
2006,ASI,ethylene,sc,naphtha,abs_min,0.0,%
2006,ASI,ethylene,sc,gas_oil,abs_min,0.0,%
2006,ASI,ethylene,sc,ethane,abs_min,0.0,%
2006,ASI,ethylene,sc,propane,abs_min,0.0,%
2006,ASI,ethylene,sc,butane,abs_min,0.0,%
2006,ASI,ethylene,sc,other_petro_products,abs_min,0.0,%
2006,AFR,ethylene,sc,naphtha,abs_min,0.0,%
2006,AFR,ethylene,sc,gas_oil,abs_min,0.0,%
2006,AFR,ethylene,sc,ethane,abs_min,0.0,%
2006,AFR,ethylene,sc,propane,abs_min,0.0,%
2006,AFR,ethylene,sc,butane,abs_min,0.0,%
2006,AFR,ethylene,sc,other_petro_products,abs_min,0.0,%
2006,AUS,ethylene,sc,naphtha,abs_min,0.0,%
2006,AUS,ethylene,sc,gas_oil,abs_min,0.0,%
2006,AUS,ethylene,sc,ethane,abs_min,0.0,%
2006,AUS,ethylene,sc,propane,abs_min,0.0,%
2006,AUS,ethylene,sc,butane,abs_min,0.0,%
2006,AUS,ethylene,sc,other_petro_products,abs_min,0.0,%
2006,World,ethylene_oxide,catox_tt,natural_gas,abs_min,0.0,%
2006,World,acrylonitrile,dammox_flare,propylene,abs_min,0.0,%
2006,World,carbon_black,furn_black_wtt,carbon_black,abs_min,0.0,%
2006,World,carbon_black,furn_black_wtt,natural_gas,abs_min,0.0,%
2006,World,ethylene_oxide,oxygen_process,natural_gas,abs_min,0.0,%
2006,World,carbon_black,acetylene_black_process,carbon_black,abs_min,0.0,%
2006,World,propylene,sc,naphtha,abs_min,0.0,%
2006,World,propylene,sc,gas_oil,abs_min,0.0,%
2006,World,propylene,sc,ethane,abs_min,0.0,%
2006,World,propylene,sc,propane,abs_min,0.0,%
2006,World,propylene,sc,butane,abs_min,0.0,%
2006,World,propylene,sc,other_petro_products,abs_min,0.0,%
2006,World,butadiene,sc,naphtha,abs_min,0.0,%
2006,World,butadiene,sc,gas_oil,abs_min,0.0,%
2006,World,butadiene,sc,ethane,abs_min,0.0,%
2006,World,butadiene,sc,propane,abs_min,0.0,%
2006,World,butadiene,sc,butane,abs_min,0.0,%
2006,World,butadiene,sc,other_petro_products,abs_min,0.0,%
2006,World,aromatics,sc,naphtha,abs_min,0.0,%
2006,World,aromatics,sc,gas_oil,abs_min,0.0,%
2006,World,aromatics,sc,other_petro_products,abs_min,0.0,%
2006,World,hvc,sc,naphtha,abs_min,0.0,%
2006,World,hvc,sc,gas_oil,abs_min,0.0,%
2006,World,hvc,sc,ethane,abs_min,0.0,%
2006,World,hvc,sc,propane,abs_min,0.0,%
2006,World,hvc,sc,butane,abs_min,0.0,%
2006,World,hvc,sc,other_petro_products,abs_min,0.0,%
2006,World,carbon_black,thermal_black_process,carbon_black,abs_max,100,%
2006,World,ethylene,sc,ethane,abs_max,100,%
2006,World,ethylene,sc,naphtha,abs_max,100,%
2006,World,ethylene,sc,gas_oil,abs_max,100,%
2006,World,ethylene,sc,propane,abs_max,100,%
2006,World,ethylene,sc,butane,abs_max,100,%
2006,World,ethylene,sc,other_petro_products,abs_max,100,%
2006,US,ethylene,sc,naphtha,abs_max,100,%
2006,US,ethylene,sc,ethane,abs_max,100,%
2006,US,ethylene,sc,propane,abs_max,100,%
2006,US,ethylene,sc,butane,abs_max,100,%
2006,US,ethylene,sc,gas_oil,abs_max,100,%
2006,US,ethylene,sc,other_petro_products,abs_max,100,%
2007,US,ethylene,sc,naphtha,abs_max,100,%
2007,US,ethylene,sc,ethane,abs_max,100,%
2007,US,ethylene,sc,propane,abs_max,100,%
2007,US,ethylene,sc,butane,abs_max,100,%
2007,US,ethylene,sc,gas_oil,abs_max,100,%
2007,US,ethylene,sc,other_petro_products,abs_max,100,%
2009,US,ethylene,sc,naphtha,abs_max,100,%
2009,US,ethylene,sc,ethane,abs_max,100,%
2009,US,ethylene,sc,propane,abs_max,100,%
2009,US,ethylene,sc,butane,abs_max,100,%
2009,US,ethylene,sc,gas_oil,abs_max,100,%
2009,US,ethylene,sc,other_petro_products,abs_max,100,%
2011,US,ethylene,sc,naphtha,abs_max,100,%
2011,US,ethylene,sc,ethane,abs_max,100,%
2011,US,ethylene,sc,propane,abs_max,100,%
2011,US,ethylene,sc,butane,abs_max,100,%
2011,US,ethylene,sc,gas_oil,abs_max,100,%
2011,US,ethylene,sc,other_petro_products,abs_max,100,%
2013,US,ethylene,sc,naphtha,abs_max,100,%
2013,US,ethylene,sc,ethane,abs_max,100,%
2013,US,ethylene,sc,propane,abs_max,100,%
2013,US,ethylene,sc,butane,abs_max,100,%
2013,US,ethylene,sc,gas_oil,abs_max,100,%
2013,US,ethylene,sc,other_petro_products,abs_max,100,%
2014,US,ethylene,sc,naphtha,abs_max,100,%
2014,US,ethylene,sc,ethane,abs_max,100,%
2014,US,ethylene,sc,propane,abs_max,100,%
2014,US,ethylene,sc,butane,abs_max,100,%
2014,US,ethylene,sc,gas_oil,abs_max,100,%
2014,US,ethylene,sc,other_petro_products,abs_max,100,%
2015,US,ethylene,sc,naphtha,abs_max,100,%
2015,US,ethylene,sc,ethane,abs_max,100,%
2015,US,ethylene,sc,propane,abs_max,100,%
2015,US,ethylene,sc,butane,abs_max,100,%
2015,US,ethylene,sc,gas_oil,abs_max,100,%
2015,US,ethylene,sc,other_petro_products,abs_max,100,%
2016,US,ethylene,sc,naphtha,abs_max,100,%
2016,US,ethylene,sc,ethane,abs_max,100,%
2016,US,ethylene,sc,propane,abs_max,100,%
2016,US,ethylene,sc,butane,abs_max,100,%
2016,US,ethylene,sc,gas_oil,abs_max,100,%
2016,US,ethylene,sc,other_petro_products,abs_max,100,%
2006,EUR,ethylene,sc,naphtha,abs_max,100,%
2006,EUR,ethylene,sc,gas_oil,abs_max,100,%
2006,EUR,ethylene,sc,ethane,abs_max,100,%
2006,EUR,ethylene,sc,propane,abs_max,100,%
2006,EUR,ethylene,sc,butane,abs_max,100,%
2006,EUR,ethylene,sc,other_petro_products,abs_max,100,%
2006,SAM,ethylene,sc,naphtha,abs_max,100,%
2006,SAM,ethylene,sc,gas_oil,abs_max,100,%
2006,SAM,ethylene,sc,ethane,abs_max,100,%
2006,SAM,ethylene,sc,propane,abs_max,100,%
2006,SAM,ethylene,sc,butane,abs_max,100,%
2006,SAM,ethylene,sc,other_petro_products,abs_max,100,%
2006,NAM,ethylene,sc,naphtha,abs_max,100,%
2006,NAM,ethylene,sc,gas_oil,abs_max,100,%
2006,NAM,ethylene,sc,ethane,abs_max,100,%
2006,NAM,ethylene,sc,propane,abs_max,100,%
2006,NAM,ethylene,sc,butane,abs_max,100,%
2006,NAM,ethylene,sc,other_petro_products,abs_max,100,%
2006,ASI,ethylene,sc,naphtha,abs_max,100,%
2006,ASI,ethylene,sc,gas_oil,abs_max,100,%
2006,ASI,ethylene,sc,ethane,abs_max,100,%
2006,ASI,ethylene,sc,propane,abs_max,100,%
2006,ASI,ethylene,sc,butane,abs_max,100,%
2006,ASI,ethylene,sc,other_petro_products,abs_max,100,%
2006,AFR,ethylene,sc,naphtha,abs_max,100,%
2006,AFR,ethylene,sc,gas_oil,abs_max,100,%
2006,AFR,ethylene,sc,ethane,abs_max,100,%
2006,AFR,ethylene,sc,propane,abs_max,100,%
2006,AFR,ethylene,sc,butane,abs_max,100,%
2006,AFR,ethylene,sc,other_petro_products,abs_max,100,%
2006,AUS,ethylene,sc,naphtha,abs_max,100,%
2006,AUS,ethylene,sc,gas_oil,abs_max,100,%
2006,AUS,ethylene,sc,ethane,abs_max,100,%
2006,AUS,ethylene,sc,propane,abs_max,100,%
2006,AUS,ethylene,sc,butane,abs_max,100,%
2006,AUS,ethylene,sc,other_petro_products,abs_max,100,%
2006,World,ethylene_oxide,catox_tt,natural_gas,abs_max,100,%
2006,World,acrylonitrile,dammox_flare,propylene,abs_max,100,%
2006,World,carbon_black,furn_black_wtt,carbon_black,abs_max,100,%
2006,World,carbon_black,furn_black_wtt,natural_gas,abs_max,100,%
2006,World,ethylene_oxide,oxygen_process,natural_gas,abs_max,100,%
2006,World,carbon_black,acetylene_black_process,carbon_black,abs_max,100,%
2006,World,propylene,sc,naphtha,abs_max,100,%
2006,World,propylene,sc,gas_oil,abs_max,100,%
2006,World,propylene,sc,ethane,abs_max,100,%
2006,World,propylene,sc,propane,abs_max,100,%
2006,World,propylene,sc,butane,abs_max,100,%
2006,World,propylene,sc,other_petro_products,abs_max,100,%
2006,World,butadiene,sc,naphtha,abs_max,100,%
2006,World,butadiene,sc,gas_oil,abs_max,100,%
2006,World,butadiene,sc,ethane,abs_max,100,%
2006,World,butadiene,sc,propane,abs_max,100,%
2006,World,butadiene,sc,butane,abs_max,100,%
2006,World,butadiene,sc,other_petro_products,abs_max,100,%
2006,World,aromatics,sc,naphtha,abs_max,100,%
2006,World,aromatics,sc,gas_oil,abs_max,100,%
2006,World,aromatics,sc,other_petro_products,abs_max,100,%
2006,World,hvc,sc,naphtha,abs_max,100,%
2006,World,hvc,sc,gas_oil,abs_max,100,%
2006,World,hvc,sc,ethane,abs_max,100,%
2006,World,hvc,sc,propane,abs_max,100,%
2006,World,hvc,sc,butane,abs_max,100,%
2006,World,hvc,sc,other_petro_products,abs_max,100,%
