#	Systems	Stoichiometry	Ref.
1	E1	P1	-1	1	1.49
2	E1	P2	-1	1	23.36
3	E3	P3	-1	1	7.27
4	E4	P4	-1	1	1.06
5	E5	E4	-1	1	1.23
6	E4	P6	-1	1	2.49
7	E7	P7	-1	1	11.15
8	E8	P8	-1	1	22.59
9	E9	P9	-1	1	6.54
10	E10	P10	-1	1	3.80
11	E11	P11	-1	1	1.58
12	E12	P12	-1	1	45.65
13	E13	P13	-1	1	36.85
14	E14	P14	-1	1	24.58
15	E15	P15	-1	1	8.25
16	E16	P16	-1	1	10.02
17	E17	P17	-1	1	28.51
18	E18	P18	-1	1	11.68
19	E19	E20	-1	1	4.58
20	E20	P20	-1	1	18.12
21	E21	P21	-1	1	1.16
22	E22	E21	-1	1	4.65
23	E23	P23	-1	1	5.54
24	E24	P24	-1	1	12.26
25	E25	P25	-1	1	26.14
26	E26	P26	-1	1	17.14
27	E27	P27	-1	1	66.06
28	E28	P28	-1	1	31.26
29	E29	P29	-1	1	13.05
30	E30	P30	-1	1	9.98
31	E31	P31	-1	1	15.23
32	E32	P32	-1	1	6.64
33	E33	P33	-1	1	8.70
34	E34	P34	-1	1	6.77
