year,region,property,value,unit
2006,EG,def,34.0,g/cap/day
2006,IN,def,34.0,g/cap/day
2006,PS,def,50.0,g/cap/day
2006,JP,def,42.0,g/cap/day
2006,BR,def,50.0,g/cap/day
2006,CA,def,60.0,g/cap/day
2006,RU,def,60.0,g/cap/day
2006,DK,def,62.0,g/cap/day
2006,DE,def,62.0,g/cap/day
2006,GR,def,57.0,g/cap/day
2006,IT,def,60.0,g/cap/day
2006,SE,def,75.0,g/cap/day
2006,TR,def,38.0,g/cap/day
2006,US,def,85.0,g/cap/day
2006,EG,min,27.0,g/cap/day
2006,IN,min,27.0,g/cap/day
2006,PS,min,32.0,g/cap/day
2006,JP,min,40.0,g/cap/day
2006,BR,min,45.0,g/cap/day
2006,CA,min,50.0,g/cap/day
2006,RU,min,50.0,g/cap/day
2006,DK,min,55.0,g/cap/day
2006,DE,min,55.0,g/cap/day
2006,GR,min,55.0,g/cap/day
2006,IT,min,49.0,g/cap/day
2006,SE,min,68.0,g/cap/day
2006,TR,min,27.0,g/cap/day
2006,US,min,50.0,g/cap/day
2006,EG,max,41.0,g/cap/day
2006,IN,max,41.0,g/cap/day
2006,PS,max,68.0,g/cap/day
2006,JP,max,45.0,g/cap/day
2006,BR,max,55.0,g/cap/day
2006,CA,max,70.0,g/cap/day
2006,RU,max,70.0,g/cap/day
2006,DK,max,68.0,g/cap/day
2006,DE,max,68.0,g/cap/day
2006,GR,max,60.0,g/cap/day
2006,IT,max,60.0,g/cap/day
2006,SE,max,82.0,g/cap/day
2006,TR,max,50.0,g/cap/day
2006,US,max,120.0,g/cap/day
2006,EG,abs_min,0.0,g/cap/day
2006,IN,abs_min,0.0,g/cap/day
2006,PS,abs_min,0.0,g/cap/day
2006,JP,abs_min,0.0,g/cap/day
2006,BR,abs_min,0.0,g/cap/day
2006,CA,abs_min,0.0,g/cap/day
2006,RU,abs_min,0.0,g/cap/day
2006,DK,abs_min,0.0,g/cap/day
2006,DE,abs_min,0.0,g/cap/day
2006,GR,abs_min,0.0,g/cap/day
2006,IT,abs_min,0.0,g/cap/day
2006,SE,abs_min,0.0,g/cap/day
2006,TR,abs_min,0.0,g/cap/day
2006,US,abs_min,0.0,g/cap/day
2006,EG,abs_max,inf,g/cap/day
2006,IN,abs_max,inf,g/cap/day
2006,PS,abs_max,inf,g/cap/day
2006,JP,abs_max,inf,g/cap/day
2006,BR,abs_max,inf,g/cap/day
2006,CA,abs_max,inf,g/cap/day
2006,RU,abs_max,inf,g/cap/day
2006,DK,abs_max,inf,g/cap/day
2006,DE,abs_max,inf,g/cap/day
2006,GR,abs_max,inf,g/cap/day
2006,IT,abs_max,inf,g/cap/day
2006,SE,abs_max,inf,g/cap/day
2006,TR,abs_max,inf,g/cap/day
2006,US,abs_max,inf,g/cap/day
2006,AFR,def,37.0,g/cap/day
2006,ASI,def,40.0,g/cap/day
2006,Middle East,def,40.0,g/cap/day
2006,Latin America,def,40.0,g/cap/day
2006,EUR,def,60.0,g/cap/day
2006,AUS,def,60.0,g/cap/day
2006,AFR,min,35.0,g/cap/day
2006,ASI,min,35.0,g/cap/day
2006,Middle East,min,35.0,g/cap/day
2006,Latin America,min,35.0,g/cap/day
2006,EUR,min,50.0,g/cap/day
2006,AUS,min,50.0,g/cap/day
2006,AFR,max,45.0,g/cap/day
2006,ASI,max,45.0,g/cap/day
2006,Middle East,max,45.0,g/cap/day
2006,Latin America,max,45.0,g/cap/day
2006,EUR,max,70.0,g/cap/day
2006,AUS,max,70.0,g/cap/day
2006,AFR,abs_min,0.0,g/cap/day
2006,ASI,abs_min,0.0,g/cap/day
2006,Middle East,abs_min,0.0,g/cap/day
2006,Latin America,abs_min,0.0,g/cap/day
2006,EUR,abs_min,0.0,g/cap/day
2006,AUS,abs_min,0.0,g/cap/day
2006,AFR,abs_max,inf,g/cap/day
2006,ASI,abs_max,inf,g/cap/day
2006,Middle East,abs_max,inf,g/cap/day
2006,Latin America,abs_max,inf,g/cap/day
2006,EUR,abs_max,inf,g/cap/day
2006,AUS,abs_max,inf,g/cap/day
