year,region,biotreat_type,property,value,unit
2006,World,compost,def,1,kg/kg
2006,World,compost,min,1,kg/kg
2006,World,compost,max,1,kg/kg
2006,World,compost,abs_min,0,kg/kg
2006,World,compost,abs_max,1,kg/kg
