Gene,C,Z,Pval,FDR,Module
ENSG00000144460,0.47672615907250515,4831.814126470785,0.0,0.0,10.0
ENSG00000182774,0.7702061911962703,1733.427579825666,0.0,0.0,7.0
ENSG00000106211,0.4657675583305408,1546.714705846185,0.0,0.0,18.0
ENSG00000206172,0.6019268139245308,1462.7462177756129,0.0,0.0,21.0
ENSG00000120738,0.6107675192965639,1427.0832176628087,0.0,0.0,7.0
ENSG00000205542,0.6385967467938994,1409.0663281826537,0.0,0.0,19.0
ENSG00000188536,0.5740752875550311,1378.0899515266942,0.0,0.0,21.0
ENSG00000071082,0.7076350316354577,1376.569846145107,0.0,0.0,7.0
ENSG00000123454,0.6406105474531448,1373.5457083385563,0.0,0.0,5.0
ENSG00000170345,0.5741973799281158,1321.8640066272442,0.0,0.0,7.0
ENSG00000204388,0.4714785601296974,1309.1038853293765,0.0,0.0,18.0
ENSG00000241343,0.6112360340662053,1280.1103848538692,0.0,0.0,7.0
ENSG00000108106,0.722574427665616,1273.7101106297955,0.0,0.0,2.0
ENSG00000147604,0.7063354610761424,1269.6504233027247,0.0,0.0,7.0
ENSG00000180616,0.43481401476711073,1265.4220031733942,0.0,0.0,16.0
ENSG00000142541,0.7710561111949296,1260.1162704234757,0.0,0.0,7.0
ENSG00000089199,0.8297720586303025,1254.4491603731267,0.0,0.0,4.0
ENSG00000177600,0.7176190999032375,1239.0705347425585,0.0,0.0,7.0
ENSG00000244734,0.5616990016241226,1213.1061506917958,0.0,0.0,21.0
ENSG00000198918,0.7793203927579959,1138.745033880241,0.0,0.0,14.0
ENSG00000147403,0.7645945735864164,1128.0607720209562,0.0,0.0,14.0
ENSG00000163110,0.3998384316982823,1123.7565031353201,0.0,0.0,19.0
ENSG00000251562,0.6112168531368449,1106.1995844445353,0.0,0.0,5.0
ENSG00000120129,0.4627153628535409,1080.0380050870715,0.0,0.0,18.0
ENSG00000166441,0.6991450462886921,1077.6892405239716,0.0,0.0,7.0
ENSG00000182628,0.4872660019705574,1076.4456158922158,0.0,0.0,7.0
ENSG00000187109,0.5513973030810105,1062.462032342311,0.0,0.0,7.0
ENSG00000034510,0.6164877994794473,1034.7658238203812,0.0,0.0,19.0
ENSG00000171951,0.7579748388363501,1026.3317358145541,0.0,0.0,4.0
ENSG00000204389,0.5159866097349546,1026.0564987581984,0.0,0.0,18.0
ENSG00000197061,0.7342623811582469,1021.6815372111656,0.0,0.0,2.0
ENSG00000167641,0.3439208118830715,1006.8625403249274,0.0,0.0,16.0
ENSG00000198242,0.7089071991359512,1005.0968667341904,0.0,0.0,7.0
ENSG00000163453,0.31081480370186304,996.2891247260718,0.0,0.0,19.0
ENSG00000176887,0.49152853957896625,976.0896142686289,0.0,0.0,7.0
ENSG00000198830,0.6707710287458206,971.8258918895255,0.0,0.0,2.0
ENSG00000164032,0.6446394177226177,971.2955084160745,0.0,0.0,2.0
ENSG00000008988,0.648214109981395,957.1856311630409,0.0,0.0,7.0
ENSG00000087460,0.6556238002284396,950.1897199323442,0.0,0.0,4.0
ENSG00000164104,0.7814248938779136,948.2798409077964,0.0,0.0,2.0
ENSG00000123416,0.7476039451800931,938.2544911154305,0.0,0.0,2.0
ENSG00000159388,0.4184903121189845,933.0804089034921,0.0,0.0,7.0
ENSG00000164611,0.7973840909457794,931.2963745898584,0.0,0.0,1.0
ENSG00000132329,0.6941769714613728,926.135876297495,0.0,0.0,4.0
ENSG00000130522,0.6142095386034795,923.0232770758712,0.0,0.0,4.0
