Gene,C,Z,Pval,FDR,Module
ENSG00000204305,0.7019398560761483,13973.688921829444,0.0,0.0,4.0
ENSG00000182010,0.599381746841087,5539.1213893494205,0.0,0.0,4.0
ENSG00000124237,0.5716710198074001,4968.424033240668,0.0,0.0,1.0
ENSG00000159713,0.6975781161681771,3880.7217603010445,0.0,0.0,1.0
ENSG00000119147,0.3447071395384884,3311.879148134488,0.0,0.0,1.0
ENSG00000183644,0.45880162558382287,3236.477953766991,0.0,0.0,1.0
ENSG00000179902,0.5487413997741623,3189.191710911628,0.0,0.0,1.0
ENSG00000168484,0.7750031512772464,3042.017519128157,0.0,0.0,7.0
ENSG00000164972,0.561984305303508,3041.0041056963896,0.0,0.0,1.0
ENSG00000213853,0.680939354813398,2821.41296099495,0.0,0.0,4.0
ENSG00000105519,0.8310101424200043,2802.5234445964807,0.0,0.0,1.0
ENSG00000186973,0.7481149909127686,2591.774532913774,0.0,0.0,1.0
ENSG00000188817,0.775368461097097,2461.0438837778265,0.0,0.0,1.0
ENSG00000105974,0.7024435947169028,2431.3378865608393,0.0,0.0,4.0
ENSG00000179813,0.7195898653155787,2375.788738545672,0.0,0.0,1.0
ENSG00000154099,0.7030731979463408,2331.518000544487,0.0,0.0,1.0
ENSG00000185681,0.7024590803446503,2266.4391045600883,0.0,0.0,1.0
ENSG00000152611,0.7214800343617513,2264.3675924109484,0.0,0.0,1.0
ENSG00000153789,0.6590419067465648,2233.524054844796,0.0,0.0,1.0
ENSG00000162004,0.7931600678315103,2127.4615908307155,0.0,0.0,1.0
ENSG00000160188,0.8345987892552452,2120.8188740292653,0.0,0.0,1.0
ENSG00000168589,0.6186811712375972,1982.4152564655342,0.0,0.0,1.0
ENSG00000174898,0.6320813353981986,1972.1901520881474,0.0,0.0,1.0
ENSG00000215187,0.5842586479941999,1904.0735598573817,0.0,0.0,1.0
ENSG00000160472,0.6725429684982516,1867.3188957813134,0.0,0.0,1.0
ENSG00000186710,0.6403406291086169,1850.0258505904158,0.0,0.0,1.0
ENSG00000167858,0.6082820595806819,1842.2305670368546,0.0,0.0,1.0
ENSG00000166959,0.6434959512827603,1796.5585419463423,0.0,0.0,1.0
ENSG00000158764,0.37989362070187516,1717.5850174247544,0.0,0.0,4.0
ENSG00000136918,0.6778457514873555,1717.5409014011375,0.0,0.0,1.0
ENSG00000004838,0.7361885603201546,1702.7239135233328,0.0,0.0,1.0
ENSG00000166596,0.513625076157423,1649.5361529159723,0.0,0.0,1.0
ENSG00000174844,0.6622147785900012,1559.7097479660752,0.0,0.0,1.0
ENSG00000149435,0.4678900669177718,1538.7638745237143,0.0,0.0,29.0
ENSG00000133640,0.6957796114651849,1532.3157151452085,0.0,0.0,1.0
ENSG00000243910,0.6291949514957904,1518.701898716447,0.0,0.0,1.0
ENSG00000145491,0.72302923702361,1496.905188461689,0.0,0.0,1.0
ENSG00000197057,0.5998739496826377,1472.1429700115964,0.0,0.0,1.0
ENSG00000141294,0.640105899648021,1453.2494304229658,0.0,0.0,1.0
ENSG00000133115,0.5164632075141844,1416.1078316670273,0.0,0.0,1.0
ENSG00000120262,0.6927919312977843,1415.3775971577531,0.0,0.0,1.0
ENSG00000176771,0.4466733812024013,1406.5283701568574,0.0,0.0,4.0
ENSG00000066405,0.5361480559868881,1403.7351474157574,0.0,0.0,4.0
ENSG00000160401,0.5921427404644426,1371.746302169364,0.0,0.0,1.0
ENSG00000117632,0.721597050793096,1335.779882582689,0.0,0.0,5.0
ENSG00000126861,0.2828231461622209,1321.089818412735,0.0,0.0,1.0
ENSG00000203985,0.6163362353274175,1316.7787814020735,0.0,0.0,1.0
ENSG00000154080,0.5263757711649747,1285.5225940972214,0.0,0.0,1.0
ENSG00000159763,0.3475477954421851,1283.7576768471533,0.0,0.0,19.0
ENSG00000159588,0.6403187871695435,1281.8950667781444,0.0,0.0,1.0
