Gene,C,Z,Pval,FDR,Module
ENSG00000197943,0.3573525514310344,3268.306289416165,0.0,0.0,12.0
ENSG00000174501,0.4578156879225915,2716.911282069899,0.0,0.0,2.0
ENSG00000215182,0.6715198551307875,2324.4879916050027,0.0,0.0,2.0
ENSG00000184956,0.5942337665742385,2082.741676915059,0.0,0.0,8.0
ENSG00000166922,0.5262067272115951,1568.3858329737307,0.0,0.0,4.0
ENSG00000163499,0.39781094572814923,1524.525966450369,0.0,0.0,4.0
ENSG00000278677,0.3827354871071243,1347.0944043643015,0.0,0.0,3.0
ENSG00000151726,0.6514377687744161,1335.6170900888146,0.0,0.0,1.0
ENSG00000276410,0.2961471320135051,1299.71086126367,0.0,0.0,3.0
ENSG00000157017,0.5989056460613724,1280.1308368150433,0.0,0.0,1.0
ENSG00000203697,0.5606357276418776,1277.2418637493863,0.0,0.0,2.0
ENSG00000177606,0.672229068913416,1245.479495244704,0.0,0.0,1.0
ENSG00000165507,0.4413222739089786,1192.6745476735853,0.0,0.0,1.0
ENSG00000118271,0.37144082840979437,1186.6645530044468,0.0,0.0,4.0
ENSG00000183607,0.5873116920304654,1147.3986007887636,0.0,0.0,2.0
ENSG00000132639,0.47640162506320394,1145.4297409731773,0.0,0.0,1.0
ENSG00000079689,0.6119807761524751,1080.3314174469303,0.0,0.0,1.0
ENSG00000125999,0.4659035030919705,1058.0323846647884,0.0,0.0,8.0
ENSG00000169605,0.3892372695459416,1029.385099016626,0.0,0.0,2.0
ENSG00000159388,0.6502921796765199,1014.7506259131869,0.0,0.0,1.0
ENSG00000145321,0.4193550458801528,986.9509625659299,0.0,0.0,1.0
ENSG00000176956,0.43967008072053004,951.9161876489327,0.0,0.0,1.0
ENSG00000102109,0.6146809954893729,949.5749889849757,0.0,0.0,4.0
ENSG00000204103,0.28625680994060854,936.6422473664552,0.0,0.0,1.0
ENSG00000117461,0.3371941182909698,934.5396717811593,0.0,0.0,3.0
ENSG00000109472,0.5897498942323429,919.1136242737425,0.0,0.0,1.0
ENSG00000266402,0.5972155980580865,906.0951917745992,0.0,0.0,12.0
ENSG00000211892,0.5149650728182288,894.7384231298017,0.0,0.0,16.0
ENSG00000172156,0.28416263791532737,886.6728377043321,0.0,0.0,16.0
ENSG00000162992,0.4106125534636551,829.9013642694372,0.0,0.0,1.0
ENSG00000129538,0.49355905815831275,828.6719601416742,0.0,0.0,2.0
ENSG00000171916,0.32843933878868625,822.1480116473601,0.0,0.0,2.0
ENSG00000245532,0.5255794730281246,811.7637921892942,0.0,0.0,2.0
ENSG00000105641,0.18757345533342576,800.5895099831251,0.0,0.0,2.0
ENSG00000276903,0.2790327829899557,797.1849553667312,0.0,0.0,3.0
ENSG00000099860,0.49541249987212094,795.3867743286387,0.0,0.0,1.0
ENSG00000166959,0.5104674712299041,784.2561955479734,0.0,0.0,1.0
ENSG00000156966,0.4426767461259406,779.1097465769913,0.0,0.0,16.0
ENSG00000204389,0.5277541622887355,767.5292303351846,0.0,0.0,1.0
ENSG00000006071,0.3102136985319678,764.9442576862849,0.0,0.0,4.0
ENSG00000104112,0.6003688583908302,727.0119140623278,0.0,0.0,4.0
ENSG00000173530,0.33350351036973597,722.2007640236152,0.0,0.0,3.0
ENSG00000229807,0.3486972746097539,719.5121367508614,0.0,0.0,2.0
ENSG00000164287,0.13537797598917842,718.0393869889172,0.0,0.0,3.0
ENSG00000145198,0.5365520559307753,700.471539487419,0.0,0.0,4.0
ENSG00000108551,0.25681920167734684,696.9461392393795,0.0,0.0,1.0
ENSG00000086619,0.3844246601279825,693.2948081499903,0.0,0.0,4.0
ENSG00000114115,0.31155096145829014,689.959165103042,0.0,0.0,1.0
ENSG00000287080,0.23347339303115403,689.6109312089318,0.0,0.0,3.0
ENSG00000168631,0.4327674094704984,677.7644224793448,0.0,0.0,2.0
ENSG00000133169,0.462838755751333,669.5147788426344,0.0,0.0,1.0
ENSG00000178597,0.26333554116337254,667.2693770145889,0.0,0.0,2.0
ENSG00000188175,0.5072425321171908,667.1943409907157,0.0,0.0,1.0
ENSG00000211592,0.4835051872278116,665.6916042034338,0.0,0.0,12.0
ENSG00000132872,0.3495370047327971,660.6688705454861,0.0,0.0,1.0
ENSG00000111215,0.19210735034113186,658.7603333993584,0.0,0.0,8.0
ENSG00000095981,0.3365125897829677,654.4338320469695,0.0,0.0,4.0
ENSG00000162772,0.6326313809912539,653.9867815570486,0.0,0.0,1.0
ENSG00000165105,0.3902624662742108,651.0729168585752,0.0,0.0,2.0
ENSG00000119508,0.3149297645121368,646.615533512712,0.0,0.0,1.0
ENSG00000167552,0.41807723171117966,646.0471082135733,0.0,0.0,4.0
ENSG00000185002,0.4632654903878776,640.1080546441334,0.0,0.0,1.0
ENSG00000275714,0.21216862222726213,629.1031813112978,0.0,0.0,3.0
ENSG00000166165,0.4352274150818318,626.2516098008683,0.0,0.0,5.0
ENSG00000160888,0.5397224760437652,623.2245494568692,0.0,0.0,1.0
ENSG00000109072,0.3573984083632881,619.9355775557899,0.0,0.0,1.0
ENSG00000090382,0.5705242386434323,609.8730578665518,0.0,0.0,8.0
ENSG00000137501,0.4155072978395794,608.7585040643158,0.0,0.0,2.0
ENSG00000153446,0.4589433879168777,606.9473151392739,0.0,0.0,8.0
ENSG00000167653,0.4727650239088756,604.0935309537477,0.0,0.0,2.0
ENSG00000170298,0.28484186745966394,600.438037600881,0.0,0.0,2.0
ENSG00000154856,0.31081642889192274,599.9172981697055,0.0,0.0,24.0
ENSG00000160678,0.3638296724131411,591.7361893475505,0.0,0.0,1.0
ENSG00000120129,0.5134837168763237,590.8173929453573,0.0,0.0,1.0
ENSG00000120738,0.5794490253178003,568.3454768136027,0.0,0.0,1.0
ENSG00000123358,0.5477438548646019,563.8743962687962,0.0,0.0,1.0
ENSG00000178695,0.46351290921937355,562.6270647340094,0.0,0.0,4.0
ENSG00000125740,0.5786688527014173,547.8167316544109,0.0,0.0,1.0
ENSG00000214756,0.3779119718192731,547.0911197423255,0.0,0.0,12.0
ENSG00000179914,0.24594653151897405,545.1784722819667,0.0,0.0,16.0
ENSG00000160181,0.4582557234028986,544.6511595998882,0.0,0.0,8.0
ENSG00000019102,0.5260804574474458,532.9203595853901,0.0,0.0,2.0
ENSG00000198203,0.40838585872896427,531.1314427231272,0.0,0.0,2.0
ENSG00000104879,0.11252179075566289,517.0260592851456,0.0,0.0,5.0
ENSG00000112773,0.3828620678986716,516.865751537786,0.0,0.0,3.0
ENSG00000178473,0.17423884721832705,516.507112516485,0.0,0.0,4.0
ENSG00000196787,0.2699155274862293,511.72021615904157,0.0,0.0,3.0
ENSG00000091844,0.35715138847042405,499.88012782943935,0.0,0.0,1.0
ENSG00000089199,0.32208786399725975,497.3835151298662,0.0,0.0,4.0
ENSG00000173404,0.48196218598268203,494.9021697907081,0.0,0.0,4.0
ENSG00000135447,0.3238473595234648,490.38948576868177,0.0,0.0,1.0
ENSG00000132821,0.4314434945699357,489.4218094398003,0.0,0.0,4.0
ENSG00000170345,0.573862874234825,488.67106970401363,0.0,0.0,1.0
ENSG00000136698,0.2981642211370104,488.57686948231856,0.0,0.0,1.0
ENSG00000175426,0.3195216721141781,479.1849997000492,0.0,0.0,1.0
ENSG00000136842,0.4424705751537804,465.53157758217606,0.0,0.0,1.0
ENSG00000204388,0.4983934661092765,465.25415853985805,0.0,0.0,1.0
ENSG00000278705,0.17750804091834602,460.389239849964,0.0,0.0,3.0
ENSG00000176840,0.28066728656219214,455.14629093110415,0.0,0.0,4.0
ENSG00000135821,0.43574485959861287,454.9378717781426,0.0,0.0,5.0
ENSG00000165646,0.3888274728458929,448.7654315720194,0.0,0.0,5.0
ENSG00000197989,0.4036776114244758,447.903408967332,0.0,0.0,3.0
ENSG00000161798,0.4779805242486754,446.85950142483836,0.0,0.0,8.0
ENSG00000137285,0.34425893312721007,439.1790651084089,0.0,0.0,4.0
ENSG00000141837,0.3400418559420784,436.64593032133416,0.0,0.0,4.0
ENSG00000162896,0.4437057373605737,424.61063602990873,0.0,0.0,8.0
ENSG00000126803,0.3161321719562202,419.22468208337546,0.0,0.0,3.0
ENSG00000132002,0.5326068013992992,414.1426714347567,0.0,0.0,1.0
ENSG00000164756,0.14677913390756567,411.5025264366048,0.0,0.0,4.0
ENSG00000012223,0.37474670539077964,397.9706469273313,0.0,0.0,8.0
ENSG00000170315,0.4416610403364639,394.80195262211157,0.0,0.0,9.0
ENSG00000110492,0.5837256969716157,384.44232984649756,0.0,0.0,11.0
