Gene,C,Z,Pval,FDR,Module
ENSG00000198650,0.6274966543082073,3483.901227226462,0.0,0.0,4.0
ENSG00000105697,0.18154421042961333,2552.9672932949725,0.0,0.0,4.0
ENSG00000260886,0.4643972399133726,2060.555338329705,0.0,0.0,4.0
ENSG00000213145,0.6305916545915754,1870.4525137496148,0.0,0.0,3.0
ENSG00000021826,0.5325196068098585,1654.2094134925208,0.0,0.0,4.0
ENSG00000266964,0.6691778015140256,1311.8281050998937,0.0,0.0,3.0
ENSG00000125144,0.25623123617117094,1136.829513464876,0.0,0.0,4.0
ENSG00000135480,0.3025038652049634,1110.7855738458184,0.0,0.0,1.0
ENSG00000136872,0.6493480231186373,1106.4558603207229,0.0,0.0,1.0
ENSG00000216588,0.43247003715730953,1078.7514164119762,0.0,0.0,1.0
ENSG00000108691,0.18656358662483188,1065.8210161810173,0.0,0.0,6.0
ENSG00000175003,0.6310951035687044,1016.2111725741744,0.0,0.0,1.0
ENSG00000161281,0.5001679654923106,1011.1891252731568,0.0,0.0,3.0
ENSG00000110245,0.8166802074788001,968.8840083670843,0.0,0.0,1.0
ENSG00000135094,0.3640139103475938,947.4669591490533,0.0,0.0,1.0
ENSG00000069275,0.6579383196743245,946.8915160169769,0.0,0.0,3.0
ENSG00000113889,0.696682923340829,943.5631630973743,0.0,0.0,1.0
ENSG00000137673,0.3138436467953151,899.9349960525232,0.0,0.0,6.0
ENSG00000165140,0.5480041511135868,828.3294731037898,0.0,0.0,3.0
ENSG00000010278,0.5328351124800886,820.1131101879489,0.0,0.0,3.0
ENSG00000198077,0.45291630446128406,807.5406221218506,0.0,0.0,1.0
ENSG00000100197,0.6613765527074358,803.8023318267931,0.0,0.0,1.0
ENSG00000197061,0.6573995571089124,800.7933471969031,0.0,0.0,3.0
ENSG00000117601,0.6890328278813096,799.051101767892,0.0,0.0,1.0
ENSG00000137731,0.20466085358268013,781.1174024586041,0.0,0.0,6.0
ENSG00000121410,0.664266330578411,774.8933654210878,0.0,0.0,1.0
ENSG00000138207,0.7941348050405325,733.8843198075377,0.0,0.0,1.0
ENSG00000170509,0.5572970372859798,732.0167354774616,0.0,0.0,1.0
ENSG00000110169,0.6921071308386204,709.503236419522,0.0,0.0,1.0
ENSG00000182871,0.5373353878172719,703.6636988516154,0.0,0.0,4.0
ENSG00000180210,0.6885050023353846,696.808197829547,0.0,0.0,1.0
ENSG00000254211,0.4980166963778022,684.0617531282003,0.0,0.0,3.0
ENSG00000205866,0.5485854555278225,663.0714407617709,0.0,0.0,1.0
ENSG00000110243,0.5166507859292709,660.902637846408,0.0,0.0,1.0
ENSG00000131187,0.6424473778687352,649.5885795652283,0.0,0.0,1.0
ENSG00000169738,0.6570768645833465,628.6249317600005,0.0,0.0,2.0
ENSG00000100665,0.5316376767267786,616.6505531501316,0.0,0.0,1.0
ENSG00000255974,0.4250455000185777,616.5812511314364,0.0,0.0,1.0
ENSG00000135821,0.7175976441965803,613.5629445178182,0.0,0.0,2.0
ENSG00000172482,0.6048820310370346,609.9033525291795,0.0,0.0,1.0
ENSG00000234906,0.5911135972996567,609.3883415005668,0.0,0.0,4.0
ENSG00000144908,0.573689393973454,602.7984006160497,0.0,0.0,2.0
ENSG00000137204,0.5274815003480988,602.3935926247732,0.0,0.0,3.0
ENSG00000257017,0.5834782161905546,594.6882329315675,0.0,0.0,1.0
ENSG00000160282,0.5268079219364591,587.2771514585971,0.0,0.0,4.0
ENSG00000187134,0.665744169905963,574.3310998913871,0.0,0.0,2.0
ENSG00000186480,0.5659363854108477,570.0481821435183,0.0,0.0,3.0
ENSG00000260314,0.4316629685732241,569.6137947428363,0.0,0.0,1.0
ENSG00000158104,0.6603068278978446,561.5249140581672,0.0,0.0,2.0
ENSG00000025423,0.52585081525246,557.7648361619407,0.0,0.0,1.0
ENSG00000204388,0.4370429217044996,552.2518320598437,0.0,0.0,1.0
ENSG00000124253,0.406935185295628,547.7908677193817,0.0,0.0,4.0
ENSG00000116661,0.4268767056346382,536.5414070726213,0.0,0.0,1.0
ENSG00000124713,0.2730254996005696,525.6613801275117,0.0,0.0,4.0
ENSG00000187048,0.46339722739816813,524.0793012151017,0.0,0.0,1.0
ENSG00000132329,0.5235449989492028,522.6171893781226,0.0,0.0,3.0
ENSG00000109072,0.6966522859916188,518.6514558775859,0.0,0.0,3.0
