"",cancer_cell_module_1,cancer_cell_module_2,cancer_cell_module_3,cancer_cell_module_4,cancer_cell_module_5,cancer_cell_module_6,cancer_cell_module_7,cancer_cell_module_8,cancer_cell_module_9,cancer_cell_module_10,cancer_cell_module_11,cancer_cell_module_12,cancer_cell_module_13,cancer_cell_module_14,cancer_cell_module_15,cancer_cell_module_16,cancer_cell_module_17,cancer_cell_module_18,cancer_cell_module_19,cancer_cell_module_20
cancer_state_4_0.1,-0.100205719787901,-0.128311003007391,0.368117872022399,0.948861366894123,0.408689498272102,-1.28088565866558,3.03265385998628,-1.97108581412119,-0.987396452982206,-1.97898074778084,-0.901785393582755,-0.697756435036481,-2.40265123098625,0.149726289769639,-0.578890966770152,-1.38655185356471,-0.683127455174822,-0.670694379000982,-1.66747949944596,-0.224933536342046
cancer_state_1_0.1,-0.0527182640118184,-0.162695540551666,-0.349552559264461,-0.0029399522901816,-0.297902646388025,1.44870086598323,-0.149640528102308,0.92333107403192,0.323731650675853,1.01232419725068,0.109997166398183,0.934214690294077,0.16191238286716,0.723292380285888,0.140042455835949,0.924049183246558,0.232889625008149,0.99975446133416,-0.153595930782289,1.42265579247521
cancer_state_3_0.1,-0.43745143679948,-0.536995262350174,-0.451309195117642,-0.222321699707075,-0.26300199036381,-0.282918488067857,-0.381200796881916,-0.0984956530315062,2.14619847610958,-0.015324621794931,-0.293135463484907,-0.196297802071773,0.311841525125832,-0.167089370193363,-0.403366875618246,-0.360382199566905,-0.474143472028818,-0.0986296662532753,1.34526132540675,-0.332285072076733
cancer_state_0_0.1,-0.549895960554545,-0.546775780913654,-0.54037966530241,-0.290312897377832,-0.425619176667598,-0.158865456025603,-0.640234214863515,0.42378083513347,-0.49506495397555,-0.0960823084480598,-0.390899509982732,-0.135820930743646,0.669803901000483,-0.189516878948919,-0.427739731634617,-0.470765188098603,-0.566829279820911,-0.33611173723637,-0.26197282625027,-0.562530429523542
cancer_state_5_0.1,-0.427001571960175,-0.435693423761285,-0.471521231486863,4.21863875873032,-0.352063863798586,0.141735313154453,-0.207628084636912,0.67003794596967,0.0967128635511534,0.515931674746927,-0.159927097576931,-0.217294229525938,0.596503433695096,0.784478164777547,-0.342097189989616,-0.00850789128100575,-0.0882030399511497,-0.0287598860184902,-0.00323054495619087,0.0432476708936812
cancer_state_4_0.2,2.83667933852007,1.11997014878367,1.88207648321094,-0.288572636568163,0.625744656521388,-0.69211667785793,0.652936702607716,-1.4558028032605,-0.732722351327357,-0.703340679691624,0.175094688810053,-0.529441375193306,-1.62696381892061,-0.888235258201247,0.342845459233575,1.21303749506773,2.08236187440668,-0.228941218327841,-0.581046596779696,0.280118799028967
cancer_state_3_0.2,0.427331553676741,2.04467456439117,1.49609124540058,-0.216343400343529,1.68157148707149,-0.753962007233788,0.644648760940111,-1.04815776619095,-0.473555208665172,-0.110214470668032,1.8478035661251,-0.537598790852403,-0.484999275436613,-0.377206379559576,1.74677354309129,0.041533084035125,0.734794220518577,-0.144615145796064,0.93542723143055,-0.741625999642008
cancer_state_1_0.3,-0.114127020612324,-0.239229274074809,-0.370935201178141,-0.0414910019808927,-0.307037894630979,1.22227775414127,-0.186814080781937,0.906004302016142,0.291690093706576,0.76223533268077,0.0755374156030633,1.0216298378052,0.236362857231972,0.755123016697921,0.0190883838665093,0.633610027629419,0.0761214434674401,0.347294695523035,-0.119325137634109,1.44409355268587
cancer_state_11_0.8,0.581250661935293,3.05219246597715,0.403847413354634,-0.218037087433558,-0.0126673485369604,-0.471352787461076,0.501570274189789,-0.99018717191153,-0.329242012419906,0.06277711276767,0.74304770850508,-0.551826127446124,-0.347356213713191,-0.15117029232548,3.1034528923031,0.363303461722017,1.22882014252031,0.0458750805928184,0.811205939392623,-0.561725096263323
cancer_state_9_0.7,0.158518824074111,0.112225943619337,-0.279718057551763,0.122144784684087,-0.27003435595466,2.29236936447008,-0.0150285548879995,1.02334309872098,0.434075072873811,1.87309156707509,0.239042267252789,0.618995716664255,-0.072438367019414,0.691827921785796,0.557481348237302,1.9382680359563,0.774302801379117,3.17581189023891,-0.278865865672327,1.40276847099365
cancer_state_11_0.6,-0.0290654309932538,-0.237930910453641,-0.311381939587447,-0.0502802485550273,-0.2473522613909,0.992684105179638,-0.0509564717544494,0.301004865969485,3.09027579845796,1.19851411331253,0.195557160042548,0.109354022155334,-0.119799650273293,0.361089898951749,0.0465391933845033,1.12495943913647,0.307473082763215,0.691643790485042,0.635080701354021,1.00096732998267
cancer_state_1_0.5,-0.517163521499228,-0.477955163866597,-0.515235457452103,-0.260542473299385,-0.399784223627522,0.0212930116473769,-0.660913309542248,0.624335863636124,-0.448502096916279,0.313421109682722,-0.297323449231656,-0.407724886738385,0.556605961025871,-0.212949326231329,-0.36902499894742,-0.398025060694525,-0.434609599565012,-0.250291956857824,-0.211778030822817,-0.64551231724908
cancer_state_5_0.6,-0.676091772971004,-0.751317194032928,-0.624565517366744,-0.409035334278334,-0.495866801280868,-0.369665473047891,-0.904470560523299,0.370435892885811,-0.755716863050075,-0.425586576115836,-0.538174921598633,-0.305337855444564,0.644881699508777,-0.931193763456943,-0.623284574629592,-0.635720593026789,-0.874299147058396,-0.409471384585431,-0.496257291925649,-0.773048861004133
