"",cancer_cell_module_1,cancer_cell_module_2,cancer_cell_module_3,cancer_cell_module_4,cancer_cell_module_5,cancer_cell_module_6,cancer_cell_module_7,cancer_cell_module_8,cancer_cell_module_9,cancer_cell_module_10,cancer_cell_module_11,cancer_cell_module_12,cancer_cell_module_13,cancer_cell_module_14,cancer_cell_module_15,cancer_cell_module_16,cancer_cell_module_17,cancer_cell_module_18,cancer_cell_module_19,cancer_cell_module_20,cancer_cell_module_21,cancer_cell_module_22,cancer_cell_module_23,cancer_cell_module_24,cancer_cell_module_25,cancer_cell_module_26,cancer_cell_module_27,cancer_cell_module_28,cancer_cell_module_29,cancer_cell_module_30,cancer_cell_module_31,cancer_cell_module_32,cancer_cell_module_33
cancer_state_3_0.1,-0.10546132937915,2.21869405963426,-0.0188667483615029,1.97630519130515,-0.366628788425517,-0.00574457430608616,-0.305503449991567,0.186504034421035,-0.272989755535713,-0.407687249311206,-0.276237374259262,-0.159713735560934,-0.0999342957642093,-0.124159957455329,-0.0721008928479174,-0.164799296047221,-0.363489687543827,-0.247791752419161,-0.255660770658217,-0.243953635622638,-0.18570938014942,-0.303705626276243,-0.157666250608442,-0.100594190882843,-0.0377546279849583,-0.0757964412057106,-0.112695575242616,0.0566312377844279,-0.109954323098447,-0.0532642211521295,-0.0392130481690554,-0.0121015971771761,-0.0481782549620958
cancer_state_15_0.4,7.62654319429625,-0.265032826978721,0.394007490378224,-0.321132701353491,0.266942886104796,-0.119400563172475,0.0301308000926965,-0.0622403823107593,0.0992651959100142,0.651466595885719,1.0062073313921,0.239776830756244,0.111672725950452,0.189126844506234,-0.424245940497199,-0.158035177142666,-0.060451322947554,-0.178633219230424,-0.306771149933627,-0.411146721996597,-0.542838550483585,-0.446343317070525,-0.45909111418314,-0.290951801899297,-0.550667827357097,-0.383211476954874,-0.0268687968650977,0.0126402814941992,-0.195380556105256,-0.559724794077499,0.0857305447828559,-0.577903763231152,-0.215015331613789
cancer_state_13_0.3,-0.0520711355193768,0.0262333693301452,-0.697125270715177,0.333902571308935,-0.41018577092699,-0.0916543505708879,-0.0833973255984663,-0.204775349387463,-0.642995470900659,-0.886156804845535,-0.335360881295848,-0.264775442975473,-0.12920551264778,-0.22803268748552,0.0906711159643269,-0.186766768125252,-0.619613101695566,-0.563105840454477,-0.22395187615809,-0.499091497858729,-0.310758462664742,-0.385341788131978,-0.100465632620234,-0.197126148894437,1.12546893415665,4.65360364881917,0.0210647931580122,-0.0956427193604011,-0.408442019714513,-0.1201376347196,-0.0571166745791275,1.92256784387369,-0.306357687771876
cancer_state_19_0.8,-0.117628766023165,-0.346970878211952,-0.51146672445137,-0.355033836677367,0.40764993276498,-0.2417873447916,-0.119218375722036,0.20668767981741,-0.33928173177183,-0.661067784175851,-0.215145169352966,-0.375774444256918,0.0186220283211402,0.0376817205184779,0.030045277550021,-0.389756527331099,0.188707089269201,0.15065753426304,-0.177835340875538,0.397676371481875,0.516027430504438,0.139675841717673,3.97909277075252,0.294179708056785,0.401580478599609,-0.0993994666077412,0.261444511528617,-0.0460632583051031,-0.244999954687989,-0.302157328154259,-0.0812233352509822,-0.590198208703425,0.771211930562148
cancer_state_7_0.3,-0.135421428341759,-0.222295582753748,0.858029994492509,0.0695249897830763,-0.286855882670245,-0.468546482129035,0.0691057746480971,-0.499881062489907,-0.304277349328957,0.384305858938419,-0.407384070908294,-0.548124791484188,-0.793386560046699,-0.270309675266111,-0.315209190197608,2.59360728299088,-0.358887018685344,-0.681743716077317,-0.956671859859749,-0.712791500263277,-0.910575608918318,-0.670541936507997,-0.859734054981571,-0.54894336320024,-1.02117899252639,-0.655261957157428,-0.499095891904081,-0.123754109925011,-0.243002664425024,0.682333860070555,-0.363379294501943,0.210972260183023,-0.762020747702375
cancer_state_11_0.7,-0.0567835018750449,-0.195561609485604,0.155892393955701,-0.0833821825873963,0.260157653596027,-0.168429435741738,-0.0234919436182118,-0.221279599710854,0.316079322935338,1.65991180168985,0.0903197199004776,-0.326669701839888,-0.30173712779934,-0.0151632277594356,1.06072514151726,0.329527561615726,0.865667961386916,-0.109805933046207,-0.467096427524256,-0.0102892331727386,-0.520485955824059,0.0110484463766298,-0.239122237328616,-0.225892771771499,-0.471009739545519,-0.0102062494323288,-0.25014649042675,0.0504796604155902,3.33764120345044,0.31755141728942,-0.107677926841696,-0.31090856396122,-0.30015107207426
cancer_state_12_0.4,0.0101505855057618,-0.173722272448685,-0.326383651344237,-0.0689917166467111,-0.431999427956499,-0.00827868630634589,-0.489881996654812,3.30626082576284,-0.693195137957038,-0.902240385482158,-0.353847144848576,-0.352154789095492,0.501276605390074,0.0573690996591613,0.0653632402960292,-0.467676301966783,-0.344738350691272,0.728271294096777,-0.474460709913874,0.510102066167141,1.04218047074495,0.263115208336783,0.407516626624001,0.708106290298089,0.17679185477307,-0.00672401596153965,2.20599453553731,0.974423252333681,-0.203185554359796,-0.810859921388235,0.947307751735139,-0.487960776464982,2.30582982590061
cancer_state_6_0.3,0.0363801318913122,-0.279826395578465,-0.42096437297394,-0.211738898754959,-0.393037374981364,-0.1968828296021,-0.308583240143159,0.4072726101993,-0.41241590698467,-0.624853354356318,-0.405523023550238,-0.392608342346729,-0.182416074021426,-0.135914458985839,-0.0703748050003519,-0.317736113966522,-0.163894934442056,2.37060758927121,-0.292866384085908,0.288774054654067,1.60456778909552,0.259587003385338,0.225341785853415,0.255014369800054,0.331173678313144,-0.235389542632357,0.513214299649902,0.0505945836481213,-0.304916262861617,-0.414415121014326,0.134938406828691,-0.219590979412488,1.10916910360814
cancer_state_14_0.6,-0.103020155570455,-0.356282492599241,0.0316858659167285,-0.384627281233187,0.825662700492113,-0.232204135954614,2.36988103745956,-0.198396404542685,-0.237440242712865,0.164819397862564,-0.0298271405555385,-0.233270656312579,0.211796404736797,-0.146252568546425,0.52409529840017,0.725828786635571,0.453162329263068,-0.30150857754724,-0.249493619884061,0.141183295315002,-0.109300889398294,0.435578228592257,0.324095574761835,-0.0845099322794374,-0.123844869815499,0.603823617361931,-0.143192455148534,-0.0848227330786291,-0.173378293323873,0.0534824349837508,-0.253067996094464,-0.138119381394699,0.00173033825710343
cancer_state_8_0.5,-0.0608626290993367,-0.118669251065741,-0.144475611235595,-0.100561405994601,1.10748148253612,-0.0498105498601924,0.163879771712964,0.00167899409539644,-0.383697527514914,-0.419436690058159,0.097395595259023,0.0796322488095584,1.47741124358117,-0.0933560315603503,2.60740334997893,-0.0312310173056298,-0.0203157098745571,-0.147001509901657,-0.0581996250888044,0.462105177748145,0.0287706445810755,0.0190638787762085,0.369288739796615,0.210390699715523,0.290451985001785,0.181480428373834,-0.0670226562889805,-0.0405143032191202,0.255196851230864,-0.0664618998652477,-0.14398309732877,-0.564219617528282,0.387261512713358
cancer_state_6_0.4,-0.0978650774444644,-0.388689416759227,-0.384915167411917,-0.422717420652776,-0.648598608109719,-0.35484044816527,-0.209096396325916,-0.127058940378748,-0.384343531638412,-0.344461063267953,-0.415139173955547,-0.41143413604319,-0.337039942208883,-0.205037302668013,-0.145280326701527,-0.25862781617358,0.169101979516383,0.0484049149411795,-0.365636069108338,0.0471501111858717,0.107333910945453,3.07593516217803,-0.0995854473475624,0.10670027485416,-0.190476779049395,-0.333867509415876,-0.0207389857377341,0.00476137728798493,-0.0113722975933208,-0.328553083545475,-0.087723325030401,0.0435788752958062,0.208163557879854
cancer_state_5_0.4,-0.106720777773964,-0.30061336520701,0.380255467601143,-0.331567250398281,0.575078345463676,0.52935533357856,-0.114976626664256,0.195616866967907,0.0234781410557663,-0.117367419958793,2.02055089667682,1.88670349344968,1.97788801916445,1.7153490557261,-0.189969829528539,-0.298787165405318,-0.12854432207637,-0.464302565280151,0.824473974198634,-0.0219289614842998,0.303238665515204,-0.0700509032064652,0.0907191710911962,-0.055583239820897,0.0117444033624878,0.0465833552794196,0.134183357521923,0.0361278893669086,-0.189937886689064,-0.531507279427016,0.0833582072869571,-0.110968059715258,-0.114057232152761
cancer_state_3_0.5,-0.133813276250358,-0.267754550505565,-0.333254270623769,-0.26552884808086,-0.702238621718224,-0.338852200078322,-0.401495779727481,-0.241373392505853,-0.512508108072378,-0.297379020817158,-0.369744502785182,-0.381143655248856,-0.459797742097286,-0.236778888140309,-0.549016318587813,-0.351572092350921,-0.372357711278334,0.0724167544446103,-0.238248330864831,-0.54032340682469,-0.028316468980263,-0.123085818556395,-0.459885525653056,-0.210385184693052,-0.0820385596196992,-0.289999340120083,-0.141180440636659,-0.0704964073735127,-0.434703347356162,-0.424400208570889,0.124064076041566,1.24155905395253,-0.217780855398139
cancer_state_21_0.6,-0.0334766747042369,2.08640428140338,-0.0875047186534226,2.14362850795552,-0.898580393898911,-0.129518590587126,-0.634830057519629,3.5961274179087,-0.866345585369866,-0.954073942811207,-0.415463870724408,-0.523815172955667,0.210982823902664,-0.0518005906929414,-0.220829964779905,-0.555091696024736,-0.598309565809167,0.177185455151324,-0.699578993804828,-0.0187042432336026,0.294158034349546,-0.108414951667238,-0.0952229026809411,0.652375160869977,-0.0974104684797567,-0.157378528237275,0.824925843743286,0.457396204684147,-0.35326836848576,-0.968231313908054,0.283888592174109,-0.381833648529923,1.59707363199819
cancer_state_2_0.5,-0.154917705148735,-0.260277644401838,-0.0510487699481217,-0.30583653591112,-0.428488920447475,2.17583386006842,-0.451873621157951,-0.151705342738552,-0.0798634931971287,-0.384686376258287,0.465863942723382,0.795361555750942,0.394181016271355,0.185999159435869,-0.614004616024565,-0.473023216998681,-0.434112788206358,-0.185678611157226,0.490028962984727,-0.208894516318987,0.0425999193534278,-0.436185488943896,-0.247049909874216,-0.273278387557717,-0.437806266095952,-0.144999273645223,-0.0285901147733574,0.00394311213175572,-0.398458600740046,-1.08139068159639,0.728116420360142,0.712959435079401,-0.383810307598357
cancer_state_2_0.7,-0.126212740803399,1.1648489733322,-0.202763867072768,2.53629004090749,-0.439966128850183,-0.199603991702459,-0.24003475015884,-0.149472515793004,-0.198611229717039,-0.369534554555539,-0.276046804576742,-0.160118089124798,-0.21401788093261,-0.143309320113456,-0.0317977384082057,-0.289877583165006,-0.281678340656025,-0.218136587585337,0.0223027700995063,-0.262437454777153,-0.183470595574411,-0.311482956077667,-0.203591689677145,-0.203536370310051,0.474657835019525,0.104002260183237,-0.170140096027615,0.0315391323401508,-0.091476434327361,0.459439517253062,-0.0178444205507374,-0.0269363582396448,-0.215545920996877
cancer_state_1_0.7,-0.19952731017409,-0.357355889060327,-0.456965750278726,-0.407125149482583,-0.248326688874674,-0.135511129313354,-0.375772507195396,-0.390870259857943,-0.01383513446703,-0.217528166641637,0.222166073686543,0.287190134812449,-0.347933203544962,-0.0566762730679273,-0.650391103300723,-0.464832064732206,-0.166645956805515,-0.207767469356583,2.19129404873795,-0.741004234932425,-0.0934490514325926,-0.501899525458974,-0.152787688106588,-0.419478436847728,1.57434279941271,-0.275207929792369,-0.298619492250873,-0.167973485811658,-0.406899989484509,0.766085740322455,-0.217326923793346,0.204754204587266,-0.721997587988915
cancer_state_3_0.6,-0.136743281265037,-0.334409472731814,0.344781117064409,-0.394746114404529,0.366585869559809,-0.143026135808236,-0.0391914763700619,-0.317144356602578,1.78706937010509,0.711664459336284,0.0251050398760022,0.312493977582551,-0.245034096718135,-0.125095315093196,-0.235349042197409,-0.130466791635002,0.160559257047276,-0.101138180400393,0.213185357939034,0.0954545652890153,-0.29815339368846,-0.262238399251376,-0.208974980031909,-0.233741511048392,-0.417089625877081,-0.208146582351728,-0.208169171706056,-0.0730243783605534,0.0608501761325749,0.227441473865335,-0.16313399178222,-0.311527338827697,-0.370196196589359
cancer_state_0_0.6,-0.154018303173485,-0.284632205871414,-0.451143165601601,-0.230900023200565,-0.218109129383488,-0.370527653531355,-0.00314175930426325,-0.362944293305232,-0.277306300628577,-0.18331840274213,-0.236793735107331,-0.297730625555662,-0.461948829450052,-0.239966489051376,-0.0128847282751798,0.118433936351156,-0.229421749933624,-0.205220074066753,0.14810848785333,-0.522419184862671,-0.3519612572737,-0.328593133697349,-0.176315463979663,-0.345341115957202,0.795062994465016,0.157219366999775,-0.293639404706785,-0.132130611473945,-0.135007303936096,1.74344065871401,-0.245740975979952,0.0954563963008804,-0.536110014789763
cancer_state_7_0.6,-0.10939619912821,3.27986866359597,0.0150356633376874,0.588377375763148,-0.201995798317969,-0.0774239485399942,-0.281921333399962,-0.167023498779953,-0.264020448333084,-0.333562536354276,-0.268186499656456,-0.16361238410103,-0.0943962435422177,-0.158837654035924,0.0314788600602362,-0.0653165140525607,-0.375481007148759,-0.314870809987591,-0.299147072413422,-0.320449995863505,-0.245296720998545,-0.299265064932688,-0.277980769632254,-0.161330797084707,-0.156995044315947,-0.121029484166913,-0.261823877958406,-0.0464577671074162,-0.0671343409085469,0.0189945354356407,-0.172668096954872,0.0912287886309239,-0.245876656386714
cancer_state_23_0.8,-0.161996164940398,-0.165066205167901,-0.290585178949169,-0.188615552993565,-0.613469559707836,0.371114335505465,-0.450420550437963,-0.245982951366064,-0.047598783352639,-0.210192733204951,0.222945986682698,0.256123710078417,-0.220858304718532,0.134149178942554,-0.673031488952659,-0.470495216965572,-0.319441175356443,0.0275938692932607,0.972010016349006,-0.412483178760809,-0.0366686291444188,-0.388663214392216,-0.260509736831351,-0.3407359842206,-0.0789693697764753,-0.288425720431323,-0.0606324266619813,-0.0423579469804376,-0.340444629953695,-0.568863844447948,2.96120571680215,0.700147923036035,-0.439522834066126
cancer_state_25_0.8,0.219557625306569,-0.138027940751684,1.11551783089822,-0.0600203236539474,-0.00129882937243838,0.0109309001334352,-0.208452687972805,1.15659489949076,-0.380830614889055,-0.622967002588459,-0.331692318361253,-0.208665795791224,0.645058626766044,-0.0895769691087794,0.711080299367511,-0.261370331766593,0.0415325634050729,0.749540724852516,-0.271154236952837,1.58722469330715,0.739832125821079,0.426587077982883,0.483728008246466,1.76793270649701,1.38954969917189,-0.02289359953454,0.534254347636509,0.162075789186767,0.0082344629443844,-0.0686662546078962,-0.0519182109947817,-0.663704879540211,2.49146491066469
cancer_state_12_0.8,-0.0970739115174227,-0.337852197344283,-0.427037465757335,-0.356931648973872,0.00991964653276558,-0.104385664458033,-0.312792541383102,0.098123985696725,-0.202024898365728,-0.506958870102877,-0.14697898295626,0.0102841783953057,0.373983429022318,-0.095198405858619,-0.237473276148583,-0.388171171079644,-0.0719370572782164,0.884306775124412,0.224414449389445,0.0327139449561527,2.47782809493313,0.309398209009217,0.15972904032798,0.107876259098831,0.581006526771695,-0.127089092325378,0.671556517410614,-0.00191417999643293,-0.316139400495074,-0.447477261040214,0.150340195194513,-0.0104559266604013,0.827100963975877
