"",cancer_cell_module_1,cancer_cell_module_2,cancer_cell_module_3,cancer_cell_module_4,cancer_cell_module_5,cancer_cell_module_6,cancer_cell_module_7,cancer_cell_module_8,cancer_cell_module_9,cancer_cell_module_10,cancer_cell_module_11,cancer_cell_module_12,cancer_cell_module_13,cancer_cell_module_14,cancer_cell_module_15,cancer_cell_module_16,cancer_cell_module_17,cancer_cell_module_18,cancer_cell_module_19,cancer_cell_module_20,cancer_cell_module_21,cancer_cell_module_22,cancer_cell_module_23,cancer_cell_module_24
cancer_state_5_0.1,2.83278949324012,0.723090100432692,0.893534659519036,2.14268196433084,0.389392120508641,-0.0734113973909417,0.493398371245297,-0.257275179945501,0.929909839118222,0.30031833257239,1.76229725511838,1.90129075043257,-0.996082161674587,0.435268622284702,0.824013418342556,0.420223829383618,-0.357442236468245,0.531375156650682,-0.548764062013269,1.72434681964663,0.122346188346892,1.01096667491078,0.175163760029831,1.91063571161042
cancer_state_4_0.1,0.687289575297801,0.700002568527472,2.4742012271556,0.477570156364068,0.0483605718824557,-0.271442284496913,0.286678522371725,2.02120969633032,0.295496559500649,-0.0429952715208422,0.312131119433661,0.348270283744029,-1.0527956995525,0.701156352700765,1.97657456636655,-0.0721195555923949,-0.465334733045641,2.55810132884789,-0.492048466258268,0.0265128070816854,0.738406649469407,0.302536930591473,0.913768634525152,0.604745331748998
cancer_state_3_0.1,0.412376733739659,2.10726367683161,0.27784779152499,0.0665859850069666,1.28380580181619,-0.0982650271628302,1.42642332434149,-0.391085812415076,1.34254277243094,0.328265870670899,0.409155935624084,0.122433909352274,-0.909292171407233,1.56260372824417,0.58332250823284,0.447498867329293,-0.504798976907289,0.166449220665721,0.282172648010842,-0.631502458629853,1.84955148007664,0.555594310880256,1.5420640432797,1.32758289605521
cancer_state_2_0.1,-0.243383105555072,-0.380538746330839,-0.400779350488652,-0.147484829039153,-0.169353686943814,2.46659659357239,-0.34808231703504,-0.448798890045565,-0.0796625258017969,2.33594468910436,1.63954374400705,-0.228641913971014,-1.15989906814946,1.12889764806038,0.97811837801948,1.6587539419214,-0.432688356529484,-0.311533254759583,-1.33653642101413,-0.143300463259684,-0.448874826713139,-0.267580669565046,-1.54200927308457,-0.0649447753214403
cancer_state_0_0.1,-0.444408604337209,-0.431164329972539,-0.410663283424918,-0.294847684424865,-0.238379981129353,-0.458573964216129,-0.278188127473875,0.0147958999745103,-0.399294195160141,-0.518487584935024,-0.658789045716715,-0.223394324297291,0.330805484722195,-0.497401433721415,-0.573728117684832,-0.379217893877486,0.0311948395156221,-0.397376996697855,-0.0253950766952251,-0.912914388630045,-0.34770330690296,-0.302554193477005,-0.192745290522858,-0.52698268742374
cancer_state_9_0.2,0.191885668315267,0.715358969500973,0.199404290962979,0.0861065907924249,6.90844388839686,0.210917076868951,0.220569783115581,0.127518448387281,0.681130816222055,1.56922788164007,0.841681030281823,0.595726467342796,-0.278702171354385,2.35235661315374,1.91215509291496,3.08014938905346,0.20772925483637,0.531194361248365,4.14737226114186,-0.231201580431893,1.92171215660319,0.386101381534142,1.7870268837996,0.534893447835054
cancer_state_5_0.6,-0.392568806977525,-0.534368397245244,-0.444247641008705,-0.180128652734669,-0.21840896827911,-0.0276368931975804,-0.257345658316441,-0.646347004638977,-0.383496505318919,-0.300355263243713,-0.416739738369343,-0.13621878343328,0.797076992769437,-0.762669613910103,-0.587277099865767,-0.363654102666185,2.8209948597067,-0.208575774142367,0.641570455825942,1.48200545815417,-0.120238358468845,-0.277995466968965,0.0726745726868019,-0.530438350312303
cancer_state_14_0.8,0.914634267346933,0.893997925361331,0.240960680705629,0.126559065170995,0.463649471054891,-0.126929916207949,0.171182405007689,-0.574341031850763,5.30518348356232,0.30774989458085,1.20014919276607,0.156777383471783,-1.10390182722043,0.67164357649048,0.28181202180311,0.126641430466355,-0.597459961179202,-0.208579448014929,-0.714593883153631,-0.525072050682993,0.229540422711046,1.85189536563115,-0.156404074194687,0.979646734249557
cancer_state_7_0.5,0.95963329186644,0.329304186230004,3.35703027073629,0.712951446062123,-0.0342974495961881,-0.299331072346065,0.0867692458959596,2.23905135000148,0.24136731488503,-0.111828715860199,0.446340985581502,0.443889514838424,-1.10746274962228,0.286805261903632,2.51403870959659,-0.143688196099184,-0.459744570190862,3.31572087234963,-0.621046046199529,0.508980384354885,0.156393236338181,0.275248902264907,0.564213362440751,0.516718543265349
cancer_state_9_0.5,0.269695876559222,1.26840675471692,1.12053002699854,0.116652178827051,0.175102871483043,-0.228679476461546,0.593206079634565,1.68718582736787,0.378494734577933,0.0625493431328383,0.106342658006972,0.201654129399291,-0.968972889445517,1.33649469192303,1.15246288008051,0.037619026518015,-0.473906316089635,1.39641802881189,-0.294252177015001,-0.713270811403887,1.63082721627062,0.344378574025542,1.44975338505457,0.73971974075726
