,family,potential_LAMMPS_id,composition,num_melts,T_melt_mean,T_melt_std
13,A1--Cu--fcc,1986--Foiles-S-M--Pt--LAMMPS--ipr1,Pt,10,1534.0698021068004,3.3655870399671386
14,A1--Cu--fcc,1987--Ackland-G-J--Ag--LAMMPS--ipr1,Ag,10,1462.8371888156403,2.7349784750021526
15,A1--Cu--fcc,1987--Ackland-G-J--Ag--LAMMPS--ipr2,Ag,10,1463.1257112934823,5.677099157697886
16,A1--Cu--fcc,1987--Ackland-G-J--Au--LAMMPS--ipr1,Au,10,1415.14927799498,2.9087719551888718
17,A1--Cu--fcc,1987--Ackland-G-J--Au--LAMMPS--ipr2,Au,10,1413.3340565458998,2.868016148413023
18,A1--Cu--fcc,1987--Ackland-G-J--Cu--LAMMPS--ipr1,Cu,0,,
19,A1--Cu--fcc,1987--Ackland-G-J--Cu--LAMMPS--ipr2,Cu,2,1270.6393145204534,11.307285141460511
20,A1--Cu--fcc,1987--Ackland-G-J--Ni--LAMMPS--ipr1,Ni,10,1262.18033900552,2.025580943988693
21,A1--Cu--fcc,1987--Ackland-G-J--Ni--LAMMPS--ipr2,Ni,10,1400.6299921476207,2.2311713026251967
22,A1--Cu--fcc,1989--Adams-J-B--Ag--LAMMPS--ipr1,Ag,10,1144.5339924332634,2.7041824933363126
23,A1--Cu--fcc,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,Ag,10,1144.5339924332634,2.7041824933363126
24,A1--Cu--fcc,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,Au,10,1114.5196161238491,2.818289096596067
25,A1--Cu--fcc,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,Cu,10,1313.5341075540296,2.478808256165216
26,A1--Cu--fcc,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,Ni,10,1766.1226002980325,2.1306279042360043
27,A1--Cu--fcc,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,Pd,10,1563.287228602894,5.854960523215309
28,A1--Cu--fcc,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,Pt,10,1601.1178879606105,5.07269909183719
29,A1--Cu--fcc,1989--Adams-J-B--Au--LAMMPS--ipr1,Au,10,1114.5196161238496,2.8182890965960676
30,A1--Cu--fcc,1989--Adams-J-B--Cu--LAMMPS--ipr1,Cu,10,1313.5341075540296,2.478808256165216
31,A1--Cu--fcc,1989--Adams-J-B--Ni--LAMMPS--ipr1,Ni,10,1766.1226002980325,2.130627904236004
32,A1--Cu--fcc,1989--Adams-J-B--Pd--LAMMPS--ipr1,Pd,10,1563.287228602894,5.854960523215309
33,A1--Cu--fcc,1989--Adams-J-B--Pt--LAMMPS--ipr1,Pt,10,1601.1178879606102,5.07269909183719
34,A1--Cu--fcc,1990--Ackland-G-J--Cu--LAMMPS--ipr2,Cu,10,1286.4467690258357,3.1108229556055367
35,A1--Cu--fcc,1990--Ackland-G-J--Cu-Ag-Au--LAMMPS--ipr1,Ag,10,1463.7002998652097,2.9575541969332013
36,A1--Cu--fcc,1990--Ackland-G-J--Cu-Ag-Au--LAMMPS--ipr1,Au,10,1410.6547161720462,4.645960296858385
37,A1--Cu--fcc,1990--Ackland-G-J--Cu-Ag-Au--LAMMPS--ipr1,Cu,10,1289.5577943604007,1.7398094746230812
38,A1--Cu--fcc,1992--Ackland-G-J--Ti--LAMMPS--ipr1,Ti,10,1311.3325399659502,3.169812474939325
39,A1--Cu--fcc,1992--Ackland-G-J--Ti--LAMMPS--ipr2,Ti,10,1313.27196206803,3.984187344199843
40,A1--Cu--fcc,1995--Ackland-G-J--Zr--LAMMPS--ipr1,Zr,10,1723.5574558529283,6.068391075083251
41,A1--Cu--fcc,1995--Angelo-J-E--Ni-Al-H--LAMMPS--ipr1,Al,10,313.82901546273956,1.3502971161330237
42,A1--Cu--fcc,1995--Angelo-J-E--Ni-Al-H--LAMMPS--ipr1,Ni,10,1432.4473132048734,3.9313509069142856
43,A1--Cu--fcc,1996--Farkas-D--Nb-Ti-Al--LAMMPS--ipr1,Al,10,1354.1850667262602,4.255213175810094
44,A1--Cu--fcc,1996--Farkas-D--Nb-Ti-Al--LAMMPS--ipr1,Ti,0,,
45,A1--Cu--fcc,1997--Ackland-G-J--Fe--LAMMPS--ipr1,Fe,10,2245.905958815316,5.429260532093702
46,A1--Cu--fcc,1997--Liu-X-Y--Al-Mg--LAMMPS--ipr1,Al,10,924.3615098216603,2.46501789485304
47,A1--Cu--fcc,1997--Liu-X-Y--Al-Mg--LAMMPS--ipr1,Mg,0,,
48,A1--Cu--fcc,1998--Liu-X-Y--Al-Mg--LAMMPS--ipr1,Al,10,884.6448402520433,2.606604838205626
49,A1--Cu--fcc,1998--Liu-X-Y--Al-Mg--LAMMPS--ipr1,Mg,0,,
50,A1--Cu--fcc,1998--Meyer-R--Fe--LAMMPS--ipr1,Fe,10,2267.3111647667256,9.134009898621041
51,A1--Cu--fcc,1999--Liu-X-Y--Al-Cu--LAMMPS--ipr1,Al,10,924.5888831130657,2.582176045174181
52,A1--Cu--fcc,1999--Liu-X-Y--Al-Cu--LAMMPS--ipr1,Cu,10,1279.2198698319867,5.23531218126813
53,A1--Cu--fcc,1999--Mishin-Y--Al--LAMMPS--ipr1,Al,10,1040.4081627949313,3.289622550212249
54,A1--Cu--fcc,1999--Mishin-Y--Ni--LAMMPS--ipr1,Ni,10,2195.1240664858387,4.313320544996008
55,A1--Cu--fcc,2000--Landa-A--Al-Pb--LAMMPS--ipr1,Al,10,923.130800942911,3.224906130506487
56,A1--Cu--fcc,2000--Landa-A--Al-Pb--LAMMPS--ipr1,Pb,10,614.0126424879732,3.071574478806664
57,A1--Cu--fcc,2000--Sturgeon-J-B--Al--LAMMPS--ipr1,Al,10,931.4965074410186,2.3283328069510816
58,A1--Cu--fcc,2001--Mishin-Y--Cu-1--LAMMPS--ipr1,Cu,10,1323.2635386962581,4.623225098693715
59,A1--Cu--fcc,2002--Mishin-Y--Ni-Al--LAMMPS--ipr1,Al,10,1211.8820622745068,2.0261425931632764
60,A1--Cu--fcc,2002--Mishin-Y--Ni-Al--LAMMPS--ipr1,Ni,10,1397.065257688757,4.33143434305427
61,A1--Cu--fcc,2003--Han-S--V--LAMMPS--ipr1,V,0,,
62,A1--Cu--fcc,2003--Han-S--W--LAMMPS--ipr1,W,10,4679.500998595672,16.617824476253304
63,A1--Cu--fcc,2003--Hoyt-J-J--Cu-Pb--LAMMPS--ipr1,Cu,10,1280.9279340909675,3.7043275613897473
64,A1--Cu--fcc,2003--Hoyt-J-J--Cu-Pb--LAMMPS--ipr1,Pb,10,614.4642200539648,2.6226883757248705
65,A1--Cu--fcc,2003--Li-Y-H--Ta--LAMMPS--ipr1,Ta,0,,
66,A1--Cu--fcc,2003--Mendelev-M-I--Fe-2--LAMMPS--ipr1,Fe,0,,
67,A1--Cu--fcc,2003--Mendelev-M-I--Fe-2--LAMMPS--ipr3,Fe,0,,
68,A1--Cu--fcc,2003--Mendelev-M-I--Fe-5--LAMMPS--ipr1,Fe,0,,
69,A1--Cu--fcc,2003--Zope-R-R--Al--LAMMPS--ipr1,Al,10,866.9129120816515,2.1461821042071745
70,A1--Cu--fcc,2003--Zope-R-R--Ti-Al--LAMMPS--ipr1,Al,10,868.3547277684623,2.9949448231941935
71,A1--Cu--fcc,2003--Zope-R-R--Ti-Al--LAMMPS--ipr1,Ti,10,1483.781430089775,2.9575292339364943
72,A1--Cu--fcc,2004--Ackland-G-J--Fe-P--LAMMPS--ipr1,Fe,0,,
73,A1--Cu--fcc,2004--Ackland-G-J--Fe-P--LAMMPS--ipr1,P,10,1289.722286815786,3.0401078450655783
74,A1--Cu--fcc,2004--Liu-X-Y--Al--LAMMPS--ipr1,Al,10,883.1653277097582,2.5610329684763715
75,A1--Cu--fcc,2004--Mishin-Y--Ni-Al--LAMMPS--ipr1,Al,10,868.2678356233339,2.397797864075933
76,A1--Cu--fcc,2004--Mishin-Y--Ni-Al--LAMMPS--ipr1,Ni,10,1696.9792745549225,3.8586290553162583
77,A1--Cu--fcc,2004--Mishin-Y--Ni-Al--LAMMPS--ipr2,Al,10,868.3322091455038,2.61390116904344
78,A1--Cu--fcc,2004--Mishin-Y--Ni-Al--LAMMPS--ipr2,Ni,10,1697.6967316907053,3.781159936575544
79,A1--Cu--fcc,2004--Zhou-X-W--Ag--LAMMPS--ipr1,Ag,10,1138.805419986676,4.0109999958524565
80,A1--Cu--fcc,2004--Zhou-X-W--Ag--LAMMPS--ipr2,Ag,10,1138.8975753117238,3.3624480445671407
81,A1--Cu--fcc,2004--Zhou-X-W--Al--LAMMPS--ipr1,Al,10,574.5804884456331,1.442593409455589
82,A1--Cu--fcc,2004--Zhou-X-W--Al--LAMMPS--ipr2,Al,10,575.8662609359633,3.2880377201098234
83,A1--Cu--fcc,2004--Zhou-X-W--Au--LAMMPS--ipr1,Au,10,1139.2166525709688,2.560393998692721
84,A1--Cu--fcc,2004--Zhou-X-W--Au--LAMMPS--ipr2,Au,10,1140.9560636287754,4.985426788838017
85,A1--Cu--fcc,2004--Zhou-X-W--Co--LAMMPS--ipr1,Co,10,1744.584242087045,6.102365782917577
86,A1--Cu--fcc,2004--Zhou-X-W--Co--LAMMPS--ipr2,Co,10,1742.5928590767787,4.724277202374143
87,A1--Cu--fcc,2004--Zhou-X-W--Cu--LAMMPS--ipr1,Cu,10,1179.1082247105433,4.329267954141803
88,A1--Cu--fcc,2004--Zhou-X-W--Cu--LAMMPS--ipr2,Cu,10,1177.0009551596104,3.7017505044069923
89,A1--Cu--fcc,2004--Zhou-X-W--Cu-Ag-Au--LAMMPS--ipr1,Ag,10,1140.1022605762773,3.6910949704136953
90,A1--Cu--fcc,2004--Zhou-X-W--Cu-Ag-Au--LAMMPS--ipr1,Au,10,1139.8078892729504,4.165003882760548
91,A1--Cu--fcc,2004--Zhou-X-W--Cu-Ag-Au--LAMMPS--ipr1,Cu,10,1177.694787001175,2.4134902278361325
92,A1--Cu--fcc,2004--Zhou-X-W--Cu-Ag-Au--LAMMPS--ipr2,Ag,10,1137.6469612685348,4.072422200275236
93,A1--Cu--fcc,2004--Zhou-X-W--Cu-Ag-Au--LAMMPS--ipr2,Au,10,1138.6542013073606,5.234253823632663
94,A1--Cu--fcc,2004--Zhou-X-W--Cu-Ag-Au--LAMMPS--ipr2,Cu,10,1176.196176103335,3.0607508608393705
95,A1--Cu--fcc,2004--Zhou-X-W--Fe--LAMMPS--ipr1,Fe,0,,
96,A1--Cu--fcc,2004--Zhou-X-W--Fe--LAMMPS--ipr2,Fe,0,,
97,A1--Cu--fcc,2004--Zhou-X-W--Mg--LAMMPS--ipr1,Mg,10,688.2292323758903,1.3992792042674103
98,A1--Cu--fcc,2004--Zhou-X-W--Mg--LAMMPS--ipr2,Mg,10,689.0206606240413,2.313535734610911
99,A1--Cu--fcc,2004--Zhou-X-W--Ni--LAMMPS--ipr1,Ni,10,1515.486609653018,5.677152352507428
100,A1--Cu--fcc,2004--Zhou-X-W--Ni--LAMMPS--ipr2,Ni,10,1513.9129710503043,3.1967205646252963
101,A1--Cu--fcc,2004--Zhou-X-W--Pb--LAMMPS--ipr1,Pb,10,625.5467640205263,2.387760857193223
102,A1--Cu--fcc,2004--Zhou-X-W--Pb--LAMMPS--ipr2,Pb,10,625.901833245126,3.56969981805647
103,A1--Cu--fcc,2004--Zhou-X-W--Pd--LAMMPS--ipr1,Pd,10,1590.8700304891488,4.387962834484865
104,A1--Cu--fcc,2004--Zhou-X-W--Pd--LAMMPS--ipr2,Pd,10,1594.2369464142273,4.634541683464144
105,A1--Cu--fcc,2004--Zhou-X-W--Pt--LAMMPS--ipr1,Pt,10,1467.2196922244025,6.494444910347407
106,A1--Cu--fcc,2004--Zhou-X-W--Pt--LAMMPS--ipr2,Pt,10,1466.662247503635,4.79260075592343
107,A1--Cu--fcc,2004--Zhou-X-W--Ta-Cu--LAMMPS--ipr1,Cu,10,1180.5090197571053,3.060125676172942
108,A1--Cu--fcc,2004--Zhou-X-W--Ta-Cu--LAMMPS--ipr2,Cu,10,1178.0189662290968,3.1218677902854632
109,A1--Cu--fcc,2004--Zhou-X-W--Ti--LAMMPS--ipr1,Ti,10,1576.741206853596,4.013172473830566
110,A1--Cu--fcc,2004--Zhou-X-W--Ti--LAMMPS--ipr2,Ti,10,1578.7893843086172,3.309002928650883
111,A1--Cu--fcc,2004--Zhou-X-W--W--LAMMPS--ipr1,W,10,4379.415309178482,54.70087010297442
112,A1--Cu--fcc,2004--Zhou-X-W--W--LAMMPS--ipr2,W,10,4377.651193913744,18.168516449834403
113,A1--Cu--fcc,2004--Zhou-X-W--Zr--LAMMPS--ipr1,Zr,10,1759.5058757618967,6.1940581078101316
114,A1--Cu--fcc,2004--Zhou-X-W--Zr--LAMMPS--ipr2,Zr,10,1758.3965082190487,5.730883645814615
115,A1--Cu--fcc,2005--Grochola-G--Au--LAMMPS--ipr1,Au,10,1151.6607933445714,3.9628598266999173
116,A1--Cu--fcc,2005--Mendelev-M-I--Al-Fe--LAMMPS--ipr1,Al,10,941.309739283682,2.8952885891815527
117,A1--Cu--fcc,2005--Mendelev-M-I--Al-Fe--LAMMPS--ipr1,Fe,0,,
118,A1--Cu--fcc,2006--Chamati-H--Fe--LAMMPS--ipr1,Fe,0,,
119,A1--Cu--fcc,2006--Sun-D-Y--Mg--LAMMPS--ipr1,Mg,0,,
120,A1--Cu--fcc,2006--Williams-P-L--Ag--LAMMPS--ipr1,Ag,10,1260.910021098903,2.3626951924085193
121,A1--Cu--fcc,2006--Williams-P-L--Cu-Ag--LAMMPS--ipr1,Ag,10,1262.1593851975363,4.3972788426596
122,A1--Cu--fcc,2006--Williams-P-L--Cu-Ag--LAMMPS--ipr1,Cu,10,1321.8786536201055,3.3158472543221413
123,A1--Cu--fcc,2007--Mendelev-M-I--Cu-Zr--LAMMPS--ipr1,Cu,10,1354.9291840929877,2.3616334634005627
124,A1--Cu--fcc,2007--Mendelev-M-I--Cu-Zr--LAMMPS--ipr1,Zr,0,,
125,A1--Cu--fcc,2007--Mendelev-M-I--Zr-1--LAMMPS--ipr1,Zr,1,993.1341509195208,0.0
126,A1--Cu--fcc,2007--Mendelev-M-I--Zr-2--LAMMPS--ipr1,Zr,0,,
127,A1--Cu--fcc,2007--Mendelev-M-I--Zr-2--LAMMPS--ipr2,Zr,0,,
128,A1--Cu--fcc,2007--Mendelev-M-I--Zr-3--LAMMPS--ipr1,Zr,0,,
129,A1--Cu--fcc,2008--Fortini-A--Ru--LAMMPS--ipr1,Ru,0,,
130,A1--Cu--fcc,2008--Mendelev-M-I--Al--LAMMPS--ipr1,Al,10,926.4755514430628,1.8057680023818576
131,A1--Cu--fcc,2008--Mendelev-M-I--Cu--LAMMPS--ipr1,Cu,10,1354.1612204841563,2.352157591399506
132,A1--Cu--fcc,2008--Zhou-X-W--Pd-H--LAMMPS--ipr1,H,0,,
133,A1--Cu--fcc,2008--Zhou-X-W--Pd-H--LAMMPS--ipr1,Pd,10,1113.3985813443737,4.3091311690075145
134,A1--Cu--fcc,2009--Bonny-G--Fe-Cu-Ni--LAMMPS--ipr1,Cu,10,1324.1822871102881,2.8036016393317973
135,A1--Cu--fcc,2009--Bonny-G--Fe-Cu-Ni--LAMMPS--ipr1,Fe,0,,
136,A1--Cu--fcc,2009--Bonny-G--Fe-Cu-Ni--LAMMPS--ipr1,Ni,10,1624.000699343249,2.5819513491080595
137,A1--Cu--fcc,2009--Bonny-G--Fe-Ni--LAMMPS--ipr1,Ni,10,1623.3889232247843,3.709904032146766
138,A1--Cu--fcc,2009--Mendelev-M-I--Al-Mg--LAMMPS--ipr1,Al,10,925.2311574004265,2.8393142331886496
139,A1--Cu--fcc,2009--Mendelev-M-I--Al-Mg--LAMMPS--ipr1,Mg,0,,
140,A1--Cu--fcc,2009--Mendelev-M-I--Cu-Zr--LAMMPS--ipr1,Cu,10,1352.705482900296,2.9780285760760274
141,A1--Cu--fcc,2009--Mendelev-M-I--Cu-Zr--LAMMPS--ipr1,Zr,0,,
142,A1--Cu--fcc,2009--Olsson-P-A-T--Fe--LAMMPS--ipr1,Fe,0,,
143,A1--Cu--fcc,2009--Purja-Pun-G-P--Ni-Al--LAMMPS--ipr1,Al,9,1041.334407454203,1.985520563831083
144,A1--Cu--fcc,2009--Purja-Pun-G-P--Ni-Al--LAMMPS--ipr1,Ni,10,1698.6513244897365,3.334711237475143
145,A1--Cu--fcc,2009--Wu-H-H--Cu-Ag--LAMMPS--ipr1,Ag,10,1261.6962090822853,3.2966886119037793
146,A1--Cu--fcc,2009--Wu-H-H--Cu-Ag--LAMMPS--ipr1,Cu,10,876.9674347159273,2.385140831091921
147,A1--Cu--fcc,2009--Zhakhovskii-V-V--Al--LAMMPS--ipr2,Al,10,949.9375998393477,2.899082018831742
148,A1--Cu--fcc,2009--Zhakhovskii-V-V--Au--LAMMPS--ipr2,Au,10,1336.8842467119807,4.765527484866832
149,A1--Cu--fcc,2010--Malerba-L--Fe--LAMMPS--ipr1,Fe,0,,
150,A1--Cu--fcc,2010--Mendelev-M-I--fictional-Al-1--LAMMPS--ipr1,Al,10,534.7352377328627,1.1109069235109243
151,A1--Cu--fcc,2010--Mendelev-M-I--fictional-Al-2--LAMMPS--ipr1,Al,10,937.1830428903426,3.105336733106102
152,A1--Cu--fcc,2010--Mendelev-M-I--fictional-Al-3--LAMMPS--ipr1,Al,10,938.4376286589234,4.177749615253668
153,A1--Cu--fcc,2010--Olsson-P-A-T--Au--LAMMPS--ipr1,Au,10,1146.9921697206173,2.4649611232145583
154,A1--Cu--fcc,2010--Winey-J-M--Al--LAMMPS--ipr1,Al,10,844.266919066193,2.3540307841340087
155,A1--Cu--fcc,2011--Bonny-G--Fe-Ni-Cr--LAMMPS--ipr2,Cr,10,1961.5474320367207,4.33884315930573
156,A1--Cu--fcc,2011--Bonny-G--Fe-Ni-Cr--LAMMPS--ipr2,Fe,10,1421.215760015364,4.334987403861678
157,A1--Cu--fcc,2011--Bonny-G--Fe-Ni-Cr--LAMMPS--ipr2,Ni,10,1526.0747312480992,2.966847144307386
158,A1--Cu--fcc,2011--Chiesa-S--Fe-33--LAMMPS--ipr1,Fe,0,,
159,A1--Cu--fcc,2012--Mendelev-M-I--Cu--LAMMPS--ipr1,Cu,10,1352.7725334273096,3.9787735539752798
160,A1--Cu--fcc,2012--Mendelev-M-I--Ni--LAMMPS--ipr1,Ni,10,1726.8648638915342,4.218092617393496
161,A1--Cu--fcc,2012--Mendelev-M-I--Ni-Zr--LAMMPS--ipr1,Ni,10,1730.4866301941322,4.129334418872851
162,A1--Cu--fcc,2012--Mendelev-M-I--Ni-Zr--LAMMPS--ipr1,Zr,0,,
163,A1--Cu--fcc,2012--Norman-G-E--Au--LAMMPS--ipr1,Au,10,1197.7852957556915,4.576005231286941
164,A1--Cu--fcc,2012--Proville-L--Fe--LAMMPS--ipr1,Fe,0,,
165,A1--Cu--fcc,2012--Purja-Pun-G-P--Co--LAMMPS--ipr1,Co,10,1893.8401919735527,3.7777321542200486
166,A1--Cu--fcc,2012--Schopf-D--Al-Mn-Pd--LAMMPS--ipr1,Al,10,317.8110176582488,0.9934422307646849
167,A1--Cu--fcc,2012--Smirnova-D-E--U--LAMMPS--ipr1,U,0,,
168,A1--Cu--fcc,2013--Agrawal-A--Be--LAMMPS--ipr1,Be,10,1169.014365557301,1.3333342198993476
169,A1--Cu--fcc,2013--Bonny-G--Fe-Ni-Cr--LAMMPS--ipr1,Cr,10,1963.0730408171821,4.145029418639264
170,A1--Cu--fcc,2013--Bonny-G--Fe-Ni-Cr--LAMMPS--ipr1,Fe,10,1990.6803279020496,6.192243783760268
171,A1--Cu--fcc,2013--Bonny-G--Fe-Ni-Cr--LAMMPS--ipr1,Ni,10,1567.7021076182307,2.8478583335769896
172,A1--Cu--fcc,2013--Bonny-G--Fe-W--LAMMPS--ipr1,Fe,0,,
173,A1--Cu--fcc,2013--Bonny-G--Fe-W--LAMMPS--ipr1,W,0,,
174,A1--Cu--fcc,2013--Hale-L-M--Pd-Ag-H-Hybrid--LAMMPS--ipr1,Ag,10,1262.9640498185147,2.579473884026524
175,A1--Cu--fcc,2013--Hale-L-M--Pd-Ag-H-Hybrid--LAMMPS--ipr1,H,0,,
176,A1--Cu--fcc,2013--Hale-L-M--Pd-Ag-H-Hybrid--LAMMPS--ipr1,Pd,10,1111.1230702556393,4.065705673139716
177,A1--Cu--fcc,2013--Hale-L-M--Pd-Ag-H-Morse--LAMMPS--ipr1,Ag,10,1262.2290166217447,2.7672403244760293
178,A1--Cu--fcc,2013--Hale-L-M--Pd-Ag-H-Morse--LAMMPS--ipr1,H,0,,
179,A1--Cu--fcc,2013--Hale-L-M--Pd-Ag-H-Morse--LAMMPS--ipr1,Pd,10,1111.1230702556393,4.065705673139715
180,A1--Cu--fcc,2013--Marinica-M-C--W-2--LAMMPS--ipr1,W,0,,
181,A1--Cu--fcc,2013--Marinica-M-C--W-3--LAMMPS--ipr1,W,0,,
182,A1--Cu--fcc,2013--Marinica-M-C--W-4--LAMMPS--ipr1,W,0,,
183,A1--Cu--fcc,2013--Onat-B--Cu-Ni--LAMMPS--ipr1,Cu,10,1276.5262280397487,3.6771897827655566
184,A1--Cu--fcc,2013--Onat-B--Cu-Ni--LAMMPS--ipr1,Ni,10,1546.2796459307483,5.441717900325037
185,A1--Cu--fcc,2013--Onat-B--Cu-Ni--LAMMPS--ipr2,Cu,10,1277.396579745656,5.320556492450755
186,A1--Cu--fcc,2013--Onat-B--Cu-Ni--LAMMPS--ipr2,Ni,10,1546.4591451832475,3.200507468190952
187,A1--Cu--fcc,2013--Smirnova-D-E--U-Mo-Xe--LAMMPS--ipr1,Mo,0,,
188,A1--Cu--fcc,2013--Smirnova-D-E--U-Mo-Xe--LAMMPS--ipr1,U,0,,
189,A1--Cu--fcc,2013--Smirnova-D-E--U-Mo-Xe--LAMMPS--ipr2,Mo,0,,
190,A1--Cu--fcc,2013--Smirnova-D-E--U-Mo-Xe--LAMMPS--ipr2,U,0,,
191,A1--Cu--fcc,2014--Bonny-G--W-H-He-1--LAMMPS--ipr1,W,1,1997.2797678485856,0.0
192,A1--Cu--fcc,2014--Bonny-G--W-H-He-2--LAMMPS--ipr1,W,1,1997.2797678485856,0.0
193,A1--Cu--fcc,2015--Borovikov-V--fictional-Cu-1--LAMMPS--ipr1,Cu,10,1347.738045915596,2.418719531480031
194,A1--Cu--fcc,2015--Borovikov-V--fictional-Cu-2--LAMMPS--ipr1,Cu,10,1354.4322090862902,4.416997081126183
195,A1--Cu--fcc,2015--Borovikov-V--fictional-Cu-3--LAMMPS--ipr1,Cu,10,1357.0089521827217,4.091073108343643
196,A1--Cu--fcc,2015--Borovikov-V--fictional-Cu-4--LAMMPS--ipr1,Cu,10,1353.593735448561,2.8083810834397593
197,A1--Cu--fcc,2015--Borovikov-V--fictional-Cu-5--LAMMPS--ipr1,Cu,10,1351.4615785546362,2.2002998670981735
198,A1--Cu--fcc,2015--Borovikov-V--fictional-Cu-6--LAMMPS--ipr1,Cu,10,1355.0043453953044,4.8831474388909655
199,A1--Cu--fcc,2015--Borovikov-V--fictional-Cu-7--LAMMPS--ipr1,Cu,10,1355.1798360333994,6.8138472451447045
200,A1--Cu--fcc,2015--Mendelev-M-I--Al-Sm--LAMMPS--ipr1,Al,10,915.3709297733978,1.9403486615677745
201,A1--Cu--fcc,2015--Purja-Pun-G-P--Al-Co--LAMMPS--ipr1,Al,10,1041.7021571085747,3.6764486690889173
202,A1--Cu--fcc,2015--Purja-Pun-G-P--Al-Co--LAMMPS--ipr1,Co,10,1895.0982098680204,7.68110879701868
203,A1--Cu--fcc,2015--Purja-Pun-G-P--Al-Co--LAMMPS--ipr2,Al,10,1042.2129394317928,4.308605276126845
204,A1--Cu--fcc,2015--Purja-Pun-G-P--Al-Co--LAMMPS--ipr2,Co,10,1896.5551536755538,4.713151034791325
205,A1--Cu--fcc,2015--Purja-Pun-G-P--Ni-Al-Co--LAMMPS--ipr1,Al,10,1042.5261807419472,3.7449750589982918
206,A1--Cu--fcc,2015--Purja-Pun-G-P--Ni-Al-Co--LAMMPS--ipr1,Co,10,1891.2935695143526,3.991860376262072
207,A1--Cu--fcc,2015--Purja-Pun-G-P--Ni-Al-Co--LAMMPS--ipr1,Ni,10,1698.787154144052,4.3099875470441535
208,A1--Cu--fcc,2015--Purja-Pun-G-P--Ni-Al-Co--LAMMPS--ipr2,Al,10,1042.2129394317928,4.308605276126845
209,A1--Cu--fcc,2015--Purja-Pun-G-P--Ni-Al-Co--LAMMPS--ipr2,Co,10,1896.5551536755538,4.713151034791325
210,A1--Cu--fcc,2015--Purja-Pun-G-P--Ni-Al-Co--LAMMPS--ipr2,Ni,10,1696.261621626313,5.801324809985364
211,A1--Cu--fcc,2015--Purja-Pun-G-P--Ni-Co--LAMMPS--ipr1,Co,10,1891.2935695143528,3.9918603762620726
212,A1--Cu--fcc,2015--Purja-Pun-G-P--Ni-Co--LAMMPS--ipr1,Ni,10,1698.7871541440516,4.309987547044153
213,A1--Cu--fcc,2015--Purja-Pun-G-P--Ni-Co--LAMMPS--ipr2,Co,10,1896.5551536755538,4.713151034791325
214,A1--Cu--fcc,2015--Purja-Pun-G-P--Ni-Co--LAMMPS--ipr2,Ni,10,1696.261621626313,5.801324809985364
215,A1--Cu--fcc,2015--Wilson-S-R--Na--LAMMPS--ipr1,Na,0,,
216,A1--Cu--fcc,2015--Wilson-S-R--Ni-Zr--LAMMPS--ipr1,Ni,10,1727.3652163393483,4.314208262431736
