year,region,activity,property,value,unit
2022,NZ,bof,min,0.95,t/t
2022,World,bof,min,0.6399,t/t
2022,AT,bof,max,0.95235,t/t
2022,BE,bof,max,0.72765,t/t
2022,BG,bof,max,0,t/t
2022,HR,bof,max,0,t/t
2022,CZ,bof,max,1.0038,t/t
2022,FI,bof,max,0.651,t/t
2022,FR,bof,max,0.6216,t/t
2022,DE,bof,max,0.75915,t/t
2022,GR,bof,max,0,t/t
2022,HU,bof,max,0.54915,t/t
2022,IT,bof,max,0.1491,t/t
2022,LU,bof,max,0,t/t
2022,NL,bof,max,1.05,t/t
2022,PL,bof,max,0.5124,t/t
2022,PT,bof,max,0,t/t
2022,RO,bof,max,0.5586,t/t
2022,SK,bof,max,0.945,t/t
2022,SI,bof,max,0,t/t
2022,ES,bof,max,0.29505,t/t
2022,SE,bof,max,0.7203,t/t
2022,EUR,bof,max,0.6072,t/t
2022,TR,bof,max,0.2982,t/t
2022,GB,bof,max,0.8358,t/t
2022,RU,bof,max,0.68355,t/t
2022,UA,bof,max,0.50505,t/t
2022,Eastern Europe,bof,max,0.6842,t/t
2022,CA,bof,max,0.6111,t/t
2022,MX,bof,max,0.0693,t/t
2022,US,bof,max,0.33285,t/t
2022,Northern America,bof,max,0.3388,t/t
2022,AR,bof,max,0.45045,t/t
2022,BR,bof,max,0.8001,t/t
2022,CL,bof,max,0.64575,t/t
2022,VE,bof,max,0,t/t
2022,Southern America,bof,max,0.7227,t/t
2022,EG,bof,max,0,t/t
2022,Southern Africa,bof,max,0.6248,t/t
2022,AFR,bof,max,0.1441,t/t
2022,IR,bof,max,0.08295,t/t
2022,SA,bof,max,0,t/t
2022,Middle East,bof,max,0.0495,t/t
2022,CN,bof,max,0.94605,t/t
2022,IN,bof,max,0.4578,t/t
2022,JP,bof,max,0.7749,t/t
2022,KR,bof,max,0.74025,t/t
2022,TW,bof,max,0.6216,t/t
2022,ASI,bof,max,0.8932,t/t
2022,AU,bof,max,0.7686,t/t
2022,NZ,bof,max,1.05,t/t
2022,World,bof,max,0.7821,t/t
2022,AT,bof,abs_min,0.0,t/t
2022,BE,bof,abs_min,0.0,t/t
2022,BG,bof,abs_min,0.0,t/t
2022,HR,bof,abs_min,0.0,t/t
2022,CZ,bof,abs_min,0.0,t/t
2022,FI,bof,abs_min,0.0,t/t
2022,FR,bof,abs_min,0.0,t/t
2022,DE,bof,abs_min,0.0,t/t
2022,GR,bof,abs_min,0.0,t/t
2022,HU,bof,abs_min,0.0,t/t
2022,IT,bof,abs_min,0.0,t/t
2022,LU,bof,abs_min,0.0,t/t
2022,NL,bof,abs_min,0.0,t/t
2022,PL,bof,abs_min,0.0,t/t
2022,PT,bof,abs_min,0.0,t/t
2022,RO,bof,abs_min,0.0,t/t
2022,SK,bof,abs_min,0.0,t/t
2022,SI,bof,abs_min,0.0,t/t
2022,ES,bof,abs_min,0.0,t/t
2022,SE,bof,abs_min,0.0,t/t
2022,EUR,bof,abs_min,0.0,t/t
2022,TR,bof,abs_min,0.0,t/t
2022,GB,bof,abs_min,0.0,t/t
2022,RU,bof,abs_min,0.0,t/t
2022,UA,bof,abs_min,0.0,t/t
2022,Eastern Europe,bof,abs_min,0.0,t/t
2022,CA,bof,abs_min,0.0,t/t
2022,MX,bof,abs_min,0.0,t/t
2022,US,bof,abs_min,0.0,t/t
2022,Northern America,bof,abs_min,0.0,t/t
2022,AR,bof,abs_min,0.0,t/t
2022,BR,bof,abs_min,0.0,t/t
2022,CL,bof,abs_min,0.0,t/t
2022,VE,bof,abs_min,0.0,t/t
2022,Southern America,bof,abs_min,0.0,t/t
2022,EG,bof,abs_min,0.0,t/t
2022,Southern Africa,bof,abs_min,0.0,t/t
2022,AFR,bof,abs_min,0.0,t/t
2022,IR,bof,abs_min,0.0,t/t
2022,SA,bof,abs_min,0.0,t/t
2022,Middle East,bof,abs_min,0.0,t/t
2022,CN,bof,abs_min,0.0,t/t
2022,IN,bof,abs_min,0.0,t/t
2022,JP,bof,abs_min,0.0,t/t
2022,KR,bof,abs_min,0.0,t/t
2022,TW,bof,abs_min,0.0,t/t
2022,ASI,bof,abs_min,0.0,t/t
2022,AU,bof,abs_min,0.0,t/t
2022,NZ,bof,abs_min,0.0,t/t
2022,World,bof,abs_min,0.0,t/t
2022,AT,bof,abs_max,1.0,t/t
2022,BE,bof,abs_max,1.0,t/t
2022,BG,bof,abs_max,1.0,t/t
2022,HR,bof,abs_max,1.0,t/t
2022,CZ,bof,abs_max,1.0,t/t
2022,FI,bof,abs_max,1.0,t/t
2022,FR,bof,abs_max,1.0,t/t
2022,DE,bof,abs_max,1.0,t/t
2022,GR,bof,abs_max,1.0,t/t
2022,HU,bof,abs_max,1.0,t/t
2022,IT,bof,abs_max,1.0,t/t
2022,LU,bof,abs_max,1.0,t/t
2022,NL,bof,abs_max,1.0,t/t
2022,PL,bof,abs_max,1.0,t/t
2022,PT,bof,abs_max,1.0,t/t
2022,RO,bof,abs_max,1.0,t/t
2022,SK,bof,abs_max,1.0,t/t
2022,SI,bof,abs_max,1.0,t/t
2022,ES,bof,abs_max,1.0,t/t
2022,SE,bof,abs_max,1.0,t/t
2022,EUR,bof,abs_max,1.0,t/t
2022,TR,bof,abs_max,1.0,t/t
2022,GB,bof,abs_max,1.0,t/t
2022,RU,bof,abs_max,1.0,t/t
2022,UA,bof,abs_max,1.0,t/t
2022,Eastern Europe,bof,abs_max,1.0,t/t
2022,CA,bof,abs_max,1.0,t/t
2022,MX,bof,abs_max,1.0,t/t
2022,US,bof,abs_max,1.0,t/t
2022,Northern America,bof,abs_max,1.0,t/t
2022,AR,bof,abs_max,1.0,t/t
2022,BR,bof,abs_max,1.0,t/t
2022,CL,bof,abs_max,1.0,t/t
2022,VE,bof,abs_max,1.0,t/t
2022,Southern America,bof,abs_max,1.0,t/t
2022,EG,bof,abs_max,1.0,t/t
2022,Southern Africa,bof,abs_max,1.0,t/t
2022,AFR,bof,abs_max,1.0,t/t
2022,IR,bof,abs_max,1.0,t/t
2022,SA,bof,abs_max,1.0,t/t
2022,Middle East,bof,abs_max,1.0,t/t
2022,CN,bof,abs_max,1.0,t/t
2022,IN,bof,abs_max,1.0,t/t
2022,JP,bof,abs_max,1.0,t/t
2022,KR,bof,abs_max,1.0,t/t
2022,TW,bof,abs_max,1.0,t/t
2022,ASI,bof,abs_max,1.0,t/t
2022,AU,bof,abs_max,1.0,t/t
2022,NZ,bof,abs_max,1.0,t/t
2022,World,bof,abs_max,1.0,t/t
2022,AT,eaf,def,0.093,t/t
2022,BE,eaf,def,0.307,t/t
2022,BG,eaf,def,1,t/t
2022,HR,eaf,def,1,t/t
2022,CZ,eaf,def,0.044,t/t
2022,FI,eaf,def,0.38,t/t
2022,FR,eaf,def,0.408,t/t
2022,DE,eaf,def,0.277,t/t
2022,GR,eaf,def,1,t/t
2022,HU,eaf,def,0.477,t/t
2022,IT,eaf,def,0.858,t/t
2022,LU,eaf,def,1,t/t
2022,NL,eaf,def,0,t/t
2022,PL,eaf,def,0.512,t/t
2022,PT,eaf,def,1,t/t
2022,RO,eaf,def,0.468,t/t
2022,SK,eaf,def,0.1,t/t
2022,SI,eaf,def,1,t/t
2022,ES,eaf,def,0.719,t/t
2022,SE,eaf,def,0.314,t/t
2022,EUR,eaf,def,0.448,t/t
2022,TR,eaf,def,0.716,t/t
2022,GB,eaf,def,0.204,t/t
2022,RU,eaf,def,0.349,t/t
2022,UA,eaf,def,0.519,t/t
2022,Eastern Europe,eaf,def,0.378,t/t
2022,CA,eaf,def,0.418,t/t
2022,MX,eaf,def,0.934,t/t
2022,US,eaf,def,0.683,t/t
2022,Northern America,eaf,def,0.692,t/t
2022,AR,eaf,def,0.571,t/t
2022,BR,eaf,def,0.238,t/t
2022,CL,eaf,def,0.385,t/t
2022,VE,eaf,def,1,t/t
2022,Southern America,eaf,def,0.343,t/t
2022,EG,eaf,def,1,t/t
2022,Southern Africa,eaf,def,0.432,t/t
2022,AFR,eaf,def,0.869,t/t
2022,IR,eaf,def,0.921,t/t
2022,SA,eaf,def,1,t/t
2022,Middle East,eaf,def,0.955,t/t
2022,CN,eaf,def,0.099,t/t
2022,IN,eaf,def,0.564,t/t
2022,JP,eaf,def,0.262,t/t
2022,KR,eaf,def,0.295,t/t
2022,TW,eaf,def,0.408,t/t
2022,ASI,eaf,def,0.188,t/t
2022,AU,eaf,def,0.268,t/t
2022,NZ,eaf,def,0,t/t
2022,World,eaf,def,0.289,t/t
2022,AT,eaf,min,0.08835,t/t
2022,BE,eaf,min,0.29165,t/t
2022,BG,eaf,min,0.95,t/t
2022,HR,eaf,min,0.95,t/t
2022,CZ,eaf,min,0.0418,t/t
2022,FI,eaf,min,0.361,t/t
2022,FR,eaf,min,0.3876,t/t
2022,DE,eaf,min,0.26315,t/t
2022,GR,eaf,min,0.95,t/t
2022,HU,eaf,min,0.45315,t/t
2022,IT,eaf,min,0.8151,t/t
2022,LU,eaf,min,0.95,t/t
2022,NL,eaf,min,0,t/t
2022,PL,eaf,min,0.4864,t/t
2022,PT,eaf,min,0.95,t/t
2022,RO,eaf,min,0.4446,t/t
2022,SK,eaf,min,0.095,t/t
2022,SI,eaf,min,0.95,t/t
2022,ES,eaf,min,0.68305,t/t
2022,SE,eaf,min,0.2983,t/t
2022,EUR,eaf,min,0.4032,t/t
2022,TR,eaf,min,0.6802,t/t
2022,GB,eaf,min,0.1938,t/t
2022,RU,eaf,min,0.33155,t/t
2022,UA,eaf,min,0.49305,t/t
2022,Eastern Europe,eaf,min,0.3402,t/t
2022,CA,eaf,min,0.3971,t/t
2022,MX,eaf,min,0.8873,t/t
2022,US,eaf,min,0.64885,t/t
2022,Northern America,eaf,min,0.6228,t/t
2022,AR,eaf,min,0.54245,t/t
2022,BR,eaf,min,0.2261,t/t
2022,CL,eaf,min,0.36575,t/t
2022,VE,eaf,min,0.95,t/t
2022,Southern America,eaf,min,0.3087,t/t
2022,EG,eaf,min,0.95,t/t
2022,Southern Africa,eaf,min,0.4104,t/t
2022,AFR,eaf,min,0.82555,t/t
2022,IR,eaf,min,0.87495,t/t
2022,SA,eaf,min,0.95,t/t
2022,Middle East,eaf,min,0.8595,t/t
2022,CN,eaf,min,0.09405,t/t
2022,IN,eaf,min,0.5358,t/t
2022,JP,eaf,min,0.2489,t/t
2022,KR,eaf,min,0.28025,t/t
2022,TW,eaf,min,0.3876,t/t
2022,ASI,eaf,min,0.1692,t/t
2022,AU,eaf,min,0.2546,t/t
2022,NZ,eaf,min,0,t/t
2022,World,eaf,min,0.2601,t/t
2022,AT,eaf,max,0.09765,t/t
2022,BE,eaf,max,0.32235,t/t
2022,BG,eaf,max,1.05,t/t
2022,HR,eaf,max,1.05,t/t
2022,CZ,eaf,max,0.0462,t/t
2022,FI,eaf,max,0.399,t/t
2022,FR,eaf,max,0.4284,t/t
2022,DE,eaf,max,0.29085,t/t
2022,GR,eaf,max,1.05,t/t
2022,HU,eaf,max,0.50085,t/t
2022,IT,eaf,max,0.9009,t/t
2022,LU,eaf,max,1.05,t/t
2022,NL,eaf,max,0,t/t
2022,PL,eaf,max,0.5376,t/t
2022,PT,eaf,max,1.05,t/t
2022,RO,eaf,max,0.4914,t/t
2022,SK,eaf,max,0.105,t/t
2022,SI,eaf,max,1.05,t/t
2022,ES,eaf,max,0.75495,t/t
2022,SE,eaf,max,0.3297,t/t
2022,EUR,eaf,max,0.4928,t/t
2022,TR,eaf,max,0.7518,t/t
2022,GB,eaf,max,0.2142,t/t
2022,RU,eaf,max,0.36645,t/t
2022,UA,eaf,max,0.54495,t/t
2022,Eastern Europe,eaf,max,0.4158,t/t
2022,CA,eaf,max,0.4389,t/t
2022,MX,eaf,max,0.9807,t/t
2022,US,eaf,max,0.71715,t/t
2022,Northern America,eaf,max,0.7612,t/t
2022,AR,eaf,max,0.59955,t/t
2022,BR,eaf,max,0.2499,t/t
2022,CL,eaf,max,0.40425,t/t
2022,VE,eaf,max,1.05,t/t
2022,Southern America,eaf,max,0.3773,t/t
2022,EG,eaf,max,1.05,t/t
2022,Southern Africa,eaf,max,0.4536,t/t
2022,AFR,eaf,max,0.91245,t/t
2022,IR,eaf,max,0.96705,t/t
2022,SA,eaf,max,1.05,t/t
2022,Middle East,eaf,max,1.0505,t/t
2022,CN,eaf,max,0.10395,t/t
2022,IN,eaf,max,0.5922,t/t
2022,JP,eaf,max,0.2751,t/t
2022,KR,eaf,max,0.30975,t/t
2022,TW,eaf,max,0.4284,t/t
2022,ASI,eaf,max,0.2068,t/t
2022,AU,eaf,max,0.2814,t/t
2022,NZ,eaf,max,0,t/t
2022,World,eaf,max,0.3179,t/t
2022,AT,eaf,abs_min,0.0,t/t
2022,BE,eaf,abs_min,0.0,t/t
2022,BG,eaf,abs_min,0.0,t/t
2022,HR,eaf,abs_min,0.0,t/t
2022,CZ,eaf,abs_min,0.0,t/t
2022,FI,eaf,abs_min,0.0,t/t
2022,FR,eaf,abs_min,0.0,t/t
2022,DE,eaf,abs_min,0.0,t/t
2022,GR,eaf,abs_min,0.0,t/t
2022,HU,eaf,abs_min,0.0,t/t
2022,IT,eaf,abs_min,0.0,t/t
2022,LU,eaf,abs_min,0.0,t/t
2022,NL,eaf,abs_min,0.0,t/t
2022,PL,eaf,abs_min,0.0,t/t
2022,PT,eaf,abs_min,0.0,t/t
2022,RO,eaf,abs_min,0.0,t/t
2022,SK,eaf,abs_min,0.0,t/t
2022,SI,eaf,abs_min,0.0,t/t
2022,ES,eaf,abs_min,0.0,t/t
2022,SE,eaf,abs_min,0.0,t/t
2022,EUR,eaf,abs_min,0.0,t/t
2022,TR,eaf,abs_min,0.0,t/t
2022,GB,eaf,abs_min,0.0,t/t
2022,RU,eaf,abs_min,0.0,t/t
2022,UA,eaf,abs_min,0.0,t/t
2022,Eastern Europe,eaf,abs_min,0.0,t/t
2022,CA,eaf,abs_min,0.0,t/t
2022,MX,eaf,abs_min,0.0,t/t
2022,US,eaf,abs_min,0.0,t/t
2022,Northern America,eaf,abs_min,0.0,t/t
2022,AR,eaf,abs_min,0.0,t/t
2022,BR,eaf,abs_min,0.0,t/t
2022,CL,eaf,abs_min,0.0,t/t
2022,VE,eaf,abs_min,0.0,t/t
2022,Southern America,eaf,abs_min,0.0,t/t
2022,EG,eaf,abs_min,0.0,t/t
2022,Southern Africa,eaf,abs_min,0.0,t/t
2022,AFR,eaf,abs_min,0.0,t/t
2022,IR,eaf,abs_min,0.0,t/t
2022,SA,eaf,abs_min,0.0,t/t
2022,Middle East,eaf,abs_min,0.0,t/t
2022,CN,eaf,abs_min,0.0,t/t
2022,IN,eaf,abs_min,0.0,t/t
2022,JP,eaf,abs_min,0.0,t/t
2022,KR,eaf,abs_min,0.0,t/t
2022,TW,eaf,abs_min,0.0,t/t
2022,ASI,eaf,abs_min,0.0,t/t
2022,AU,eaf,abs_min,0.0,t/t
2022,NZ,eaf,abs_min,0.0,t/t
2022,World,eaf,abs_min,0.0,t/t
2022,AT,eaf,abs_max,1.0,t/t
2022,BE,eaf,abs_max,1.0,t/t
2022,BG,eaf,abs_max,1.0,t/t
2022,HR,eaf,abs_max,1.0,t/t
2022,CZ,eaf,abs_max,1.0,t/t
2022,FI,eaf,abs_max,1.0,t/t
2022,FR,eaf,abs_max,1.0,t/t
2022,DE,eaf,abs_max,1.0,t/t
2022,GR,eaf,abs_max,1.0,t/t
2022,HU,eaf,abs_max,1.0,t/t
2022,IT,eaf,abs_max,1.0,t/t
2022,LU,eaf,abs_max,1.0,t/t
2022,NL,eaf,abs_max,1.0,t/t
2022,PL,eaf,abs_max,1.0,t/t
2022,PT,eaf,abs_max,1.0,t/t
2022,RO,eaf,abs_max,1.0,t/t
2022,SK,eaf,abs_max,1.0,t/t
2022,SI,eaf,abs_max,1.0,t/t
2022,ES,eaf,abs_max,1.0,t/t
2022,SE,eaf,abs_max,1.0,t/t
2022,EUR,eaf,abs_max,1.0,t/t
2022,TR,eaf,abs_max,1.0,t/t
2022,GB,eaf,abs_max,1.0,t/t
2022,RU,eaf,abs_max,1.0,t/t
2022,UA,eaf,abs_max,1.0,t/t
2022,Eastern Europe,eaf,abs_max,1.0,t/t
2022,CA,eaf,abs_max,1.0,t/t
2022,MX,eaf,abs_max,1.0,t/t
2022,US,eaf,abs_max,1.0,t/t
2022,Northern America,eaf,abs_max,1.0,t/t
2022,AR,eaf,abs_max,1.0,t/t
2022,BR,eaf,abs_max,1.0,t/t
2022,CL,eaf,abs_max,1.0,t/t
2022,VE,eaf,abs_max,1.0,t/t
2022,Southern America,eaf,abs_max,1.0,t/t
2022,EG,eaf,abs_max,1.0,t/t
2022,Southern Africa,eaf,abs_max,1.0,t/t
2022,AFR,eaf,abs_max,1.0,t/t
2022,IR,eaf,abs_max,1.0,t/t
2022,SA,eaf,abs_max,1.0,t/t
2022,Middle East,eaf,abs_max,1.0,t/t
2022,CN,eaf,abs_max,1.0,t/t
2022,IN,eaf,abs_max,1.0,t/t
2022,JP,eaf,abs_max,1.0,t/t
2022,KR,eaf,abs_max,1.0,t/t
2022,TW,eaf,abs_max,1.0,t/t
2022,ASI,eaf,abs_max,1.0,t/t
2022,AU,eaf,abs_max,1.0,t/t
2022,NZ,eaf,abs_max,1.0,t/t
2022,World,eaf,abs_max,1.0,t/t
