Gene,C,Z,Pval,FDR,Module
ENSG00000197943,0.39345267519289073,34378.142048767906,0.0,0.0,20.0
ENSG00000164825,0.19865644120619702,5711.140130799145,0.0,0.0,2.0
ENSG00000118308,0.45461806267970856,5575.307322738336,0.0,0.0,1.0
ENSG00000167653,0.3568493883182205,5366.378696365503,0.0,0.0,2.0
ENSG00000091986,0.23655925255975974,3836.801055172146,0.0,0.0,20.0
ENSG00000127588,0.38211053519098537,3604.663686390807,0.0,0.0,1.0
ENSG00000146674,0.3267141716400026,3431.288687300989,0.0,0.0,2.0
ENSG00000127074,0.40303932239702567,3353.606415172982,0.0,0.0,1.0
ENSG00000186832,0.2220279979304835,2750.3903743865444,0.0,0.0,2.0
ENSG00000102010,0.3250688022561952,2545.1228601994417,0.0,0.0,1.0
ENSG00000251562,0.5665832633232727,2424.9174981791944,0.0,0.0,20.0
ENSG00000169903,0.3154637835257005,2340.9611231245617,0.0,0.0,2.0
ENSG00000142623,0.2954393072218114,2124.0322572726495,0.0,0.0,2.0
ENSG00000186038,0.2482820364693513,1952.1747564475043,0.0,0.0,1.0
ENSG00000214415,0.18182124120766327,1927.376921701419,0.0,0.0,1.0
ENSG00000137673,0.2865070026986365,1593.8910616178043,0.0,0.0,2.0
ENSG00000164692,0.28674626497975153,1579.9407023541762,0.0,0.0,2.0
ENSG00000059804,0.22732213022463482,1522.6565364953576,0.0,0.0,2.0
ENSG00000173404,0.33896100060610923,1497.527317987843,0.0,0.0,6.0
ENSG00000185269,0.5972881596375789,1485.431262444286,0.0,0.0,12.0
ENSG00000167552,0.4386174261670538,1458.703930125378,0.0,0.0,6.0
ENSG00000168542,0.2767099410716477,1451.6542957250495,0.0,0.0,2.0
ENSG00000196611,0.09020387956930359,1417.2507862209716,0.0,0.0,2.0
ENSG00000196154,0.3193778902398056,1367.7773695574779,0.0,0.0,2.0
ENSG00000154856,0.5166955461190288,1244.6786713096099,0.0,0.0,12.0
ENSG00000189143,0.4661136230260802,1200.0753433645118,0.0,0.0,4.0
ENSG00000106331,0.25564048007560236,1196.3927623567497,0.0,0.0,6.0
ENSG00000135407,0.30952025670052746,1174.2616929693995,0.0,0.0,1.0
ENSG00000094755,0.20119691316826518,1160.8767864050087,0.0,0.0,2.0
