year,region,product,property,value,unit
2019,World,oil,def,20.0,kg/GJ
2019,World,oil,min,19.4,kg/GJ
2019,World,oil,max,20.6,kg/GJ
2019,World,oil,abs_min,0.0,kg/GJ
2019,World,oil,abs_max,inf,kg/GJ
2019,World,orimulsion,def,21.0,kg/GJ
2019,World,orimulsion,min,18.9,kg/GJ
2019,World,orimulsion,max,23.3,kg/GJ
2019,World,orimulsion,abs_min,0.0,kg/GJ
2019,World,orimulsion,abs_max,inf,kg/GJ
2019,World,natural_gas_liquids,def,17.5,kg/GJ
2019,World,natural_gas_liquids,min,15.9,kg/GJ
2019,World,natural_gas_liquids,max,19.2,kg/GJ
2019,World,natural_gas_liquids,abs_min,0.0,kg/GJ
2019,World,natural_gas_liquids,abs_max,inf,kg/GJ
2019,World,motor_gasoline,def,18.9,kg/GJ
2019,World,motor_gasoline,min,18.4,kg/GJ
2019,World,motor_gasoline,max,19.9,kg/GJ
2019,World,motor_gasoline,abs_min,0.0,kg/GJ
2019,World,motor_gasoline,abs_max,inf,kg/GJ
2019,World,aviation_gasoline,def,19.1,kg/GJ
2019,World,aviation_gasoline,min,18.4,kg/GJ
2019,World,aviation_gasoline,max,19.9,kg/GJ
2019,World,aviation_gasoline,abs_min,0.0,kg/GJ
2019,World,aviation_gasoline,abs_max,inf,kg/GJ
2019,World,jet_gasoline,def,19.1,kg/GJ
2019,World,jet_gasoline,min,18.4,kg/GJ
2019,World,jet_gasoline,max,19.9,kg/GJ
2019,World,jet_gasoline,abs_min,0.0,kg/GJ
2019,World,jet_gasoline,abs_max,inf,kg/GJ
2019,World,jet_kerosene,def,19.5,kg/GJ
2019,World,jet_kerosene,min,19.0,kg/GJ
2019,World,jet_kerosene,max,20.3,kg/GJ
2019,World,jet_kerosene,abs_min,0.0,kg/GJ
2019,World,jet_kerosene,abs_max,inf,kg/GJ
2019,World,other_kerosene,def,19.6,kg/GJ
2019,World,other_kerosene,min,19.3,kg/GJ
2019,World,other_kerosene,max,20.1,kg/GJ
2019,World,other_kerosene,abs_min,0.0,kg/GJ
2019,World,other_kerosene,abs_max,inf,kg/GJ
2019,World,shale_oil,def,20.0,kg/GJ
2019,World,shale_oil,min,18.5,kg/GJ
2019,World,shale_oil,max,21.6,kg/GJ
2019,World,shale_oil,abs_min,0.0,kg/GJ
2019,World,shale_oil,abs_max,inf,kg/GJ
2019,World,gas_diesel_oil,def,20.2,kg/GJ
2019,World,gas_diesel_oil,min,19.8,kg/GJ
2019,World,gas_diesel_oil,max,20.4,kg/GJ
2019,World,gas_diesel_oil,abs_min,0.0,kg/GJ
2019,World,gas_diesel_oil,abs_max,inf,kg/GJ
2019,World,residual_fuel_oil,def,21.1,kg/GJ
2019,World,residual_fuel_oil,min,20.6,kg/GJ
2019,World,residual_fuel_oil,max,21.5,kg/GJ
2019,World,residual_fuel_oil,abs_min,0.0,kg/GJ
2019,World,residual_fuel_oil,abs_max,inf,kg/GJ
2019,World,liquefied_petroleum_gases,def,17.2,kg/GJ
2019,World,liquefied_petroleum_gases,min,16.8,kg/GJ
2019,World,liquefied_petroleum_gases,max,17.9,kg/GJ
2019,World,liquefied_petroleum_gases,abs_min,0.0,kg/GJ
2019,World,liquefied_petroleum_gases,abs_max,inf,kg/GJ
2019,World,ethane,def,16.8,kg/GJ
2019,World,ethane,min,15.4,kg/GJ
2019,World,ethane,max,18.7,kg/GJ
2019,World,ethane,abs_min,0.0,kg/GJ
2019,World,ethane,abs_max,inf,kg/GJ
2019,World,naphtha,def,20.0,kg/GJ
2019,World,naphtha,min,18.9,kg/GJ
2019,World,naphtha,max,20.8,kg/GJ
2019,World,naphtha,abs_min,0.0,kg/GJ
2019,World,naphtha,abs_max,inf,kg/GJ
2019,World,bitumen,def,22.0,kg/GJ
2019,World,bitumen,min,19.9,kg/GJ
2019,World,bitumen,max,24.5,kg/GJ
2019,World,bitumen,abs_min,0.0,kg/GJ
2019,World,bitumen,abs_max,inf,kg/GJ
2019,World,lubricants,def,20.0,kg/GJ
2019,World,lubricants,min,19.6,kg/GJ
2019,World,lubricants,max,20.5,kg/GJ
2019,World,lubricants,abs_min,0.0,kg/GJ
2019,World,lubricants,abs_max,inf,kg/GJ
2019,World,petroleum_coke,def,26.6,kg/GJ
2019,World,petroleum_coke,min,22.6,kg/GJ
2019,World,petroleum_coke,max,31.3,kg/GJ
2019,World,petroleum_coke,abs_min,0.0,kg/GJ
2019,World,petroleum_coke,abs_max,inf,kg/GJ
2019,World,refinery_feedstocks,def,20.0,kg/GJ
2019,World,refinery_feedstocks,min,18.8,kg/GJ
2019,World,refinery_feedstocks,max,20.9,kg/GJ
2019,World,refinery_feedstocks,abs_min,0.0,kg/GJ
2019,World,refinery_feedstocks,abs_max,inf,kg/GJ
2019,World,refinery_gas,def,15.7,kg/GJ
2019,World,refinery_gas,min,13.3,kg/GJ
2019,World,refinery_gas,max,19.0,kg/GJ
2019,World,refinery_gas,abs_min,0.0,kg/GJ
2019,World,refinery_gas,abs_max,inf,kg/GJ
2019,World,paraffin_waxes,def,20.0,kg/GJ
2019,World,paraffin_waxes,min,19.7,kg/GJ
2019,World,paraffin_waxes,max,20.3,kg/GJ
2019,World,paraffin_waxes,abs_min,0.0,kg/GJ
2019,World,paraffin_waxes,abs_max,inf,kg/GJ
2019,World,white_spirit_sbp,def,20.0,kg/GJ
2019,World,white_spirit_sbp,min,19.7,kg/GJ
2019,World,white_spirit_sbp,max,20.3,kg/GJ
2019,World,white_spirit_sbp,abs_min,0.0,kg/GJ
2019,World,white_spirit_sbp,abs_max,inf,kg/GJ
2019,World,other_petro_products,def,20.0,kg/GJ
2019,World,other_petro_products,min,19.7,kg/GJ
2019,World,other_petro_products,max,20.3,kg/GJ
2019,World,other_petro_products,abs_min,0.0,kg/GJ
2019,World,other_petro_products,abs_max,inf,kg/GJ
2019,World,anthracite,def,26.8,kg/GJ
2019,World,anthracite,min,25.8,kg/GJ
2019,World,anthracite,max,27.5,kg/GJ
2019,World,anthracite,abs_min,0.0,kg/GJ
2019,World,anthracite,abs_max,inf,kg/GJ
2019,World,coking_coal,def,25.8,kg/GJ
2019,World,coking_coal,min,23.8,kg/GJ
2019,World,coking_coal,max,27.6,kg/GJ
2019,World,coking_coal,abs_min,0.0,kg/GJ
2019,World,coking_coal,abs_max,inf,kg/GJ
2019,World,other_bituminous_coal,def,25.8,kg/GJ
2019,World,other_bituminous_coal,min,24.4,kg/GJ
2019,World,other_bituminous_coal,max,27.2,kg/GJ
2019,World,other_bituminous_coal,abs_min,0.0,kg/GJ
2019,World,other_bituminous_coal,abs_max,inf,kg/GJ
2019,World,sub_bituminous_coal,def,26.2,kg/GJ
2019,World,sub_bituminous_coal,min,25.3,kg/GJ
2019,World,sub_bituminous_coal,max,27.3,kg/GJ
2019,World,sub_bituminous_coal,abs_min,0.0,kg/GJ
2019,World,sub_bituminous_coal,abs_max,inf,kg/GJ
2019,World,lignite,def,27.6,kg/GJ
2019,World,lignite,min,24.8,kg/GJ
2019,World,lignite,max,31.3,kg/GJ
2019,World,lignite,abs_min,0.0,kg/GJ
2019,World,lignite,abs_max,inf,kg/GJ
2019,World,oil_shale_tar_sands,def,29.1,kg/GJ
2019,World,oil_shale_tar_sands,min,24.6,kg/GJ
2019,World,oil_shale_tar_sands,max,34.0,kg/GJ
2019,World,oil_shale_tar_sands,abs_min,0.0,kg/GJ
2019,World,oil_shale_tar_sands,abs_max,inf,kg/GJ
2019,World,brown_coal_briquettes,def,26.6,kg/GJ
2019,World,brown_coal_briquettes,min,23.8,kg/GJ
2019,World,brown_coal_briquettes,max,29.6,kg/GJ
2019,World,brown_coal_briquettes,abs_min,0.0,kg/GJ
2019,World,brown_coal_briquettes,abs_max,inf,kg/GJ
2019,World,patent_fuel,def,26.6,kg/GJ
2019,World,patent_fuel,min,23.8,kg/GJ
2019,World,patent_fuel,max,29.6,kg/GJ
2019,World,patent_fuel,abs_min,0.0,kg/GJ
2019,World,patent_fuel,abs_max,inf,kg/GJ
2019,World,coke_oven_lignite_coke,def,29.2,kg/GJ
2019,World,coke_oven_lignite_coke,min,26.1,kg/GJ
2019,World,coke_oven_lignite_coke,max,32.4,kg/GJ
2019,World,coke_oven_lignite_coke,abs_min,0.0,kg/GJ
2019,World,coke_oven_lignite_coke,abs_max,inf,kg/GJ
2019,World,coke,def,29.2,kg/GJ
2019,World,coke,min,26.1,kg/GJ
2019,World,coke,max,32.4,kg/GJ
2019,World,coke,abs_min,0.0,kg/GJ
2019,World,coke,abs_max,inf,kg/GJ
2019,World,gas_coke,def,29.2,kg/GJ
2019,World,gas_coke,min,26.1,kg/GJ
2019,World,gas_coke,max,32.4,kg/GJ
2019,World,gas_coke,abs_min,0.0,kg/GJ
2019,World,gas_coke,abs_max,inf,kg/GJ
2019,World,coal_tar,def,22.0,kg/GJ
2019,World,coal_tar,min,18.6,kg/GJ
2019,World,coal_tar,max,26.0,kg/GJ
2019,World,coal_tar,abs_min,0.0,kg/GJ
2019,World,coal_tar,abs_max,inf,kg/GJ
2019,World,gas_works_gas,def,12.1,kg/GJ
2019,World,gas_works_gas,min,10.3,kg/GJ
2019,World,gas_works_gas,max,15.0,kg/GJ
2019,World,gas_works_gas,abs_min,0.0,kg/GJ
2019,World,gas_works_gas,abs_max,inf,kg/GJ
2019,World,coke_oven_gas,def,12.1,kg/GJ
2019,World,coke_oven_gas,min,10.3,kg/GJ
2019,World,coke_oven_gas,max,15.0,kg/GJ
2019,World,coke_oven_gas,abs_min,0.0,kg/GJ
2019,World,coke_oven_gas,abs_max,inf,kg/GJ
2019,World,blast_furnace_gas,def,70.8,kg/GJ
2019,World,blast_furnace_gas,min,59.7,kg/GJ
2019,World,blast_furnace_gas,max,84.0,kg/GJ
2019,World,blast_furnace_gas,abs_min,0.0,kg/GJ
2019,World,blast_furnace_gas,abs_max,inf,kg/GJ
2019,World,oxygen_steel_furnace_gas,def,49.6,kg/GJ
2019,World,oxygen_steel_furnace_gas,min,39.5,kg/GJ
2019,World,oxygen_steel_furnace_gas,max,55.0,kg/GJ
2019,World,oxygen_steel_furnace_gas,abs_min,0.0,kg/GJ
2019,World,oxygen_steel_furnace_gas,abs_max,inf,kg/GJ
2019,World,natural_gas,def,15.3,kg/GJ
2019,World,natural_gas,min,14.8,kg/GJ
2019,World,natural_gas,max,15.9,kg/GJ
2019,World,natural_gas,abs_min,0.0,kg/GJ
2019,World,natural_gas,abs_max,inf,kg/GJ
2019,World,msw,def,25.0,kg/GJ
2019,World,msw,min,20.0,kg/GJ
2019,World,msw,max,33.0,kg/GJ
2019,World,msw,abs_min,0.0,kg/GJ
2019,World,msw,abs_max,inf,kg/GJ
2019,World,isw,def,39.0,kg/GJ
2019,World,isw,min,30.0,kg/GJ
2019,World,isw,max,50.0,kg/GJ
2019,World,isw,abs_min,0.0,kg/GJ
2019,World,isw,abs_max,inf,kg/GJ
2019,World,ow_hazard,def,20.0,kg/GJ
2019,World,ow_hazard,min,19.7,kg/GJ
2019,World,ow_hazard,max,20.3,kg/GJ
2019,World,ow_hazard,abs_min,0.0,kg/GJ
2019,World,ow_hazard,abs_max,inf,kg/GJ
2019,World,peat,def,28.9,kg/GJ
2019,World,peat,min,28.4,kg/GJ
2019,World,peat,max,29.5,kg/GJ
2019,World,peat,abs_min,0.0,kg/GJ
2019,World,peat,abs_max,inf,kg/GJ
2019,World,msw_wood,def,30.5,kg/GJ
2019,World,msw_wood,min,25.9,kg/GJ
2019,World,msw_wood,max,36.0,kg/GJ
2019,World,msw_wood,abs_min,0.0,kg/GJ
2019,World,msw_wood,abs_max,inf,kg/GJ
2019,World,isw_wood,def,30.5,kg/GJ
2019,World,isw_wood,min,25.9,kg/GJ
2019,World,isw_wood,max,36.0,kg/GJ
2019,World,isw_wood,abs_min,0.0,kg/GJ
2019,World,isw_wood,abs_max,inf,kg/GJ
2019,World,black_liquor,def,26.0,kg/GJ
2019,World,black_liquor,min,22.0,kg/GJ
2019,World,black_liquor,max,30.0,kg/GJ
2019,World,black_liquor,abs_min,0.0,kg/GJ
2019,World,black_liquor,abs_max,inf,kg/GJ
2019,World,other_prim_solid_biomass,def,27.3,kg/GJ
2019,World,other_prim_solid_biomass,min,23.1,kg/GJ
2019,World,other_prim_solid_biomass,max,32.0,kg/GJ
2019,World,other_prim_solid_biomass,abs_min,0.0,kg/GJ
2019,World,other_prim_solid_biomass,abs_max,inf,kg/GJ
2019,World,charcoal,def,30.5,kg/GJ
2019,World,charcoal,min,25.9,kg/GJ
2019,World,charcoal,max,36.0,kg/GJ
2019,World,charcoal,abs_min,0.0,kg/GJ
2019,World,charcoal,abs_max,inf,kg/GJ
2019,World,biogasoline,def,19.3,kg/GJ
2019,World,biogasoline,min,16.3,kg/GJ
2019,World,biogasoline,max,23.0,kg/GJ
2019,World,biogasoline,abs_min,0.0,kg/GJ
2019,World,biogasoline,abs_max,inf,kg/GJ
2019,World,biodiesels,def,19.3,kg/GJ
2019,World,biodiesels,min,16.3,kg/GJ
2019,World,biodiesels,max,23.0,kg/GJ
2019,World,biodiesels,abs_min,0.0,kg/GJ
2019,World,biodiesels,abs_max,inf,kg/GJ
2019,World,other_liquid_biofuels,def,21.7,kg/GJ
2019,World,other_liquid_biofuels,min,18.3,kg/GJ
2019,World,other_liquid_biofuels,max,26.0,kg/GJ
2019,World,other_liquid_biofuels,abs_min,0.0,kg/GJ
2019,World,other_liquid_biofuels,abs_max,inf,kg/GJ
2019,World,landfill_gas,def,14.9,kg/GJ
2019,World,landfill_gas,min,12.6,kg/GJ
2019,World,landfill_gas,max,18.0,kg/GJ
2019,World,landfill_gas,abs_min,0.0,kg/GJ
2019,World,landfill_gas,abs_max,inf,kg/GJ
2019,World,sludge_gas,def,14.9,kg/GJ
2019,World,sludge_gas,min,12.6,kg/GJ
2019,World,sludge_gas,max,18.0,kg/GJ
2019,World,sludge_gas,abs_min,0.0,kg/GJ
2019,World,sludge_gas,abs_max,inf,kg/GJ
2019,World,other_biogas,def,14.9,kg/GJ
2019,World,other_biogas,min,12.6,kg/GJ
2019,World,other_biogas,max,18.0,kg/GJ
