year,region,product,property,value,unit
2019,World,oil,def,42.3,GJ/t
2019,World,oil,min,40.1,GJ/t
2019,World,oil,max,44.8,GJ/t
2019,World,oil,abs_min,0.0,GJ/t
2019,World,oil,abs_max,inf,GJ/t
2019,World,orimulsion,def,27.5,GJ/t
2019,World,orimulsion,min,27.5,GJ/t
2019,World,orimulsion,max,28.3,GJ/t
2019,World,orimulsion,abs_min,0.0,GJ/t
2019,World,orimulsion,abs_max,inf,GJ/t
2019,World,natural_gas_liquids,def,44.3,GJ/t
2019,World,natural_gas_liquids,min,40.9,GJ/t
2019,World,natural_gas_liquids,max,46.9,GJ/t
2019,World,natural_gas_liquids,abs_min,0.0,GJ/t
2019,World,natural_gas_liquids,abs_max,inf,GJ/t
2019,World,motor_gasoline,def,44.3,GJ/t
2019,World,motor_gasoline,min,42.5,GJ/t
2019,World,motor_gasoline,max,44.8,GJ/t
2019,World,motor_gasoline,abs_min,0.0,GJ/t
2019,World,motor_gasoline,abs_max,inf,GJ/t
2019,World,aviation_gasoline,def,44.3,GJ/t
2019,World,aviation_gasoline,min,42.5,GJ/t
2019,World,aviation_gasoline,max,44.8,GJ/t
2019,World,aviation_gasoline,abs_min,0.0,GJ/t
2019,World,aviation_gasoline,abs_max,inf,GJ/t
2019,World,jet_gasoline,def,44.3,GJ/t
2019,World,jet_gasoline,min,42.5,GJ/t
2019,World,jet_gasoline,max,44.8,GJ/t
2019,World,jet_gasoline,abs_min,0.0,GJ/t
2019,World,jet_gasoline,abs_max,inf,GJ/t
2019,World,jet_kerosene,def,44.1,GJ/t
2019,World,jet_kerosene,min,42.0,GJ/t
2019,World,jet_kerosene,max,45.0,GJ/t
2019,World,jet_kerosene,abs_min,0.0,GJ/t
2019,World,jet_kerosene,abs_max,inf,GJ/t
2019,World,other_kerosene,def,43.8,GJ/t
2019,World,other_kerosene,min,42.4,GJ/t
2019,World,other_kerosene,max,45.2,GJ/t
2019,World,other_kerosene,abs_min,0.0,GJ/t
2019,World,other_kerosene,abs_max,inf,GJ/t
2019,World,shale_oil,def,38.1,GJ/t
2019,World,shale_oil,min,32.1,GJ/t
2019,World,shale_oil,max,45.2,GJ/t
2019,World,shale_oil,abs_min,0.0,GJ/t
2019,World,shale_oil,abs_max,inf,GJ/t
2019,World,gas_diesel_oil,def,43.0,GJ/t
2019,World,gas_diesel_oil,min,41.4,GJ/t
2019,World,gas_diesel_oil,max,43.3,GJ/t
2019,World,gas_diesel_oil,abs_min,0.0,GJ/t
2019,World,gas_diesel_oil,abs_max,inf,GJ/t
2019,World,residual_fuel_oil,def,40.4,GJ/t
2019,World,residual_fuel_oil,min,39.8,GJ/t
2019,World,residual_fuel_oil,max,41.7,GJ/t
2019,World,residual_fuel_oil,abs_min,0.0,GJ/t
2019,World,residual_fuel_oil,abs_max,inf,GJ/t
2019,World,liquefied_petroleum_gases,def,47.3,GJ/t
2019,World,liquefied_petroleum_gases,min,44.8,GJ/t
2019,World,liquefied_petroleum_gases,max,52.2,GJ/t
2019,World,liquefied_petroleum_gases,abs_min,0.0,GJ/t
2019,World,liquefied_petroleum_gases,abs_max,inf,GJ/t
2019,World,ethane,def,46.4,GJ/t
2019,World,ethane,min,44.9,GJ/t
2019,World,ethane,max,48.8,GJ/t
2019,World,ethane,abs_min,0.0,GJ/t
2019,World,ethane,abs_max,inf,GJ/t
2019,World,naphtha,def,44.5,GJ/t
2019,World,naphtha,min,41.8,GJ/t
2019,World,naphtha,max,46.5,GJ/t
2019,World,naphtha,abs_min,0.0,GJ/t
2019,World,naphtha,abs_max,inf,GJ/t
2019,World,bitumen,def,40.2,GJ/t
2019,World,bitumen,min,33.5,GJ/t
2019,World,bitumen,max,41.2,GJ/t
2019,World,bitumen,abs_min,0.0,GJ/t
2019,World,bitumen,abs_max,inf,GJ/t
2019,World,lubricants,def,40.2,GJ/t
2019,World,lubricants,min,33.5,GJ/t
2019,World,lubricants,max,41.2,GJ/t
2019,World,lubricants,abs_min,0.0,GJ/t
2019,World,lubricants,abs_max,inf,GJ/t
2019,World,petroleum_coke,def,32.5,GJ/t
2019,World,petroleum_coke,min,29.7,GJ/t
2019,World,petroleum_coke,max,41.9,GJ/t
2019,World,petroleum_coke,abs_min,0.0,GJ/t
2019,World,petroleum_coke,abs_max,inf,GJ/t
2019,World,refinery_feedstocks,def,43.0,GJ/t
2019,World,refinery_feedstocks,min,36.3,GJ/t
2019,World,refinery_feedstocks,max,46.4,GJ/t
